瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 惑措嚼档(%),钦拌 老荤樊(MJ/m2)
156,堡林,2019-01-01,0,65.3,5.28
156,堡林,2019-01-02,-.1,62.4,10.1
156,堡林,2019-01-03,.5,53,12.4
156,堡林,2019-01-04,.7,56.4,4.75
156,堡林,2019-01-05,2,54.4,11.39
156,堡林,2019-01-06,.6,44.3,12.35
156,堡林,2019-01-07,1.2,64.1,11.39
156,堡林,2019-01-08,.8,60.6,8.92
156,堡林,2019-01-09,-.9,33.1,8.89
156,堡林,2019-01-10,2,57,9.82
156,堡林,2019-01-11,4.2,61,10.9
156,堡林,2019-01-12,4.6,77.6,11.22
156,堡林,2019-01-13,3.3,66.1,12.05
156,堡林,2019-01-14,2.3,71.8,11.56
156,堡林,2019-01-15,2,70.8,8.81
156,堡林,2019-01-16,-2.1,50.9,13.59
156,堡林,2019-01-17,1.1,64.4,12.47
156,堡林,2019-01-18,2.4,70.5,12.63
156,堡林,2019-01-19,3.6,71.3,7.45
156,堡林,2019-01-20,2.2,64.1,12.31
156,堡林,2019-01-21,2.1,59.5,12.47
156,堡林,2019-01-22,3.4,64.4,12.87
156,堡林,2019-01-23,4.4,62.1,12.17
156,堡林,2019-01-24,2.8,36.5,14.47
156,堡林,2019-01-25,.9,55.1,9.34
156,堡林,2019-01-26,-.5,46.4,14.61
156,堡林,2019-01-27,.9,61,14.86
156,堡林,2019-01-28,3.4,56.6,11.74
156,堡林,2019-01-29,2.1,42.3,15.1
156,堡林,2019-01-30,4.1,46,10.52
156,堡林,2019-01-31,.4,81.9,4.35
156,堡林,2019-02-01,-.2,67.9,10.9
156,堡林,2019-02-02,3.8,71.8,12.2
156,堡林,2019-02-03,7.3,97.5,1.21
156,堡林,2019-02-04,4,37.5,15.34
156,堡林,2019-02-05,5.4,45.5,14.95
156,堡林,2019-02-06,7.3,61.9,10.26
156,堡林,2019-02-07,2.5,59.1,10.54
156,堡林,2019-02-08,-.9,35,14.21
156,堡林,2019-02-09,-1.1,47.4,15.29
156,堡林,2019-02-10,-1.2,35.5,9.46
156,堡林,2019-02-11,-.1,51.4,15.28
156,堡林,2019-02-12,1.5,55.5,15.08
156,堡林,2019-02-13,1.9,45.6,15.88
156,堡林,2019-02-14,2.3,36.1,15.49
156,堡林,2019-02-15,2.5,56.8,9.37
156,堡林,2019-02-16,.3,59.8,13.07
156,堡林,2019-02-17,1.1,48.4,18.42
156,堡林,2019-02-18,2.6,50.6,6.07
156,堡林,2019-02-19,3.9,95.6,3.88
156,堡林,2019-02-20,3.4,73,14.7
156,堡林,2019-02-21,4.2,62.8,17.45
156,堡林,2019-02-22,5.4,60.6,10.1
156,堡林,2019-02-23,7.2,55.8,17.37
156,堡林,2019-02-24,8,61,18.39
156,堡林,2019-02-25,6.6,56.8,11.29
156,堡林,2019-02-26,6.8,44,18.7
156,堡林,2019-02-27,8,73.6,9.35
156,堡林,2019-02-28,8.1,58.9,15.57
156,堡林,2019-03-01,6.7,56.3,17.85
156,堡林,2019-03-02,9.6,52,14.17
156,堡林,2019-03-03,11.2,54.9,9.01
156,堡林,2019-03-04,9.3,55.4,16.31
156,堡林,2019-03-05,9,60.6,11.23
156,堡林,2019-03-06,10,61.8,15.07
156,堡林,2019-03-07,6.5,71.5,18.43
156,堡林,2019-03-08,7,58.1,21.82
156,堡林,2019-03-09,9.2,58.4,15.34
156,堡林,2019-03-10,8.3,92.9,7.33
156,堡林,2019-03-11,6.1,91.3,8.47
156,堡林,2019-03-12,5.9,75.5,11.34
156,堡林,2019-03-13,5,41.3,21.54
156,堡林,2019-03-14,6.9,50,21.51
156,堡林,2019-03-15,7.5,70.3,12.77
156,堡林,2019-03-16,7.3,61.5,20.15
156,堡林,2019-03-17,8.1,49.4,22.76
156,堡林,2019-03-18,8.7,46.1,15.7
156,堡林,2019-03-19,11.1,61.6,19.84
156,堡林,2019-03-20,12.5,80.4,4.84
156,堡林,2019-03-21,8.1,86.9,6.48
156,堡林,2019-03-22,5.1,55.8,22.77
156,堡林,2019-03-23,4.8,51,18.02
156,堡林,2019-03-24,5.3,49.1,24.99
156,堡林,2019-03-25,7.4,64.4,16.2
156,堡林,2019-03-26,12.1,59,19.73
156,堡林,2019-03-27,14,62.1,22.01
156,堡林,2019-03-28,12.9,56.6,19.96
156,堡林,2019-03-29,12.2,43.3,22.14
156,堡林,2019-03-30,7.5,66.6,17.36
156,堡林,2019-03-31,5.9,38.5,25.82
156,堡林,2019-04-01,7.5,49.8,24.69
156,堡林,2019-04-02,8.2,41.1,25.76
156,堡林,2019-04-03,7.7,43.5,26.11
156,堡林,2019-04-04,9.6,47.6,25.32
156,堡林,2019-04-05,11.8,54.3,14.77
156,堡林,2019-04-06,13.4,43.8,23.61
156,堡林,2019-04-07,12.6,95.3,3.11
156,堡林,2019-04-08,13.6,54.3,23.79
156,堡林,2019-04-09,10.7,71.8,9.95
156,堡林,2019-04-10,7.9,92.8,5.66
156,堡林,2019-04-11,10.1,68.4,15.88
156,堡林,2019-04-12,11.5,53.3,24.49
156,堡林,2019-04-13,12.4,45.1,20.57
156,堡林,2019-04-14,10.9,68.6,10.04
156,堡林,2019-04-15,11.9,42.8,27.04
156,堡林,2019-04-16,15.2,35,22
156,堡林,2019-04-17,15.7,61.3,12.65
156,堡林,2019-04-18,16.3,67.6,26.71
156,堡林,2019-04-19,15.9,78.4,9.93
156,堡林,2019-04-20,17.1,67.5,25.15
156,堡林,2019-04-21,17.8,69.6,16.09
156,堡林,2019-04-22,20.3,63.8,24.77
156,堡林,2019-04-23,17.1,82.5,5.55
156,堡林,2019-04-24,18,92.6,7.08
156,堡林,2019-04-25,14.8,96.4,3.82
156,堡林,2019-04-26,9.5,90.9,4.66
156,堡林,2019-04-27,13,69,24.06
156,堡林,2019-04-28,13.4,64,17.6
156,堡林,2019-04-29,12,90.4,3.53
156,堡林,2019-04-30,15,92.4,15.19
156,堡林,2019-05-01,14.4,75.5,24.41
156,堡林,2019-05-02,15.4,56,29.51
156,堡林,2019-05-03,18,45.8,29.12
156,堡林,2019-05-04,19.6,43.9,24.43
156,堡林,2019-05-05,19.6,46.3,26.76
156,堡林,2019-05-06,14,49.4,29.02
156,堡林,2019-05-07,14.5,36.3,30.21
156,堡林,2019-05-08,15.3,36.9,22
156,堡林,2019-05-09,17.3,32.3,27
156,堡林,2019-05-10,18.6,34.9,27.79
156,堡林,2019-05-11,19.6,41.3,27.71
156,堡林,2019-05-12,21.1,44.5,26.63
156,堡林,2019-05-13,20.4,51.9,24.3
156,堡林,2019-05-14,22.3,64.8,25.95
156,堡林,2019-05-15,23.2,60.4,24.38
156,堡林,2019-05-16,23.3,51,28.23
156,堡林,2019-05-17,21.2,67.8,18.33
156,堡林,2019-05-18,18.7,89.4,8.22
156,堡林,2019-05-19,20.9,87,7.11
156,堡林,2019-05-20,16.3,64.4,21.04
156,堡林,2019-05-21,17.1,55,30.95
156,堡林,2019-05-22,20.2,53.6,30.92
156,堡林,2019-05-23,22.2,62.4,29.67
156,堡林,2019-05-24,23.6,57,27.49
156,堡林,2019-05-25,23,61.5,21.88
156,堡林,2019-05-26,22.6,64.1,23.3
156,堡林,2019-05-27,17.7,98,2.86
156,堡林,2019-05-28,17.3,59.1,23.99
156,堡林,2019-05-29,19.8,63,30.46
156,堡林,2019-05-30,20.4,57.9,21.84
156,堡林,2019-05-31,17.7,76.4,25.04
156,堡林,2019-06-01,19.6,68,24.94
156,堡林,2019-06-02,21.8,57.6,28.61
156,堡林,2019-06-03,23.1,52.1,29.12
156,堡林,2019-06-04,23.9,59,28.56
156,堡林,2019-06-05,24.3,65.9,28.52
156,堡林,2019-06-06,21.8,85.3,14.2
156,堡林,2019-06-07,19.3,97.3,7.42
156,堡林,2019-06-08,20.8,85.9,14
156,堡林,2019-06-09,21.4,79.5,23.18
156,堡林,2019-06-10,19.1,86.4,10.45
156,堡林,2019-06-11,18.4,89.3,12.76
156,堡林,2019-06-12,20.3,80,24.51
156,堡林,2019-06-13,21.8,74.9,24.2
