瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 惑措嚼档(%),钦拌 老荤樊(MJ/m2)
156,堡林,2012-01-01,1,77.1,2.33
156,堡林,2012-01-02,-1,68.3,7.29
156,堡林,2012-01-03,-.4,82.1,4.23
156,堡林,2012-01-04,-2.2,79.5,5.86
156,堡林,2012-01-05,-2.4,73.1,8.64
156,堡林,2012-01-06,-1.7,69.4,7.17
156,堡林,2012-01-07,-2,58.8,9.82
156,堡林,2012-01-08,-1.4,65.8,8.03
156,堡林,2012-01-09,2.2,64.5,7.91
156,堡林,2012-01-10,2,62.1,8.28
156,堡林,2012-01-11,-1.4,59.1,7.27
156,堡林,2012-01-12,-1.4,65.3,6.57
156,堡林,2012-01-13,1.2,69.5,6.16
156,堡林,2012-01-14,.5,45.5,10.08
156,堡林,2012-01-15,1,49.6,4.83
156,堡林,2012-01-16,3.7,46.6,9
156,堡林,2012-01-17,4.3,69.9,5.69
156,堡林,2012-01-18,4.1,67.9,4.32
156,堡林,2012-01-19,6.1,81.9,2.02
156,堡林,2012-01-20,8,70.5,3.3
156,堡林,2012-01-21,4.5,87.8,2.07
156,堡林,2012-01-22,-1.7,60.5,10.06
156,堡林,2012-01-23,-5,56.5,9.35
156,堡林,2012-01-24,-4.3,67,7.83
156,堡林,2012-01-25,-4.6,74.8,10.32
156,堡林,2012-01-26,-2.5,73.3,9.77
156,堡林,2012-01-27,2.5,73.1,9.51
156,堡林,2012-01-28,2.4,43.6,10.75
156,堡林,2012-01-29,1.3,29,9
156,堡林,2012-01-30,-.8,33.5,11.81
156,堡林,2012-01-31,.4,67.1,6.69
156,堡林,2012-02-01,-4,68.5,9.1
156,堡林,2012-02-02,-7.9,67,10.98
156,堡林,2012-02-03,-4.6,71.3,9.77
156,堡林,2012-02-04,-.5,68.8,7.68
156,堡林,2012-02-05,1.3,63,5.9
156,堡林,2012-02-06,2.2,85.5,2.08
156,堡林,2012-02-07,-3.4,67,8.07
156,堡林,2012-02-08,-5.7,79.3,7.39
156,堡林,2012-02-09,-1.8,69.5,6.07
156,堡林,2012-02-10,-.3,67,8.12
156,堡林,2012-02-11,-1.7,47.4,13.74
156,堡林,2012-02-12,1.6,47.1,11.99
156,堡林,2012-02-13,3.7,61.5,1.75
156,堡林,2012-02-14,4.6,79.5,4.96
156,堡林,2012-02-15,2.8,48,10.66
156,堡林,2012-02-16,1.2,40,13.68
156,堡林,2012-02-17,-2.6,66,10.51
156,堡林,2012-02-18,-4.3,64.4,11.91
156,堡林,2012-02-19,-2.5,61.4,12.55
156,堡林,2012-02-20,.1,50.4,13.73
156,堡林,2012-02-21,.8,70.6,2.64
156,堡林,2012-02-22,6.5,74.5,9.55
156,堡林,2012-02-23,6.2,70.6,11.56
156,堡林,2012-02-24,6.4,70.4,10.26
156,堡林,2012-02-25,2,75.3,6.16
156,堡林,2012-02-26,.2,54.9,8.18
156,堡林,2012-02-27,1.4,41.6,15.67
156,堡林,2012-02-28,3.7,52.3,3.89
156,堡林,2012-02-29,6,60.1,14.63
156,堡林,2012-03-01,8.8,51,10.56
156,堡林,2012-03-02,6.4,80.5,2.52
156,堡林,2012-03-03,9.5,63.1,10.34
156,堡林,2012-03-04,7.3,78.3,4.31
156,堡林,2012-03-05,6.7,96,1.94
156,堡林,2012-03-06,5.8,79.1,4.98
156,堡林,2012-03-07,5.1,66.5,9.93
156,堡林,2012-03-08,4.9,51.3,11.54
156,堡林,2012-03-09,4,52.4,14.97
156,堡林,2012-03-10,4,60.9,15.22
156,堡林,2012-03-11,.1,53.9,12.27
156,堡林,2012-03-12,.5,44.4,17.43
156,堡林,2012-03-13,2.6,55.3,16.75
156,堡林,2012-03-14,5.4,64,14.8
156,堡林,2012-03-15,9.3,49.1,16.44
156,堡林,2012-03-16,8.7,79.6,1.31
156,堡林,2012-03-17,9,94.6,2.71
156,堡林,2012-03-18,6.1,84.9,8.31
156,堡林,2012-03-19,4.2,62.5,14.27
156,堡林,2012-03-20,4.4,37.9,17.3
156,堡林,2012-03-21,6.3,45.8,20.74
156,堡林,2012-03-22,4.8,83.6,2.42
156,堡林,2012-03-23,6.4,94.9,1.33
156,堡林,2012-03-24,5.4,56.9,19.59
156,堡林,2012-03-25,5,43.1,22.02
156,堡林,2012-03-26,5.2,44.8,22.68
156,堡林,2012-03-27,9,55.3,21.35
156,堡林,2012-03-28,13,52,20.75
156,堡林,2012-03-29,14,64.1,16.16
156,堡林,2012-03-30,12.1,87.9,1.83
