瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 惑措嚼档(%),钦拌 老荤樊(MJ/m2)
156,堡林,2013-01-01,-.3,83.5,5.09
156,堡林,2013-01-02,-3.2,64.9,9.95
156,堡林,2013-01-03,-6.8,60.3,10.99
156,堡林,2013-01-04,-6,52.4,12
156,堡林,2013-01-05,-3.3,56.8,11.55
156,堡林,2013-01-06,-1.4,57.9,10.74
156,堡林,2013-01-07,-2.3,50.6,11.74
156,堡林,2013-01-08,-.7,49.6,10.69
156,堡林,2013-01-09,-3.4,55.1,11.61
156,堡林,2013-01-10,-4,45.3,12.45
156,堡林,2013-01-11,-1.5,45.8,11.37
156,堡林,2013-01-12,1.7,68.5,8.89
156,堡林,2013-01-13,.7,73.1,3.72
156,堡林,2013-01-14,.5,67,10.52
156,堡林,2013-01-15,.2,58.6,10.29
156,堡林,2013-01-16,-.1,74.4,3.83
156,堡林,2013-01-17,-1.9,63.8,5.89
156,堡林,2013-01-18,-1.6,66.5,12.82
156,堡林,2013-01-19,1.7,68.6,5.67
156,堡林,2013-01-20,4.2,69.8,9.79
156,堡林,2013-01-21,6.8,93,.82
156,堡林,2013-01-22,4.1,83.9,2.03
156,堡林,2013-01-23,2.8,91.5,1.38
156,堡林,2013-01-24,1.2,78.9,1.82
156,堡林,2013-01-25,-2.5,64.9,9.76
156,堡林,2013-01-26,-3.3,60.8,12.89
156,堡林,2013-01-27,-2.2,69,7.26
156,堡林,2013-01-28,0,68.4,12.53
156,堡林,2013-01-29,3.9,72.6,10.24
156,堡林,2013-01-30,6.5,70.1,11.93
156,堡林,2013-01-31,9.4,61.3,7.17
156,堡林,2013-02-01,10.9,91.3,1.04
156,堡林,2013-02-02,2.5,61.8,13.56
156,堡林,2013-02-03,.9,65,2.97
156,堡林,2013-02-04,3.4,82.5,6.51
156,堡林,2013-02-05,2.2,85.9,1.83
156,堡林,2013-02-06,1.3,78.8,6.29
156,堡林,2013-02-07,-4.8,62.4,8.81
156,堡林,2013-02-08,-6.3,55.1,14.25
156,堡林,2013-02-09,-3.5,60.3,14.63
156,堡林,2013-02-10,-.8,68.3,10.46
