瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 惑措嚼档(%),钦拌 老荤樊(MJ/m2)
156,堡林,2015-01-01,-3.7,77.8,6.49
156,堡林,2015-01-02,-2.3,77.9,4.08
156,堡林,2015-01-03,-1.9,70.4,10.43
156,堡林,2015-01-04,3.4,74.5,9.64
156,堡林,2015-01-05,5.2,80.1,7.03
156,堡林,2015-01-06,2.5,57.1,11.8
156,堡林,2015-01-07,-1.4,46,11.43
156,堡林,2015-01-08,-.3,61.1,9.66
156,堡林,2015-01-09,2,64.4,7.3
156,堡林,2015-01-10,3,59,11.7
156,堡林,2015-01-11,1.4,63.9,10.66
156,堡林,2015-01-12,-.1,46,12.09
156,堡林,2015-01-13,3.3,53.3,8.93
156,堡林,2015-01-14,4.8,61.1,2.06
156,堡林,2015-01-15,3.5,56.8,8.56
156,堡林,2015-01-16,1.7,75.8,1.73
156,堡林,2015-01-17,.2,52.3,12.7
156,堡林,2015-01-18,.3,68.8,10.33
156,堡林,2015-01-19,3.3,58.4,9.04
156,堡林,2015-01-20,2.6,52.8,11.34
156,堡林,2015-01-21,4.2,79.9,1.31
156,堡林,2015-01-22,3.6,75.9,4.61
156,堡林,2015-01-23,2.3,72.1,10.68
156,堡林,2015-01-24,3.7,66.6,11.27
156,堡林,2015-01-25,6.5,78,5.04
156,堡林,2015-01-26,6.7,89.4,1.55
156,堡林,2015-01-27,.5,61.4,9.77
156,堡林,2015-01-28,-1.5,53.8,11.93
156,堡林,2015-01-29,0,80.5,2.02
156,堡林,2015-01-30,0,66.1,10.46
156,堡林,2015-01-31,-1.8,54,14.27
156,堡林,2015-02-01,-.8,54.9,14.6
156,堡林,2015-02-02,1.6,53.3,12.7
156,堡林,2015-02-03,1.5,60.3,11.68
156,堡林,2015-02-04,1.5,71.8,6.09
156,堡林,2015-02-05,1.3,65.8,7.58
156,堡林,2015-02-06,2.5,58.1,13.64
156,堡林,2015-02-07,2.5,68.4,6.35
156,堡林,2015-02-08,-4,56.3,9.7
156,堡林,2015-02-09,-3.1,51.6,14.82
156,堡林,2015-02-10,3.6,58.9,11.87
156,堡林,2015-02-11,5.6,64.6,9.72
156,堡林,2015-02-12,1.5,49,12.74
156,堡林,2015-02-13,0,46.3,15.49
156,堡林,2015-02-14,3.3,61.8,13.88
156,堡林,2015-02-15,7.2,74.4,1.97
156,堡林,2015-02-16,7.1,87.8,1.07
156,堡林,2015-02-17,4.4,66.8,9.78
156,堡林,2015-02-18,2.5,66.9,2.76
156,堡林,2015-02-19,4.2,53.3,15.76
156,堡林,2015-02-20,5.8,62.8,13.62
156,堡林,2015-02-21,9,77.9,1.76
156,堡林,2015-02-22,5.8,73.6,10.7
156,堡林,2015-02-23,3.6,57.5,14.68
156,堡林,2015-02-24,4.3,45.1,16.14
156,堡林,2015-02-25,5.7,48.3,5.54
156,堡林,2015-02-26,4.2,52.8,13.64
156,堡林,2015-02-27,.7,45.4,15.05
156,堡林,2015-02-28,2.8,58.5,5.4
156,堡林,2015-03-01,3.3,69.1,9.72
156,堡林,2015-03-02,4.4,48.1,18.7
156,堡林,2015-03-03,4.1,71.5,7.52
156,堡林,2015-03-04,.4,42.6,17.56
156,堡林,2015-03-05,1.8,42.1,15.92
156,堡林,2015-03-06,5.1,47.6,16.01
