瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 惑措嚼档(%),钦拌 老荤樊(MJ/m2)
156,堡林,2010-01-01,-3.6,68.4,8.17
156,堡林,2010-01-02,1.6,72.8,5.59
156,堡林,2010-01-03,.4,49.5,11.2
156,堡林,2010-01-04,.5,72,2.55
156,堡林,2010-01-05,-3,84.1,2.18
156,堡林,2010-01-06,-4.3,75.6,7.56
156,堡林,2010-01-07,-3.1,68.8,11.39
156,堡林,2010-01-08,-1.8,67.1,11.48
156,堡林,2010-01-09,-.7,72.5,4.31
156,堡林,2010-01-10,1.9,66.6,3.17
156,堡林,2010-01-11,1.5,66.4,3.72
156,堡林,2010-01-12,-2,60.3,10.97
156,堡林,2010-01-13,-6,77.9,2.78
156,堡林,2010-01-14,-3,72.4,10.25
156,堡林,2010-01-15,.4,72.8,9.2
156,堡林,2010-01-16,-1.7,57.5,12.86
156,堡林,2010-01-17,-.7,62.5,12.37
156,堡林,2010-01-18,2,62.1,11.61
156,堡林,2010-01-19,7.3,67.3,9.42
156,堡林,2010-01-20,11.8,95.9,.76
156,堡林,2010-01-21,1.5,65.1,12.46
156,堡林,2010-01-22,-1,60.9,10.81
156,堡林,2010-01-23,-1.5,81.4,3.91
156,堡林,2010-01-24,.8,73,11.87
156,堡林,2010-01-25,.3,65.5,12.04
156,堡林,2010-01-26,-.7,55.4,14.27
156,堡林,2010-01-27,3.3,79.5,3.64
156,堡林,2010-01-28,4.3,62.8,11.94
156,堡林,2010-01-29,1.9,60.6,11.07
156,堡林,2010-01-30,3.1,69,7.14
156,堡林,2010-01-31,6.3,62.6,8.96
156,堡林,2010-02-01,3.6,69,7.14
156,堡林,2010-02-02,-.6,38.5,13.28
156,堡林,2010-02-03,-3.3,44.6,14.8
156,堡林,2010-02-04,-1.4,53.3,13.46
156,堡林,2010-02-05,-.7,53.1,12.38
156,堡林,2010-02-06,-.2,35.5,16.06
156,堡林,2010-02-07,3.9,53.6,8.93
156,堡林,2010-02-08,7.6,96,2.28
156,堡林,2010-02-09,9.6,96,2.18
156,堡林,2010-02-10,8.1,97,.99
156,堡林,2010-02-11,5,96,2.45
156,堡林,2010-02-12,1.9,89,2.35
156,堡林,2010-02-13,.1,65.6,9
156,堡林,2010-02-14,.3,62.4,6.05
156,堡林,2010-02-15,1.1,50.1,13.04
156,堡林,2010-02-16,-1,44.8,15.12
156,堡林,2010-02-17,.3,47,13.51
156,堡林,2010-02-18,-.1,54.1,15.92
156,堡林,2010-02-19,1,53.1,16.12
156,堡林,2010-02-20,4.1,51.1,16.87
156,堡林,2010-02-21,6.1,61.1,14.72
156,堡林,2010-02-22,6.4,76.1,7.1
156,堡林,2010-02-23,9.6,65.4,15.82
156,堡林,2010-02-24,14.5,69.5,12.51
156,堡林,2010-02-25,15.9,92.6,.94
156,堡林,2010-02-26,12.8,96.9,2.52
156,堡林,2010-02-27,9.1,88.6,1.86
156,堡林,2010-02-28,10.1,77.8,12.73
156,堡林,2010-03-01,10.3,90,1.2
156,堡林,2010-03-02,6.3,85,1.96
156,堡林,2010-03-03,7.7,55.5,13.03
156,堡林,2010-03-04,7.7,87,2.72
156,堡林,2010-03-05,7.8,91.1,2.87
156,堡林,2010-03-06,6.4,88.9,2.59
156,堡林,2010-03-07,6.1,72.3,6.38
156,堡林,2010-03-08,6.3,56.4,15.71
156,堡林,2010-03-09,3.1,76.3,7.12
156,堡林,2010-03-10,-.4,79,6.71
156,堡林,2010-03-11,5.1,54.4,18.77
156,堡林,2010-03-12,10.7,64.6,13.51
156,堡林,2010-03-13,9.5,33.3,17.29
156,堡林,2010-03-14,12.1,61,6.79
156,堡林,2010-03-15,10.6,79,3.51
156,堡林,2010-03-16,4.1,50,20.07
156,堡林,2010-03-17,5.5,53.1,14.17
156,堡林,2010-03-18,3.2,62.5,19.02
156,堡林,2010-03-19,8.2,55.8,19.32
156,堡林,2010-03-20,13.3,70.5,7.76
156,堡林,2010-03-21,5.1,45.8,20.43
156,堡林,2010-03-22,6.6,51,6.62
156,堡林,2010-03-23,8.7,70.4,5.3
156,堡林,2010-03-24,10.6,62.8,11.75
156,堡林,2010-03-25,6.8,55.6,9.39
156,堡林,2010-03-26,4.9,35,22.76
156,堡林,2010-03-27,7.3,54.8,13.02
156,堡林,2010-03-28,7.2,54.4,20.07
156,堡林,2010-03-29,7.7,44.1,23.09
156,堡林,2010-03-30,9.6,54.6,12.14
156,堡林,2010-03-31,10.6,94.6,2.55
156,堡林,2010-04-01,9.1,91.8,2.22
156,堡林,2010-04-02,8.1,45,21.71
156,堡林,2010-04-03,7.8,38.3,25.31
156,堡林,2010-04-04,11.1,46.5,24.14
156,堡林,2010-04-05,14.6,54,21.03
156,堡林,2010-04-06,10.5,66,10.21
156,堡林,2010-04-07,8.1,42.9,24.95
156,堡林,2010-04-08,10.9,50.4,22.9
156,堡林,2010-04-09,14,49.6,17.29
156,堡林,2010-04-10,14.5,69.1,8.39
156,堡林,2010-04-11,14.7,74.4,9.99
156,堡林,2010-04-12,13.8,78.8,9.71
156,堡林,2010-04-13,6.7,53.6,23.07
156,堡林,2010-04-14,4.2,53.1,13.41
156,堡林,2010-04-15,7.1,56,25.14
156,堡林,2010-04-16,8.4,52.3,22.84
156,堡林,2010-04-17,10,46.6,24.48
156,堡林,2010-04-18,10.9,62.4,4.54
156,堡林,2010-04-19,14.4,79.1,4.06
156,堡林,2010-04-20,18.5,67.9,23.64
156,堡林,2010-04-21,14.6,82.8,5.25
156,堡林,2010-04-22,11.1,90.1,7.63
156,堡林,2010-04-23,11.5,67.4,24.94
156,堡林,2010-04-24,11.9,52.1,26.23
156,堡林,2010-04-25,14.5,44.9,24.43
156,堡林,2010-04-26,14.4,71.3,6.9
156,堡林,2010-04-27,10.5,60.1,19.89
156,堡林,2010-04-28,7.2,75,4.61
156,堡林,2010-04-29,10.9,50.8,24.55
156,堡林,2010-04-30,12.7,47.9,26.19
156,堡林,2010-05-01,13.9,48.9,26.33
156,堡林,2010-05-02,18.9,55.3,26.67
156,堡林,2010-05-03,21.2,72.5,18.89
156,堡林,2010-05-04,21.8,64.8,21.44
156,堡林,2010-05-05,20.8,68.6,15.56
156,堡林,2010-05-06,17.2,82.5,7.67
156,堡林,2010-05-07,16.6,47.3,27.83
156,堡林,2010-05-08,18.6,51.9,24.83
156,堡林,2010-05-09,20.4,51.9,16.2
156,堡林,2010-05-10,18.3,42,22.62
156,堡林,2010-05-11,16.2,47.3,22.88
156,堡林,2010-05-12,15,60,27.74
156,堡林,2010-05-13,16,56.3,25.38
156,堡林,2010-05-14,17.8,57.6,23.07
156,堡林,2010-05-15,18,53.8,14.65
156,堡林,2010-05-16,20.4,51.3,27.16
156,堡林,2010-05-17,19.7,67.6,18.9
156,堡林,2010-05-18,19.8,94.4,2.84
156,堡林,2010-05-19,20.3,83,18.29
156,堡林,2010-05-20,22.4,59.3,27.17
156,堡林,2010-05-21,24.2,51.3,26.15
156,堡林,2010-05-22,17.7,78.5,4.41
156,堡林,2010-05-23,16.7,92.8,2.9
156,堡林,2010-05-24,14.9,90.8,4.67
156,堡林,2010-05-25,15.1,87.6,5.27
156,堡林,2010-05-26,18.7,71.9,22.07
156,堡林,2010-05-27,19.5,65.4,24.35
156,堡林,2010-05-28,17.7,74.1,7.37
156,堡林,2010-05-29,20,61,27.53
156,堡林,2010-05-30,20,65.6,20.52
156,堡林,2010-05-31,19.4,62.9,25.58
156,堡林,2010-06-01,18.7,67.6,21.34
156,堡林,2010-06-02,20.2,68.9,23.56
156,堡林,2010-06-03,22,61.3,23.88
156,堡林,2010-06-04,22.6,64.6,21.03
156,堡林,2010-06-05,22.7,67.3,21.51
156,堡林,2010-06-06,22.3,76.1,19.29
156,堡林,2010-06-07,22.5,72.5,24.55
156,堡林,2010-06-08,22.8,64.3,24.71
156,堡林,2010-06-09,24.5,49.1,29.34
156,堡林,2010-06-10,24.5,47.8,26.66
156,堡林,2010-06-11,23.2,58.6,14.22
156,堡林,2010-06-12,22.3,72.3,7.06
156,堡林,2010-06-13,24,77.4,14.17
156,堡林,2010-06-14,24.3,77,15.88
156,堡林,2010-06-15,24.3,76.1,21
156,堡林,2010-06-16,24.4,76.1,20.6
156,堡林,2010-06-17,26.3,65.9,18.98
156,堡林,2010-06-18,24.1,74.4,6.9
156,堡林,2010-06-19,24.5,80.1,16.7
156,堡林,2010-06-20,23.5,80,12.99
156,堡林,2010-06-21,23.6,69.6,24.13
156,堡林,2010-06-22,24.1,62.4,23.98
156,堡林,2010-06-23,25.2,53.9,24.12
156,堡林,2010-06-24,24.9,65.5,24.28
156,堡林,2010-06-25,25.1,65,15.61
156,堡林,2010-06-26,24,85,6.62
156,堡林,2010-06-27,23.5,84,7.55
156,堡林,2010-06-28,23.6,88.1,8.21
156,堡林,2010-06-29,26,77.1,17.01
156,堡林,2010-06-30,26.3,77.9,19.42
156,堡林,2010-07-01,26.4,85.4,11.44
156,堡林,2010-07-02,25.9,88.8,6.06
156,堡林,2010-07-03,26.4,90.4,6.95
156,堡林,2010-07-04,25.8,87,9.35
156,堡林,2010-07-05,25.7,83.8,11.27
156,堡林,2010-07-06,26.8,75.4,23.2
156,堡林,2010-07-07,26.3,69.9,24.72
156,堡林,2010-07-08,25.9,69,20.69
156,堡林,2010-07-09,26.6,68.8,23.27
156,堡林,2010-07-10,25.6,72.4,17.68
156,堡林,2010-07-11,22.8,98.1,1.21
156,堡林,2010-07-12,24.6,81.8,14.69
156,堡林,2010-07-13,23.1,88.3,8.43
156,堡林,2010-07-14,25.4,78.8,17.26
156,堡林,2010-07-15,25.2,78.3,16.62
156,堡林,2010-07-16,24.9,91.9,6.02
156,堡林,2010-07-17,26.3,87.6,10.24
