瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 惑措嚼档(%),钦拌 老荤樊(MJ/m2)
156,堡林,2022-01-01,-.1,39.4,11.91
156,堡林,2022-01-02,.7,67.1,7.43
156,堡林,2022-01-03,.4,70,13.18
156,堡林,2022-01-04,2,54.8,12.34
156,堡林,2022-01-05,2.2,37.1,4.53
156,堡林,2022-01-06,2.4,44.4,12.98
156,堡林,2022-01-07,.9,56.3,13.38
156,堡林,2022-01-08,1.7,62,12.69
156,堡林,2022-01-09,3.3,74.3,9.5
156,堡林,2022-01-10,2.8,71.3,11.41
156,堡林,2022-01-11,-1.6,82.4,8.22
156,堡林,2022-01-12,-2.5,64.4,9.76
156,堡林,2022-01-13,-2.5,72,6.38
156,堡林,2022-01-14,-.9,49.3,13.72
156,堡林,2022-01-15,2.2,54.5,9.81
156,堡林,2022-01-16,1.9,66.6,11.28
156,堡林,2022-01-17,.4,63,9.38
156,堡林,2022-01-18,-1.3,40.8,14.44
156,堡林,2022-01-19,-.1,59.9,12.41
156,堡林,2022-01-20,-1.4,52.5,13.98
156,堡林,2022-01-21,1.7,59.6,12.95
156,堡林,2022-01-22,7.1,57,7.8
156,堡林,2022-01-23,7.1,62.8,6.41
156,堡林,2022-01-24,6,65.6,7.65
156,堡林,2022-01-25,5.7,71.5,3.78
156,堡林,2022-01-26,4.1,60.6,11.75
156,堡林,2022-01-27,2.4,51.6,13.48
156,堡林,2022-01-28,1,51.8,14.65
156,堡林,2022-01-29,.6,47.8,
156,堡林,2022-01-30,.7,45.9,15.01
156,堡林,2022-01-31,1.4,56.3,15.3
156,堡林,2022-02-01,1.8,70.9,7.73
156,堡林,2022-02-02,1.4,55.5,13.94
156,堡林,2022-02-03,.5,45.9,15.92
156,堡林,2022-02-04,-.6,59.3,12.97
156,堡林,2022-02-05,-2.1,78.8,11.52
156,堡林,2022-02-06,-1.4,77.9,9.68
156,堡林,2022-02-07,-.1,48,6.52
156,堡林,2022-02-08,1.8,48.3,15.46
156,堡林,2022-02-09,3.3,53.5,12.26
156,堡林,2022-02-10,4.2,45.3,16.23
156,堡林,2022-02-11,4.8,45,16.2
156,堡林,2022-02-12,6.9,43,16.31
156,堡林,2022-02-13,7.8,45.6,11.67
156,堡林,2022-02-14,5.6,59.4,14.13
156,堡林,2022-02-15,-.5,65.4,9.31
156,堡林,2022-02-16,-3.1,83,9.63
156,堡林,2022-02-17,-3.9,56.5,18.93
156,堡林,2022-02-18,1.4,50,17.03
156,堡林,2022-02-19,2.2,56.1,8.18
156,堡林,2022-02-20,-2.1,60.5,15.96
156,堡林,2022-02-21,1,60.1,15.28
156,堡林,2022-02-22,.2,50.5,17.34
156,堡林,2022-02-23,-2,43.8,17.24
156,堡林,2022-02-24,0,50.5,14.92
156,堡林,2022-02-25,3.3,64.4,17.92
156,堡林,2022-02-26,6,71.4,17.29
156,堡林,2022-02-27,6,40.6,20.27
156,堡林,2022-02-28,7.6,46.4,15.95
156,堡林,2022-03-01,7.1,85.3,10.26
156,堡林,2022-03-02,4.1,55,20.29
156,堡林,2022-03-03,6.7,67,18.71
156,堡林,2022-03-04,10.5,67.5,16.42
