瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 惑措嚼档(%),钦拌 老荤樊(MJ/m2)
156,堡林,2014-01-01,5.2,54.5,9.46
156,堡林,2014-01-02,4.3,51.1,8.75
156,堡林,2014-01-03,4.5,47.3,7.93
156,堡林,2014-01-04,2.4,55.4,11.03
156,堡林,2014-01-05,1.2,54.4,10.7
156,堡林,2014-01-06,2.3,51.9,10.32
156,堡林,2014-01-07,3.8,54.1,7.37
156,堡林,2014-01-08,2.9,65.8,2.86
156,堡林,2014-01-09,-3.4,41.3,12.01
156,堡林,2014-01-10,-1.9,56.8,9.26
156,堡林,2014-01-11,1.1,64,8.66
156,堡林,2014-01-12,.7,64,6.05
156,堡林,2014-01-13,-2.5,38,11.88
156,堡林,2014-01-14,-1.3,36,11.59
156,堡林,2014-01-15,-.6,50.1,11.24
156,堡林,2014-01-16,.4,59.4,10.46
156,堡林,2014-01-17,1.7,67.1,8.64
156,堡林,2014-01-18,.8,63.8,6.06
156,堡林,2014-01-19,.2,43.6,12.2
156,堡林,2014-01-20,2.2,67.9,6.93
156,堡林,2014-01-21,-2.3,74.3,5.51
156,堡林,2014-01-22,-1.2,62.5,11.62
156,堡林,2014-01-23,.4,59.1,13.05
156,堡林,2014-01-24,6.8,64,7.2
156,堡林,2014-01-25,9.1,77.1,3.54
156,堡林,2014-01-26,1.8,50.4,13.5
156,堡林,2014-01-27,2.7,54.1,13.34
156,堡林,2014-01-28,3.7,57.6,9.39
156,堡林,2014-01-29,5.5,60.5,11.7
156,堡林,2014-01-30,6.9,90.6,1.13
156,堡林,2014-01-31,6.3,60.9,12.26
156,堡林,2014-02-01,12,73.1,6.72
156,堡林,2014-02-02,10.9,83.5,6.36
156,堡林,2014-02-03,2.8,47.4,10.31
156,堡林,2014-02-04,-4.2,39.8,14.91
156,堡林,2014-02-05,-2.1,32.6,7.81
156,堡林,2014-02-06,1.8,40.5,6.27
156,堡林,2014-02-07,4.7,58,4.8
156,堡林,2014-02-08,2.7,85.4,2.14
156,堡林,2014-02-09,.2,68.1,7.3
156,堡林,2014-02-10,1.4,67.5,8.14
156,堡林,2014-02-11,3.1,52.5,13.94
156,堡林,2014-02-12,3.4,53.6,14.27
156,堡林,2014-02-13,3.7,52.9,10.47
156,堡林,2014-02-14,3.6,50.5,12.6
156,堡林,2014-02-15,3.3,52.1,15.62
156,堡林,2014-02-16,5.4,54.4,11.51
156,堡林,2014-02-17,5.7,66.1,3.1
156,堡林,2014-02-18,3.8,61.1,8.89
156,堡林,2014-02-19,3.2,50.1,14.85
156,堡林,2014-02-20,2.4,58.3,15.24
156,堡林,2014-02-21,1.8,50.3,17.06
156,堡林,2014-02-22,3.6,50.8,15.58
156,堡林,2014-02-23,5.3,47.1,14.56
156,堡林,2014-02-24,6.6,49.1,14.39
156,堡林,2014-02-25,8.9,46.5,13.18
156,堡林,2014-02-26,8.2,68.8,3.63
156,堡林,2014-02-27,8.4,69.4,14.31
156,堡林,2014-02-28,8,69,7.3
156,堡林,2014-03-01,6.5,87.4,2.1
156,堡林,2014-03-02,5.7,52.5,16.84
156,堡林,2014-03-03,6.7,43.5,17.54
156,堡林,2014-03-04,6.6,50.5,7.69
156,堡林,2014-03-05,3.5,43.1,19.19
156,堡林,2014-03-06,2,38.5,16.02
156,堡林,2014-03-07,2.7,34.8,19.61
156,堡林,2014-03-08,2.9,45.3,14.06
156,堡林,2014-03-09,2.7,57.4,11.68
156,堡林,2014-03-10,2.8,47.3,20.1
156,堡林,2014-03-11,5.8,43,18.2
156,堡林,2014-03-12,8.4,79.6,2.01
156,堡林,2014-03-13,5.3,88.3,1.19
156,堡林,2014-03-14,4.2,67.8,13.74
156,堡林,2014-03-15,7.5,66.3,17.99
156,堡林,2014-03-16,11.7,64.5,18.1
156,堡林,2014-03-17,13.3,74.8,12.95
156,堡林,2014-03-18,12.6,70.4,11.2
156,堡林,2014-03-19,10.8,64.1,8.81
156,堡林,2014-03-20,7.2,56.3,16.06
156,堡林,2014-03-21,6.2,49,19.79
156,堡林,2014-03-22,8.5,59.4,20.01
