瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 惑措嚼档(%),钦拌 老荤樊(MJ/m2)
156,堡林,2023-06-12,23.8,78.8,27.4
156,堡林,2023-06-13,23.4,72.4,26.29
156,堡林,2023-06-14,22.8,69.8,24.04
156,堡林,2023-06-15,22.8,66.9,30.47
156,堡林,2023-06-16,24.3,69.9,30.32
156,堡林,2023-06-17,24.8,68.9,23.55
156,堡林,2023-06-18,25.8,60.1,27.94
156,堡林,2023-06-19,26.6,70.1,26.01
156,堡林,2023-06-20,24.3,73.9,15.68
156,堡林,2023-06-21,22.2,98.4,6.5
156,堡林,2023-06-22,22.8,85.6,20.51
156,堡林,2023-06-23,25,78,28.1
156,堡林,2023-06-24,25.6,75.8,23.19
156,堡林,2023-06-25,22.7,91.1,12.36
156,堡林,2023-06-26,24,99,5.31
156,堡林,2023-06-27,25,94.6,18.51
156,堡林,2023-06-28,22.7,99,7.81
156,堡林,2023-06-29,24.6,99,4.35
156,堡林,2023-06-30,24.1,99,6.48
156,堡林,2023-07-01,25.3,96.1,15.14
156,堡林,2023-07-02,26.8,91,23.16
156,堡林,2023-07-03,27.1,94.5,17.46
156,堡林,2023-07-04,24.7,98.9,5.52
156,堡林,2023-07-05,25.6,88.4,23.32
156,堡林,2023-07-06,26.3,81,24.7
156,堡林,2023-07-07,23.7,98.6,3.25
156,堡林,2023-07-08,26.5,97.1,15.73
156,堡林,2023-07-09,27.2,98.1,10.55
156,堡林,2023-07-10,27.4,94.4,21.39
156,堡林,2023-07-11,24.8,99,4.99
156,堡林,2023-07-12,25.8,99,8.43
156,堡林,2023-07-13,26.1,99,4.87
156,堡林,2023-07-14,25.4,99,2.51
156,堡林,2023-07-15,24.7,99,3.08
156,堡林,2023-07-16,24.2,98,10.54
156,堡林,2023-07-17,25,98.4,15.03
156,堡林,2023-07-18,24.5,99,5.98
156,堡林,2023-07-19,26.2,94,16.15
156,堡林,2023-07-20,26.9,89.5,20.92
156,堡林,2023-07-21,27.1,80.9,25.58
156,堡林,2023-07-22,24.5,97.3,4.67
156,堡林,2023-07-23,25.9,98.8,7.62
156,堡林,2023-07-24,25.2,98.9,12.6
156,堡林,2023-07-25,27.1,94.3,15.46
156,堡林,2023-07-26,27.4,92.8,21.69
156,堡林,2023-07-27,28.2,88.6,24.91
156,堡林,2023-07-28,28,91.6,15.63
156,堡林,2023-07-29,29.6,82.4,26.27
156,堡林,2023-07-30,28.5,85.1,23.34
156,堡林,2023-07-31,28.6,86.8,21.65
156,堡林,2023-08-01,29.9,82.1,25.27
156,堡林,2023-08-02,29.3,89.1,21.04
156,堡林,2023-08-03,29.4,84.1,16.67
156,堡林,2023-08-04,29.6,84,19.62
156,堡林,2023-08-05,30.2,82.6,25.17
156,堡林,2023-08-06,29.9,87.9,22.38
156,堡林,2023-08-07,29.1,90.3,20.43
156,堡林,2023-08-08,28.8,89.3,24
156,堡林,2023-08-09,26.2,98.1,8.89
156,堡林,2023-08-10,23.3,99,6.19
156,堡林,2023-08-11,26.8,88.4,23.74
156,堡林,2023-08-12,26.6,90.4,17.62
156,堡林,2023-08-13,27.7,88.4,17.01
156,堡林,2023-08-14,28.5,90.3,20.82
156,堡林,2023-08-15,28.1,89.4,21.33
156,堡林,2023-08-16,27.7,87,24.26
156,堡林,2023-08-17,27.5,88.1,18.34
156,堡林,2023-08-18,27.3,90.1,25
156,堡林,2023-08-19,28.3,89.3,18.87
156,堡林,2023-08-20,28.6,86.5,20.82
156,堡林,2023-08-21,28.8,86.9,24.43
156,堡林,2023-08-22,28.4,90,21.85
156,堡林,2023-08-23,25.4,99,9.25
156,堡林,2023-08-24,25.2,99,6.76
156,堡林,2023-08-25,26.2,88.9,20.65
156,堡林,2023-08-26,26,83.4,25.45
156,堡林,2023-08-27,27,87.8,19.32
156,堡林,2023-08-28,26.9,93.4,16.2
156,堡林,2023-08-29,25.5,99,7.56
156,堡林,2023-08-30,21.9,99,4.04
156,堡林,2023-08-31,23.6,90.3,21.78
156,堡林,2023-09-01,24.6,83.5,19.44
156,堡林,2023-09-02,24.3,98.1,10.22
156,堡林,2023-09-03,27.1,91.5,17.45
156,堡林,2023-09-04,26.6,90.1,20.43
156,堡林,2023-09-05,27,83.1,20.87
156,堡林,2023-09-06,27,82.3,23.37
156,堡林,2023-09-07,25.7,68.5,25.39
156,堡林,2023-09-08,24.7,71.5,25.13
156,堡林,2023-09-09,25.1,80.9,23.47
156,堡林,2023-09-10,25.3,86.3,17.71
156,堡林,2023-09-11,25.4,79.9,19.59
156,堡林,2023-09-12,25.1,80.1,15.72
156,堡林,2023-09-13,22.5,98.9,7.54
156,堡林,2023-09-14,22.2,98.5,7.97
156,堡林,2023-09-15,23.9,98.8,9.5
156,堡林,2023-09-16,23.7,99,4.94
156,堡林,2023-09-17,24.7,95.4,15.29
156,堡林,2023-09-18,25.3,90,19.18
156,堡林,2023-09-19,24.5,86.9,17.14
156,堡林,2023-09-20,23.6,99,4.15
156,堡林,2023-09-21,21.3,98.1,8.37
156,堡林,2023-09-22,20.9,85.1,20.15
156,堡林,2023-09-23,20.5,80.5,13.84
156,堡林,2023-09-24,21.5,75,18.43
156,堡林,2023-09-25,22.6,83,11.18
156,堡林,2023-09-26,23.2,96.1,5.85
156,堡林,2023-09-27,22.5,97.1,9.72
156,堡林,2023-09-28,22.9,89.9,17.17
156,堡林,2023-09-29,21.7,81.4,19.09
156,堡林,2023-09-30,19.2,87.6,15.18
156,堡林,2023-10-01,19.6,66,21.44
156,堡林,2023-10-02,18.9,66.3,20.64
156,堡林,2023-10-03,16.9,87.5,5.16
156,堡林,2023-10-04,18.3,84.4,19.04
156,堡林,2023-10-05,16.7,51.6,20.81
156,堡林,2023-10-06,16.7,56.6,13.71
156,堡林,2023-10-07,17.5,75.6,8.92
156,堡林,2023-10-08,17.9,84,11.92
156,堡林,2023-10-09,18.7,80,12.89
156,堡林,2023-10-10,18,79.8,17.17
156,堡林,2023-10-11,18.6,72.9,18.98
156,堡林,2023-10-12,18.4,65.3,19.39
156,堡林,2023-10-13,18.1,70.5,11.38
156,堡林,2023-10-14,17.5,82.1,13.81
156,堡林,2023-10-15,17.1,83.1,16.03
156,堡林,2023-10-16,15.8,77.8,17.87
156,堡林,2023-10-17,14.9,75.1,19.11
156,堡林,2023-10-18,16.3,71.1,18.74
156,堡林,2023-10-19,17.2,89.4,12.47
156,堡林,2023-10-20,13.3,69.5,16.54
156,堡林,2023-10-21,12.5,70.6,13.64
156,堡林,2023-10-22,12.9,82.8,12.21
156,堡林,2023-10-23,14.9,80.4,16.46
156,堡林,2023-10-24,15,78.3,12.84
156,堡林,2023-10-25,17.2,85.3,16.24
156,堡林,2023-10-26,17.8,88,15.11
156,堡林,2023-10-27,15.6,73.3,16.93
156,堡林,2023-10-28,14.9,81.6,16.26
156,堡林,2023-10-29,16,81,15.9
156,堡林,2023-10-30,16.1,82.1,16.11
156,堡林,2023-10-31,15.7,75.1,16.08
156,堡林,2023-11-01,18.6,85,13.75
156,堡林,2023-11-02,19.7,74.9,15.46
156,堡林,2023-11-03,19.4,85.1,13
156,堡林,2023-11-04,20,93.3,9.14
156,堡林,2023-11-05,20.7,93.3,6.88
156,堡林,2023-11-06,16.2,77.8,7.35
156,堡林,2023-11-07,10.8,65.3,11.97
156,堡林,2023-11-08,11.4,62.8,14.74
156,堡林,2023-11-09,15.4,85.8,9.22
156,堡林,2023-11-10,8.5,65.4,13.04
156,堡林,2023-11-11,5.5,56.5,13.25
156,堡林,2023-11-12,5.7,64.6,11.53
156,堡林,2023-11-13,5.4,68.4,14.96
156,堡林,2023-11-14,8.2,74,9.25
156,堡林,2023-11-15,8.7,79.1,12.77
156,堡林,2023-11-16,7.2,96.3,2.57
156,堡林,2023-11-17,4.9,87.5,7.53
156,堡林,2023-11-18,4.6,78.8,4.56
156,堡林,2023-11-19,9.2,85.4,11.45
156,堡林,2023-11-20,9,61.9,14.36
156,堡林,2023-11-21,8.8,80.4,14.21
156,堡林,2023-11-22,11.3,87.4,13.2
156,堡林,2023-11-23,13.3,84.4,10.16
156,堡林,2023-11-24,4,58.1,5.84
156,堡林,2023-11-25,1.9,42.8,
156,堡林,2023-11-26,5.3,52.9,
156,堡林,2023-11-27,8.9,82,4.23
156,堡林,2023-11-28,6.4,70.6,11.14
156,堡林,2023-11-29,5.5,75.6,5.96
156,堡林,2023-11-30,1.2,64.3,12.45
156,堡林,2023-12-01,1.7,72.4,8.33
156,堡林,2023-12-02,4.1,74.4,4.35
156,堡林,2023-12-03,5.5,72,12.57
156,堡林,2023-12-04,4.4,71.8,11.18
156,堡林,2023-12-05,7.6,68.8,11.71
156,堡林,2023-12-06,8.7,85.5,6.2
156,堡林,2023-12-07,8.7,54.8,12.05
156,堡林,2023-12-08,14.1,75.6,11.37
156,堡林,2023-12-09,15.9,89.1,7.66
156,堡林,2023-12-10,15.3,89,6.93
156,堡林,2023-12-11,13.3,99,1.68
156,堡林,2023-12-12,9.4,99,2.64
156,堡林,2023-12-13,10.8,86.6,8.64
156,堡林,2023-12-14,11.4,93.1,1.53
156,堡林,2023-12-15,11,99,1.65
156,堡林,2023-12-16,.3,98.8,3.73
156,堡林,2023-12-17,-4.3,76.5,4.21
156,堡林,2023-12-18,-2.3,68.8,7.84
156,堡林,2023-12-19,1.7,65.5,6.04
156,堡林,2023-12-20,-1.6,92.4,6.14
156,堡林,2023-12-21,-6.4,83.9,9.47
156,堡林,2023-12-22,-5.8,73.5,12.93
156,堡林,2023-12-23,-2.1,73.6,11.13
156,堡林,2023-12-24,.3,88.3,7.02
156,堡林,2023-12-25,1.2,84.9,7.39
156,堡林,2023-12-26,3.5,83.3,9.7
156,堡林,2023-12-27,4.9,85.5,11.08
156,堡林,2023-12-28,3.5,87.4,7.95
156,堡林,2023-12-29,3.2,84.3,10.94
156,堡林,2023-12-30,3.9,90.3,5.36
156,堡林,2023-12-31,5.9,89.6,1.92
