지점,지점명,일시,평균기온(°C),평균 상대습도(%),합계 일사량(MJ/m2)
184,제주,2018-01-01,6.4,53.4,5.97
184,제주,2018-01-02,7,53.5,10.53
184,제주,2018-01-03,5,60.3,7.84
184,제주,2018-01-04,3.9,70,2.19
184,제주,2018-01-05,5.1,70.5,1.26
184,제주,2018-01-06,6.2,60.4,9.92
184,제주,2018-01-07,8.5,71.1,2.7
184,제주,2018-01-08,8.7,83.6,1.07
184,제주,2018-01-09,4.9,58.1,5.21
184,제주,2018-01-10,2.4,71.9,5.45
184,제주,2018-01-11,0,81,5.74
184,제주,2018-01-12,.7,71.1,2.86
184,제주,2018-01-13,4.5,61.3,5.56
184,제주,2018-01-14,7.8,61.6,10.01
184,제주,2018-01-15,10.8,70.9,11.04
184,제주,2018-01-16,12.1,88.6,1.66
184,제주,2018-01-17,9.5,80.9,5.83
184,제주,2018-01-18,8.9,66.6,5
184,제주,2018-01-19,6.8,53.9,13.1
184,제주,2018-01-20,6.1,52.9,11.86
184,제주,2018-01-21,8.5,54.4,12.94
184,제주,2018-01-22,9,66.1,5.45
184,제주,2018-01-23,2.1,68.1,2.6
184,제주,2018-01-24,-1.2,73.4,5.66
184,제주,2018-01-25,-1.9,72,2.18
184,제주,2018-01-26,-1.3,68.3,3.81
184,제주,2018-01-27,.9,61.3,11.37
184,제주,2018-01-28,2.6,69.6,4.86
184,제주,2018-01-29,1.8,70.5,3.54
184,제주,2018-01-30,2.2,71.1,5.5
184,제주,2018-01-31,3.8,65.9,1.7
184,제주,2018-02-01,4.5,55.3,9.8
184,제주,2018-02-02,3.8,51,11.96
184,제주,2018-02-03,1.4,71.1,3.37
184,제주,2018-02-04,-.4,70.9,4.38
184,제주,2018-02-05,.2,74.4,5.76
184,제주,2018-02-06,-.6,74.9,4.23
184,제주,2018-02-07,.6,77.4,2.92
184,제주,2018-02-08,2.5,77.4,10.43
184,제주,2018-02-09,6,63.3,12.89
184,제주,2018-02-10,5.8,66.4,5.12
