지점,지점명,일시,평균기온(°C),평균 상대습도(%),합계 일사량(MJ/m2)
143,대구,2013-01-01,-2.6,73.4,8.18
143,대구,2013-01-02,-3.9,47.3,12.16
143,대구,2013-01-03,-7.8,37.1,12.97
143,대구,2013-01-04,-5.9,36.3,13.08
143,대구,2013-01-05,-3.5,46.3,12.24
143,대구,2013-01-06,-1,40.6,10.32
143,대구,2013-01-07,-1.1,35.1,12.68
143,대구,2013-01-08,-.4,38.5,11.77
143,대구,2013-01-09,-3.2,33.6,13.11
143,대구,2013-01-10,-4.2,29,13.56
143,대구,2013-01-11,-2.4,44.8,12.25
143,대구,2013-01-12,2.3,52.9,11.51
143,대구,2013-01-13,1,65.6,4.19
143,대구,2013-01-14,2.5,53.6,10.81
143,대구,2013-01-15,.9,59.4,9.89
143,대구,2013-01-16,1.6,58.3,9.72
143,대구,2013-01-17,-.8,48.5,10.64
143,대구,2013-01-18,-.6,38.4,13.59
143,대구,2013-01-19,1.4,52.8,11.27
143,대구,2013-01-20,2.7,64.1,8.42
143,대구,2013-01-21,4.4,89.9,1.45
143,대구,2013-01-22,5,82.9,3.34
143,대구,2013-01-23,3.9,85.1,2.95
143,대구,2013-01-24,2.2,63.6,9.01
143,대구,2013-01-25,-2.5,23.1,14.79
143,대구,2013-01-26,-3.6,29,15.22
143,대구,2013-01-27,-3.4,43.9,12.85
143,대구,2013-01-28,-.1,44.3,14.62
143,대구,2013-01-29,2.8,57.4,11.91
143,대구,2013-01-30,5,57.6,11.97
143,대구,2013-01-31,6.9,64.3,10.7
143,대구,2013-02-01,9.9,90.8,1.71
143,대구,2013-02-02,6.2,36.5,13.87
143,대구,2013-02-03,1.3,39.1,5.81
143,대구,2013-02-04,2.9,74.8,13.15
143,대구,2013-02-05,1.7,81.4,2.94
143,대구,2013-02-06,3.1,68.9,10.84
143,대구,2013-02-07,-4.2,35.5,14.99
143,대구,2013-02-08,-6.5,34,16.42
143,대구,2013-02-09,-2.8,35,14.8
143,대구,2013-02-10,.2,46.1,14.6
143,대구,2013-02-11,-.1,29.5,16.95
143,대구,2013-02-12,-.5,58.8,3.96
143,대구,2013-02-13,1.2,42.3,17.34
143,대구,2013-02-14,4.4,35.5,13.18
143,대구,2013-02-15,3.7,26.5,15.57
143,대구,2013-02-16,.5,21.3,18.57
143,대구,2013-02-17,2.3,47,5.22
143,대구,2013-02-18,4.5,73,5.16
143,대구,2013-02-19,1.8,28,12.29
143,대구,2013-02-20,0,24.1,19.34
143,대구,2013-02-21,2.2,27.8,18.37
143,대구,2013-02-22,3.2,43.4,9.97
143,대구,2013-02-23,1.8,29.5,19.71
143,대구,2013-02-24,4.4,29.9,17.94
143,대구,2013-02-25,5.5,33.6,14.53
143,대구,2013-02-26,5.8,51.6,7.15
143,대구,2013-02-27,9.2,39.1,19.07
143,대구,2013-02-28,10.7,26.3,17.81
143,대구,2013-03-01,7.2,43.5,13.59
143,대구,2013-03-02,2.1,34,19.6
143,대구,2013-03-03,3.5,34.1,20.9
143,대구,2013-03-04,5.9,35.1,17.11
143,대구,2013-03-05,8.5,26.8,20.85
143,대구,2013-03-06,9.9,29,16.73
143,대구,2013-03-07,12.9,47.5,10.2
143,대구,2013-03-08,13.7,39.8,14.79
143,대구,2013-03-09,17.1,32.5,18.79
143,대구,2013-03-10,10.9,20.6,22.09
143,대구,2013-03-11,7.6,36.4,20.99
143,대구,2013-03-12,12.1,47.1,17.89
143,대구,2013-03-13,10.1,84,3.44
143,대구,2013-03-14,6.2,52.9,14.11
143,대구,2013-03-15,9,46.4,22.23
143,대구,2013-03-16,11.5,24.6,19.7
143,대구,2013-03-17,11.3,47.8,18.71
143,대구,2013-03-18,13.5,68.3,18.7
143,대구,2013-03-19,14.6,43.8,17.54
143,대구,2013-03-20,9.2,49.8,8.7
143,대구,2013-03-21,5,28.5,24.11
143,대구,2013-03-22,8.2,39.9,12.86
143,대구,2013-03-23,9.8,48.3,21.24
143,대구,2013-03-24,10.2,45.5,20.76
143,대구,2013-03-25,7.1,29.8,24.35
143,대구,2013-03-26,8.1,30.6,23.29
143,대구,2013-03-27,12.8,45.4,22.97
143,대구,2013-03-28,15,28.9,22.38
143,대구,2013-03-29,10.6,30.8,24.21
143,대구,2013-03-30,9.5,44.4,16.19
143,대구,2013-03-31,9.8,47.9,20.89
143,대구,2013-04-01,11.2,48,18.6
143,대구,2013-04-02,10.2,53.8,18.31
143,대구,2013-04-03,13.9,35.3,25.46
143,대구,2013-04-04,14.6,35.8,21.15
143,대구,2013-04-05,14.6,52.8,18.15
143,대구,2013-04-06,10.8,88.8,3.22
143,대구,2013-04-07,7,55.9,16.85
143,대구,2013-04-08,11.2,33.5,24.15
143,대구,2013-04-09,10.5,23.4,25.95
143,대구,2013-04-10,6.9,35.5,15.99
143,대구,2013-04-11,8.3,39.3,25.04
143,대구,2013-04-12,9.2,28.9,26.37
143,대구,2013-04-13,13.1,33.8,25.32
143,대구,2013-04-14,14.8,32.6,15.24
143,대구,2013-04-15,10.1,25.6,14.18
143,대구,2013-04-16,18.3,45.1,20.53
143,대구,2013-04-17,10.3,74.6,3.92
143,대구,2013-04-18,13.5,58.3,19.68
143,대구,2013-04-19,10.8,41.9,25.41
143,대구,2013-04-20,6.7,73.8,4.65
143,대구,2013-04-21,10.5,50.8,26.25
143,대구,2013-04-22,13.7,36.4,27.42
143,대구,2013-04-23,10.8,76,2.71
143,대구,2013-04-24,15.9,59.5,24.91
143,대구,2013-04-25,13.9,51.8,17.34
143,대구,2013-04-26,13.9,36.3,21.74
143,대구,2013-04-27,14.1,41.9,19.93
143,대구,2013-04-28,16.7,49.5,23.81
143,대구,2013-04-29,16.3,65.9,2.99
143,대구,2013-04-30,16.4,35.3,26.66
143,대구,2013-05-01,12.9,52.3,18.29
143,대구,2013-05-02,14,57.4,18.89
143,대구,2013-05-03,15.4,51.9,21.8
143,대구,2013-05-04,16.9,42.8,23.83
143,대구,2013-05-05,19.4,33.9,28.69
143,대구,2013-05-06,20.8,30.5,27.66
143,대구,2013-05-07,16.8,50.6,26.73
143,대구,2013-05-08,19.6,45.5,27.27
143,대구,2013-05-09,21.1,50.8,16.84
143,대구,2013-05-10,18.2,77.5,8.88
143,대구,2013-05-11,21.1,42.1,29.14
143,대구,2013-05-12,23.3,43,27.38
