瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 惑措嚼档(%),钦拌 老荤樊(MJ/m2)
143,措备,2018-06-27,25.8,78.8,16.87
143,措备,2018-06-28,23.3,86.1,6.53
143,措备,2018-06-29,25.7,74.5,13.08
143,措备,2018-06-30,22.7,89.5,5.54
143,措备,2018-07-01,24.7,82.1,12.04
143,措备,2018-07-02,24.5,90.9,9.43
143,措备,2018-07-03,23.9,86.5,8.63
143,措备,2018-07-04,26.2,75.3,22.16
143,措备,2018-07-05,22.4,89.1,7.8
143,措备,2018-07-06,20.8,84.3,4.69
143,措备,2018-07-07,20.2,65,23.12
143,措备,2018-07-08,19.4,70.3,12.66
143,措备,2018-07-09,19.2,88.3,4.61
143,措备,2018-07-10,24.6,75.9,18.7
143,措备,2018-07-11,28.2,69.5,16.27
143,措备,2018-07-12,29.6,66,22.2
143,措备,2018-07-13,30.6,61.1,23.16
143,措备,2018-07-14,30.7,58.3,26.98
143,措备,2018-07-15,31.3,55.8,26.36
143,措备,2018-07-16,31.3,56,23.15
143,措备,2018-07-17,30.9,56.9,22.29
143,措备,2018-07-18,30.7,56.6,21.56
143,措备,2018-07-19,31,58.6,20.07
143,措备,2018-07-20,31.5,54.9,25.08
143,措备,2018-07-21,31.1,58.9,18.57
143,措备,2018-07-22,31.1,57.3,18.43
143,措备,2018-07-23,32.2,49,24.82
143,措备,2018-07-24,32.2,54.1,22.46
143,措备,2018-07-25,32.3,56,19.11
143,措备,2018-07-26,33.1,53.5,19.84
143,措备,2018-07-27,32.4,58.3,19.19
143,措备,2018-07-28,29.3,66.1,19.27
143,措备,2018-07-29,30.3,53.9,22.16
143,措备,2018-07-30,28.5,65,23.01
143,措备,2018-07-31,29.2,60.4,25.7
143,措备,2018-08-01,30.4,56.5,26.64
143,措备,2018-08-02,30.8,56.1,26.6
143,措备,2018-08-03,31,55,19.76
143,措备,2018-08-04,32.3,52.3,23.64
143,措备,2018-08-05,32.2,50.9,20.61
143,措备,2018-08-06,30.4,61.1,16.39
143,措备,2018-08-07,28.4,65.6,23.63
143,措备,2018-08-08,29.1,62.8,20.69
143,措备,2018-08-09,29.3,62.9,21.61
143,措备,2018-08-10,25.9,83.5,13.74
143,措备,2018-08-11,26.5,74.9,10.8
143,措备,2018-08-12,27.7,76.6,13.05
143,措备,2018-08-13,30.6,64.9,18.45
143,措备,2018-08-14,30.7,57.6,23.68
143,措备,2018-08-15,28.7,68.3,21.25
143,措备,2018-08-16,26.2,77.3,15.92
143,措备,2018-08-17,24.5,55.8,18.7
143,措备,2018-08-18,23.8,59.8,23.28
143,措备,2018-08-19,24.9,60.1,24.97
143,措备,2018-08-20,26.3,61.9,23.56
143,措备,2018-08-21,29.3,55,24.59
143,措备,2018-08-22,29.4,60.8,19.69
143,措备,2018-08-23,27.6,75.3,7.35
143,措备,2018-08-24,29.2,61.8,17.69
143,措备,2018-08-25,25.4,68.6,15.76
143,措备,2018-08-26,20.8,95.1,1.95
143,措备,2018-08-27,22.9,95.3,3.45
143,措备,2018-08-28,25.7,85.3,12.73
143,措备,2018-08-29,27.6,70.3,19.4
143,措备,2018-08-30,27.7,75.3,11.22
143,措备,2018-08-31,23.7,89.1,4.14
143,措备,2018-09-01,23.2,74.6,18.94
143,措备,2018-09-02,22.2,73.6,14.92
143,措备,2018-09-03,23.4,90.6,6.73
143,措备,2018-09-04,24.7,65.6,19.37
143,措备,2018-09-05,25,49.5,23.5
143,措备,2018-09-06,22.5,65.8,9.83
143,措备,2018-09-07,22.8,67.3,9.84
143,措备,2018-09-08,20,69.8,10.07
143,措备,2018-09-09,20.5,71.8,19.17
143,措备,2018-09-10,20.6,63.8,17.64
143,措备,2018-09-11,19.6,64.4,15.62
143,措备,2018-09-12,21.1,67.5,17.79
143,措备,2018-09-13,21.3,77.8,5.38
143,措备,2018-09-14,21.8,88.9,4.55
143,措备,2018-09-15,22.1,87.8,5.85
143,措备,2018-09-16,24.3,74.1,12.06
143,措备,2018-09-17,23.6,63.5,15.64
143,措备,2018-09-18,22.9,62.1,20.25
143,措备,2018-09-19,22,77.3,10.27
143,措备,2018-09-20,20.5,86.6,4.69
143,措备,2018-09-21,19.7,92.5,2.78
143,措备,2018-09-22,21.2,71.4,16.09
143,措备,2018-09-23,20.8,60.3,15.66
143,措备,2018-09-24,17.8,62.8,10.71
143,措备,2018-09-25,16.8,67.3,20.1
143,措备,2018-09-26,17.7,62.6,12.73
143,措备,2018-09-27,16.8,65.8,16.01
143,措备,2018-09-28,16.8,70.9,11.24
143,措备,2018-09-29,18.2,79.4,5.99
143,措备,2018-09-30,20.4,55.5,17.65
143,措备,2018-10-01,17.5,47,16.74
143,措备,2018-10-02,17.2,55.1,19.43
143,措备,2018-10-03,16.8,65.8,18.7
143,措备,2018-10-04,18.3,70.1,14.82
143,措备,2018-10-05,18.3,94.5,1.31
143,措备,2018-10-06,20.3,83.3,3.45
143,措备,2018-10-07,19.9,63.5,18.15
143,措备,2018-10-08,16.5,43.3,16.42
143,措备,2018-10-09,15.3,72.9,8.33
143,措备,2018-10-10,15.3,57.6,10.28
143,措备,2018-10-11,12.3,40,18.12
143,措备,2018-10-12,11.6,58.4,18.08
143,措备,2018-10-13,13.5,66.3,15.09
143,措备,2018-10-14,14.5,68.8,15.91
143,措备,2018-10-15,15.8,58.8,16.01
143,措备,2018-10-16,13.8,77.9,5.77
143,措备,2018-10-17,13.7,70.1,14.31
143,措备,2018-10-18,13,63.4,15.27
143,措备,2018-10-19,13.9,60,16.91
143,措备,2018-10-20,12.4,62.8,16.24
143,措备,2018-10-21,12.2,60,16.32
143,措备,2018-10-22,13.3,71,11.43
143,措备,2018-10-23,15.5,67.1,11.56
143,措备,2018-10-24,14.5,55.6,15.82
143,措备,2018-10-25,12.5,65.1,15.37
143,措备,2018-10-26,12.5,81.3,2.31
143,措备,2018-10-27,12,42.3,12.31
143,措备,2018-10-28,11.7,58.3,13.21
143,措备,2018-10-29,11,64.3,9.74
143,措备,2018-10-30,9,46.1,15.68
143,措备,2018-10-31,9.2,53.6,14.35
143,措备,2018-11-01,8.9,55.6,14.77
143,措备,2018-11-02,9,60.5,14.31
143,措备,2018-11-03,10.1,58.5,13.75
143,措备,2018-11-04,11,55.9,14.12
143,措备,2018-11-05,10.8,67.3,12.69
143,措备,2018-11-06,13,73.9,12.52
143,措备,2018-11-07,13.8,83.8,4.09
143,措备,2018-11-08,15,92.4,1.55
143,措备,2018-11-09,13.8,59.1,7.51
143,措备,2018-11-10,11.1,68,12.32
143,措备,2018-11-11,10.7,75.3,8.43
143,措备,2018-11-12,11.4,68.5,10.96
143,措备,2018-11-13,10.5,70.4,8.8
143,措备,2018-11-14,9.9,73,12.65
143,措备,2018-11-15,9.2,72.3,11.24
143,措备,2018-11-16,8.8,78.3,4.33
143,措备,2018-11-17,9,63.3,11.79
143,措备,2018-11-18,8.2,44.1,4.04
143,措备,2018-11-19,8.2,51.9,10.92
143,措备,2018-11-20,7.7,40.5,12.06
143,措备,2018-11-21,6.4,53.6,5.81
143,措备,2018-11-22,5.6,36.3,12.6
143,措备,2018-11-23,3,42.3,11.65
143,措备,2018-11-24,1.4,64.8,2.62
143,措备,2018-11-25,4.5,83,6.43
143,措备,2018-11-26,5.8,70.9,10.75
143,措备,2018-11-27,8.2,68.5,10.71
143,措备,2018-11-28,7.1,53.4,8.43
143,措备,2018-11-29,5.8,48,8.05
143,措备,2018-11-30,7.2,50,10.18
143,措备,2018-12-01,6.4,52.6,7.03
143,措备,2018-12-02,7.7,70,8.52
143,措备,2018-12-03,12.1,86.1,4.19
143,措备,2018-12-04,12.1,73,4.15
143,措备,2018-12-05,6.5,40.1,9.97
143,措备,2018-12-06,5.6,62.3,3.59
143,措备,2018-12-07,-1.9,35.4,5.69
143,措备,2018-12-08,-4.2,36.4,10.14
143,措备,2018-12-09,-3,30.4,11.08
143,措备,2018-12-10,-1.6,46.6,10.48
143,措备,2018-12-11,.4,80.6,2.08
143,措备,2018-12-12,.8,44.9,10.41
143,措备,2018-12-13,1.1,48.6,9.64
143,措备,2018-12-14,-.8,38.1,11.2
143,措备,2018-12-15,-1.2,45.1,10.68
143,措备,2018-12-16,-.8,75.8,3.38
143,措备,2018-12-17,2.8,59,9.22
143,措备,2018-12-18,3.6,55.8,9.1
143,措备,2018-12-19,5.1,60.5,8.5
143,措备,2018-12-20,4.1,64.1,4.06
143,措备,2018-12-21,4.8,65.4,8.39
143,措备,2018-12-22,6.9,67.9,9.04
143,措备,2018-12-23,7.2,45.6,9.43
143,措备,2018-12-24,1.5,30,11.1
143,措备,2018-12-25,.4,52.3,5.79
143,措备,2018-12-26,4.2,37.5,8.32
143,措备,2018-12-27,-3.3,18.6,11.14
143,措备,2018-12-28,-5.7,36,11.21
143,措备,2018-12-29,-4.2,30.6,11.36
143,措备,2018-12-30,-3.6,33,11.06
143,措备,2018-12-31,-1.3,32.6,10.61
