瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 惑措嚼档(%),钦拌 老荤樊(MJ/m2)
143,措备,2022-01-01,-2.3,36,11.49
143,措备,2022-01-02,.6,47.3,10.2
143,措备,2022-01-03,-.2,50.1,11.16
143,措备,2022-01-04,1.9,39.4,11.68
143,措备,2022-01-05,.6,43.9,6.06
143,措备,2022-01-06,2.9,38.5,11.87
143,措备,2022-01-07,.1,42.8,11.84
143,措备,2022-01-08,1.4,43.4,11.9
143,措备,2022-01-09,2,65.9,9.51
143,措备,2022-01-10,3,61.8,9.89
143,措备,2022-01-11,-.9,44.9,12.42
143,措备,2022-01-12,-3.2,42.1,12.61
143,措备,2022-01-13,-2.8,42.3,12.08
143,措备,2022-01-14,-2.6,35.3,12.89
143,措备,2022-01-15,1,43.3,11.63
143,措备,2022-01-16,1.9,47.6,11.31
143,措备,2022-01-17,-.4,49.1,11.38
143,措备,2022-01-18,-2.5,32.3,13.28
143,措备,2022-01-19,-.7,47.6,11.47
143,措备,2022-01-20,-1.1,46.3,12.8
143,措备,2022-01-21,-1,51.3,13.18
143,措备,2022-01-22,2.3,63.1,10.25
143,措备,2022-01-23,6.4,62.3,8.77
143,措备,2022-01-24,4.9,61,4.86
143,措备,2022-01-25,4.5,66.6,5.53
143,措备,2022-01-26,3.8,55.4,11.78
143,措备,2022-01-27,3.2,45.6,13.4
143,措备,2022-01-28,2.3,32.5,13.06
143,措备,2022-01-29,1,34.3,13.44
143,措备,2022-01-30,1.1,34.5,13.87
143,措备,2022-01-31,1.3,33.5,14.74
143,措备,2022-02-01,1.9,50.3,11.89
143,措备,2022-02-02,.7,45.1,9.43
143,措备,2022-02-03,.4,41.6,14.89
143,措备,2022-02-04,-.6,43.9,13.96
143,措备,2022-02-05,-3,45.4,15.57
143,措备,2022-02-06,-1.1,43.6,13.4
143,措备,2022-02-07,.2,37.5,11.15
143,措备,2022-02-08,1.5,43.8,12.68
143,措备,2022-02-09,2.6,50.8,13.57
143,措备,2022-02-10,5.3,41.1,14.35
143,措备,2022-02-11,3.5,43,15.27
143,措备,2022-02-12,4.8,53,15.08
143,措备,2022-02-13,5.4,73.3,10.92
143,措备,2022-02-14,7.3,59.9,12.14
143,措备,2022-02-15,.4,46.5,16.37
143,措备,2022-02-16,-3.6,44.5,15.54
143,措备,2022-02-17,-4.3,37.1,17.41
143,措备,2022-02-18,-.8,42.9,16.73
143,措备,2022-02-19,2.4,49,10.22
143,措备,2022-02-20,-2.2,36.1,18.07
143,措备,2022-02-21,1.2,43.4,17.57
143,措备,2022-02-22,-.4,38.5,18.12
143,措备,2022-02-23,-2.3,32,16.11
143,措备,2022-02-24,.5,30.6,19.23
143,措备,2022-02-25,5,41.9,17.56
143,措备,2022-02-26,6.8,52.5,16.2
143,措备,2022-02-27,6.3,32.4,19.31
