瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 惑措嚼档(%),钦拌 老荤樊(MJ/m2)
143,措备,2012-01-01,1.2,53.8,4.81
143,措备,2012-01-02,-1,45.1,11.05
143,措备,2012-01-03,-.1,56.1,7.49
143,措备,2012-01-04,-3.2,51,10.87
143,措备,2012-01-05,-2.1,43.3,12.24
143,措备,2012-01-06,.1,39.4,10.76
143,措备,2012-01-07,-.4,43.4,11.37
143,措备,2012-01-08,.3,41,10.98
143,措备,2012-01-09,1.9,50.4,8.59
143,措备,2012-01-10,2.1,41.3,10.31
143,措备,2012-01-11,-1,31.8,12.21
143,措备,2012-01-12,-1.8,39.5,12.64
143,措备,2012-01-13,1.1,49.3,8.1
143,措备,2012-01-14,1.2,28.5,12.3
143,措备,2012-01-15,2,39.3,8.14
143,措备,2012-01-16,2.1,58.9,2.85
143,措备,2012-01-17,4.3,79.1,5.93
143,措备,2012-01-18,5.5,78.5,6.2
143,措备,2012-01-19,6.1,86.8,2.09
143,措备,2012-01-20,7.9,64.3,4.35
143,措备,2012-01-21,6.1,73.5,5.91
143,措备,2012-01-22,1.2,36.4,12.55
143,措备,2012-01-23,-5.1,31.8,14.39
143,措备,2012-01-24,-4,35.8,12.32
143,措备,2012-01-25,-4.1,36,14.12
143,措备,2012-01-26,-1.7,42.3,11.92
143,措备,2012-01-27,2.2,55.9,11.9
143,措备,2012-01-28,3,35.1,13.06
143,措备,2012-01-29,1.8,25.1,13
143,措备,2012-01-30,-.2,13.5,15.16
143,措备,2012-01-31,.7,36,10.01
143,措备,2012-02-01,-4.4,48.4,15.28
143,措备,2012-02-02,-8.7,36.8,15.57
143,措备,2012-02-03,-5.1,41.3,15.57
143,措备,2012-02-04,-1,47.8,12.12
143,措备,2012-02-05,1.2,43.8,9.93
143,措备,2012-02-06,2.7,46.3,6.66
143,措备,2012-02-07,-1.2,32.3,15.81
143,措备,2012-02-08,-5,36.9,13.97
143,措备,2012-02-09,-1.1,36.1,15.33
143,措备,2012-02-10,.9,37,12.55
143,措备,2012-02-11,.2,27.3,17.25
143,措备,2012-02-12,2.1,31,16.35
143,措备,2012-02-13,2.3,65.8,3.65
143,措备,2012-02-14,4.2,76,7.64
143,措备,2012-02-15,5.3,29.9,12.57
143,措备,2012-02-16,2.3,21.4,17.49
143,措备,2012-02-17,-2.3,30.9,17.34
143,措备,2012-02-18,-3.4,30.8,18.04
143,措备,2012-02-19,-1.3,31.9,18.91
143,措备,2012-02-20,2,23,18.4
143,措备,2012-02-21,1.7,58.8,6.29
143,措备,2012-02-22,5,78.6,6.8
143,措备,2012-02-23,8.5,55.6,14.78
143,措备,2012-02-24,6.3,54,12.31
143,措备,2012-02-25,4.5,56.8,9.16
143,措备,2012-02-26,2.4,39.5,9.99
143,措备,2012-02-27,2.7,33.1,19.45
143,措备,2012-02-28,3.5,60.6,6.58
143,措备,2012-02-29,6.9,57.9,16.11
143,措备,2012-03-01,8.7,58.3,16.06
143,措备,2012-03-02,7.6,76.6,3.51
143,措备,2012-03-03,6.8,68.3,12.33
143,措备,2012-03-04,6,74,5.21
143,措备,2012-03-05,6,87.5,3.86
143,措备,2012-03-06,6.5,68.6,11.1
143,措备,2012-03-07,6.9,46.8,15.78
143,措备,2012-03-08,7.3,41,15.87
143,措备,2012-03-09,6.8,49.4,16.74
143,措备,2012-03-10,7.5,50.9,15.87
143,措备,2012-03-11,1.9,29.6,21.6
143,措备,2012-03-12,1.2,28.4,22.8
143,措备,2012-03-13,3.7,30.4,21.65
143,措备,2012-03-14,6.7,36.4,19.84
143,措备,2012-03-15,8.5,39.4,21.31
143,措备,2012-03-16,7.4,70.3,5.61
143,措备,2012-03-17,10.4,84.6,6.9
143,措备,2012-03-18,11.5,60.8,13.04
143,措备,2012-03-19,7.6,39,18.08
143,措备,2012-03-20,6.7,19.6,21.6
143,措备,2012-03-21,8.3,23.8,23.16
143,措备,2012-03-22,7.7,59.3,6.99
143,措备,2012-03-23,7.4,88,1.67
143,措备,2012-03-24,6.5,43,15.98
143,措备,2012-03-25,5.6,30.1,20.57
143,措备,2012-03-26,6.6,29.3,24.72
143,措备,2012-03-27,11.2,30.5,23.41
143,措备,2012-03-28,11.9,43,21.49
143,措备,2012-03-29,13.3,49.1,19.95
143,措备,2012-03-30,14.5,77.3,2.27
143,措备,2012-03-31,9.2,26.5,22.44
143,措备,2012-04-01,7.7,25.8,24.67
143,措备,2012-04-02,12.5,47.6,21.32
143,措备,2012-04-03,9.3,57.3,7.79
143,措备,2012-04-04,11.2,31.8,23.2
143,措备,2012-04-05,11,25.9,25.86
143,措备,2012-04-06,8.5,24.3,22.26
143,措备,2012-04-07,9.1,27.8,26.52
143,措备,2012-04-08,15.4,31.6,24.45
143,措备,2012-04-09,19.3,42.3,19.39
143,措备,2012-04-10,16.5,60.5,5.97
143,措备,2012-04-11,16.4,68.9,11.57
143,措备,2012-04-12,15,33.6,25.49
143,措备,2012-04-13,12.4,52.6,8.18
143,措备,2012-04-14,16.6,44.3,26.06
143,措备,2012-04-15,19.1,36.5,23.44
143,措备,2012-04-16,17.7,38.9,25.28
143,措备,2012-04-17,14.6,49.5,26.49
143,措备,2012-04-18,14.8,47.8,23.05
143,措备,2012-04-19,14,64.1,12.73
143,措备,2012-04-20,14.1,65.8,14.25
143,措备,2012-04-21,12.9,85.9,3.46
143,措备,2012-04-22,17.5,63,24.25
143,措备,2012-04-23,18.9,54.8,24.55
143,措备,2012-04-24,22,49.1,24.3
143,措备,2012-04-25,15.8,70.5,2.46
143,措备,2012-04-26,15.9,39.4,29.92
143,措备,2012-04-27,17,30.4,28.37
143,措备,2012-04-28,19.7,29.1,27.57
143,措备,2012-04-29,18.2,53.4,11.11
143,措备,2012-04-30,19.3,55.9,19.7
143,措备,2012-05-01,19.8,63.8,12.52
143,措备,2012-05-02,17.8,84.5,7.88
143,措备,2012-05-03,18,78.4,16.86
143,措备,2012-05-04,22.8,43.9,28.07
143,措备,2012-05-05,23.2,29.4,25.01
143,措备,2012-05-06,21.7,20.4,26.71
143,措备,2012-05-07,21.6,29.3,27.02
143,措备,2012-05-08,20.1,53.8,18.1
143,措备,2012-05-09,19,65.9,25.32
143,措备,2012-05-10,15.6,63.8,13.74
143,措备,2012-05-11,13.8,63.1,6.37
143,措备,2012-05-12,16.4,54.4,25.35
143,措备,2012-05-13,17.8,53.4,14.05
143,措备,2012-05-14,15.8,79.8,3.56
143,措备,2012-05-15,20,55,25.85
143,措备,2012-05-16,20.5,46.1,26.81
143,措备,2012-05-17,18.7,51.6,20.92
143,措备,2012-05-18,19.5,46,28.41
143,措备,2012-05-19,20.3,44.8,19.24
143,措备,2012-05-20,21.7,45.4,26.93
143,措备,2012-05-21,20.8,53.3,28.4
143,措备,2012-05-22,21.8,44.4,28.42
143,措备,2012-05-23,23.8,38.8,25.29
143,措备,2012-05-24,22,56.8,19.37
143,措备,2012-05-25,22.6,56.8,20.49
143,措备,2012-05-26,23.1,32.9,28.9
143,措备,2012-05-27,24,34,29.11
143,措备,2012-05-28,20.8,61.6,17.65
143,措备,2012-05-29,21.5,61,20.12
