瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 惑措嚼档(%),钦拌 老荤樊(MJ/m2)
143,措备,2017-07-08,26.8,84.6,8.85
143,措备,2017-07-09,29.3,72.9,19.12
143,措备,2017-07-10,29.5,69.4,10.44
143,措备,2017-07-11,29.7,62.5,18.9
143,措备,2017-07-12,30.6,56.6,25.28
143,措备,2017-07-13,30.8,55.5,26.85
143,措备,2017-07-14,28.2,71.3,16.09
143,措备,2017-07-15,26.3,84.3,10.08
143,措备,2017-07-16,28.7,74,16.12
143,措备,2017-07-17,27,77.9,13.47
143,措备,2017-07-18,27.6,75.6,17.29
143,措备,2017-07-19,29.6,66.9,21.93
143,措备,2017-07-20,30.8,64.5,22.82
143,措备,2017-07-21,31.8,64.9,18.12
143,措备,2017-07-22,28.8,77.1,15.27
143,措备,2017-07-23,27.7,81.3,8.91
143,措备,2017-07-24,28.5,85.3,13.22
143,措备,2017-07-25,25.9,88.4,7.84
143,措备,2017-07-26,25.4,66.3,25.41
143,措备,2017-07-27,26.4,61.3,27.03
143,措备,2017-07-28,28.2,65.4,17.15
143,措备,2017-07-29,23.3,91.3,6.92
143,措备,2017-07-30,26.3,81.4,14.68
143,措备,2017-07-31,24.8,95,5.28
143,措备,2017-08-01,26.9,80.3,18.26
143,措备,2017-08-02,26.4,76.6,22.22
143,措备,2017-08-03,26.9,74.3,22.62
143,措备,2017-08-04,29.3,72.8,24.42
143,措备,2017-08-05,30.1,72.5,23.88
143,措备,2017-08-06,30.9,65.9,24.51
143,措备,2017-08-07,30.9,62.1,24.3
143,措备,2017-08-08,29.9,60.5,19.94
143,措备,2017-08-09,27,83.6,6.85
143,措备,2017-08-10,24.7,96.1,6.02
143,措备,2017-08-11,26,80.1,20.51
143,措备,2017-08-12,24.9,76.9,18.68
143,措备,2017-08-13,23.6,81.4,7.75
143,措备,2017-08-14,22.4,95,4.33
143,措备,2017-08-15,23.5,95,5.03
143,措备,2017-08-16,25.2,87.3,14.76
143,措备,2017-08-17,25.1,83,15.23
143,措备,2017-08-18,25.5,82.3,17.14
143,措备,2017-08-19,25.1,87.6,15.87
143,措备,2017-08-20,25.5,88.4,9.72
143,措备,2017-08-21,26.1,91.5,11.95
143,措备,2017-08-22,27.5,85.1,16.59
143,措备,2017-08-23,30.4,73.1,21.12
143,措备,2017-08-24,31,66.4,19.42
143,措备,2017-08-25,28.6,61,19.45
143,措备,2017-08-26,25.5,50,23.89
143,措备,2017-08-27,23.7,61.1,23.44
143,措备,2017-08-28,26,66.6,21.43
143,措备,2017-08-29,26.1,53.4,23.81
143,措备,2017-08-30,21.9,49.9,10.97
143,措备,2017-08-31,21.9,62.6,21.45
143,措备,2017-09-01,21.2,62.1,22.48
143,措备,2017-09-02,20.6,66,17.19
143,措备,2017-09-03,21.5,65.9,23.59
143,措备,2017-09-04,22.3,71.1,17.33
143,措备,2017-09-05,21.4,86.4,6.56
143,措备,2017-09-06,21.3,89.8,6.75
143,措备,2017-09-07,22.5,74.9,15.13
143,措备,2017-09-08,23.6,70.6,19.36
143,措备,2017-09-09,23.6,68,16.5
143,措备,2017-09-10,23.1,75.3,14.74
143,措备,2017-09-11,20.9,93,3.41
143,措备,2017-09-12,24.4,62.9,21.64
143,措备,2017-09-13,22.7,51.6,22.59
143,措备,2017-09-14,21.3,68,20.84
143,措备,2017-09-15,21,59.5,15.79
143,措备,2017-09-16,21.6,64,10.24
143,措备,2017-09-17,21.8,76.8,6.04
143,措备,2017-09-18,22.3,64.5,19.53
143,措备,2017-09-19,23.5,61.3,15.56
143,措备,2017-09-20,21.6,53.1,12.79
143,措备,2017-09-21,19.7,65.3,19.03
143,措备,2017-09-22,20.9,66.1,19.14
143,措备,2017-09-23,21.6,66.3,15.59
143,措备,2017-09-24,22.1,71.5,16.31
143,措备,2017-09-25,22.9,66.3,18.31
143,措备,2017-09-26,22.4,70.6,18.15
143,措备,2017-09-27,18.1,95.4,3.08
143,措备,2017-09-28,20.8,64.3,17
143,措备,2017-09-29,17.4,38.9,19.04
143,措备,2017-09-30,17.4,63.3,19.6
143,措备,2017-10-01,16,83,5.49
143,措备,2017-10-02,20.2,90.6,6.4
143,措备,2017-10-03,19.5,79.1,16.92
143,措备,2017-10-04,17.9,68,14.54
143,措备,2017-10-05,16.5,72.3,6.89
143,措备,2017-10-06,16,93.8,3.46
143,措备,2017-10-07,20,84.1,10.56
143,措备,2017-10-08,21.3,76.9,15.94
143,措备,2017-10-09,22.5,74,16.93
143,措备,2017-10-10,22.7,75,13.79
143,措备,2017-10-11,20.3,78.1,5.04
143,措备,2017-10-12,14.8,87.1,1.74
143,措备,2017-10-13,15.4,53.8,17.62
143,措备,2017-10-14,15.3,58,14.56
143,措备,2017-10-15,15.5,70.3,6.2
143,措备,2017-10-16,15.8,71.6,5.62
143,措备,2017-10-17,15.6,75.9,13.91
143,措备,2017-10-18,16.3,61.8,6.34
143,措备,2017-10-19,15.5,75.8,8.54
143,措备,2017-10-20,15.6,75.3,11.2
143,措备,2017-10-21,15.3,71.4,13
143,措备,2017-10-22,16.8,56.3,13.41
143,措备,2017-10-23,14.4,49.3,14.11
143,措备,2017-10-24,12.5,70.4,9.51
143,措备,2017-10-25,12.5,72.4,14.49
143,措备,2017-10-26,12.5,74.5,11.04
143,措备,2017-10-27,15.2,73.6,11.78
143,措备,2017-10-28,15.8,77.9,7.65
143,措备,2017-10-29,14.7,59.1,12.48
143,措备,2017-10-30,9.7,31.4,15.31
143,措备,2017-10-31,9.5,51.4,15.29
143,措备,2017-11-01,12.1,61,13.81
143,措备,2017-11-02,13.6,70,10.18
143,措备,2017-11-03,13.2,68.4,9.22
143,措备,2017-11-04,9.5,51.5,13
143,措备,2017-11-05,9.1,55.6,14.33
143,措备,2017-11-06,10,60.1,13.37
143,措备,2017-11-07,12.9,68.4,11.13
143,措备,2017-11-08,15.4,51.4,12.21
143,措备,2017-11-09,10.6,54.3,12.49
143,措备,2017-11-10,13,59,11.6
143,措备,2017-11-11,7.9,37.8,13.56
143,措备,2017-11-12,6.5,50.9,12.76
143,措备,2017-11-13,8.6,51.4,10
143,措备,2017-11-14,10.6,42.4,11.3
143,措备,2017-11-15,7,42.1,10.33
143,措备,2017-11-16,4.9,40.5,12.65
143,措备,2017-11-17,5.6,49.1,7.08
143,措备,2017-11-18,3.6,36.5,12.39
143,措备,2017-11-19,1.7,31.8,12.49
143,措备,2017-11-20,4.6,39.9,12.28
143,措备,2017-11-21,4.1,56.3,11.73
143,措备,2017-11-22,5.9,54,4.48
143,措备,2017-11-23,3.4,43,8.87
143,措备,2017-11-24,2.5,67,7.67
143,措备,2017-11-25,3.3,63.6,10.91
143,措备,2017-11-26,6.6,73.4,6.61
143,措备,2017-11-27,5.7,73.1,9.92
143,措备,2017-11-28,8.4,74.4,6.42
143,措备,2017-11-29,9.4,46.3,8.47
143,措备,2017-11-30,4.1,20.5,10.33
143,措备,2017-12-01,.2,29.9,11.95
143,措备,2017-12-02,1.7,44,10.53
143,措备,2017-12-03,4.1,59.9,9.63
143,措备,2017-12-04,3.2,52.1,8.14
143,措备,2017-12-05,-1.4,36,11.45
143,措备,2017-12-06,.1,56.3,9.85
143,措备,2017-12-07,2.2,60,4.1
143,措备,2017-12-08,-.3,33.9,11.16
143,措备,2017-12-09,1.7,53,9.1
143,措备,2017-12-10,4.1,62.6,5.89
143,措备,2017-12-11,-1.6,39.6,9.2
143,措备,2017-12-12,-4.8,31.9,11.3
143,措备,2017-12-13,-3.3,25,11.4
143,措备,2017-12-14,-2.8,37.5,9.07
143,措备,2017-12-15,.6,34.1,9.14
143,措备,2017-12-16,-.2,37.9,8.68
143,措备,2017-12-17,-3.2,35.5,11.05
143,措备,2017-12-18,.3,49.4,9.88
143,措备,2017-12-19,.3,38,9.89
143,措备,2017-12-20,-.4,44.3,10.36
143,措备,2017-12-21,.7,45.1,10.68
143,措备,2017-12-22,1.9,55.8,9.67
143,措备,2017-12-23,2.3,66.5,8.26
143,措备,2017-12-24,3.1,75.5,1.76
143,措备,2017-12-25,1.6,37.5,10.94
143,措备,2017-12-26,1.1,39.8,8.56
143,措备,2017-12-27,-2.3,24.9,11.37
143,措备,2017-12-28,.5,37.6,7.29
143,措备,2017-12-29,5,58.6,8.35
143,措备,2017-12-30,3.4,70.1,6.76
143,措备,2017-12-31,3.6,43.1,10.22
