瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 惑措嚼档(%),钦拌 老荤樊(MJ/m2)
143,措备,2019-10-31,14.1,67.1,14.31
143,措备,2019-11-01,15.3,69.6,13.59
143,措备,2019-11-02,14.2,78.3,10.45
143,措备,2019-11-03,14.6,79.5,11.57
143,措备,2019-11-04,13.4,69.5,8.21
143,措备,2019-11-05,12.4,70.8,13.44
143,措备,2019-11-06,12.5,66.9,13.11
143,措备,2019-11-07,13,57.4,11.7
143,措备,2019-11-08,10.2,52.3,13.7
143,措备,2019-11-09,9.4,55.6,13.23
143,措备,2019-11-10,9.4,70.9,7.07
143,措备,2019-11-11,12.4,75.1,7.47
143,措备,2019-11-12,10.9,73.4,11.55
143,措备,2019-11-13,9.7,71.8,4
143,措备,2019-11-14,4.6,38.5,13.7
143,措备,2019-11-15,7,60.6,11.83
143,措备,2019-11-16,11.8,76,10.62
143,措备,2019-11-17,10.5,90.8,1.81
143,措备,2019-11-18,11,60.3,5.08
143,措备,2019-11-19,5.1,53.3,10.87
143,措备,2019-11-20,4.3,45.9,12.7
143,措备,2019-11-21,6,51.4,11.59
143,措备,2019-11-22,9.8,72.4,11.57
143,措备,2019-11-23,10.9,80,11.23
143,措备,2019-11-24,13.9,74.5,7.98
143,措备,2019-11-25,8.7,64.1,3.46
143,措备,2019-11-26,9.8,65.9,10.93
143,措备,2019-11-27,7.3,58.9,4.81
143,措备,2019-11-28,5.6,72.9,3.87
143,措备,2019-11-29,5.1,56.4,11.72
143,措备,2019-11-30,6,61.8,8.75
143,措备,2019-12-01,6.9,81.6,1.67
143,措备,2019-12-02,4.9,54.5,11.11
143,措备,2019-12-03,4,56.4,9.75
143,措备,2019-12-04,4.8,58.5,9.02
143,措备,2019-12-05,2,41,11.08
143,措备,2019-12-06,-1.4,31,5.13
143,措备,2019-12-07,2.4,47.9,
143,措备,2019-12-08,2.6,58.1,6.2
143,措备,2019-12-09,2.5,65,11.03
143,措备,2019-12-10,4.9,72,8.79
143,措备,2019-12-11,7.2,64.5,8.29
143,措备,2019-12-12,3.2,37.5,11.9
143,措备,2019-12-13,2.3,42.6,9.82
143,措备,2019-12-14,4.5,48,11
143,措备,2019-12-15,5,62.3,10.28
143,措备,2019-12-16,6.3,72.5,9.58
143,措备,2019-12-17,9.1,75.3,6.87
143,措备,2019-12-18,7.4,51,11.15
143,措备,2019-12-19,4.1,34.5,10.67
143,措备,2019-12-20,2.4,48.3,7.57
143,措备,2019-12-21,.9,57.9,5.76
143,措备,2019-12-22,1.3,69.4,5.48
143,措备,2019-12-23,3.6,67.8,7.87
143,措备,2019-12-24,3.3,67.1,9.97
143,措备,2019-12-25,4.6,62.4,9.88
143,措备,2019-12-26,4.2,68.1,2.44
143,措备,2019-12-27,1.9,44.3,11.56
143,措备,2019-12-28,1.2,50.5,10.95
143,措备,2019-12-29,.6,71.6,4.04
143,措备,2019-12-30,5.2,78.8,6.47
143,措备,2019-12-31,-2.5,33,12.3
