瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 惑措嚼档(%),钦拌 老荤樊(MJ/m2)
143,措备,2024-01-01,3.9,74.9,9.84
143,措备,2024-01-02,6.1,64,9.18
143,措备,2024-01-03,4.1,70.3,7.69
143,措备,2024-01-04,3,54.6,11.5
143,措备,2024-01-05,4.6,68,10.32
143,措备,2024-01-06,3.7,50.5,11.25
143,措备,2024-01-07,.5,44,11.49
143,措备,2024-01-08,-1.6,40.9,12.16
143,措备,2024-01-09,.2,60.1,5.97
143,措备,2024-01-10,2.8,77.6,8.91
143,措备,2024-01-11,1.7,66.9,12.45
143,措备,2024-01-12,3.7,50.3,11.25
143,措备,2024-01-13,2.9,35.6,12.05
143,措备,2024-01-14,4.9,61.4,11.12
143,措备,2024-01-15,2.1,40.1,12.38
143,措备,2024-01-16,1,42.9,11.07
143,措备,2024-01-17,3.3,68.8,3.47
143,措备,2024-01-18,6.3,83.1,.77
143,措备,2024-01-19,6,70.6,2.86
143,措备,2024-01-20,5.4,86.6,1.52
143,措备,2024-01-21,5.5,82.9,4.76
143,措备,2024-01-22,-1.5,53.6,12.57
143,措备,2024-01-23,-6.2,47,12.92
143,措备,2024-01-24,-5,49,13.39
143,措备,2024-01-25,-2.2,38.3,13.39
143,措备,2024-01-26,1.6,47,13.1
143,措备,2024-01-27,3,48.8,13.26
143,措备,2024-01-28,2,52.9,13.21
143,措备,2024-01-29,.4,58.5,14.11
143,措备,2024-01-30,2.2,59.1,13.01
143,措备,2024-01-31,7.9,53.3,10.98
143,措备,2024-02-01,6.3,62.9,5.5
143,措备,2024-02-02,5.4,71.5,9.18
143,措备,2024-02-03,5.9,78.5,4.46
143,措备,2024-02-04,5.9,83.6,6.43
143,措备,2024-02-05,5.4,82.9,3.67
143,措备,2024-02-06,3.5,75.5,4.13
143,措备,2024-02-07,3.7,57.1,14.53
143,措备,2024-02-08,2.6,61.6,14.45
143,措备,2024-02-09,3.3,54.1,14.98
143,措备,2024-02-10,3.8,53.4,13.83
143,措备,2024-02-11,3.1,59.3,11.76
143,措备,2024-02-12,4.3,52.4,15.63
143,措备,2024-02-13,8.3,61.3,15.42
143,措备,2024-02-14,10.6,81.5,8.68
143,措备,2024-02-15,8.5,77.3,7.34
143,措备,2024-02-16,4.6,58.3,16
143,措备,2024-02-17,5.8,60.9,16.74
143,措备,2024-02-18,8.2,76.5,8.77
143,措备,2024-02-19,14.7,88.9,5.4
143,措备,2024-02-20,7.5,86,1.63
143,措备,2024-02-21,5.1,88.8,1.87
143,措备,2024-02-22,3,82.5,2.92
143,措备,2024-02-23,3,70.6,4.94
143,措备,2024-02-24,3.6,65.8,8.03
143,措备,2024-02-25,4.2,81.6,7.48
143,措备,2024-02-26,5.1,67.3,9.08
143,措备,2024-02-27,2.6,69.1,8.17
143,措备,2024-02-28,4.6,65.5,14.64
143,措备,2024-02-29,4.1,85.9,2.42
143,措备,2024-03-01,.5,35.1,19.18
143,措备,2024-03-02,.5,40.1,19.35
143,措备,2024-03-03,6.3,53,13.57
143,措备,2024-03-04,7.7,55.6,15.12
143,措备,2024-03-05,6.6,86.1,2.09
143,措备,2024-03-06,6.9,70.6,6
143,措备,2024-03-07,5.9,60.8,10.34
143,措备,2024-03-08,4.7,38.5,19.67
143,措备,2024-03-09,3.9,40.9,20.58
143,措备,2024-03-10,5.4,47.5,20.86
143,措备,2024-03-11,8,51.1,11.22
143,措备,2024-03-12,6.7,72.6,9
143,措备,2024-03-13,7.8,55.1,19.98
143,措备,2024-03-14,9.7,37.6,19.11
143,措备,2024-03-15,12,37.9,20.96
143,措备,2024-03-16,14.1,37.4,19.5
143,措备,2024-03-17,13.6,37.8,14.2
143,措备,2024-03-18,9.9,42.1,20.9
143,措备,2024-03-19,9.9,46.1,11.52
143,措备,2024-03-20,6.7,34.6,21.77
143,措备,2024-03-21,6.4,43.3,22.21
143,措备,2024-03-22,10,59.9,16.56
143,措备,2024-03-23,16,61.5,21.67
143,措备,2024-03-24,10.9,72.9,5.23
143,措备,2024-03-25,9.5,81.8,3.76
143,措备,2024-03-26,7.9,80.6,6.61
143,措备,2024-03-27,10,70.9,19.27
143,措备,2024-03-28,9.2,90.3,2.47
143,措备,2024-03-29,13.1,57.1,20.46
143,措备,2024-03-30,11.3,53.6,15.86
143,措备,2024-03-31,13.2,41.6,20.7
143,措备,2024-04-01,14.6,44.9,23.92
143,措备,2024-04-02,15.7,51.3,16
143,措备,2024-04-03,12.1,94.8,3.17
143,措备,2024-04-04,12.4,64.6,14.05
143,措备,2024-04-05,14.1,55,16.44
143,措备,2024-04-06,14.6,59.8,16.31
143,措备,2024-04-07,17,46.8,22.87
143,措备,2024-04-08,17.9,45.1,12.19
143,措备,2024-04-09,12.6,51.5,22.05
143,措备,2024-04-10,12.7,55.9,22.28
143,措备,2024-04-11,15.1,56.1,14.28
143,措备,2024-04-12,18,55.1,22.56
143,措备,2024-04-13,19.5,50.3,24.71
143,措备,2024-04-14,19.7,45.6,23.44
143,措备,2024-04-15,16.1,82.6,3.13
143,措备,2024-04-16,18,59.6,21.55
143,措备,2024-04-17,17,52.5,23.08
143,措备,2024-04-18,18,52.5,24.49
143,措备,2024-04-19,20.2,47.3,24.91
143,措备,2024-04-20,15.4,78.8,3.77
143,措备,2024-04-21,15.5,82.8,3.44
143,措备,2024-04-22,15,70.5,8.51
143,措备,2024-04-23,14,72.8,18.73
143,措备,2024-04-24,14.2,74.9,14.27
143,措备,2024-04-25,18.5,53.9,25.74
143,措备,2024-04-26,18.4,62.6,15.16
143,措备,2024-04-27,20.9,53.4,26.7
143,措备,2024-04-28,19.3,60.6,23.41
143,措备,2024-04-29,14.6,84.4,5.77
143,措备,2024-04-30,16.5,79.8,14.59
143,措备,2024-05-01,13,68.8,18.7
143,措备,2024-05-02,15.9,55.3,28.01
143,措备,2024-05-03,19.2,51,28.26
143,措备,2024-05-04,20.4,52.5,28.21
143,措备,2024-05-05,18.8,79.5,3.2
143,措备,2024-05-06,20.1,69,20.28
143,措备,2024-05-07,14.1,81.9,6.22
143,措备,2024-05-08,13,70,16.46
143,措备,2024-05-09,16.8,56.3,27.51
143,措备,2024-05-10,19.9,43.3,27.64
143,措备,2024-05-11,19.9,64,16.93
143,措备,2024-05-12,19.3,53.9,22.91
143,措备,2024-05-13,19,47.6,29.41
143,措备,2024-05-14,20.1,49.9,29.01
143,措备,2024-05-15,18.4,56.5,27.86
143,措备,2024-05-16,15.5,53.6,28.16
143,措备,2024-05-17,19.1,51.8,28.06
143,措备,2024-05-18,21.4,44.6,29.13
143,措备,2024-05-19,23,46.5,28.88
143,措备,2024-05-20,21,54.9,25.99
143,措备,2024-05-21,17.8,69,24.89
143,措备,2024-05-22,21.7,59.5,27.85
143,措备,2024-05-23,25.3,46.1,28.57
143,措备,2024-05-24,21.2,54.1,26.67
143,措备,2024-05-25,19.6,51.9,16.01
143,措备,2024-05-26,20.8,70.3,19.24
143,措备,2024-05-27,21.5,48.3,24.83
143,措备,2024-05-28,18.6,56.3,15.51
143,措备,2024-05-29,20.9,51.9,28.78
143,措备,2024-05-30,21.6,59.6,12.9
143,措备,2024-05-31,24,43.5,27.84
143,措备,2024-06-01,22,52.6,24.29
143,措备,2024-06-02,20.1,61.4,23.74
143,措备,2024-06-03,19.4,63.9,26.13
143,措备,2024-06-04,19.8,56.4,30.76
143,措备,2024-06-05,21.4,51.6,26.97
143,措备,2024-06-06,22,53.3,19.45
143,措备,2024-06-07,23.9,52.5,23.3
143,措备,2024-06-08,19.9,82.9,5.77
143,措备,2024-06-09,23.1,72.8,22.82
143,措备,2024-06-10,26,60.1,26.16
143,措备,2024-06-11,27.5,54.6,28.37
143,措备,2024-06-12,27.9,49.1,28.62
143,措备,2024-06-13,27.7,51.8,28.28
143,措备,2024-06-14,27.5,51.6,27.75
143,措备,2024-06-15,25.4,68.5,18.08
143,措备,2024-06-16,26.2,54.8,28.21
143,措备,2024-06-17,24.8,52.4,17.85
143,措备,2024-06-18,28.3,41.6,29.07
143,措备,2024-06-19,29.3,43,26.96
143,措备,2024-06-20,25,54,14.07
143,措备,2024-06-21,26.2,63,19.59
143,措备,2024-06-22,23.4,88.6,4.48
143,措备,2024-06-23,26.1,77.6,11.44
143,措备,2024-06-24,26.8,65,20.77
143,措备,2024-06-25,24.8,48.9,24.11
143,措备,2024-06-26,24.8,52.4,25.78
143,措备,2024-06-27,22,69.4,10.6
143,措备,2024-06-28,26,63.9,28.65
143,措备,2024-06-29,24.5,80.9,12.87
143,措备,2024-06-30,26.2,85.3,9.44
143,措备,2024-07-01,28,66,22.74
143,措备,2024-07-02,25.2,84.8,8.34
143,措备,2024-07-03,28.9,67.9,22.97
143,措备,2024-07-04,29,64,26.35
143,措备,2024-07-05,29,61.6,21.42
