瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 惑措嚼档(%),钦拌 老荤樊(MJ/m2)
143,措备,2021-01-01,-1.8,66.4,10.08
143,措备,2021-01-02,-.9,50.9,11.42
143,措备,2021-01-03,-1.3,42.5,10
143,措备,2021-01-04,-.3,51.8,10.68
143,措备,2021-01-05,-1.1,47.9,7.9
143,措备,2021-01-06,-4,47.6,11.96
143,措备,2021-01-07,-8.7,40.3,12.79
143,措备,2021-01-08,-10.4,41.3,12.52
143,措备,2021-01-09,-8,45.1,12.21
143,措备,2021-01-10,-4.7,51.4,12.21
143,措备,2021-01-11,-4.2,62.8,5.16
143,措备,2021-01-12,-1.5,60,11.94
143,措备,2021-01-13,3.6,57,10.71
143,措备,2021-01-14,4.4,51.1,11.8
143,措备,2021-01-15,8.3,55.6,8.72
143,措备,2021-01-16,1.7,47.8,11.64
143,措备,2021-01-17,-2.8,42.5,13.2
143,措备,2021-01-18,-1.9,60,7.41
143,措备,2021-01-19,-2.6,43,13.12
143,措备,2021-01-20,-.8,53.3,12.26
143,措备,2021-01-21,4.5,71.8,9.6
143,措备,2021-01-22,8.2,94,4.65
143,措备,2021-01-23,9.3,86.3,4.27
143,措备,2021-01-24,8,78,5.08
143,措备,2021-01-25,7.4,78,10.49
143,措备,2021-01-26,6.1,92.5,2.88
143,措备,2021-01-27,5.8,58,13.13
143,措备,2021-01-28,1.2,67,9.3
143,措备,2021-01-29,-4.4,46.9,14.52
143,措备,2021-01-30,.9,55.6,11.02
143,措备,2021-01-31,4.5,62.5,13.27
143,措备,2021-02-01,7.1,90.3,3.57
143,措备,2021-02-02,-.4,43.4,15.43
143,措备,2021-02-03,-1,48.1,15.13
143,措备,2021-02-04,1.4,51.4,15.66
143,措备,2021-02-05,1.5,54.5,9.85
143,措备,2021-02-06,5.2,62,13.66
143,措备,2021-02-07,6.6,62.4,13.17
143,措备,2021-02-08,.4,42.5,16.08
143,措备,2021-02-09,1.6,42,16.25
143,措备,2021-02-10,3.9,56.1,14.27
143,措备,2021-02-11,5.8,65,11.63
143,措备,2021-02-12,7.7,60.6,14.39
143,措备,2021-02-13,8.6,55.6,15.58
143,措备,2021-02-14,7.7,82.8,5.96
143,措备,2021-02-15,5.9,67.4,13.6
143,措备,2021-02-16,-.1,55.5,13.54
143,措备,2021-02-17,-4.8,47.5,12.85
143,措备,2021-02-18,-4.4,58.8,16.77
143,措备,2021-02-19,4.3,48.6,17.44
143,措备,2021-02-20,11.3,54.4,15.16
143,措备,2021-02-21,14.3,54,16.48
143,措备,2021-02-22,13.7,50.3,15.29
143,措备,2021-02-23,5.9,33.5,17.45
143,措备,2021-02-24,5.5,53.3,13.37
143,措备,2021-02-25,5,89.4,6.21
143,措备,2021-02-26,8.3,74.5,14.89
143,措备,2021-02-27,6.7,69.3,7.98
143,措备,2021-02-28,7.4,84.4,10.39
143,措备,2021-03-01,8.9,99.8,3.25
143,措备,2021-03-02,2.6,88.9,6.42
143,措备,2021-03-03,4.1,77.8,16.23
143,措备,2021-03-04,5.9,90.4,8.58
143,措备,2021-03-05,10.6,74.8,17.99
143,措备,2021-03-06,6.2,82.3,9.18
143,措备,2021-03-07,5.5,77.3,10
143,措备,2021-03-08,6.3,77.5,19.57
143,措备,2021-03-09,9,64.8,16.45
143,措备,2021-03-10,8.8,57.6,20.2
143,措备,2021-03-11,10,63.6,17.03
143,措备,2021-03-12,9,93.4,3.33
143,措备,2021-03-13,9.8,77.1,18.79
143,措备,2021-03-14,10.5,72.8,18.2
143,措备,2021-03-15,12.5,68.5,18.31
143,措备,2021-03-16,14.9,54.1,19.98
143,措备,2021-03-17,10.5,61.9,20.4
143,措备,2021-03-18,10.4,75.6,18.84
143,措备,2021-03-19,11.2,68.1,15.62
143,措备,2021-03-20,9.9,92.1,4.12
143,措备,2021-03-21,8.8,61.5,17.7
143,措备,2021-03-22,7.9,46.6,22.65
143,措备,2021-03-23,11.4,49.4,21.74
143,措备,2021-03-24,11.5,54.9,14.14
143,措备,2021-03-25,14.1,54,22.25
143,措备,2021-03-26,15.3,52.6,20.31
143,措备,2021-03-27,12.7,84.8,6.5
143,措备,2021-03-28,15.8,72.9,18.35
143,措备,2021-03-29,15.1,51,17.93
143,措备,2021-03-30,14.6,39.5,22.52
143,措备,2021-03-31,13.6,58.6,22.76
143,措备,2021-04-01,13.5,63.1,17.9
143,措备,2021-04-02,14.7,69,19.59
143,措备,2021-04-03,14.5,91.1,6.47
143,措备,2021-04-04,9.7,86.6,4.51
143,措备,2021-04-05,9.9,63.9,25.02
143,措备,2021-04-06,13.2,57,21.78
143,措备,2021-04-07,17.1,42.8,24.65
143,措备,2021-04-08,14.6,54.1,25.22
143,措备,2021-04-09,9.2,75.6,19.95
143,措备,2021-04-10,10.6,63.8,25.16
143,措备,2021-04-11,13.6,56.9,24.59
143,措备,2021-04-12,11.8,85.1,5.43
143,措备,2021-04-13,15.1,70.3,18.84
143,措备,2021-04-14,11.1,49.9,25.44
143,措备,2021-04-15,11.9,52.6,21.26
143,措备,2021-04-16,13.7,67.4,14.85
143,措备,2021-04-17,13.5,52.6,19.24
143,措备,2021-04-18,12.6,51,24.21
143,措备,2021-04-19,16.6,43,27.06
143,措备,2021-04-20,18.9,44,25.4
143,措备,2021-04-21,19.9,55,24.58
143,措备,2021-04-22,20.2,51.5,18.7
143,措备,2021-04-23,15.8,64,10.64
143,措备,2021-04-24,16.7,62.9,23.48
143,措备,2021-04-25,14.4,63.3,26.98
143,措备,2021-04-26,13.6,63.1,26.66
143,措备,2021-04-27,15.8,58.5,19.56
143,措备,2021-04-28,18.1,56.5,20.28
143,措备,2021-04-29,18.3,52.6,22.51
143,措备,2021-04-30,16.9,57.5,27
143,措备,2021-05-01,12.1,77.3,13.13
143,措备,2021-05-02,13.6,68,24.63
143,措备,2021-05-03,16.5,64.1,27.62
143,措备,2021-05-04,17,85,6.25
143,措备,2021-05-05,18.5,53.6,28.21
143,措备,2021-05-06,16.9,52.1,26.27
143,措备,2021-05-07,18.1,43.5,17.06
143,措备,2021-05-08,18.1,36.9,27.9
143,措备,2021-05-09,19,30.3,29.12
143,措备,2021-05-10,13.8,66.5,7.7
143,措备,2021-05-11,15.1,69.4,9.87
143,措备,2021-05-12,17.3,58.6,25.44
143,措备,2021-05-13,20.4,53.1,27.79
143,措备,2021-05-14,22,59.3,24.6
143,措备,2021-05-15,19.9,85.6,6.1
143,措备,2021-05-16,20.1,92.9,4.8
143,措备,2021-05-17,14.4,93.4,5.75
143,措备,2021-05-18,17.7,81,16.26
143,措备,2021-05-19,22.5,57.4,26.95
143,措备,2021-05-20,16.3,85.1,4.63
143,措备,2021-05-21,17.6,69.6,13.97
143,措备,2021-05-22,21,57.6,28.72
143,措备,2021-05-23,23.6,52.5,25.35
143,措备,2021-05-24,22.3,49.8,18.25
143,措备,2021-05-25,18,43.5,20.71
143,措备,2021-05-26,18,44.3,16.65
143,措备,2021-05-27,18.9,55.9,15.89
143,措备,2021-05-28,16.7,71.6,21.16
143,措备,2021-05-29,20.4,49.4,27.88
143,措备,2021-05-30,20.6,56.5,27.66
143,措备,2021-05-31,20.7,67.1,21.87
143,措备,2021-06-01,22.8,57.6,25.97
143,措备,2021-06-02,23.8,51.9,22.15
143,措备,2021-06-03,18.7,88.4,5.87
143,措备,2021-06-04,21.3,53.9,28.17
143,措备,2021-06-05,23.1,51.8,26.08
143,措备,2021-06-06,23.9,62.1,22.27
143,措备,2021-06-07,25.3,56.3,24.61
143,措备,2021-06-08,25.4,54,26.65
143,措备,2021-06-09,25.3,50.5,27.06
143,措备,2021-06-10,24.2,57.1,19.34
143,措备,2021-06-11,22.1,84.8,7.55
143,措备,2021-06-12,24.1,74.8,19.25
143,措备,2021-06-13,25.4,69,23.82
143,措备,2021-06-14,23.9,69.4,17.04
143,措备,2021-06-15,21.4,76,8.38
143,措备,2021-06-16,20.4,73.5,10.18
143,措备,2021-06-17,20,70.6,13.71
143,措备,2021-06-18,22.3,73.6,11.6
143,措备,2021-06-19,25.3,51.1,29.89
143,措备,2021-06-20,25.9,47.1,27.65
143,措备,2021-06-21,23.9,50.9,25.93
143,措备,2021-06-22,20.7,67.3,19.29
143,措备,2021-06-23,20.4,68.9,15.88
143,措备,2021-06-24,23,62,18.35
143,措备,2021-06-25,23.5,70.6,19.61
143,措备,2021-06-26,22.8,72.9,13.1
143,措备,2021-06-27,24,63,25.32
143,措备,2021-06-28,23.9,64.3,20.23
143,措备,2021-06-29,24.6,64,23.01
143,措备,2021-06-30,24.4,67,16.95
143,措备,2021-07-01,25.1,57.4,26.16
143,措备,2021-07-02,24,69,22.51
143,措备,2021-07-03,22.7,78.8,7.35
143,措备,2021-07-04,27.8,64.4,24.34
143,措备,2021-07-05,23.8,74.3,9.1
143,措备,2021-07-06,22.6,90.3,6.49
143,措备,2021-07-07,24.2,95,4.89
143,措备,2021-07-08,24.9,80.1,14.7
143,措备,2021-07-09,24.7,84,17.29
143,措备,2021-07-10,25.6,76.8,19.53
143,措备,2021-07-11,25.7,74.5,22.83
143,措备,2021-07-12,27.3,70.6,21.72
143,措备,2021-07-13,28.7,64.8,21.41
143,措备,2021-07-14,29.9,60.5,22.62
143,措备,2021-07-15,27.5,70.9,17.82
