瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 惑措嚼档(%),钦拌 老荤樊(MJ/m2)
143,措备,2011-01-01,-2.4,44.4,9.79
143,措备,2011-01-02,-.2,49.8,10.4
143,措备,2011-01-03,-1.1,63,5.02
143,措备,2011-01-04,0,58.3,10.63
143,措备,2011-01-05,.4,51.9,8.7
143,措备,2011-01-06,-2.3,43.8,11
143,措备,2011-01-07,-3.1,35.8,11.51
143,措备,2011-01-08,.2,46.1,11.14
143,措备,2011-01-09,-.8,37.3,10.76
143,措备,2011-01-10,-4.3,31.5,11.84
143,措备,2011-01-11,-1.8,41.6,9.68
143,措备,2011-01-12,-3.1,34.3,12.06
143,措备,2011-01-13,-2.7,35.4,11.36
143,措备,2011-01-14,-1,43.1,9.35
143,措备,2011-01-15,-5.9,32.9,10.17
143,措备,2011-01-16,-8.5,36.6,12.34
143,措备,2011-01-17,-4.6,32.4,12.52
143,措备,2011-01-18,-2.1,40.8,8.55
143,措备,2011-01-19,-1.9,41,11.41
143,措备,2011-01-20,-2.5,37,11.29
143,措备,2011-01-21,-2.4,29.5,11.06
143,措备,2011-01-22,-.5,36.9,11.37
143,措备,2011-01-23,.6,37.9,5.06
143,措备,2011-01-24,-2.7,45.3,11.19
143,措备,2011-01-25,-3.7,47.1,11.25
143,措备,2011-01-26,-3.1,40.1,12.76
143,措备,2011-01-27,-3.6,30.1,10.25
143,措备,2011-01-28,-2.3,21.6,9.74
143,措备,2011-01-29,-4.3,28.9,12.7
143,措备,2011-01-30,-5.3,34.9,13.97
143,措备,2011-01-31,-2.6,37.6,13.43
143,措备,2011-02-01,1.9,46.1,12.69
143,措备,2011-02-02,3.7,37.5,12.09
143,措备,2011-02-03,3.3,33.5,12.4
143,措备,2011-02-04,4.2,32.6,11.88
143,措备,2011-02-05,4.8,34.6,12.67
143,措备,2011-02-06,5.8,43.5,9.92
143,措备,2011-02-07,5.4,46.1,11.37
143,措备,2011-02-08,3.8,74.1,2.06
143,措备,2011-02-09,3.8,42.5,13.36
143,措备,2011-02-10,1.8,54.3,5.58
143,措备,2011-02-11,1.4,51.6,5.33
143,措备,2011-02-12,-1,32.8,14.28
143,措备,2011-02-13,-.7,38.5,12.48
143,措备,2011-02-14,-1.2,76.1,3.44
143,措备,2011-02-15,1.1,60.6,14.67
143,措备,2011-02-16,3.2,60.6,12.18
143,措备,2011-02-17,3.4,81.3,1.72
143,措备,2011-02-18,4,56.9,13.02
143,措备,2011-02-19,5.1,47.5,12.7
143,措备,2011-02-20,5.7,49.8,13.95
143,措备,2011-02-21,5.7,54.6,16
143,措备,2011-02-22,7.1,55.9,13.89
143,措备,2011-02-23,7.4,53.5,13.46
143,措备,2011-02-24,10.9,42.6,15.83
143,措备,2011-02-25,8.4,41.4,12.11
143,措备,2011-02-26,7.1,50.3,15.96
143,措备,2011-02-27,6.1,85.9,.91
143,措备,2011-02-28,6.4,80.1,3
143,措备,2011-03-01,5.2,68.6,9.22
143,措备,2011-03-02,1.6,36.8,18.32
143,措备,2011-03-03,.8,32,18.53
143,措备,2011-03-04,3,32.3,18.79
143,措备,2011-03-05,5.4,32.1,14.43
143,措备,2011-03-06,7.7,32.4,15.4
143,措备,2011-03-07,5.8,33.8,18.04
143,措备,2011-03-08,5,26.8,19.17
143,措备,2011-03-09,3.6,26.4,17.95
143,措备,2011-03-10,4.4,34,19.15
143,措备,2011-03-11,7.5,28.6,19.43
143,措备,2011-03-12,9.6,29,16.32
143,措备,2011-03-13,11.9,46.5,18.56
143,措备,2011-03-14,12.9,50.8,14.11
143,措备,2011-03-15,6.7,35.3,16.34
143,措备,2011-03-16,2.5,27.5,19.41
143,措备,2011-03-17,4.1,27.3,21.34
143,措备,2011-03-18,7.6,29.9,14.71
143,措备,2011-03-19,12.8,40,13.9
143,措备,2011-03-20,8.6,75.6,2.45
143,措备,2011-03-21,10,55.1,11.81
143,措备,2011-03-22,5.8,24.3,16.02
143,措备,2011-03-23,4.7,25.3,22.18
143,措备,2011-03-24,7.3,30,17.91
143,措备,2011-03-25,4.8,32.1,21.12
143,措备,2011-03-26,5.7,31,22.07
143,措备,2011-03-27,8.4,26,19.02
143,措备,2011-03-28,9.6,32.4,16.36
143,措备,2011-03-29,8.3,31.4,18.59
143,措备,2011-03-30,11.5,25.4,21.47
143,措备,2011-03-31,14.3,23,21.76
143,措备,2011-04-01,15.1,20.6,21.33
143,措备,2011-04-02,10.9,38.9,17.37
143,措备,2011-04-03,8,60.6,8.25
143,措备,2011-04-04,8.5,45.6,24.04
143,措备,2011-04-05,11.5,40.5,23.27
143,措备,2011-04-06,13.7,42.9,19.4
143,措备,2011-04-07,14,82.1,2.77
143,措备,2011-04-08,13.9,64.8,19.36
143,措备,2011-04-09,13.6,43.9,22.25
143,措备,2011-04-10,15.9,29.8,19.85
143,措备,2011-04-11,12.2,42.3,16.62
143,措备,2011-04-12,13.7,21.1,24.63
143,措备,2011-04-13,15.8,18.4,23.64
143,措备,2011-04-14,17.1,20.6,22.13
143,措备,2011-04-15,20.6,43.8,21.8
143,措备,2011-04-16,13,47.5,24.02
143,措备,2011-04-17,12.3,46.8,24.06
143,措备,2011-04-18,9.7,54.6,9.63
143,措备,2011-04-19,11.1,39.4,17.66
143,措备,2011-04-20,13.7,47.8,23.77
143,措备,2011-04-21,16,38.9,18.62
143,措备,2011-04-22,12.6,81.8,2.57
143,措备,2011-04-23,13.1,42,21.61
143,措备,2011-04-24,12.9,33,21.54
143,措备,2011-04-25,15.4,33.3,21.26
143,措备,2011-04-26,12.8,82.6,1.58
143,措备,2011-04-27,16.1,61,17.37
143,措备,2011-04-28,12.2,42.1,12.39
143,措备,2011-04-29,14.9,37.1,19.17
143,措备,2011-04-30,21,66.5,7.4
143,措备,2011-05-01,18.4,48.1,23.6
143,措备,2011-05-02,18.5,38,22.65
143,措备,2011-05-03,19.8,35.9,18.11
143,措备,2011-05-04,16.8,42.6,21.84
143,措备,2011-05-05,16,54.8,25.22
143,措备,2011-05-06,15.1,70.3,9.79
143,措备,2011-05-07,21.1,61.8,17.1
143,措备,2011-05-08,21,48.1,21.96
143,措备,2011-05-09,21.8,66.5,13.51
143,措备,2011-05-10,20.1,85.4,6.99
143,措备,2011-05-11,14.2,87.9,2.1
143,措备,2011-05-12,16.2,69.8,10.93
143,措备,2011-05-13,18.8,27.9,26.87
143,措备,2011-05-14,20.3,24,26.49
143,措备,2011-05-15,21.2,26.8,25.06
143,措备,2011-05-16,20.7,30,17.45
143,措备,2011-05-17,19.6,30.3,27.73
143,措备,2011-05-18,20.9,42.5,25.34
143,措备,2011-05-19,22.4,49.1,22.32
143,措备,2011-05-20,23.7,64.6,13.17
143,措备,2011-05-21,21.4,67.9,13.86
143,措备,2011-05-22,18,59.8,19.09
143,措备,2011-05-23,16.1,62,5.99
143,措备,2011-05-24,18.2,53,23.52
143,措备,2011-05-25,18.1,52.8,16.6
143,措备,2011-05-26,15.2,79.9,4
143,措备,2011-05-27,15.7,87.4,3.44
143,措备,2011-05-28,17.8,74.1,20.29
143,措备,2011-05-29,19,62.6,21.38
143,措备,2011-05-30,18.9,65.6,21.86
143,措备,2011-05-31,16.8,78.3,6.54
143,措备,2011-06-01,19.3,73.9,13.58
143,措备,2011-06-02,20.1,70.4,21.03
