지점,지점명,일시,평균기온(°C),평균 상대습도(%),합계 일사량(MJ/m2)
127,충주,2010-01-01,-8.4,55.6,
127,충주,2010-01-02,-3.3,79.4,
127,충주,2010-01-03,-6.6,61.6,
127,충주,2010-01-04,-4.3,87.6,
127,충주,2010-01-05,-9.2,71.1,
127,충주,2010-01-06,-13.6,70.8,
127,충주,2010-01-07,-13.7,72.8,
127,충주,2010-01-08,-11.7,74.8,
127,충주,2010-01-09,-7.8,81,
127,충주,2010-01-10,-5.8,80.9,
127,충주,2010-01-11,-4.9,76.3,
127,충주,2010-01-12,-8.8,56.3,
127,충주,2010-01-13,-12.2,50.4,
127,충주,2010-01-14,-11.5,63.4,
127,충주,2010-01-15,-6.5,71.6,
127,충주,2010-01-16,-9.2,69.8,
127,충주,2010-01-17,-8.4,66.8,
127,충주,2010-01-18,-5.9,77.1,
127,충주,2010-01-19,-1.3,76.1,
127,충주,2010-01-20,3.5,91.8,
127,충주,2010-01-21,-1,67.3,
127,충주,2010-01-22,-5.6,52.6,
127,충주,2010-01-23,-4.8,57,
127,충주,2010-01-24,-.8,66.6,
127,충주,2010-01-25,-.7,51.4,
127,충주,2010-01-26,-5.3,56,
127,충주,2010-01-27,-1.2,76.1,
127,충주,2010-01-28,1.6,67.3,
127,충주,2010-01-29,-2.2,59,
127,충주,2010-01-30,-.7,69.8,
127,충주,2010-01-31,.3,77.4,
127,충주,2010-02-01,.4,80,
127,충주,2010-02-02,-3.7,34.4,
127,충주,2010-02-03,-7.3,35.6,
127,충주,2010-02-04,-4.7,56,
127,충주,2010-02-05,-4.4,43.9,
127,충주,2010-02-06,-5.9,48.5,
127,충주,2010-02-07,-1.6,44.8,
127,충주,2010-02-08,2,69.8,
127,충주,2010-02-09,3,92.9,
127,충주,2010-02-10,4,89.1,
127,충주,2010-02-11,1.5,76.8,
127,충주,2010-02-12,.4,78.4,
127,충주,2010-02-13,-2.5,74.5,
127,충주,2010-02-14,-3.5,71.9,
127,충주,2010-02-15,-3.1,61.4,
127,충주,2010-02-16,-3.9,55.9,
127,충주,2010-02-17,-3.4,52.8,
127,충주,2010-02-18,-3.2,63,
127,충주,2010-02-19,-3,59.4,
127,충주,2010-02-20,.8,64.3,
127,충주,2010-02-21,2.1,65.9,
127,충주,2010-02-22,1.9,79,
127,충주,2010-02-23,3.8,64.8,
127,충주,2010-02-24,9.2,57.8,
127,충주,2010-02-25,13.7,86.8,
127,충주,2010-02-26,9.8,83.1,
127,충주,2010-02-27,6.2,70.8,
