지점,지점명,일시,평균기온(°C),평균 상대습도(%),합계 일사량(MJ/m2)
127,충주,2016-01-01,-1,79.4,
127,충주,2016-01-02,3.5,74.9,
127,충주,2016-01-03,3.6,81,
127,충주,2016-01-04,3.9,54.3,
127,충주,2016-01-05,-2,46.5,
127,충주,2016-01-06,-2.1,56.5,
127,충주,2016-01-07,-3.4,54.5,
127,충주,2016-01-08,-3.5,53.3,
127,충주,2016-01-09,-.6,56.1,
127,충주,2016-01-10,.5,48.6,
127,충주,2016-01-11,-4.4,44.8,
127,충주,2016-01-12,-5.1,53.4,
127,충주,2016-01-13,-2.4,64.5,
127,충주,2016-01-14,-2.9,51.4,
127,충주,2016-01-15,-2.6,75.3,
127,충주,2016-01-16,-2.1,70.5,
127,충주,2016-01-17,1.5,71.6,
127,충주,2016-01-18,-3.9,59.5,
127,충주,2016-01-19,-10.3,41.8,
127,충주,2016-01-20,-11.2,54.9,
127,충주,2016-01-21,-7.9,55,
127,충주,2016-01-22,-7.5,49.3,
127,충주,2016-01-23,-8.6,28.1,
127,충주,2016-01-24,-13.4,40.3,
127,충주,2016-01-25,-9.7,52.6,
127,충주,2016-01-26,-5,73.8,
127,충주,2016-01-27,-2.8,63.8,
127,충주,2016-01-28,-2.2,63.6,
127,충주,2016-01-29,3.2,58.4,
127,충주,2016-01-30,1.4,65.5,
127,충주,2016-01-31,-3.1,51.6,
127,충주,2016-02-01,-5.9,47,
127,충주,2016-02-02,-6.8,48,
127,충주,2016-02-03,-4.9,53.5,
127,충주,2016-02-04,-.9,51.1,
127,충주,2016-02-05,-3.1,46.4,
127,충주,2016-02-06,-3.1,50.4,
127,충주,2016-02-07,-4.8,48.8,
127,충주,2016-02-08,1,50.3,
127,충주,2016-02-09,.8,44.4,
127,충주,2016-02-10,-.1,48,
127,충주,2016-02-11,5.8,40.1,
127,충주,2016-02-12,9.2,82,
127,충주,2016-02-13,11.7,91.6,
127,충주,2016-02-14,-.6,70.9,
127,충주,2016-02-15,-4.8,45.9,
127,충주,2016-02-16,-2.4,70,
127,충주,2016-02-17,-1.2,53.1,
127,충주,2016-02-18,2.7,56.3,
127,충주,2016-02-19,2,63.1,
127,충주,2016-02-20,1.9,49.8,
127,충주,2016-02-21,-.6,36.3,
127,충주,2016-02-22,1.2,43.9,
127,충주,2016-02-23,1.6,51,
127,충주,2016-02-24,-2.7,45.9,
127,충주,2016-02-25,-.5,49.5,
127,충주,2016-02-26,2.8,60.3,
127,충주,2016-02-27,2.7,69.8,
127,충주,2016-02-28,.1,82,
127,충주,2016-02-29,-4.7,66,
127,충주,2016-03-01,-4.7,59.8,
