지점,지점명,일시,평균기온(°C),평균 상대습도(%),합계 일사량(MJ/m2)
140,군산,2011-01-01,-6,79.8,
140,군산,2011-01-02,-4.5,79.3,
140,군산,2011-01-03,-3.3,74.9,
140,군산,2011-01-04,-2,87.3,
140,군산,2011-01-05,.1,80.3,
140,군산,2011-01-06,-3.4,75,
140,군산,2011-01-07,-4.9,71,
140,군산,2011-01-08,-2.5,84.9,
140,군산,2011-01-09,-2.8,67,
140,군산,2011-01-10,-6.1,60.4,
140,군산,2011-01-11,-2.9,65.6,
140,군산,2011-01-12,-4.2,57.9,
140,군산,2011-01-13,-4.9,63.9,
140,군산,2011-01-14,-2.4,76.1,
140,군산,2011-01-15,-7.4,61,
140,군산,2011-01-16,-9.1,73.4,
140,군산,2011-01-17,-6.6,71.1,
140,군산,2011-01-18,-4.4,81,
140,군산,2011-01-19,-3.4,76.3,
140,군산,2011-01-20,-4.8,70.6,
140,군산,2011-01-21,-5.2,66.6,
140,군산,2011-01-22,-3.3,62.4,
140,군산,2011-01-23,-1.6,73.5,
140,군산,2011-01-24,-4.3,79.8,
140,군산,2011-01-25,-5.8,76.5,
140,군산,2011-01-26,-6,73.1,
140,군산,2011-01-27,-5.5,57.3,
140,군산,2011-01-28,-4.9,55.1,
140,군산,2011-01-29,-6.3,66.9,
140,군산,2011-01-30,-6.8,76.5,
140,군산,2011-01-31,-5.5,77.1,
140,군산,2011-02-01,-1.4,77.8,
140,군산,2011-02-02,1,85.3,
140,군산,2011-02-03,1,79,
140,군산,2011-02-04,1.3,93.1,
140,군산,2011-02-05,-.5,91.9,
140,군산,2011-02-06,1.8,90.5,
140,군산,2011-02-07,1,81.8,
140,군산,2011-02-08,2.2,86.9,
140,군산,2011-02-09,0,70.1,
140,군산,2011-02-10,-1.7,63.5,
140,군산,2011-02-11,-2,66,
140,군산,2011-02-12,-4.1,64.6,
140,군산,2011-02-13,-4,67.3,
140,군산,2011-02-14,-2.6,66.1,
140,군산,2011-02-15,-2.4,69.9,
140,군산,2011-02-16,-.7,79.8,
140,군산,2011-02-17,.4,88.9,
140,군산,2011-02-18,.2,86.4,
140,군산,2011-02-19,.8,79.9,
140,군산,2011-02-20,3,66,
140,군산,2011-02-21,4.8,69,
140,군산,2011-02-22,3,83.4,
140,군산,2011-02-23,4.4,84.1,
140,군산,2011-02-24,5.1,88,
140,군산,2011-02-25,4.1,62.3,
140,군산,2011-02-26,7.2,46.5,
140,군산,2011-02-27,8.7,93.8,
140,군산,2011-02-28,5.7,98,
140,군산,2011-03-01,1.3,86.8,
140,군산,2011-03-02,-.3,58.6,
140,군산,2011-03-03,-.5,59,
140,군산,2011-03-04,.9,60.8,
140,군산,2011-03-05,1.7,74.8,
140,군산,2011-03-06,3.8,79.8,
140,군산,2011-03-07,2.5,65.5,
140,군산,2011-03-08,3.1,64.5,
140,군산,2011-03-09,2.5,53.8,
140,군산,2011-03-10,3.1,68.3,
140,군산,2011-03-11,5,70,
140,군산,2011-03-12,8.5,58.6,
140,군산,2011-03-13,9.8,77.5,
140,군산,2011-03-14,6.6,91.9,
140,군산,2011-03-15,2.8,62.6,
140,군산,2011-03-16,1.7,50,
140,군산,2011-03-17,2,56.8,
140,군산,2011-03-18,5.4,56.5,
140,군산,2011-03-19,8.6,79.6,
140,군산,2011-03-20,6.2,88.3,
140,군산,2011-03-21,6.9,72.6,
