지점,지점명,일시,평균기온(°C),평균 상대습도(%),합계 일사량(MJ/m2)
140,군산,2014-01-01,5.2,75.4,
140,군산,2014-01-02,2.5,67.5,
140,군산,2014-01-03,2.9,68.1,
140,군산,2014-01-04,.5,76.4,
140,군산,2014-01-05,-.2,72.6,
140,군산,2014-01-06,.9,67.4,
140,군산,2014-01-07,2.9,64.3,
140,군산,2014-01-08,2,72.3,
140,군산,2014-01-09,-4.4,48.9,
140,군산,2014-01-10,-2.9,73.6,
140,군산,2014-01-11,-.3,79.8,
140,군산,2014-01-12,-.3,71.8,
140,군산,2014-01-13,-4,50.1,
140,군산,2014-01-14,-2.7,54.8,
140,군산,2014-01-15,-2.1,68.8,
140,군산,2014-01-16,-.8,83.8,
140,군산,2014-01-17,.5,90.6,
140,군산,2014-01-18,0,68.1,
140,군산,2014-01-19,-1.9,69.9,
140,군산,2014-01-20,1.5,82.9,
140,군산,2014-01-21,-2.9,81.8,
140,군산,2014-01-22,-2.4,81.4,
140,군산,2014-01-23,-.5,78,
140,군산,2014-01-24,6.1,77.6,
140,군산,2014-01-25,6.3,91,
140,군산,2014-01-26,-.4,69.3,
140,군산,2014-01-27,.3,72.3,
140,군산,2014-01-28,2.5,69.5,
140,군산,2014-01-29,2.5,58,
140,군산,2014-01-30,4.7,95.4,
140,군산,2014-01-31,2.4,70.3,
140,군산,2014-02-01,10.9,78,
140,군산,2014-02-02,7.1,99,
140,군산,2014-02-03,-.2,59,
140,군산,2014-02-04,-5,50.6,
140,군산,2014-02-05,-3.4,46.8,
140,군산,2014-02-06,.5,41.8,
140,군산,2014-02-07,3.7,66.3,
140,군산,2014-02-08,2.5,92.3,
140,군산,2014-02-09,-.4,78.9,
140,군산,2014-02-10,.8,76.6,
140,군산,2014-02-11,.9,69.4,
140,군산,2014-02-12,2.4,69.1,
140,군산,2014-02-13,3.3,64.6,
140,군산,2014-02-14,3,66.5,
140,군산,2014-02-15,2.1,73.8,
140,군산,2014-02-16,3.1,76.5,
140,군산,2014-02-17,6,59.3,
140,군산,2014-02-18,4.1,61.8,
140,군산,2014-02-19,2.1,64.3,
140,군산,2014-02-20,.7,74,
140,군산,2014-02-21,.4,72,
140,군산,2014-02-22,1.9,74,
140,군산,2014-02-23,2.8,73.8,
140,군산,2014-02-24,4.1,72,
140,군산,2014-02-25,5.3,75.9,
140,군산,2014-02-26,8.7,60.6,
140,군산,2014-02-27,5.9,89.3,
140,군산,2014-02-28,5,86,
140,군산,2014-03-01,5,84.1,
140,군산,2014-03-02,4.3,65.6,
140,군산,2014-03-03,4.2,62.4,
140,군산,2014-03-04,4.8,73.9,
140,군산,2014-03-05,2.6,53.6,
140,군산,2014-03-06,1.1,60.3,
140,군산,2014-03-07,1,53,
140,군산,2014-03-08,2,68.8,
140,군산,2014-03-09,2.9,69.5,
140,군산,2014-03-10,1.4,66.4,
140,군산,2014-03-11,3.8,72.9,
140,군산,2014-03-12,5.2,94.8,
140,군산,2014-03-13,4.4,95.6,
140,군산,2014-03-14,3.7,87.6,
140,군산,2014-03-15,7.1,76.8,
140,군산,2014-03-16,10.9,76.9,
140,군산,2014-03-17,13.1,83.5,
140,군산,2014-03-18,7.9,97,
140,군산,2014-03-19,8.4,86.5,
140,군산,2014-03-20,6,79.9,
140,군산,2014-03-21,5.1,72.5,
140,군산,2014-03-22,7.4,78,
140,군산,2014-03-23,8,74.6,
140,군산,2014-03-24,10.2,76.4,
140,군산,2014-03-25,13.7,88.5,
140,군산,2014-03-26,12.7,94.9,
140,군산,2014-03-27,9.7,90.4,
140,군산,2014-03-28,14.8,71.9,
140,군산,2014-03-29,14.1,96.5,
140,군산,2014-03-30,11.9,90.6,
140,군산,2014-03-31,10,88.3,
140,군산,2014-04-01,11.1,76.9,
140,군산,2014-04-02,12.2,66.1,
140,군산,2014-04-03,9,80.8,
140,군산,2014-04-04,6.6,66.8,
140,군산,2014-04-05,5.5,76.3,
140,군산,2014-04-06,7.4,60.4,
140,군산,2014-04-07,9.3,73,
140,군산,2014-04-08,10.1,68.4,
140,군산,2014-04-09,8.7,93.5,
140,군산,2014-04-10,10.2,89.6,
140,군산,2014-04-11,12.7,82.6,
140,군산,2014-04-12,15.3,73.3,
140,군산,2014-04-13,13,90.1,
140,군산,2014-04-14,12.7,80.8,
