지점,지점명,일시,평균기온(°C),평균 상대습도(%),합계 일사량(MJ/m2)
140,군산,2010-01-01,-4.8,73.5,
140,군산,2010-01-02,1,80.1,
140,군산,2010-01-03,-2.5,66.1,
140,군산,2010-01-04,-.3,80.5,
140,군산,2010-01-05,-4.6,90.8,
140,군산,2010-01-06,-6.1,84.6,
140,군산,2010-01-07,-5.6,78.6,
140,군산,2010-01-08,-5.8,81.4,
140,군산,2010-01-09,-3.8,90.4,
140,군산,2010-01-10,-1,82.5,
140,군산,2010-01-11,-.6,75.4,
140,군산,2010-01-12,-4,67.8,
140,군산,2010-01-13,-8,75.1,
140,군산,2010-01-14,-5.6,78.9,
140,군산,2010-01-15,-1.6,80.1,
140,군산,2010-01-16,-4.1,77.5,
140,군산,2010-01-17,-3,72.1,
140,군산,2010-01-18,.3,74.4,
140,군산,2010-01-19,4.8,75.8,
140,군산,2010-01-20,6.5,98.8,
140,군산,2010-01-21,-.7,76.4,
140,군산,2010-01-22,-3,65.9,
140,군산,2010-01-23,-2.5,84.1,
140,군산,2010-01-24,.8,80.4,
140,군산,2010-01-25,-.2,71,
140,군산,2010-01-26,-2.3,67.6,
140,군산,2010-01-27,1.5,89.3,
140,군산,2010-01-28,2.7,76.4,
140,군산,2010-01-29,.2,71,
140,군산,2010-01-30,2.7,70,
140,군산,2010-01-31,3.2,76.6,
140,군산,2010-02-01,2,85.6,
140,군산,2010-02-02,-2.3,43.8,
140,군산,2010-02-03,-4.7,52.4,
140,군산,2010-02-04,-2.8,67.5,
140,군산,2010-02-05,-1.9,59.3,
140,군산,2010-02-06,-2.7,56,
140,군산,2010-02-07,2.5,41,
140,군산,2010-02-08,4.5,91.1,
140,군산,2010-02-09,6,99,
140,군산,2010-02-10,5.3,98.6,
140,군산,2010-02-11,2.7,96.4,
140,군산,2010-02-12,.8,92.4,
140,군산,2010-02-13,-.6,66.1,
140,군산,2010-02-14,-1,65.8,
140,군산,2010-02-15,-.8,59.4,
140,군산,2010-02-16,-2.4,58.8,
140,군산,2010-02-17,-1.1,62.8,
140,군산,2010-02-18,-.6,56.1,
140,군산,2010-02-19,.4,67,
140,군산,2010-02-20,3.3,67.6,
140,군산,2010-02-21,3.8,74.3,
140,군산,2010-02-22,4.1,91.3,
140,군산,2010-02-23,6.3,83,
140,군산,2010-02-24,13,73.3,
140,군산,2010-02-25,12.9,96,
140,군산,2010-02-26,10,94.3,
140,군산,2010-02-27,7.1,91.5,
140,군산,2010-02-28,6.9,92.9,
140,군산,2010-03-01,6.1,95.3,
140,군산,2010-03-02,3.9,93,
140,군산,2010-03-03,5.1,77.6,
140,군산,2010-03-04,6.4,89.1,
140,군산,2010-03-05,6.3,93.4,
140,군산,2010-03-06,5.5,87.6,
140,군산,2010-03-07,5.8,68.9,
140,군산,2010-03-08,5.1,61.1,
140,군산,2010-03-09,1.5,93.8,
140,군산,2010-03-10,-.3,82.6,
140,군산,2010-03-11,3.7,69.8,
140,군산,2010-03-12,7.8,76.5,
140,군산,2010-03-13,5.3,52.4,
140,군산,2010-03-14,9.9,59.1,
140,군산,2010-03-15,9,88.6,
140,군산,2010-03-16,2.7,59.6,
140,군산,2010-03-17,1.9,71.4,
140,군산,2010-03-18,1.2,72.5,
140,군산,2010-03-19,7,65.5,
140,군산,2010-03-20,9.4,86.8,
140,군산,2010-03-21,4,59,
140,군산,2010-03-22,4.4,69.3,
140,군산,2010-03-23,7.3,72.8,
140,군산,2010-03-24,8.6,73.5,
140,군산,2010-03-25,6.1,60,
140,군산,2010-03-26,3.4,53.1,
140,군산,2010-03-27,6.7,76.8,
140,군산,2010-03-28,5.3,66.8,
140,군산,2010-03-29,4.9,71.3,
140,군산,2010-03-30,8.9,62.8,
140,군산,2010-03-31,9.1,95.3,
140,군산,2010-04-01,7,94.4,
140,군산,2010-04-02,6.3,65.5,
140,군산,2010-04-03,5.3,55.8,
140,군산,2010-04-04,8.1,57.5,
140,군산,2010-04-05,11.9,65.3,
140,군산,2010-04-06,8.1,76.3,
140,군산,2010-04-07,6.5,61.6,
140,군산,2010-04-08,8.2,66.4,
140,군산,2010-04-09,11.1,53.5,
140,군산,2010-04-10,11,75.4,
140,군산,2010-04-11,14.1,70.4,
140,군산,2010-04-12,12.7,74.9,
140,군산,2010-04-13,5.5,65.6,
140,군산,2010-04-14,3.3,63.5,
140,군산,2010-04-15,5.5,70.4,
140,군산,2010-04-16,6.6,62.5,
140,군산,2010-04-17,6.7,73,
140,군산,2010-04-18,10.5,71.8,
140,군산,2010-04-19,16,65.9,
140,군산,2010-04-20,15,80.5,
140,군산,2010-04-21,13.2,83.3,
140,군산,2010-04-22,11,80.9,
140,군산,2010-04-23,9,90.6,
140,군산,2010-04-24,10,80,
140,군산,2010-04-25,12.3,54.3,
140,군산,2010-04-26,12.4,78.6,
140,군산,2010-04-27,9,73.3,
140,군산,2010-04-28,6.4,82.1,
140,군산,2010-04-29,10.5,68.6,
140,군산,2010-04-30,10.4,76.3,
140,군산,2010-05-01,11.8,61.6,
140,군산,2010-05-02,16.8,64,
140,군산,2010-05-03,20.5,80.8,
140,군산,2010-05-04,20.3,76.5,
140,군산,2010-05-05,20.8,69.6,
140,군산,2010-05-06,14.1,93,
140,군산,2010-05-07,13.8,72.4,
140,군산,2010-05-08,15,75.3,
140,군산,2010-05-09,17.6,69.8,
140,군산,2010-05-10,15.5,68.6,
140,군산,2010-05-11,13.5,75.3,
140,군산,2010-05-12,12.6,79.9,
140,군산,2010-05-13,13.8,81.4,
140,군산,2010-05-14,15.5,74.3,
140,군산,2010-05-15,16,73.8,
140,군산,2010-05-16,17.7,60.8,
140,군산,2010-05-17,19,72.3,
140,군산,2010-05-18,18.8,98.6,
140,군산,2010-05-19,16.8,94.3,
140,군산,2010-05-20,18.8,79.9,
140,군산,2010-05-21,20.3,78.4,
140,군산,2010-05-22,16.6,92.8,
140,군산,2010-05-23,16,97,
140,군산,2010-05-24,14,97.3,
140,군산,2010-05-25,14.8,91.8,
140,군산,2010-05-26,17.3,80,
140,군산,2010-05-27,16.9,70.5,
140,군산,2010-05-28,15.6,89.1,
140,군산,2010-05-29,17.5,82.4,
140,군산,2010-05-30,18,81.9,
140,군산,2010-05-31,18.5,61.4,
140,군산,2010-06-01,17.2,74.6,
140,군산,2010-06-02,17.4,84.9,
140,군산,2010-06-03,19.5,76.8,
140,군산,2010-06-04,21.5,73.6,
140,군산,2010-06-05,21.2,72.1,
140,군산,2010-06-06,21.8,74.5,
140,군산,2010-06-07,21.4,81.1,
140,군산,2010-06-08,22,70.6,
140,군산,2010-06-09,22.3,72.6,
140,군산,2010-06-10,23,64.3,
140,군산,2010-06-11,23.6,64.6,
140,군산,2010-06-12,21.5,84.9,
