지점,지점명,일시,평균기온(°C),평균 상대습도(%),합계 일사량(MJ/m2)
165,목포,2011-01-01,-3.7,91.6,5.51
165,목포,2011-01-02,-2.4,86.6,12.75
165,목포,2011-01-03,-1.6,81.4,10.08
165,목포,2011-01-04,-.3,83.4,5.1
165,목포,2011-01-05,1.3,72.5,6.35
165,목포,2011-01-06,-.8,80,9.08
165,목포,2011-01-07,-2,73.9,12.28
165,목포,2011-01-08,-.4,79.1,9.57
165,목포,2011-01-09,-.6,75.6,8.72
165,목포,2011-01-10,-3.8,70,12.59
165,목포,2011-01-11,-1.8,68.8,9.66
165,목포,2011-01-12,-2.2,70.6,11.48
165,목포,2011-01-13,-2.6,69.4,10.11
165,목포,2011-01-14,-.2,72.6,10.9
165,목포,2011-01-15,-4.4,87.9,5.79
165,목포,2011-01-16,-5.1,87.4,5.7
165,목포,2011-01-17,-3.4,78.4,11.64
165,목포,2011-01-18,-2.8,84.1,7.81
165,목포,2011-01-19,-1.7,84.4,10.78
165,목포,2011-01-20,-2.4,79.5,6.33
165,목포,2011-01-21,-2.4,72.6,12.23
165,목포,2011-01-22,-1.7,72.3,10.85
165,목포,2011-01-23,-.2,65.9,5.78
165,목포,2011-01-24,-2.1,80,10.21
165,목포,2011-01-25,-3.2,84.9,8.5
165,목포,2011-01-26,-2.6,76,11.06
165,목포,2011-01-27,-3.2,66.3,11.23
165,목포,2011-01-28,-3.7,66,11.85
165,목포,2011-01-29,-4.9,83.5,8.17
165,목포,2011-01-30,-4.9,89.9,7.32
165,목포,2011-01-31,-3,85,13.99
165,목포,2011-02-01,.7,79.8,13.25
165,목포,2011-02-02,2.3,82.3,12.88
165,목포,2011-02-03,2.5,80.8,12.11
165,목포,2011-02-04,3.2,76.3,11.74
165,목포,2011-02-05,1.3,86.1,14.46
165,목포,2011-02-06,3.3,85.3,10.59
165,목포,2011-02-07,2.8,84.3,11.22
165,목포,2011-02-08,3.1,95.6,1.06
165,목포,2011-02-09,1.1,76.4,11.93
165,목포,2011-02-10,-.8,71.4,4.75
165,목포,2011-02-11,-.6,68,12.79
165,목포,2011-02-12,-3.1,80.9,13.69
165,목포,2011-02-13,-2.7,72.3,13.93
165,목포,2011-02-14,-1.8,74.9,11.42
165,목포,2011-02-15,-1.3,71,15.92
165,목포,2011-02-16,0,86.3,8.65
165,목포,2011-02-17,.9,90.4,8.11
165,목포,2011-02-18,1.3,81.9,17.1
165,목포,2011-02-19,1.9,78.4,15.73
165,목포,2011-02-20,3.3,72.6,11.61
165,목포,2011-02-21,4.6,76,16.12
165,목포,2011-02-22,4.7,78.8,14.77
165,목포,2011-02-23,7.2,74.8,15.2
165,목포,2011-02-24,7,81.5,17.73
