지점,지점명,일시,평균기온(°C),평균 상대습도(%),합계 일사량(MJ/m2)
165,목포,2015-01-01,-1.4,88,6.26
165,목포,2015-01-02,1,77.8,7.07
165,목포,2015-01-03,.4,79.6,8.96
165,목포,2015-01-04,4.9,89.8,8.04
165,목포,2015-01-05,6.9,91.9,6.49
165,목포,2015-01-06,2.6,80.6,9.88
165,목포,2015-01-07,0,74.6,8.22
165,목포,2015-01-08,1.7,80.9,6.12
165,목포,2015-01-09,3.9,76,8.26
165,목포,2015-01-10,3.5,84,8.87
165,목포,2015-01-11,2.6,83.1,8.1
165,목포,2015-01-12,-.1,70.8,10.27
165,목포,2015-01-13,3.1,76.3,7.3
165,목포,2015-01-14,4.9,83.3,1.46
165,목포,2015-01-15,3.5,89.9,8.76
165,목포,2015-01-16,3.1,91.1,1.62
165,목포,2015-01-17,.7,76.4,8.93
165,목포,2015-01-18,1.7,86.1,7.72
165,목포,2015-01-19,4.3,74.5,8.72
165,목포,2015-01-20,1.9,80.3,9.39
165,목포,2015-01-21,4.7,93.1,1.44
165,목포,2015-01-22,3.8,89.6,8.55
165,목포,2015-01-23,3.1,82.1,10.95
165,목포,2015-01-24,4.1,83.6,9.32
165,목포,2015-01-25,7.2,91.8,3.31
165,목포,2015-01-26,5.9,98.8,1.07
165,목포,2015-01-27,1.1,82.6,7.19
165,목포,2015-01-28,-1.1,75.4,10.39
165,목포,2015-01-29,-.1,92.5,1.08
165,목포,2015-01-30,.6,86.6,6.23
165,목포,2015-01-31,-.7,76.1,11.49
165,목포,2015-02-01,-.9,79.9,12.31
165,목포,2015-02-02,1,80.8,11.19
165,목포,2015-02-03,.9,83.8,10.37
165,목포,2015-02-04,1.8,94.1,5.49
165,목포,2015-02-05,1.9,85,6.08
165,목포,2015-02-06,2.5,75.9,6.55
165,목포,2015-02-07,3,85.3,7.5
165,목포,2015-02-08,-3,82.3,8.51
165,목포,2015-02-09,-1.2,70.8,13.34
165,목포,2015-02-10,4.6,78.4,11.45
165,목포,2015-02-11,6,82.8,10.84
165,목포,2015-02-12,2.2,70.9,11.83
165,목포,2015-02-13,.4,71.3,10.81
165,목포,2015-02-14,3.9,84.6,11.99
165,목포,2015-02-15,7.9,93.3,1.65
165,목포,2015-02-16,7.6,98.9,1.24
165,목포,2015-02-17,4.7,83.3,9.91
165,목포,2015-02-18,3,85.6,2.32
165,목포,2015-02-19,3,77.5,13.56
165,목포,2015-02-20,5.7,80.5,10.8
165,목포,2015-02-21,9,95.4,2.2
165,목포,2015-02-22,5,90.8,8.27
165,목포,2015-02-23,3.6,80.3,12.51
165,목포,2015-02-24,4,76,14.29
165,목포,2015-02-25,5.8,64.6,6.21
165,목포,2015-02-26,4.5,76.8,10.85
165,목포,2015-02-27,.4,72.3,10.5
165,목포,2015-02-28,2.8,74.4,4.59
165,목포,2015-03-01,3.7,85.8,9.6
165,목포,2015-03-02,4.1,72.3,15.99
165,목포,2015-03-03,4.7,85.5,7.58
165,목포,2015-03-04,1,62.9,12.62
165,목포,2015-03-05,1.2,69.9,13.33
165,목포,2015-03-06,3.5,74.3,13.49
165,목포,2015-03-07,4.3,74.9,16.15
165,목포,2015-03-08,7.3,66,15.44
165,목포,2015-03-09,3.6,82.5,13.02
165,목포,2015-03-10,-.5,66,14.51
165,목포,2015-03-11,4.3,70.4,16.2
165,목포,2015-03-12,5.2,64.1,18.21
165,목포,2015-03-13,7.8,94.1,3.56
165,목포,2015-03-14,4.7,67.1,14.92
165,목포,2015-03-15,6.2,64.3,13.57
165,목포,2015-03-16,10.2,61.9,14.95
165,목포,2015-03-17,12.3,61.8,12.89
165,목포,2015-03-18,12.7,97.8,1.49
165,목포,2015-03-19,10.7,96,14.31
165,목포,2015-03-20,9.9,84.9,14.39
165,목포,2015-03-21,10.6,82,15.46
165,목포,2015-03-22,7.6,80.3,17.25
165,목포,2015-03-23,5.6,62.4,19.32
165,목포,2015-03-24,5.4,67.4,20.58
165,목포,2015-03-25,5.3,69.5,19.98
165,목포,2015-03-26,6.6,67.6,19.92
165,목포,2015-03-27,7.9,68.5,14.96
165,목포,2015-03-28,9.9,61.6,13.34
165,목포,2015-03-29,10.6,81.5,14.74
165,목포,2015-03-30,13.5,88.3,17.37
165,목포,2015-03-31,14.8,100,2.93
165,목포,2015-04-01,14.1,97.6,8.43
165,목포,2015-04-02,15.4,92.1,12.83
165,목포,2015-04-03,9.5,100,5.21
165,목포,2015-04-04,11.9,90.4,7.07
165,목포,2015-04-05,12,100,3.2
165,목포,2015-04-06,9.4,97.1,3
165,목포,2015-04-07,7.3,82.6,16.69
165,목포,2015-04-08,7.6,88.4,19.03
165,목포,2015-04-09,9.4,82,18.09
165,목포,2015-04-10,10.1,78.9,19.58
165,목포,2015-04-11,11.9,76.5,19.49
165,목포,2015-04-12,13.2,59.9,10.18
165,목포,2015-04-13,10.6,94,6.02
165,목포,2015-04-14,8.8,91.1,17.03
165,목포,2015-04-15,12,87.6,18.45
165,목포,2015-04-16,11.9,88.6,12.56
165,목포,2015-04-17,11.7,60.6,20.96
165,목포,2015-04-18,14.3,64,10.07
165,목포,2015-04-19,15.7,100,3.15
165,목포,2015-04-20,11.8,100,3.09
165,목포,2015-04-21,11.8,83.3,21.27
165,목포,2015-04-22,12.2,75.4,20.25
165,목포,2015-04-23,13.5,66.1,17.49
165,목포,2015-04-24,14,76.9,16.45
165,목포,2015-04-25,15,61.8,23.06
165,목포,2015-04-26,16.5,54.6,22
165,목포,2015-04-27,18,63.6,21.88
165,목포,2015-04-28,17.1,94.6,6.85
165,목포,2015-04-29,16.7,98.4,7.7
165,목포,2015-04-30,17.8,93,15.95
165,목포,2015-05-01,17.7,94.3,20.54
165,목포,2015-05-02,19,90.5,14.49
165,목포,2015-05-03,17,100,3.42
165,목포,2015-05-04,14,76.6,21.1
165,목포,2015-05-05,12.5,66,24.42
165,목포,2015-05-06,13.9,72.4,13.36
165,목포,2015-05-07,15.1,67.3,23.3
165,목포,2015-05-08,16.9,72.5,17.79
165,목포,2015-05-09,17.6,78.6,22.14
165,목포,2015-05-10,17.5,89.6,21.53
165,목포,2015-05-11,16.6,93.8,6.05
165,목포,2015-05-12,15.3,85.5,22.25
165,목포,2015-05-13,18.9,68.9,23.57
165,목포,2015-05-14,19.9,93.9,15.48
165,목포,2015-05-15,18,98.3,10.35
165,목포,2015-05-16,16.8,77.5,23.42
165,목포,2015-05-17,18.2,65.3,16.52
165,목포,2015-05-18,15.8,93.4,4.62
165,목포,2015-05-19,16.3,96.5,18.08
165,목포,2015-05-20,16.7,80,24.27
165,목포,2015-05-21,17.6,82.4,23.48
165,목포,2015-05-22,19.1,74.4,19.53
165,목포,2015-05-23,18.3,83.6,13.8
165,목포,2015-05-24,18.8,73.4,23.25
165,목포,2015-05-25,18.2,80.5,24.56
165,목포,2015-05-26,19.4,85.6,24.01
165,목포,2015-05-27,20.8,63.3,23.66
165,목포,2015-05-28,22.4,62.9,21.44
165,목포,2015-05-29,22.2,73.1,21.94
165,목포,2015-05-30,19.3,95.6,11.94
165,목포,2015-05-31,19.8,89,23.83
165,목포,2015-06-01,21,82.6,23
165,목포,2015-06-02,20.4,87.4,6.18
165,목포,2015-06-03,20.6,67.9,24.49
165,목포,2015-06-04,21.1,59,23.04
165,목포,2015-06-05,17.8,76.6,15
165,목포,2015-06-06,20.1,68.4,22.35
165,목포,2015-06-07,20.8,72.4,19.17
165,목포,2015-06-08,20.3,86.6,6.47
165,목포,2015-06-09,21.7,83,18.7
165,목포,2015-06-10,23.2,71.6,19.87
165,목포,2015-06-11,22.8,86.9,11.11
165,목포,2015-06-12,24.2,68.1,22.41
165,목포,2015-06-13,23.4,81.5,10.7
165,목포,2015-06-14,23.8,79.1,16.6
165,목포,2015-06-15,22.4,85.6,11.51
165,목포,2015-06-16,21.5,84.8,17.45
165,목포,2015-06-17,21,85.3,7.14
165,목포,2015-06-18,22.2,80.5,20.7
165,목포,2015-06-19,22.5,82.6,21.01
165,목포,2015-06-20,20.1,89.3,5
165,목포,2015-06-21,20.9,84.8,17.7
165,목포,2015-06-22,21.7,78,18.91
165,목포,2015-06-23,23.4,76.6,18.95
165,목포,2015-06-24,21.5,88.1,5.28
165,목포,2015-06-25,21.3,85.3,6.65
165,목포,2015-06-26,21,88.5,7.68
165,목포,2015-06-27,21.4,84.6,9.35
165,목포,2015-06-28,22,83.3,16.19
165,목포,2015-06-29,21.4,88.9,9.88
165,목포,2015-06-30,20.1,90,3.46
165,목포,2015-07-01,21.7,81,21.24
165,목포,2015-07-02,22.2,81,20.12
165,목포,2015-07-03,23.1,74.9,18.04
165,목포,2015-07-04,21.7,78.1,20.18
165,목포,2015-07-05,21.8,77.8,19.2
165,목포,2015-07-06,21.7,81,8.67
165,목포,2015-07-07,20.1,88.9,4.21
165,목포,2015-07-08,22.6,89.5,6
165,목포,2015-07-09,25.8,84.4,15.76
165,목포,2015-07-10,27.5,80.8,19.93
165,목포,2015-07-11,25.5,85,6.71
165,목포,2015-07-12,23.7,90,2.08
165,목포,2015-07-13,23,87,11.19
165,목포,2015-07-14,24.5,87,14.24
165,목포,2015-07-15,25.3,85,16.36
165,목포,2015-07-16,24.3,87.1,15.5
165,목포,2015-07-17,24.3,81.1,21.85
165,목포,2015-07-18,24,81.6,15.45
165,목포,2015-07-19,25.9,80,17.37
165,목포,2015-07-20,25.6,89.9,7.18
165,목포,2015-07-21,25.1,89.5,6.64
165,목포,2015-07-22,26.2,86.8,14.16
165,목포,2015-07-23,25.4,90,4.27
165,목포,2015-07-24,25.1,90,3.03
165,목포,2015-07-25,26.5,82.8,11.21
165,목포,2015-07-26,27.2,80.1,22.71
165,목포,2015-07-27,26.3,87.9,11.93
165,목포,2015-07-28,27.3,87.3,11.66
165,목포,2015-07-29,28.6,85,19.85
165,목포,2015-07-30,28.3,85.4,18.31
165,목포,2015-07-31,28,84.6,17.29
165,목포,2015-08-01,27.9,83.5,17.34
165,목포,2015-08-02,27.9,85.5,16.25
165,목포,2015-08-03,28,80.8,21.26
165,목포,2015-08-04,28.6,78.5,22.79
165,목포,2015-08-05,28.6,81,19.58
165,목포,2015-08-06,28.6,77,20.95
165,목포,2015-08-07,29.9,72.8,19.77
165,목포,2015-08-08,28.8,78.9,17.87
165,목포,2015-08-09,27.9,80.6,19.49
165,목포,2015-08-10,27.1,79.1,14.8
165,목포,2015-08-11,23.6,89.4,2.36
165,목포,2015-08-12,24.3,86.3,9.8
165,목포,2015-08-13,25.9,83.5,16.86
165,목포,2015-08-14,25.4,83.5,19.74
165,목포,2015-08-15,26.1,81.5,19.95
165,목포,2015-08-16,25.9,83.9,9.03
165,목포,2015-08-17,25.7,83.8,18.16
165,목포,2015-08-18,26.4,81.5,12.52
165,목포,2015-08-19,26.1,79.1,8.85
165,목포,2015-08-20,24.2,89.8,4.42
165,목포,2015-08-21,24.8,84.9,14.04
165,목포,2015-08-22,24.6,88.1,6.73
165,목포,2015-08-23,25.1,85.5,9.41
165,목포,2015-08-24,24.4,86.5,5.27
165,목포,2015-08-25,22.6,89.5,6.21
165,목포,2015-08-26,23.5,76.9,20.95
165,목포,2015-08-27,24,84.5,18.29
165,목포,2015-08-28,24.3,82.3,18.19
165,목포,2015-08-29,23.9,82.1,16.4
165,목포,2015-08-30,24.2,82.3,15.78
165,목포,2015-08-31,24.8,81.3,13.89
165,목포,2015-09-01,25.3,78.5,17.25
165,목포,2015-09-02,24.7,82.1,14
165,목포,2015-09-03,23.8,84.9,15.58
165,목포,2015-09-04,24.7,81.1,19.19
165,목포,2015-09-05,22,85.1,4.94
165,목포,2015-09-06,22.7,83.8,16.06
165,목포,2015-09-07,22.5,74.3,15.7
