지점,지점명,일시,평균기온(°C),평균 상대습도(%),합계 일사량(MJ/m2)
98,동두천,2015-01-01,-8.1,41.6,
98,동두천,2015-01-02,-7,49.4,
98,동두천,2015-01-03,-4,57.8,
98,동두천,2015-01-04,1.3,73.9,
98,동두천,2015-01-05,1.3,75.6,
98,동두천,2015-01-06,-3.5,54.4,
98,동두천,2015-01-07,-6.3,39.6,
98,동두천,2015-01-08,-6.9,51.1,
98,동두천,2015-01-09,-4,62.3,
98,동두천,2015-01-10,-2,64,
98,동두천,2015-01-11,-.4,54.8,
98,동두천,2015-01-12,-4,43.5,
98,동두천,2015-01-13,-3.1,54.5,
98,동두천,2015-01-14,.4,47.4,
98,동두천,2015-01-15,1.4,61.4,
98,동두천,2015-01-16,-.6,72.9,
98,동두천,2015-01-17,-4.4,43.6,
98,동두천,2015-01-18,-3,68.1,
98,동두천,2015-01-19,-.9,73.4,
98,동두천,2015-01-20,-3.7,69,
98,동두천,2015-01-21,0,68.4,
98,동두천,2015-01-22,1.7,63.6,
98,동두천,2015-01-23,-.3,73.3,
98,동두천,2015-01-24,1.9,69.3,
98,동두천,2015-01-25,1.3,80.9,
98,동두천,2015-01-26,3,85.3,
98,동두천,2015-01-27,-3.7,55.9,
98,동두천,2015-01-28,-4.8,54.1,
98,동두천,2015-01-29,-3.1,65.9,
98,동두천,2015-01-30,-4,52.5,
98,동두천,2015-01-31,-5.8,53.3,
98,동두천,2015-02-01,-4.6,51,
98,동두천,2015-02-02,-2.5,52.1,
98,동두천,2015-02-03,-1.3,55.4,
98,동두천,2015-02-04,-.8,59.5,
98,동두천,2015-02-05,-1,64.9,
98,동두천,2015-02-06,-.7,60.8,
98,동두천,2015-02-07,.3,67.4,
98,동두천,2015-02-08,-9.9,30.8,
98,동두천,2015-02-09,-6.2,50.1,
98,동두천,2015-02-10,-.5,72.4,
98,동두천,2015-02-11,1.4,59.3,
98,동두천,2015-02-12,-2.5,35.1,
98,동두천,2015-02-13,-2.3,46.8,
98,동두천,2015-02-14,.7,71.9,
98,동두천,2015-02-15,7.6,62.6,
98,동두천,2015-02-16,4.1,85.4,
98,동두천,2015-02-17,1.7,85.5,
98,동두천,2015-02-18,.3,81.5,
98,동두천,2015-02-19,1.1,71.3,
98,동두천,2015-02-20,3.3,63.9,
98,동두천,2015-02-21,4.6,80.1,
98,동두천,2015-02-22,3.5,75.4,
98,동두천,2015-02-23,.4,62.1,
98,동두천,2015-02-24,1.2,63.1,
98,동두천,2015-02-25,4.5,52.6,
98,동두천,2015-02-26,.7,57.9,
98,동두천,2015-02-27,-2,39.6,
98,동두천,2015-02-28,1.5,48.1,
98,동두천,2015-03-01,2,54,
98,동두천,2015-03-02,2.4,47.1,
98,동두천,2015-03-03,1.8,67.4,
98,동두천,2015-03-04,-2.1,44.1,
98,동두천,2015-03-05,-1.3,48.1,
98,동두천,2015-03-06,1.1,46.1,
98,동두천,2015-03-07,2.9,48.8,
98,동두천,2015-03-08,6.4,47.1,
98,동두천,2015-03-09,2.1,37.4,
98,동두천,2015-03-10,-3.3,28.9,
98,동두천,2015-03-11,-.6,41.8,
98,동두천,2015-03-12,1.4,43,
98,동두천,2015-03-13,5.3,38.8,
98,동두천,2015-03-14,3.4,35.8,
98,동두천,2015-03-15,4.2,46.3,
98,동두천,2015-03-16,7.9,49.6,
98,동두천,2015-03-17,9,56.3,
98,동두천,2015-03-18,10.3,58.1,
98,동두천,2015-03-19,12.2,47.6,
98,동두천,2015-03-20,12.6,34.8,
98,동두천,2015-03-21,10.7,37.6,
98,동두천,2015-03-22,7.6,34.5,
98,동두천,2015-03-23,4.5,23.1,
98,동두천,2015-03-24,4.6,32.6,0
98,동두천,2015-03-25,6,39.1,
98,동두천,2015-03-26,7.4,43.9,
98,동두천,2015-03-27,8.3,50.6,
98,동두천,2015-03-28,8.7,38.9,
98,동두천,2015-03-29,10.7,52,
98,동두천,2015-03-30,12.1,56.8,
98,동두천,2015-03-31,11.6,80.1,
98,동두천,2015-04-01,12.3,65.5,
98,동두천,2015-04-02,13.9,70.3,
98,동두천,2015-04-03,11.1,82.1,
98,동두천,2015-04-04,12.8,46.8,
98,동두천,2015-04-05,9.9,68.5,
98,동두천,2015-04-06,10.3,56.3,
98,동두천,2015-04-07,6.8,63.5,
98,동두천,2015-04-08,7.4,50.8,
98,동두천,2015-04-09,8.6,41.8,
98,동두천,2015-04-10,11.3,42.4,
98,동두천,2015-04-11,12.6,41.1,
98,동두천,2015-04-12,13.3,39.9,
98,동두천,2015-04-13,11.6,49.5,
98,동두천,2015-04-14,6.2,86,
98,동두천,2015-04-15,10.5,74.8,
98,동두천,2015-04-16,10.4,62,
98,동두천,2015-04-17,10.1,46.9,
98,동두천,2015-04-18,14.4,36.4,
98,동두천,2015-04-19,13.6,69.8,
98,동두천,2015-04-20,12,66.9,
98,동두천,2015-04-21,12.8,49.8,
98,동두천,2015-04-22,13.7,45.6,
98,동두천,2015-04-23,13.6,40.9,
98,동두천,2015-04-24,15.3,37.4,
