지점,지점명,일시,평균기온(°C),평균 상대습도(%),합계 일사량(MJ/m2)
98,동두천,2011-01-01,-9.4,66.6,
98,동두천,2011-01-02,-8.4,66.3,
98,동두천,2011-01-03,-7,70.5,
98,동두천,2011-01-04,-6.4,70.3,
98,동두천,2011-01-05,-4.8,62.3,
98,동두천,2011-01-06,-9.3,58.6,
98,동두천,2011-01-07,-9.6,58,
98,동두천,2011-01-08,-5.7,71.4,
98,동두천,2011-01-09,-6.8,49.5,
98,동두천,2011-01-10,-10.1,52,
98,동두천,2011-01-11,-7,67,
98,동두천,2011-01-12,-8.8,43.9,
98,동두천,2011-01-13,-8.4,51.1,
98,동두천,2011-01-14,-4.5,57.4,
98,동두천,2011-01-15,-12.7,40,
98,동두천,2011-01-16,-14.8,41.1,
98,동두천,2011-01-17,-11.8,53.9,
98,동두천,2011-01-18,-9.5,54.1,
98,동두천,2011-01-19,-8.9,50.9,
98,동두천,2011-01-20,-9.6,51.1,
98,동두천,2011-01-21,-8.6,53.3,
98,동두천,2011-01-22,-5.9,58.3,
98,동두천,2011-01-23,-6.2,74.9,
98,동두천,2011-01-24,-9.7,64.9,
98,동두천,2011-01-25,-10.6,62.9,
98,동두천,2011-01-26,-10,57.1,
98,동두천,2011-01-27,-10.4,52.1,
98,동두천,2011-01-28,-8.3,43.3,
98,동두천,2011-01-29,-10.6,47.6,
98,동두천,2011-01-30,-11,46.5,
98,동두천,2011-01-31,-8.1,60.9,
98,동두천,2011-02-01,-2.4,68.1,
98,동두천,2011-02-02,-.9,61.4,
98,동두천,2011-02-03,-.8,74.5,
98,동두천,2011-02-04,-.2,79,
98,동두천,2011-02-05,-.5,77,
98,동두천,2011-02-06,-1.9,80.5,
98,동두천,2011-02-07,-1.8,64.5,
98,동두천,2011-02-08,1.9,45.5,
98,동두천,2011-02-09,-1.3,41.6,
98,동두천,2011-02-10,-2.8,36.9,
98,동두천,2011-02-11,-3,37.6,
98,동두천,2011-02-12,-5.6,39.8,
98,동두천,2011-02-13,-5.9,40.9,
98,동두천,2011-02-14,-4.6,51.3,
98,동두천,2011-02-15,-2.8,51.9,
98,동두천,2011-02-16,-1.8,55.5,
98,동두천,2011-02-17,1.4,49.8,
98,동두천,2011-02-18,.6,48.5,
98,동두천,2011-02-19,.4,49,
