지점,지점명,일시,평균기온(°C),평균 상대습도(%),합계 일사량(MJ/m2)
133,대전,2020-01-01,-.6,65.8,10.57
133,대전,2020-01-02,1.3,76.9,3.96
133,대전,2020-01-03,2,73.4,10.18
133,대전,2020-01-04,.6,78.1,7.51
133,대전,2020-01-05,1.3,63.5,12.49
133,대전,2020-01-06,2.9,87.4,1.9
133,대전,2020-01-07,8.6,95.9,1.03
133,대전,2020-01-08,4.5,88.4,1.9
133,대전,2020-01-09,1.4,71,10.58
133,대전,2020-01-10,.3,74.5,11.83
133,대전,2020-01-11,1.2,72.5,11.1
133,대전,2020-01-12,1.4,64.8,10.18
133,대전,2020-01-13,.2,61.3,6.83
133,대전,2020-01-14,-.1,60.5,10
133,대전,2020-01-15,-.9,65.4,12.73
133,대전,2020-01-16,-.6,56.5,12.08
133,대전,2020-01-17,0,56.5,9.46
133,대전,2020-01-18,.5,55,12.87
133,대전,2020-01-19,2.6,62.1,7.53
133,대전,2020-01-20,3.4,57.3,11.72
133,대전,2020-01-21,.5,45.3,13.78
133,대전,2020-01-22,2.4,69.5,2.46
133,대전,2020-01-23,6.1,62.5,11.01
133,대전,2020-01-24,4.4,65.6,12.37
133,대전,2020-01-25,5.2,75.6,7.26
133,대전,2020-01-26,6.5,71.1,10.18
133,대전,2020-01-27,6,76.8,2.02
133,대전,2020-01-28,6.3,78.6,8.18
133,대전,2020-01-29,6.7,64,7.14
133,대전,2020-01-30,6.1,64.1,8.89
133,대전,2020-01-31,3.7,72.3,6.26
133,대전,2020-02-01,2.1,79,5.6
133,대전,2020-02-02,1.8,71.5,10.82
133,대전,2020-02-03,1.5,58,13.78
133,대전,2020-02-04,.4,61.9,15.37
133,대전,2020-02-05,-4.6,47.8,16.62
133,대전,2020-02-06,-5,45.9,13.04
133,대전,2020-02-07,-1.2,54.5,13.21
133,대전,2020-02-08,1.6,55.6,14.76
133,대전,2020-02-09,.5,57.9,16.41
133,대전,2020-02-10,5.1,53.6,15.16
133,대전,2020-02-11,6.6,47.5,15.13
133,대전,2020-02-12,7.7,91.3,1.76
133,대전,2020-02-13,7.4,91,5.86
133,대전,2020-02-14,7.5,83.6,12.15
133,대전,2020-02-15,9.9,78.8,10.14
133,대전,2020-02-16,.8,84,5.74
133,대전,2020-02-17,-3.2,73,9.97
133,대전,2020-02-18,-1.6,63.6,18.87
133,대전,2020-02-19,2.1,66.9,14.68
133,대전,2020-02-20,5.3,67.5,16.31
133,대전,2020-02-21,7.3,71,12.44
133,대전,2020-02-22,6.3,59.1,16.34
133,대전,2020-02-23,3.7,52.3,19.11
133,대전,2020-02-24,7.4,53.8,18.12
133,대전,2020-02-25,7,93.1,.98
133,대전,2020-02-26,8,76.1,16.04
133,대전,2020-02-27,6.9,66,17.62
133,대전,2020-02-28,5.1,86.5,3.28
133,대전,2020-02-29,7.4,82,11.67
133,대전,2020-03-01,6.3,81.8,11.69
133,대전,2020-03-02,5.3,55.8,20.18
133,대전,2020-03-03,7.2,64.5,17.6
133,대전,2020-03-04,4.2,55.4,20.57
133,대전,2020-03-05,3,51.3,21.24
133,대전,2020-03-06,4.5,48.8,21.43
133,대전,2020-03-07,6,59,6.14
133,대전,2020-03-08,8.7,60.9,21.19
133,대전,2020-03-09,10,68.4,11.24
133,대전,2020-03-10,6.8,86.3,2.33
133,대전,2020-03-11,4.8,47.4,23.29
133,대전,2020-03-12,7,48,22.01
133,대전,2020-03-13,6.6,48.6,16.62
133,대전,2020-03-14,4.7,50.5,22.83
133,대전,2020-03-15,5.4,51.6,17.45
133,대전,2020-03-16,4.4,48.4,23.58
133,대전,2020-03-17,7.8,72.6,10.39
133,대전,2020-03-18,10.4,56.1,22.8
133,대전,2020-03-19,10.4,51.9,16.02
133,대전,2020-03-20,9.6,43.9,23.34
133,대전,2020-03-21,14.6,55.4,20.26
133,대전,2020-03-22,13.2,47.4,24.67
133,대전,2020-03-23,10.2,52.3,23.65
133,대전,2020-03-24,11.4,53,23.46
133,대전,2020-03-25,13.6,48.4,23.11
133,대전,2020-03-26,14.2,74.4,8.13
133,대전,2020-03-27,11.9,82.1,5.99
133,대전,2020-03-28,7.5,38,16.02
133,대전,2020-03-29,8.9,49.5,24.24
133,대전,2020-03-30,12.2,48.6,25.67
133,대전,2020-03-31,12.6,43.3,23.65
133,대전,2020-04-01,11.6,40.3,19.45
133,대전,2020-04-02,10.1,49,22.38
133,대전,2020-04-03,11,44.3,25.8
133,대전,2020-04-04,9.5,48.9,22.69
133,대전,2020-04-05,8,35,27.6
133,대전,2020-04-06,9.7,47.4,25.16
133,대전,2020-04-07,11.5,58.1,23.24
133,대전,2020-04-08,10.1,40.5,28.28
133,대전,2020-04-09,9.6,44.5,25.21
133,대전,2020-04-10,10.9,50.9,23.86
133,대전,2020-04-11,8.9,61.1,16.73
133,대전,2020-04-12,8.6,70.8,18.1
133,대전,2020-04-13,10.7,43.1,26.75
133,대전,2020-04-14,12.9,42.8,28.06
