지점,지점명,일시,평균기온(°C),평균 상대습도(%),합계 일사량(MJ/m2)
133,대전,2019-01-01,-2.7,69.8,5.67
133,대전,2019-01-02,-3.3,64.1,11.86
133,대전,2019-01-03,-2.7,55.8,11.97
133,대전,2019-01-04,-1.6,61.8,6.68
133,대전,2019-01-05,-.7,52.8,10.48
133,대전,2019-01-06,-1.9,52.5,11.22
133,대전,2019-01-07,-1.2,66.6,10.43
133,대전,2019-01-08,-1.5,54.1,11
133,대전,2019-01-09,-3.4,41.9,9.84
133,대전,2019-01-10,-1.1,58.3,4.02
133,대전,2019-01-11,2.8,63.5,9.35
133,대전,2019-01-12,4.5,69.8,8.47
133,대전,2019-01-13,1.8,66.6,11.06
133,대전,2019-01-14,1.7,72.5,8.33
133,대전,2019-01-15,-.1,72.5,5.83
133,대전,2019-01-16,-3.8,56.8,12.48
133,대전,2019-01-17,0,72.9,5.17
133,대전,2019-01-18,.8,70.8,11.13
133,대전,2019-01-19,3.2,66.6,8.18
133,대전,2019-01-20,1.3,51.1,13.13
133,대전,2019-01-21,.2,62.8,10.71
133,대전,2019-01-22,3.3,65.8,11.78
133,대전,2019-01-23,2.8,57.6,11.3
133,대전,2019-01-24,.9,42.9,13.73
133,대전,2019-01-25,-.9,48.5,10.73
133,대전,2019-01-26,-2.3,41.5,14.13
133,대전,2019-01-27,-.4,59,14.29
133,대전,2019-01-28,2.3,61.1,12.31
133,대전,2019-01-29,.1,50,14.34
133,대전,2019-01-30,2.7,55.8,11.81
133,대전,2019-01-31,.6,55.4,5.96
133,대전,2019-02-01,-1.2,65.6,12.23
133,대전,2019-02-02,1.7,70.4,9.95
133,대전,2019-02-03,5,93,.75
133,대전,2019-02-04,1.3,51.5,14.83
133,대전,2019-02-05,3.2,50.4,13.63
133,대전,2019-02-06,6.1,69,11.38
133,대전,2019-02-07,1.8,56,12.59
133,대전,2019-02-08,-3.3,39.8,14.5
133,대전,2019-02-09,-2.7,46.5,16.2
133,대전,2019-02-10,-2.4,36.9,11.32
133,대전,2019-02-11,-1.7,47.9,16.2
133,대전,2019-02-12,-.3,54.6,12.18
133,대전,2019-02-13,-.3,43.8,15.06
133,대전,2019-02-14,1.5,41.1,15.91
133,대전,2019-02-15,1.7,59.8,6.93
133,대전,2019-02-16,-.7,64.5,13.63
133,대전,2019-02-17,-.7,55.9,18.07
