지점,지점명,일시,평균기온(°C),평균 상대습도(%),합계 일사량(MJ/m2)
133,대전,2021-01-01,-4.6,88.8,4.73
133,대전,2021-01-02,-3.5,67.5,10.89
133,대전,2021-01-03,-4.1,63.8,7.63
133,대전,2021-01-04,-2.8,67.6,8.09
133,대전,2021-01-05,-2.8,61.1,9.51
133,대전,2021-01-06,-5.3,66.5,10.59
133,대전,2021-01-07,-11.2,57.8,11.14
133,대전,2021-01-08,-13.5,57.8,11.82
133,대전,2021-01-09,-11.4,65.5,11.16
133,대전,2021-01-10,-8,63.6,9.56
133,대전,2021-01-11,-6,70.8,4.91
133,대전,2021-01-12,-1.4,77.6,10.03
133,대전,2021-01-13,3.7,81,9.64
133,대전,2021-01-14,3.3,58.1,11.02
133,대전,2021-01-15,6.1,69.5,4.64
133,대전,2021-01-16,-1.1,58.6,9.82
133,대전,2021-01-17,-3.3,61.9,11.98
133,대전,2021-01-18,-1.5,74.6,5.97
133,대전,2021-01-19,-4.8,45.6,12.65
133,대전,2021-01-20,-.6,52.4,11.98
133,대전,2021-01-21,4.9,72.8,5.51
133,대전,2021-01-22,7.4,94.6,3.86
133,대전,2021-01-23,8,82.4,3.69
133,대전,2021-01-24,8.2,66.6,12.18
133,대전,2021-01-25,8.3,64.5,10.81
133,대전,2021-01-26,6.2,84.1,2.68
133,대전,2021-01-27,2.9,52.3,11.98
133,대전,2021-01-28,-1.6,66,5.55
133,대전,2021-01-29,-6,55.4,
133,대전,2021-01-30,.2,61,7.75
133,대전,2021-01-31,3.8,63.3,11.45
133,대전,2021-02-01,7.3,82,7.52
133,대전,2021-02-02,-2.4,46.9,14.5
133,대전,2021-02-03,-1.4,56,14.32
133,대전,2021-02-04,-.5,49.3,14.92
133,대전,2021-02-05,1.2,54.3,10.6
133,대전,2021-02-06,6,78.6,4.33
133,대전,2021-02-07,5.8,65.5,9.99
133,대전,2021-02-08,-1.7,46.8,15.57
133,대전,2021-02-09,0,51.8,15.37
133,대전,2021-02-10,2.6,68.9,12.06
133,대전,2021-02-11,5.3,68,11.77
133,대전,2021-02-12,6.9,56,13.84
133,대전,2021-02-13,7.6,47.8,14.77
133,대전,2021-02-14,9.1,66,6.41
133,대전,2021-02-15,3,65.6,7.48
133,대전,2021-02-16,-2.7,66.8,9.75
133,대전,2021-02-17,-6.1,56.1,14.57
133,대전,2021-02-18,-4.3,61.6,14.36
133,대전,2021-02-19,2.6,66.3,16.29
133,대전,2021-02-20,11.2,64.9,14.06
133,대전,2021-02-21,14.3,53.3,16.01
133,대전,2021-02-22,11.7,46.9,14.94
133,대전,2021-02-23,1.9,38.3,15.96
133,대전,2021-02-24,4.5,34.3,14.32
133,대전,2021-02-25,4.7,59,4.65
133,대전,2021-02-26,8.9,49.8,15.45
133,대전,2021-02-27,8.7,52.5,16.12
133,대전,2021-02-28,7.4,69.6,6.92
133,대전,2021-03-01,8.2,95.3,
133,대전,2021-03-02,3,81,8.27
133,대전,2021-03-03,4.3,67.4,14.84
133,대전,2021-03-04,5.7,79.5,5.9
133,대전,2021-03-05,8.5,75.8,16.14
133,대전,2021-03-06,7.5,74.5,14.02
133,대전,2021-03-07,6.7,71.5,9.85
133,대전,2021-03-08,8,65,18.52
133,대전,2021-03-09,7.5,58.3,14.01
133,대전,2021-03-10,9.6,50.9,19.19
133,대전,2021-03-11,11,49.1,17.54
133,대전,2021-03-12,8.3,88,3.53
133,대전,2021-03-13,9,75.1,14.73
133,대전,2021-03-14,9.4,72,13.99
133,대전,2021-03-15,11.8,64,16.61
