지점,지점명,일시,평균기온(°C),평균 상대습도(%),합계 일사량(MJ/m2)
133,대전,2011-01-01,-6.8,65.8,9.21
133,대전,2011-01-02,-5.4,71.3,11.46
133,대전,2011-01-03,-4.5,71.8,8.34
133,대전,2011-01-04,-2.6,74.8,6.05
133,대전,2011-01-05,-.7,60.5,6.27
133,대전,2011-01-06,-5.2,62.4,10.5
133,대전,2011-01-07,-6,58.8,12.1
133,대전,2011-01-08,-3.2,73.5,10.14
133,대전,2011-01-09,-3.7,55.6,11.16
133,대전,2011-01-10,-7.6,48.6,12.35
133,대전,2011-01-11,-4.3,63.3,8.22
133,대전,2011-01-12,-6,50.6,12.43
133,대전,2011-01-13,-6.1,55,12.05
133,대전,2011-01-14,-3.4,58.5,7.1
133,대전,2011-01-15,-8.8,50.6,10.67
133,대전,2011-01-16,-11.7,67.1,12.14
133,대전,2011-01-17,-8.2,60.1,13.56
133,대전,2011-01-18,-5.7,58.6,8.55
133,대전,2011-01-19,-4.7,56.6,12.16
133,대전,2011-01-20,-6,54.3,12.14
133,대전,2011-01-21,-6.1,53.1,10.59
133,대전,2011-01-22,-4.1,53.3,7.16
133,대전,2011-01-23,-3.3,68.8,4.79
133,대전,2011-01-24,-5.9,69.8,7.61
133,대전,2011-01-25,-7.1,71.3,10.63
133,대전,2011-01-26,-7,62.9,13.45
133,대전,2011-01-27,-7,50.4,12.25
133,대전,2011-01-28,-5.9,41.1,11.1
133,대전,2011-01-29,-7,52.6,13.08
133,대전,2011-01-30,-7.7,52,14.63
133,대전,2011-01-31,-5.2,57.8,12.55
133,대전,2011-02-01,-.8,63.1,13.09
133,대전,2011-02-02,1.8,63.8,11.98
133,대전,2011-02-03,1.1,69.5,11.12
133,대전,2011-02-04,2.1,69,9.96
133,대전,2011-02-05,.6,66.6,11.15
133,대전,2011-02-06,1.8,68.5,6.01
133,대전,2011-02-07,1.3,63.6,10.04
133,대전,2011-02-08,1.6,75.5,3.34
133,대전,2011-02-09,0,50.6,12.48
133,대전,2011-02-10,-2,49.4,6.69
133,대전,2011-02-11,-2,51.8,14.31
133,대전,2011-02-12,-4.1,48.3,14.79
133,대전,2011-02-13,-3.7,47.4,13.72
133,대전,2011-02-14,-2.7,55.6,8.64
133,대전,2011-02-15,-.8,52.9,14.43
133,대전,2011-02-16,.5,61.3,10.82
133,대전,2011-02-17,-.1,85.4,3.78
133,대전,2011-02-18,.5,67.5,15.45
133,대전,2011-02-19,1.9,53.3,14.13
133,대전,2011-02-20,4.3,49.1,13.36
133,대전,2011-02-21,6.1,45.5,16.99
133,대전,2011-02-22,5.4,52,15.83
133,대전,2011-02-23,6.2,58,15.07
133,대전,2011-02-24,7.1,61.4,16.84
133,대전,2011-02-25,4.3,45.6,14.93
133,대전,2011-02-26,6.8,44.3,17.01
133,대전,2011-02-27,6.3,86.9,1.24
133,대전,2011-02-28,6.1,82.3,3.82
133,대전,2011-03-01,2,79.1,4.71
133,대전,2011-03-02,-.5,44,19.89
133,대전,2011-03-03,-1.1,44.4,19.51
133,대전,2011-03-04,.6,45.4,19.36
133,대전,2011-03-05,2.1,50.4,13.89
133,대전,2011-03-06,4.7,55.5,16.83
133,대전,2011-03-07,2.7,47.6,18.99
133,대전,2011-03-08,2.9,43.5,18.24
133,대전,2011-03-09,1.7,38.4,16.94
133,대전,2011-03-10,2.4,54.5,19.35
133,대전,2011-03-11,5.7,44.5,19.84
133,대전,2011-03-12,8.7,37.9,18.12
133,대전,2011-03-13,10.1,56.6,15.75
133,대전,2011-03-14,9.4,70.3,12.96
133,대전,2011-03-15,3.4,44,18.07
133,대전,2011-03-16,.4,41.5,15.11
133,대전,2011-03-17,2.5,35.3,21.64
133,대전,2011-03-18,5.7,37.6,17.19
133,대전,2011-03-19,11.2,38,17.12
133,대전,2011-03-20,5.4,77.1,5.04
133,대전,2011-03-21,8.1,55.9,12.53
133,대전,2011-03-22,2.9,33.1,19.83
133,대전,2011-03-23,2.9,34.4,22.95
133,대전,2011-03-24,3.9,62.9,14.92
133,대전,2011-03-25,2.7,43.5,21.44
133,대전,2011-03-26,3.6,45.3,20.88
133,대전,2011-03-27,5.5,39.8,19.58
133,대전,2011-03-28,7.4,48,19.24
133,대전,2011-03-29,4.9,51.1,20.78
133,대전,2011-03-30,7.4,62.4,22.42
133,대전,2011-03-31,10.1,50.4,22.15
133,대전,2011-04-01,10.6,36,23.47
133,대전,2011-04-02,9.4,46.1,8.35
133,대전,2011-04-03,8.6,68,10.71
133,대전,2011-04-04,10.3,41.3,22.29
133,대전,2011-04-05,10.8,30.6,23.89
133,대전,2011-04-06,11.4,40,18.51
133,대전,2011-04-07,11.1,92.8,4.1
133,대전,2011-04-08,12.3,51.3,22.93
133,대전,2011-04-09,11.4,43,22.73
133,대전,2011-04-10,11.8,47.1,17.5
133,대전,2011-04-11,10.2,41.9,25.22
133,대전,2011-04-12,10,39.3,25.63
133,대전,2011-04-13,11.1,38.5,24.32
133,대전,2011-04-14,12.4,41.8,23.43
133,대전,2011-04-15,16.3,66.3,20.51
133,대전,2011-04-16,12.9,38.6,25.94
133,대전,2011-04-17,13.3,47.9,24.68
133,대전,2011-04-18,7.5,72.4,4.87
133,대전,2011-04-19,10.1,49.8,20.11
133,대전,2011-04-20,11.6,49.1,25.2
133,대전,2011-04-21,13.5,36.8,18.24
133,대전,2011-04-22,10.5,90.9,2.59
133,대전,2011-04-23,10.4,56.5,23.92
133,대전,2011-04-24,10.1,58,20.81
133,대전,2011-04-25,12.4,53.9,22.13
133,대전,2011-04-26,13.4,72.6,9.07
133,대전,2011-04-27,12,72.1,15.48
133,대전,2011-04-28,11.2,49.5,20.6
133,대전,2011-04-29,14.6,42.6,16.93
133,대전,2011-04-30,17.9,81.9,2.05
133,대전,2011-05-01,14.4,63.4,21.99
