瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 惑措嚼档(%),钦拌 老荤樊(MJ/m2)
159,何魂,2017-01-01,6.5,58,10.63
159,何魂,2017-01-02,9.5,55.4,10.12
159,何魂,2017-01-03,7.9,46,11.13
159,何魂,2017-01-04,8.1,44.4,8.79
159,何魂,2017-01-05,7.8,71,5.33
159,何魂,2017-01-06,7.5,58.9,9.2
159,何魂,2017-01-07,8.7,65.9,6.57
159,何魂,2017-01-08,9.3,76.1,4.85
159,何魂,2017-01-09,7.3,52.3,9.34
159,何魂,2017-01-10,3.5,43.9,11.83
159,何魂,2017-01-11,1.1,33.1,11.31
159,何魂,2017-01-12,3.9,46.1,9.43
159,何魂,2017-01-13,1.5,39.4,10.09
159,何魂,2017-01-14,-2.4,34.8,12.72
159,何魂,2017-01-15,-1.5,25.5,12.91
159,何魂,2017-01-16,1.4,31.5,12.5
159,何魂,2017-01-17,4.4,44.3,8.79
159,何魂,2017-01-18,5.3,42.1,8.14
159,何魂,2017-01-19,4.9,52,8.78
159,何魂,2017-01-20,2.1,45.8,10.92
159,何魂,2017-01-21,0,43.9,10.66
159,何魂,2017-01-22,.6,42.5,12.51
159,何魂,2017-01-23,-2.5,34.4,13.18
159,何魂,2017-01-24,-1.1,29.3,13.62
159,何魂,2017-01-25,1.2,26.3,13.81
159,何魂,2017-01-26,3.8,32.1,13.59
159,何魂,2017-01-27,7.2,36.9,10.86
159,何魂,2017-01-28,6.5,36.4,13.38
159,何魂,2017-01-29,8,82.1,.99
159,何魂,2017-01-30,3.3,50.4,12.27
159,何魂,2017-01-31,3.1,51.1,11.75
159,何魂,2017-02-01,2.3,31.4,9.62
159,何魂,2017-02-02,3.4,23,15.21
159,何魂,2017-02-03,5.5,32.9,14.33
159,何魂,2017-02-04,9.5,34.8,12.19
159,何魂,2017-02-05,7.3,77.6,6.83
159,何魂,2017-02-06,4,37.4,15.03
159,何魂,2017-02-07,4.4,43.6,10.98
159,何魂,2017-02-08,6.1,46.6,6.93
159,何魂,2017-02-09,1,37,15.36
159,何魂,2017-02-10,-1.5,36.1,16.07
