瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 惑措嚼档(%),钦拌 老荤樊(MJ/m2)
159,何魂,2016-01-01,5.3,52.1,11.44
159,何魂,2016-01-02,8.1,62.9,6.86
159,何魂,2016-01-03,11.4,68.3,10.02
159,何魂,2016-01-04,10.4,46.3,9.34
159,何魂,2016-01-05,5.3,40.9,2.19
159,何魂,2016-01-06,4.8,34.5,8.8
159,何魂,2016-01-07,3.9,47.3,11.11
159,何魂,2016-01-08,2.5,44.1,11.6
159,何魂,2016-01-09,3.8,46.1,11.36
159,何魂,2016-01-10,4.8,46.1,10.71
159,何魂,2016-01-11,4.5,27.6,10.3
159,何魂,2016-01-12,2.5,26.4,12.12
159,何魂,2016-01-13,1.5,46.4,11.69
159,何魂,2016-01-14,2.9,50.3,11.43
159,何魂,2016-01-15,4.2,45.6,10.14
159,何魂,2016-01-16,5.7,50.9,4.78
159,何魂,2016-01-17,6.6,77.4,1.73
159,何魂,2016-01-18,2.3,57.4,11.41
159,何魂,2016-01-19,-3.1,36.8,13.25
159,何魂,2016-01-20,-2.5,36.1,11.09
159,何魂,2016-01-21,-.9,29.9,5.93
159,何魂,2016-01-22,.8,23.9,12.14
159,何魂,2016-01-23,-2.9,32,7.87
159,何魂,2016-01-24,-7.6,45.4,13.4
159,何魂,2016-01-25,-2.6,44.8,13.5
159,何魂,2016-01-26,1.4,49.4,13.09
159,何魂,2016-01-27,4.7,52.5,11.28
159,何魂,2016-01-28,4.4,69.9,1.27
159,何魂,2016-01-29,4.6,91.9,2.35
159,何魂,2016-01-30,6.1,78.6,4.73
159,何魂,2016-01-31,3.8,62.6,9.46
159,何魂,2016-02-01,1.7,34.3,13.74
159,何魂,2016-02-02,1.2,30.8,14.25
159,何魂,2016-02-03,1.9,37.3,15.21
159,何魂,2016-02-04,3.2,41,11.15
159,何魂,2016-02-05,4.1,29.4,14.73
159,何魂,2016-02-06,2.4,37.8,14.78
159,何魂,2016-02-07,3.3,43.6,14.26
159,何魂,2016-02-08,4.5,39.9,15.04
159,何魂,2016-02-09,6.4,31.5,15.55
159,何魂,2016-02-10,6.3,40.4,15.55
159,何魂,2016-02-11,9.2,63.9,11.75
159,何魂,2016-02-12,12.3,90.9,.71
159,何魂,2016-02-13,14.5,98.8,1.58
159,何魂,2016-02-14,6.7,59,11.48
159,何魂,2016-02-15,-.4,40.6,17.2
159,何魂,2016-02-16,2.2,52.3,15.25
159,何魂,2016-02-17,3.9,41.8,17.2
159,何魂,2016-02-18,5.7,49.4,15.81
159,何魂,2016-02-19,8.9,51.1,12.71
159,何魂,2016-02-20,7.8,56.1,7.34
159,何魂,2016-02-21,3.8,33,17.92
159,何魂,2016-02-22,6.6,44.4,8.91
159,何魂,2016-02-23,7.9,37.4,14.19
159,何魂,2016-02-24,3,49.3,13.38
159,何魂,2016-02-25,3.1,34.9,17.98
159,何魂,2016-02-26,6.1,52.4,13.93
159,何魂,2016-02-27,10.6,54.1,15.65
159,何魂,2016-02-28,10.1,70,11.18
159,何魂,2016-02-29,1.1,41,13.47
159,何魂,2016-03-01,1.4,38.8,19.02
159,何魂,2016-03-02,6.3,42,18.64
159,何魂,2016-03-03,11.4,62.4,18.37
159,何魂,2016-03-04,11.5,96.9,1.12
159,何魂,2016-03-05,13.7,86.8,4.86
159,何魂,2016-03-06,13.3,98.6,4.67
159,何魂,2016-03-07,11.4,68.4,16.1
159,何魂,2016-03-08,9.6,66.6,3.36
159,何魂,2016-03-09,6.9,70.5,12.74
159,何魂,2016-03-10,5.6,37.8,15.64
159,何魂,2016-03-11,3.5,41.5,20.99
159,何魂,2016-03-12,5.1,35.9,20.71
159,何魂,2016-03-13,7.6,44.6,6.62
159,何魂,2016-03-14,7.7,57.8,13.06
159,何魂,2016-03-15,8.2,49.5,19.67
159,何魂,2016-03-16,11.2,45.9,17.65
159,何魂,2016-03-17,12.6,57.4,19.35
159,何魂,2016-03-18,12.7,97.9,1
159,何魂,2016-03-19,13.3,66.6,18.29
159,何魂,2016-03-20,10.6,60.9,13.63
159,何魂,2016-03-21,10.2,59.6,21.36
159,何魂,2016-03-22,12.3,60.1,20.79
159,何魂,2016-03-23,11,66.5,17.02
159,何魂,2016-03-24,8.6,58.1,15.09
159,何魂,2016-03-25,8.1,58.8,11.17
159,何魂,2016-03-26,7.4,78,8.05
159,何魂,2016-03-27,9.5,58.3,19.68
159,何魂,2016-03-28,11.8,41.6,21.93
159,何魂,2016-03-29,13.3,57.8,13.21
159,何魂,2016-03-30,15,64.3,19.2
159,何魂,2016-03-31,14.8,69.9,14.32
159,何魂,2016-04-01,16.1,59.6,21.92
159,何魂,2016-04-02,15.1,76.9,15.39
159,何魂,2016-04-03,14.2,86.8,3.56
159,何魂,2016-04-04,11.7,84.5,4.5
159,何魂,2016-04-05,14.3,65.5,19.54
159,何魂,2016-04-06,14.8,60.6,14.09
159,何魂,2016-04-07,12.7,93.8,5.53
159,何魂,2016-04-08,16.5,61.8,20.66
159,何魂,2016-04-09,17.2,50.6,22.1
159,何魂,2016-04-10,15.6,58.8,18.7
159,何魂,2016-04-11,10.5,65.5,11.3
159,何魂,2016-04-12,12.5,64.3,17.7
159,何魂,2016-04-13,14.6,93.9,1.96
159,何魂,2016-04-14,17.4,66.8,23.52
159,何魂,2016-04-15,14.6,56.8,24.81
159,何魂,2016-04-16,15,77.5,10.56
159,何魂,2016-04-17,16.5,49.3,25.65
