瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 惑措嚼档(%),钦拌 老荤樊(MJ/m2)
159,何魂,2012-07-20,25.9,79.3,25.86
159,何魂,2012-07-21,25.6,79.8,20.76
159,何魂,2012-07-22,25.9,78.3,15.61
159,何魂,2012-07-23,27,78,22.23
159,何魂,2012-07-24,28,71.9,25.76
159,何魂,2012-07-25,28.1,71.4,25.59
159,何魂,2012-07-26,28.6,68.1,24.73
159,何魂,2012-07-27,28.6,70.1,25.68
159,何魂,2012-07-28,29.4,70.1,24.81
159,何魂,2012-07-29,29.2,70.1,26.15
159,何魂,2012-07-30,28.7,70,25.96
159,何魂,2012-07-31,29.4,62.8,23.56
159,何魂,2012-08-01,30.1,59.4,25.72
159,何魂,2012-08-02,29.7,63.9,19.45
159,何魂,2012-08-03,29.5,68.1,26.19
159,何魂,2012-08-04,29.5,65.6,22.31
159,何魂,2012-08-05,29.9,62.4,23.68
159,何魂,2012-08-06,29.7,62.5,23.39
159,何魂,2012-08-07,28.2,62.4,17.59
159,何魂,2012-08-08,27.5,64.3,19.82
159,何魂,2012-08-09,27.1,65.1,18.51
159,何魂,2012-08-10,27.8,66.6,14.34
159,何魂,2012-08-11,28.5,65.8,23.54
159,何魂,2012-08-12,28.3,73.3,19.06
159,何魂,2012-08-13,27.4,76.9,4.78
159,何魂,2012-08-14,26.1,79.4,5.45
159,何魂,2012-08-15,27.6,84,10.56
159,何魂,2012-08-16,28.2,78.6,18.36
159,何魂,2012-08-17,27.8,80.4,19.59
159,何魂,2012-08-18,28.8,75.4,21.67
159,何魂,2012-08-19,28.8,74.6,19.5
159,何魂,2012-08-20,28.4,74.4,17.45
159,何魂,2012-08-21,28.4,72.1,21.98
159,何魂,2012-08-22,25,84.8,4.38
159,何魂,2012-08-23,22.6,89.6,3.18
159,何魂,2012-08-24,22.7,87.8,3.5
159,何魂,2012-08-25,26.8,74.9,16.23
159,何魂,2012-08-26,28.3,69,23.98
159,何魂,2012-08-27,28.7,64.6,14.02
159,何魂,2012-08-28,26.3,79,3.54
159,何魂,2012-08-29,27.2,72.1,19.33
159,何魂,2012-08-30,24.9,78.5,4.58
159,何魂,2012-08-31,23.3,65.5,14.28
159,何魂,2012-09-01,23.9,66.6,15.57
159,何魂,2012-09-02,24.4,70.3,22.73
159,何魂,2012-09-03,24.9,74.5,16.37
159,何魂,2012-09-04,25.4,78.4,16.04
159,何魂,2012-09-05,25.6,71.8,15.73
159,何魂,2012-09-06,24.5,66.5,21.4
159,何魂,2012-09-07,24.9,66.1,20.9
159,何魂,2012-09-08,24.1,83.9,9.35
159,何魂,2012-09-09,21.1,85.6,3.07
159,何魂,2012-09-10,20.8,79.4,8.78
159,何魂,2012-09-11,22.1,65,18.49
159,何魂,2012-09-12,22.4,66.3,19.29
159,何魂,2012-09-13,24.3,68.6,14.38
159,何魂,2012-09-14,21.1,88,3.26
159,何魂,2012-09-15,19.4,85.8,3.63
159,何魂,2012-09-16,19.7,89,3.14
159,何魂,2012-09-17,22.1,80.6,2.33
159,何魂,2012-09-18,21.6,69.9,14.33
159,何魂,2012-09-19,21.5,65,19.62
159,何魂,2012-09-20,21.2,61.5,19.43
159,何魂,2012-09-21,21.4,62.1,16.62
159,何魂,2012-09-22,21.9,64,16.61
159,何魂,2012-09-23,21.7,60.1,18.65
159,何魂,2012-09-24,21.2,59.1,17.5
159,何魂,2012-09-25,21.1,59.1,18.59
159,何魂,2012-09-26,21.2,61.4,16.87
159,何魂,2012-09-27,21.2,65.3,12.6
159,何魂,2012-09-28,21.4,66.3,16.07
159,何魂,2012-09-29,19.6,53.4,17.45
159,何魂,2012-09-30,19.1,55.4,15.36
159,何魂,2012-10-01,19.6,58.5,16.71
159,何魂,2012-10-02,19.6,61.5,14.72
159,何魂,2012-10-03,19.7,56.5,17.21
159,何魂,2012-10-04,19.6,66.5,15.3
159,何魂,2012-10-05,20.3,64.4,9.72
159,何魂,2012-10-06,20.1,56,10.58
159,何魂,2012-10-07,19.3,50.4,18.14
159,何魂,2012-10-08,18,52.8,14.2
159,何魂,2012-10-09,18.7,54.6,15.39
159,何魂,2012-10-10,19.3,57.4,15.57
159,何魂,2012-10-11,17.4,54.4,17.58
159,何魂,2012-10-12,18.2,55.9,15.4
159,何魂,2012-10-13,18.3,55,12.28
159,何魂,2012-10-14,19.5,47.5,10.43
159,何魂,2012-10-15,18.8,38.6,16.86
159,何魂,2012-10-16,19.1,58,14.55
159,何魂,2012-10-17,17.6,52.1,8.44
159,何魂,2012-10-18,14.1,32.5,17.26
159,何魂,2012-10-19,16.3,43.6,14.94
159,何魂,2012-10-20,17.1,52.9,11.76
159,何魂,2012-10-21,18.9,52.6,15.04
159,何魂,2012-10-22,18.8,71,5.26
159,何魂,2012-10-23,14.3,34.3,16.75
159,何魂,2012-10-24,15.5,40.9,14.7
159,何魂,2012-10-25,16.9,52.3,15.63
159,何魂,2012-10-26,18,59.9,14.56
159,何魂,2012-10-27,17.7,83.8,.7
159,何魂,2012-10-28,18.4,51.8,14.96
159,何魂,2012-10-29,16.5,52.9,14.59
159,何魂,2012-10-30,14.2,48.8,12.33
159,何魂,2012-10-31,11.3,45.1,13.76
159,何魂,2012-11-01,10.1,31.9,14.16
159,何魂,2012-11-02,9.9,37.4,14.06
159,何魂,2012-11-03,12.7,51.6,12.56
159,何魂,2012-11-04,13.7,69.9,4.59
159,何魂,2012-11-05,13.7,63.1,12.12
159,何魂,2012-11-06,12.8,51.5,11.31
159,何魂,2012-11-07,12.5,49,12.86
159,何魂,2012-11-08,12.9,50.5,10.83
159,何魂,2012-11-09,14.9,53.9,12.54
159,何魂,2012-11-10,14.4,57,6.72
159,何魂,2012-11-11,13.5,69.6,6.93
159,何魂,2012-11-12,11.3,40.9,12.73
159,何魂,2012-11-13,10.8,42.3,10.98
159,何魂,2012-11-14,7.4,42.4,13.22
159,何魂,2012-11-15,8.4,43.5,13.01
159,何魂,2012-11-16,11.5,60.4,8.05
159,何魂,2012-11-17,9.7,62,7.93
159,何魂,2012-11-18,7.9,42.5,12.97
159,何魂,2012-11-19,9.8,48.5,10.25
159,何魂,2012-11-20,6.6,32.5,9.57
159,何魂,2012-11-21,9.1,49.1,7.77
159,何魂,2012-11-22,10.8,46.5,9.63
159,何魂,2012-11-23,10.3,48.9,7.64
159,何魂,2012-11-24,7,31.3,12.32
159,何魂,2012-11-25,7.2,41.8,10.59
159,何魂,2012-11-26,6,58.3,8.64
159,何魂,2012-11-27,4.5,39,12.19
159,何魂,2012-11-28,10.4,53.9,9.14
159,何魂,2012-11-29,7.3,37,5.91
159,何魂,2012-11-30,6.1,31.1,6.08
159,何魂,2012-12-01,5.6,47,11.37
159,何魂,2012-12-02,7.1,71.3,3.73
159,何魂,2012-12-03,8.7,59.8,8.63
159,何魂,2012-12-04,3.5,32.1,11.71
159,何魂,2012-12-05,3.7,49.8,6.16
159,何魂,2012-12-06,0,43.9,11.24
159,何魂,2012-12-07,2,65.5,3.15
159,何魂,2012-12-08,1.2,54,8.43
159,何魂,2012-12-09,-2.2,44.9,11.59
159,何魂,2012-12-10,-.8,36.6,11.53
159,何魂,2012-12-11,-.1,29,11.45
159,何魂,2012-12-12,2.3,24.1,11.45
159,何魂,2012-12-13,6,31.8,10.67
159,何魂,2012-12-14,10.2,79.5,.64
159,何魂,2012-12-15,10,81.8,1.63
159,何魂,2012-12-16,9.1,58.4,8.54
159,何魂,2012-12-17,7.6,59.5,3.22
159,何魂,2012-12-18,.5,29.1,10.46
159,何魂,2012-12-19,-.9,28.1,11.19
159,何魂,2012-12-20,2.8,18.8,10.55
159,何魂,2012-12-21,5.3,76,1.02
159,何魂,2012-12-22,4.9,48.1,9.51
159,何魂,2012-12-23,-1.3,36.3,10.14
159,何魂,2012-12-24,-3.2,37.6,11.35
159,何魂,2012-12-25,.7,40.8,9.45
159,何魂,2012-12-26,-1.7,15.3,11.33
159,何魂,2012-12-27,2.7,13.9,10.67
159,何魂,2012-12-28,3.4,82.9,3.11
159,何魂,2012-12-29,5.5,74.1,5.76
159,何魂,2012-12-30,.3,54.4,8.32
159,何魂,2012-12-31,-2.1,45.8,11.27
