瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 惑措嚼档(%),钦拌 老荤樊(MJ/m2)
159,何魂,2019-02-19,7.1,89.9,4.73
159,何魂,2019-02-20,5.6,54.3,17.6
159,何魂,2019-02-21,6.9,56.5,16.79
159,何魂,2019-02-22,9,60.1,11.99
159,何魂,2019-02-23,9.2,55.1,13.89
159,何魂,2019-02-24,9,54.3,18.85
159,何魂,2019-02-25,10.8,50.6,18.21
159,何魂,2019-02-26,10.9,57.5,17.62
159,何魂,2019-02-27,10.4,62.5,6.8
159,何魂,2019-02-28,10.6,63.3,12.32
159,何魂,2019-03-01,10.6,47.9,17.73
159,何魂,2019-03-02,10.7,54.5,12.56
159,何魂,2019-03-03,11.5,52.8,8.03
159,何魂,2019-03-04,11.4,52.6,17.51
159,何魂,2019-03-05,12,54.8,14.15
159,何魂,2019-03-06,10.7,67.3,6.8
159,何魂,2019-03-07,9.7,58.4,12.57
159,何魂,2019-03-08,10.5,61.9,20.16
159,何魂,2019-03-09,11.8,58,19.07
159,何魂,2019-03-10,8.4,88.1,2.7
159,何魂,2019-03-11,9.8,60.3,19.87
159,何魂,2019-03-12,9.4,53.1,20.69
159,何魂,2019-03-13,5.5,30.6,18.27
159,何魂,2019-03-14,8,31.9,22.69
159,何魂,2019-03-15,8.2,55.8,15.65
159,何魂,2019-03-16,7.7,56.3,21.77
159,何魂,2019-03-17,9.9,47.6,23.14
159,何魂,2019-03-18,11.5,58.4,14.84
159,何魂,2019-03-19,13.9,49,21.27
159,何魂,2019-03-20,13.8,70,9.13
159,何魂,2019-03-21,15.6,63.9,18.48
159,何魂,2019-03-22,9.4,48.4,22.19
159,何魂,2019-03-23,7,36.9,22.8
159,何魂,2019-03-24,6.9,44.8,25.2
159,何魂,2019-03-25,8.7,41.6,14.19
159,何魂,2019-03-26,13.6,44.8,22.92
159,何魂,2019-03-27,14.8,48.5,22.4
159,何魂,2019-03-28,12.8,67.4,17.79
159,何魂,2019-03-29,13.9,73.4,18.81
159,何魂,2019-03-30,11.6,61.8,18.95
159,何魂,2019-03-31,7.7,37.6,25.43
159,何魂,2019-04-01,7.7,31,23.17
159,何魂,2019-04-02,9.4,39.1,26.09
159,何魂,2019-04-03,9.8,32,25.98
159,何魂,2019-04-04,12.1,32.9,25.95
159,何魂,2019-04-05,13.9,48.4,22.95
159,何魂,2019-04-06,14.4,59,24.6
159,何魂,2019-04-07,12.4,76.4,6.73
159,何魂,2019-04-08,13.1,65.1,23.71
159,何魂,2019-04-09,11.2,59.1,15.64
159,何魂,2019-04-10,9.7,74.4,7.84
159,何魂,2019-04-11,10.2,61.3,14.37
159,何魂,2019-04-12,11.8,59.1,21.61
159,何魂,2019-04-13,13.5,51,20.45
159,何魂,2019-04-14,13.3,50.9,7.75
159,何魂,2019-04-15,12.7,40.3,27.18
159,何魂,2019-04-16,16,37,24.57
159,何魂,2019-04-17,18,43.5,21.63
159,何魂,2019-04-18,16.4,60.8,26.73
159,何魂,2019-04-19,13.8,61.4,14.3
159,何魂,2019-04-20,14.4,61,27.16
159,何魂,2019-04-21,17.2,65.4,18.79
159,何魂,2019-04-22,17.1,62.5,26.11
159,何魂,2019-04-23,16.2,73.4,7.69
159,何魂,2019-04-24,16.8,95.1,9.05
159,何魂,2019-04-25,14.8,73,6.08
159,何魂,2019-04-26,11.3,86.8,3.24
159,何魂,2019-04-27,12.1,58.4,25.62
159,何魂,2019-04-28,13.2,58.3,15.23
159,何魂,2019-04-29,13,87.9,2.56
159,何魂,2019-04-30,15.6,83.5,12.68
159,何魂,2019-05-01,17,72.1,18.14
159,何魂,2019-05-02,17.6,54.8,28.13
159,何魂,2019-05-03,19.1,41.9,28.63
159,何魂,2019-05-04,19.1,53,26.14
159,何魂,2019-05-05,19.6,51.5,26.47
159,何魂,2019-05-06,16.6,55.4,24.62
159,何魂,2019-05-07,15.2,49,29.66
159,何魂,2019-05-08,17.3,36,23.49
159,何魂,2019-05-09,18.6,37.4,26.26
159,何魂,2019-05-10,19,38.6,26.05
159,何魂,2019-05-11,19.5,42.4,29.8
159,何魂,2019-05-12,20.2,43.5,30
159,何魂,2019-05-13,17.8,67.1,25.16
159,何魂,2019-05-14,20.5,72.6,27.58
159,何魂,2019-05-15,21.6,60.1,27.34
159,何魂,2019-05-16,21.7,62,28.09
159,何魂,2019-05-17,21.1,65.5,22.85
159,何魂,2019-05-18,17.7,86.9,3.63
159,何魂,2019-05-19,19.4,83.1,8.14
159,何魂,2019-05-20,19,66.8,17.35
159,何魂,2019-05-21,17.9,45.5,31.5
159,何魂,2019-05-22,19.7,51.1,31.66
159,何魂,2019-05-23,19.3,71.4,29.59
159,何魂,2019-05-24,20.9,68.5,28.71
159,何魂,2019-05-25,23.4,53.5,23.34
159,何魂,2019-05-26,22,65.4,27.79
159,何魂,2019-05-27,19.3,93.9,1.1
159,何魂,2019-05-28,18,58.9,20.66
159,何魂,2019-05-29,20.6,46.1,30.92
159,何魂,2019-05-30,22.5,34.4,26.34
159,何魂,2019-05-31,18.4,59.9,20
159,何魂,2019-06-01,19.8,60.9,25.83
159,何魂,2019-06-02,20.9,53.8,26.18
159,何魂,2019-06-03,21.3,54.9,29.15
159,何魂,2019-06-04,23.4,63.4,29.82
159,何魂,2019-06-05,23.9,58.9,29.52
159,何魂,2019-06-06,22.1,75.9,21.99
159,何魂,2019-06-07,18.7,91.1,3.36
159,何魂,2019-06-08,19.1,76.3,21.68
159,何魂,2019-06-09,18.5,70.8,19.75
159,何魂,2019-06-10,18.8,67,18.78
159,何魂,2019-06-11,18.5,70.4,15.64
159,何魂,2019-06-12,19.1,71.4,26.23
159,何魂,2019-06-13,19.6,74.4,30.82
159,何魂,2019-06-14,19.6,82.5,6.42
159,何魂,2019-06-15,20.6,74.1,21.57
159,何魂,2019-06-16,20.1,75.6,21.92
159,何魂,2019-06-17,20.8,75,25.29
159,何魂,2019-06-18,21.7,75.6,11.22
159,何魂,2019-06-19,23.4,71.4,25.49
159,何魂,2019-06-20,24.3,67.1,26.65
159,何魂,2019-06-21,23.3,71.6,28.48
159,何魂,2019-06-22,21.3,66.9,27.91
159,何魂,2019-06-23,20.9,68.4,23.2
159,何魂,2019-06-24,20.9,71,28.84
159,何魂,2019-06-25,21.9,71.3,26.8
159,何魂,2019-06-26,20.9,86.6,1.92
159,何魂,2019-06-27,22.4,96,10.78
159,何魂,2019-06-28,22.2,88.4,13.84
159,何魂,2019-06-29,21.4,94.8,3.07
159,何魂,2019-06-30,23.3,86.9,17.91
159,何魂,2019-07-01,23.1,88.6,12.4
159,何魂,2019-07-02,23.4,81.6,20.76
159,何魂,2019-07-03,21.9,91.1,14.21
159,何魂,2019-07-04,24.2,75.8,27.35
159,何魂,2019-07-05,23.8,70.3,23.58
159,何魂,2019-07-06,24.3,65.9,30.39
159,何魂,2019-07-07,23,66.1,28.06
159,何魂,2019-07-08,22.2,72,14.59
159,何魂,2019-07-09,22.2,71.8,10.6
159,何魂,2019-07-10,21.7,87.8,3.54
159,何魂,2019-07-11,23.8,85.4,20.79
159,何魂,2019-07-12,24.1,77.4,24.66
159,何魂,2019-07-13,22.3,83.5,10.22
159,何魂,2019-07-14,23.6,74.8,26.71
159,何魂,2019-07-15,23.6,78.4,18.58
159,何魂,2019-07-16,23.8,77.5,27.54
159,何魂,2019-07-17,23.8,79.3,24.47
159,何魂,2019-07-18,22.3,97.1,4.01
159,何魂,2019-07-19,23.1,98.4,1.35
159,何魂,2019-07-20,23.4,98.8,2.35
159,何魂,2019-07-21,23.6,94.4,10.32
159,何魂,2019-07-22,25.8,88.1,25.88
159,何魂,2019-07-23,26.6,86.3,25.39
159,何魂,2019-07-24,26,89.1,16.62
159,何魂,2019-07-25,25.6,95.6,8.22
159,何魂,2019-07-26,25.8,96.1,7.78
159,何魂,2019-07-27,25.9,98.5,7.13
159,何魂,2019-07-28,26.9,90.1,22.36
159,何魂,2019-07-29,27,88.8,19.64
159,何魂,2019-07-30,27.7,87.8,27.29
159,何魂,2019-07-31,28,83,27.98
159,何魂,2019-08-01,28.1,81.9,28.05
159,何魂,2019-08-02,29.4,72.5,28.05
159,何魂,2019-08-03,28.9,72.4,27.18
159,何魂,2019-08-04,28.8,68.1,25.48
159,何魂,2019-08-05,28.8,66.1,24.88
159,何魂,2019-08-06,25.8,86.5,6.79
159,何魂,2019-08-07,27.5,86.4,26.79
159,何魂,2019-08-08,28.7,77.9,26
159,何魂,2019-08-09,28.9,76.6,21.53
159,何魂,2019-08-10,28.3,77,24.44
159,何魂,2019-08-11,28,79.9,22.46
159,何魂,2019-08-12,29.3,78,27.06
159,何魂,2019-08-13,30.6,66.6,27.58
159,何魂,2019-08-14,29.4,74.1,20.49
159,何魂,2019-08-15,27.4,86,7.74
159,何魂,2019-08-16,28.2,76,25.27
159,何魂,2019-08-17,27.2,73.9,27.38
159,何魂,2019-08-18,27.3,82.9,20.62
159,何魂,2019-08-19,27.2,78.3,20.04
159,何魂,2019-08-20,26.8,74.3,14.87
159,何魂,2019-08-21,26.6,85.6,11.43
159,何魂,2019-08-22,26.1,94.8,3.63
159,何魂,2019-08-23,25.5,76.4,9.25
159,何魂,2019-08-24,25,64.1,19.39
159,何魂,2019-08-25,24.3,71.9,11.54
159,何魂,2019-08-26,25.2,75.6,23.29
159,何魂,2019-08-27,23.5,95.6,4.15
159,何魂,2019-08-28,24.1,93.8,7.16
159,何魂,2019-08-29,23.1,89.1,4.44
159,何魂,2019-08-30,24.6,72.5,24.19
159,何魂,2019-08-31,24.4,66.4,23.25
159,何魂,2019-09-01,23.7,82.4,9.16
159,何魂,2019-09-02,21.4,98.6,3.22
159,何魂,2019-09-03,23,95.3,6.38
159,何魂,2019-09-04,24.5,93.3,8.85
159,何魂,2019-09-05,26.5,88.6,20.48
159,何魂,2019-09-06,27,84.8,10.74
159,何魂,2019-09-07,26,88.1,8.67
159,何魂,2019-09-08,25.3,91.8,12.81
159,何魂,2019-09-09,27,85.3,21.02
159,何魂,2019-09-10,26.7,87,14.67
159,何魂,2019-09-11,25.1,87.6,10.55
159,何魂,2019-09-12,21.6,79.9,8.42
159,何魂,2019-09-13,23.2,67.6,22.45
159,何魂,2019-09-14,23.8,73.9,21.66
159,何魂,2019-09-15,24.9,71.4,20.26
159,何魂,2019-09-16,23.4,65.5,18.29
159,何魂,2019-09-17,22.9,60.3,21.86
159,何魂,2019-09-18,22.9,60,18.73
159,何魂,2019-09-19,21.6,58.1,23.61
159,何魂,2019-09-20,21.5,66.1,17.68
159,何魂,2019-09-21,18.2,93.3,2.58
159,何魂,2019-09-22,18.2,95.6,1.82
159,何魂,2019-09-23,17.9,91.1,8.51
159,何魂,2019-09-24,19.4,70.5,21.73
159,何魂,2019-09-25,20.4,69.4,17.68
159,何魂,2019-09-26,22.9,74.1,20.31
159,何魂,2019-09-27,22.1,86.4,6.95
159,何魂,2019-09-28,22.4,99.4,5.94
159,何魂,2019-09-29,23.9,91.9,15.54
159,何魂,2019-09-30,24.1,89.5,14.93
159,何魂,2019-10-01,22.4,95.3,2.71
159,何魂,2019-10-02,22.7,97.8,.71
159,何魂,2019-10-03,24.6,74.4,16.75
159,何魂,2019-10-04,22.9,75.9,19.95
159,何魂,2019-10-05,21.7,81.5,12.97
159,何魂,2019-10-06,18.7,61.9,17.49
159,何魂,2019-10-07,18.3,79,5.5
159,何魂,2019-10-08,18.9,59.1,17.92
159,何魂,2019-10-09,17.5,51.1,19.7
159,何魂,2019-10-10,19.4,57.4,19.16
159,何魂,2019-10-11,21.1,60.3,18.82
159,何魂,2019-10-12,19.9,57.4,18.57
159,何魂,2019-10-13,18,57.5,17.53
159,何魂,2019-10-14,18.3,63.1,18.57
159,何魂,2019-10-15,15.6,69.5,6.45
159,何魂,2019-10-16,16.2,63,17.49
159,何魂,2019-10-17,17.1,65.6,10.43
159,何魂,2019-10-18,16.8,92.8,.92
159,何魂,2019-10-19,19.1,77.9,14.86
159,何魂,2019-10-20,18.7,75.1,14.65
159,何魂,2019-10-21,18.6,67.5,18.1
159,何魂,2019-10-22,19,68,12.27
159,何魂,2019-10-23,18,73.1,5.89
159,何魂,2019-10-24,18.4,76.6,5.71
159,何魂,2019-10-25,19.6,74,12.96
159,何魂,2019-10-26,17.5,52.3,16.45
159,何魂,2019-10-27,14,41.9,14.27
159,何魂,2019-10-28,15.4,55,16.35
159,何魂,2019-10-29,16.4,57.1,14.31
159,何魂,2019-10-30,14.6,47.1,17.14
159,何魂,2019-10-31,16.2,50.8,16.63
159,何魂,2019-11-01,17.5,56.1,15.02
159,何魂,2019-11-02,17.5,67.1,12.55
159,何魂,2019-11-03,16.4,71.9,10.07
159,何魂,2019-11-04,14.3,64.8,9.58
159,何魂,2019-11-05,15.2,58.8,15.37
159,何魂,2019-11-06,15.8,52.1,15.23
159,何魂,2019-11-07,14.4,51.4,13.06
159,何魂,2019-11-08,13.8,46.8,14.44
159,何魂,2019-11-09,14.3,40.8,14.43
159,何魂,2019-11-10,14.3,58,7.93
159,何魂,2019-11-11,14.8,57,14.17
159,何魂,2019-11-12,14.2,53,13.28
159,何魂,2019-11-13,13.9,58.4,6.75
159,何魂,2019-11-14,7.6,33.3,15.13
159,何魂,2019-11-15,11.2,47.1,14.15
159,何魂,2019-11-16,15.1,65.8,12.77
159,何魂,2019-11-17,16.3,79.5,3.37
159,何魂,2019-11-18,13.2,61.8,8.6
159,何魂,2019-11-19,6.7,46.8,14.45
159,何魂,2019-11-20,6.2,38.3,14.32
159,何魂,2019-11-21,10.6,49,13.32
159,何魂,2019-11-22,14.5,64.3,13.45
159,何魂,2019-11-23,15.5,67.6,12.77
159,何魂,2019-11-24,16,86.3,3.99
159,何魂,2019-11-25,11.6,65,8.64
159,何魂,2019-11-26,11.4,62.8,12.08
159,何魂,2019-11-27,10.1,60.9,3.43
159,何魂,2019-11-28,9,69,5.96
159,何魂,2019-11-29,8.4,40.4,13.46
159,何魂,2019-11-30,11.1,58.8,9.57
159,何魂,2019-12-01,9.5,92.9,2.2
159,何魂,2019-12-02,6.6,53.8,12.54
159,何魂,2019-12-03,4.6,52.1,11.84
159,何魂,2019-12-04,7.2,50.5,11.11
159,何魂,2019-12-05,4.6,39.3,12.05
159,何魂,2019-12-06,.2,25.8,8.84
159,何魂,2019-12-07,3.6,40,12.68
159,何魂,2019-12-08,6.1,43,12.6
159,何魂,2019-12-09,7.8,45.4,12.23
159,何魂,2019-12-10,11.5,64.3,10.49
159,何魂,2019-12-11,12.1,57.5,11.03
159,何魂,2019-12-12,4.9,30.6,12.61
159,何魂,2019-12-13,6.8,37.9,9.8
159,何魂,2019-12-14,8.5,44.6,11.5
159,何魂,2019-12-15,9.1,60.6,9.07
159,何魂,2019-12-16,10.8,66.6,10.35
159,何魂,2019-12-17,12.8,78.9,4.98
159,何魂,2019-12-18,10.4,42.9,10.25
159,何魂,2019-12-19,6.6,29.4,11.66
159,何魂,2019-12-20,5,40,10.37
159,何魂,2019-12-21,4.3,41.6,4.34
159,何魂,2019-12-22,6.5,49.1,3.6
159,何魂,2019-12-23,8.2,47.4,10.46
159,何魂,2019-12-24,7.7,57.3,10.22
159,何魂,2019-12-25,10.7,52.1,11.06
159,何魂,2019-12-26,7.8,59.8,2.28
159,何魂,2019-12-27,3.6,35.4,12.64
159,何魂,2019-12-28,4.1,34.1,12.12
159,何魂,2019-12-29,6.5,66.5,2.66
159,何魂,2019-12-30,9.6,81.5,9.97
159,何魂,2019-12-31,.1,28.3,13.09
