瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 惑措嚼档(%),钦拌 老荤樊(MJ/m2)
159,何魂,2014-01-01,7.3,37.1,10.05
159,何魂,2014-01-02,7.4,31.9,9.6
159,何魂,2014-01-03,8.1,26,7.76
159,何魂,2014-01-04,7.4,49.6,9.29
159,何魂,2014-01-05,6.5,46.6,10.75
159,何魂,2014-01-06,5.5,33.3,10.32
159,何魂,2014-01-07,6.9,31.4,9.95
159,何魂,2014-01-08,4.1,69,1.15
159,何魂,2014-01-09,-1.4,22.3,12.8
159,何魂,2014-01-10,-.4,37.5,11.73
159,何魂,2014-01-11,1.8,44.5,10.71
159,何魂,2014-01-12,3.1,45.4,9.18
159,何魂,2014-01-13,.6,22.6,12.76
159,何魂,2014-01-14,1.2,20.9,12.67
159,何魂,2014-01-15,1.7,25.6,12.62
159,何魂,2014-01-16,3,37.5,11.99
159,何魂,2014-01-17,4.1,41.4,10.27
159,何魂,2014-01-18,2.5,37,10.04
159,何魂,2014-01-19,2.3,34.1,12.7
159,何魂,2014-01-20,5.2,52.1,7
159,何魂,2014-01-21,.3,43.1,11.19
159,何魂,2014-01-22,.6,37.1,12.94
159,何魂,2014-01-23,3.8,41.8,13.31
159,何魂,2014-01-24,9.1,59.4,11.83
159,何魂,2014-01-25,12,67.4,2.74
159,何魂,2014-01-26,5.8,42.4,13.46
159,何魂,2014-01-27,6.4,52.6,13.25
159,何魂,2014-01-28,9.2,44.5,10.91
159,何魂,2014-01-29,9.5,45.8,12.81
159,何魂,2014-01-30,11.1,69,8.39
159,何魂,2014-01-31,9,33.5,13.44
159,何魂,2014-02-01,12.3,74,7.13
159,何魂,2014-02-02,12.3,87.4,8.62
159,何魂,2014-02-03,9,47.5,7.62
159,何魂,2014-02-04,-2,23.5,15.77
159,何魂,2014-02-05,-.2,32,11.91
159,何魂,2014-02-06,3.2,61.9,4.85
159,何魂,2014-02-07,4.7,74.5,2.78
159,何魂,2014-02-08,5,70.8,9.03
159,何魂,2014-02-09,4.8,62.8,10.53
159,何魂,2014-02-10,1.1,86.8,5.1
159,何魂,2014-02-11,1.5,74.1,10.92
159,何魂,2014-02-12,3.4,64.4,11.8
159,何魂,2014-02-13,4.1,67.5,6.29
159,何魂,2014-02-14,3.6,58.8,1.98
159,何魂,2014-02-15,5,53.8,15.85
159,何魂,2014-02-16,6.9,50.6,14.51
159,何魂,2014-02-17,7,64.3,5.56
159,何魂,2014-02-18,3,69.1,2.97
159,何魂,2014-02-19,3.1,62.9,3.04
159,何魂,2014-02-20,6.2,49.8,16.23
159,何魂,2014-02-21,5,46,15.33
159,何魂,2014-02-22,6.7,59.4,14.21
159,何魂,2014-02-23,7.6,61.1,14.42
159,何魂,2014-02-24,9,52.9,14.94
159,何魂,2014-02-25,10.1,44.6,13.14
159,何魂,2014-02-26,9.1,79.9,1.88
159,何魂,2014-02-27,12.1,75.5,16.12
159,何魂,2014-02-28,9.8,69.5,4.89
159,何魂,2014-03-01,9.3,81.6,3.17
159,何魂,2014-03-02,8.1,71.3,11.09
159,何魂,2014-03-03,6.9,55.4,13.67
159,何魂,2014-03-04,7.8,55.1,7.21
159,何魂,2014-03-05,6.8,42.9,19.08
159,何魂,2014-03-06,4.3,25.3,16.21
159,何魂,2014-03-07,3.9,27,19.96
159,何魂,2014-03-08,5,34.8,16.77
159,何魂,2014-03-09,5.7,37,13.42
159,何魂,2014-03-10,4.9,32.1,20.52
159,何魂,2014-03-11,8.7,38,18.15
159,何魂,2014-03-12,11.5,79.9,2.26
159,何魂,2014-03-13,5.5,82.5,4.52
159,何魂,2014-03-14,5.2,52.6,15.95
159,何魂,2014-03-15,8.6,48.1,19.45
159,何魂,2014-03-16,12.4,60.8,17.77
159,何魂,2014-03-17,13.7,71.1,18.87
159,何魂,2014-03-18,14.5,73.4,17.39
159,何魂,2014-03-19,9.6,57.1,7.59
159,何魂,2014-03-20,7.8,68.8,9.22
159,何魂,2014-03-21,7.2,54,18.18
159,何魂,2014-03-22,9.6,51.3,21.68
159,何魂,2014-03-23,13.4,41,20.42
159,何魂,2014-03-24,13.6,47,18.92
159,何魂,2014-03-25,14.6,82.1,5.05
159,何魂,2014-03-26,15.3,86.5,10.94
159,何魂,2014-03-27,14.2,81.3,18.79
159,何魂,2014-03-28,16.3,66.9,19.6
159,何魂,2014-03-29,14.1,90,1.57
159,何魂,2014-03-30,12.9,80.5,7.57
159,何魂,2014-03-31,13.1,74.4,14.82
159,何魂,2014-04-01,14.6,70.1,21.02
159,何魂,2014-04-02,15.2,57.1,22.24
159,何魂,2014-04-03,14.4,61.3,17.11
159,何魂,2014-04-04,9.6,51.8,22.41
159,何魂,2014-04-05,9.1,58.1,14.76
159,何魂,2014-04-06,9.3,41.9,24.48
159,何魂,2014-04-07,13.7,35.9,21.67
159,何魂,2014-04-08,15,36.5,23.36
159,何魂,2014-04-09,14.8,48.3,23.54
159,何魂,2014-04-10,14.6,50.1,21.36
159,何魂,2014-04-11,12.8,56.8,11.36
159,何魂,2014-04-12,13.9,53.3,8.8
159,何魂,2014-04-13,12.9,67.5,8.92
159,何魂,2014-04-14,14.4,40.1,24.47
159,何魂,2014-04-15,17.6,44.4,23.05
159,何魂,2014-04-16,18.8,47.5,15.23
159,何魂,2014-04-17,15.2,70.1,11.61
159,何魂,2014-04-18,13,82.4,7.83
159,何魂,2014-04-19,11.6,71.5,7.21
159,何魂,2014-04-20,12.8,70.3,19.15
159,何魂,2014-04-21,15.8,65.8,22.65
159,何魂,2014-04-22,16.4,50.9,19.1
159,何魂,2014-04-23,17.4,47.6,23.58
159,何魂,2014-04-24,17.9,46.1,24.3
159,何魂,2014-04-25,17.8,42.1,23.65
159,何魂,2014-04-26,18,55.5,19.44
159,何魂,2014-04-27,17.4,73.9,14.38
159,何魂,2014-04-28,13.8,98.8,2.42
159,何魂,2014-04-29,15.6,94,13.33
159,何魂,2014-04-30,14.6,90.9,6.59
159,何魂,2014-05-01,17.5,78.6,23.4
159,何魂,2014-05-02,18.6,74.4,25.06
159,何魂,2014-05-03,16.6,45.1,26.76
159,何魂,2014-05-04,15.9,59.1,16.01
159,何魂,2014-05-05,14.3,46.3,26.6
159,何魂,2014-05-06,14.3,41.6,27.62
159,何魂,2014-05-07,15.6,61.5,27.59
