瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 惑措嚼档(%),钦拌 老荤樊(MJ/m2)
159,何魂,2022-01-01,1.9,24.4,12.72
159,何魂,2022-01-02,4.8,32.9,12.2
159,何魂,2022-01-03,4.1,28.5,12.89
159,何魂,2022-01-04,4.5,38.3,11.38
159,何魂,2022-01-05,5.4,55.8,5.67
159,何魂,2022-01-06,6.1,42.1,12.71
159,何魂,2022-01-07,5.8,41.6,12.63
159,何魂,2022-01-08,5.7,26.4,13.19
159,何魂,2022-01-09,5.9,51.9,8.82
159,何魂,2022-01-10,7.4,59,10.62
159,何魂,2022-01-11,1.5,39.1,12.65
159,何魂,2022-01-12,-1.3,33,13.75
159,何魂,2022-01-13,-1.1,35.1,13.03
159,何魂,2022-01-14,-.2,28.6,13.91
159,何魂,2022-01-15,4.8,33.5,12.01
159,何魂,2022-01-16,4.8,42,12.8
159,何魂,2022-01-17,1.1,39.9,12.61
159,何魂,2022-01-18,-.1,22.6,14.52
159,何魂,2022-01-19,2.1,34,13.16
159,何魂,2022-01-20,1.5,44.6,13.96
159,何魂,2022-01-21,3.9,53.9,13.33
159,何魂,2022-01-22,6.7,63.8,10.95
159,何魂,2022-01-23,8.7,69.9,6.68
159,何魂,2022-01-24,5.7,63.9,3.99
159,何魂,2022-01-25,6.7,62.8,4.98
159,何魂,2022-01-26,5.5,53.4,13.9
159,何魂,2022-01-27,6.3,39.9,13.34
159,何魂,2022-01-28,4.7,27.3,15.24
159,何魂,2022-01-29,3.3,24.6,11.5
159,何魂,2022-01-30,3.2,29.5,13.84
159,何魂,2022-01-31,3.6,32,16.02
159,何魂,2022-02-01,3.3,48.5,13.94
159,何魂,2022-02-02,1.7,46.6,12.59
159,何魂,2022-02-03,2.1,38.5,16.16
159,何魂,2022-02-04,1.3,39,15.56
159,何魂,2022-02-05,-1.2,43.1,16.51
159,何魂,2022-02-06,.2,42.4,16.44
159,何魂,2022-02-07,1.6,36.5,12.11
159,何魂,2022-02-08,3.6,34.3,15.82
159,何魂,2022-02-09,6.6,50.4,13.68
159,何魂,2022-02-10,7.6,43.8,15
159,何魂,2022-02-11,6.7,42.5,15.99
159,何魂,2022-02-12,8.5,48.9,16
159,何魂,2022-02-13,8.9,65.1,11.76
159,何魂,2022-02-14,9,65.9,10.86
159,何魂,2022-02-15,2.6,41.8,17.01
159,何魂,2022-02-16,-1.7,40.4,18.16
159,何魂,2022-02-17,-2.4,37.6,17.44
159,何魂,2022-02-18,4,53.3,17.35
