瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 惑措嚼档(%),钦拌 老荤樊(MJ/m2)
159,何魂,2023-01-01,4,43.8,11.06
159,何魂,2023-01-02,3.1,19.5,12.22
159,何魂,2023-01-03,1.5,28.3,13.48
159,何魂,2023-01-04,2.6,39.5,12.4
159,何魂,2023-01-05,4.6,47.1,9.76
159,何魂,2023-01-06,5.3,51.3,12.11
159,何魂,2023-01-07,5.7,52.9,9.88
159,何魂,2023-01-08,6.2,42.4,12.87
159,何魂,2023-01-09,9.3,56.9,11.1
159,何魂,2023-01-10,7.8,58.1,12.51
159,何魂,2023-01-11,8.9,60.8,12.42
159,何魂,2023-01-12,11.8,71.1,11.24
159,何魂,2023-01-13,14.6,98.8,1.89
159,何魂,2023-01-14,10.3,89.8,1.53
159,何魂,2023-01-15,6,86.8,1.11
159,何魂,2023-01-16,1.3,50.5,13.82
159,何魂,2023-01-17,1.5,39.5,12.45
159,何魂,2023-01-18,2.5,54,12.18
159,何魂,2023-01-19,2.9,54.5,13.83
159,何魂,2023-01-20,3.3,39,13.46
159,何魂,2023-01-21,.8,25.6,14.98
159,何魂,2023-01-22,4.3,50.1,5.92
159,何魂,2023-01-23,6.6,51.6,13.32
159,何魂,2023-01-24,-5.6,32.8,15.49
159,何魂,2023-01-25,-6.4,27.5,15.87
159,何魂,2023-01-26,-.1,45.6,9.39
159,何魂,2023-01-27,-1.1,35.6,15.07
159,何魂,2023-01-28,-2.8,42.4,15.02
159,何魂,2023-01-29,1.5,51.5,15.33
159,何魂,2023-01-30,3,31.8,15.64
159,何魂,2023-01-31,5.1,42.1,15.36
159,何魂,2023-02-01,8.6,48,12.5
159,何魂,2023-02-02,4.4,43,12.84
159,何魂,2023-02-03,5.6,50.8,8.95
159,何魂,2023-02-04,3.4,31.9,15.57
159,何魂,2023-02-05,5.2,36.6,16.39
159,何魂,2023-02-06,7.4,35.8,10.5
159,何魂,2023-02-07,9.2,65.1,12.78
159,何魂,2023-02-08,8.5,47.5,16.17
159,何魂,2023-02-09,7.3,58.3,8.49
159,何魂,2023-02-10,6.3,81,12.97
159,何魂,2023-02-11,7.5,68,8.89
159,何魂,2023-02-12,8.7,64.6,8.7
159,何魂,2023-02-13,7,76.5,4.48
159,何魂,2023-02-14,5.8,68.8,11.57
159,何魂,2023-02-15,3.7,74.1,10.23
159,何魂,2023-02-16,6.2,69.9,9.22
159,何魂,2023-02-17,7.4,62.3,6.65
159,何魂,2023-02-18,9.3,94.5,3.8
159,何魂,2023-02-19,9.6,58.4,16.14
159,何魂,2023-02-20,4,30.3,16.64
159,何魂,2023-02-21,2.6,45.3,18.31
159,何魂,2023-02-22,6.5,55.8,17.7
159,何魂,2023-02-23,8.9,62.4,17.75
159,何魂,2023-02-24,9.3,41.9,17.53
159,何魂,2023-02-25,4.9,50.1,17.82
159,何魂,2023-02-26,5.7,40.9,19.62
159,何魂,2023-02-27,8.3,47.4,20.4
159,何魂,2023-02-28,10,59.8,20.37
159,何魂,2023-03-01,9.9,64.8,5.19
159,何魂,2023-03-02,5.3,30.9,21.15
159,何魂,2023-03-03,7.4,30.4,20.55
159,何魂,2023-03-04,10.7,47.4,15.69
159,何魂,2023-03-05,10.6,62.3,19.52
159,何魂,2023-03-06,11.7,57.9,19.62
159,何魂,2023-03-07,13.1,59.1,17.7
159,何魂,2023-03-08,14.6,58,17.86
159,何魂,2023-03-09,15.3,85.8,16.37
159,何魂,2023-03-10,14.4,78,20.01
159,何魂,2023-03-11,14.3,85.1,17.56
159,何魂,2023-03-12,11.4,79.8,8.09
159,何魂,2023-03-13,5.4,40.1,23.05
159,何魂,2023-03-14,10.1,56.4,22.56
159,何魂,2023-03-15,14.3,77.4,10.74
159,何魂,2023-03-16,12.2,62.1,18.49
159,何魂,2023-03-17,10.2,63.5,11.45
159,何魂,2023-03-18,11.2,63.1,16.35
159,何魂,2023-03-19,12,51,22.73
159,何魂,2023-03-20,13,51.6,21.02
159,何魂,2023-03-21,15.3,61.3,12.21
159,何魂,2023-03-22,16.2,85.4,9.17
159,何魂,2023-03-23,15.4,94.9,3.63
159,何魂,2023-03-24,12.2,81.9,9.46
159,何魂,2023-03-25,11.1,69.9,13.25
159,何魂,2023-03-26,12,74.8,17.04
159,何魂,2023-03-27,11.3,48.4,23.62
159,何魂,2023-03-28,12.5,53,24.19
159,何魂,2023-03-29,13.7,57.6,20.76
159,何魂,2023-03-30,15.5,48.3,18.58
159,何魂,2023-03-31,17.9,39.4,24.48
159,何魂,2023-04-01,15.7,56.5,22.86
159,何魂,2023-04-02,15.1,57.9,25.18
159,何魂,2023-04-03,14.3,63.5,25.61
159,何魂,2023-04-04,15.3,73.6,18.04
159,何魂,2023-04-05,14.9,94.1,.95
159,何魂,2023-04-06,12.8,78.9,21.24
159,何魂,2023-04-07,13.3,55.3,23.25
159,何魂,2023-04-08,11.2,29.8,26.94
159,何魂,2023-04-09,12.7,38.4,27.73
159,何魂,2023-04-10,14.2,60.4,25.71
159,何魂,2023-04-11,16.7,80.5,20
159,何魂,2023-04-12,15.1,38.3,27
159,何魂,2023-04-13,15.4,39.3,25.14
159,何魂,2023-04-14,14.7,81.9,6.12
159,何魂,2023-04-15,13.1,91.3,6.22
159,何魂,2023-04-16,12.5,77.8,16.52
159,何魂,2023-04-17,14,67.6,25.92
159,何魂,2023-04-18,16.8,88.4,6.04
159,何魂,2023-04-19,17,90.3,5.29
159,何魂,2023-04-20,20,73.1,25.5
159,何魂,2023-04-21,17.3,54.8,23.64
159,何魂,2023-04-22,14,52,25.84
159,何魂,2023-04-23,13.4,58.1,17.82
159,何魂,2023-04-24,13.2,62.8,8.1
159,何魂,2023-04-25,10.4,89.1,4.67
159,何魂,2023-04-26,13.3,66.3,28.25
159,何魂,2023-04-27,15.2,66.1,27.52
159,何魂,2023-04-28,16.7,78.6,28.11
159,何魂,2023-04-29,15.8,95.3,3.51
159,何魂,2023-04-30,15.1,57.8,28.89
159,何魂,2023-05-01,16,55.5,28.79
159,何魂,2023-05-02,16.3,61.5,27.22
159,何魂,2023-05-03,17.4,65.9,17.36
159,何魂,2023-05-04,17.8,83,12.06
159,何魂,2023-05-05,17.5,94.5,1.57
159,何魂,2023-05-06,14.4,94.9,2.54
159,何魂,2023-05-07,11.5,82.9,3.9
159,何魂,2023-05-08,14.4,52.5,28.06
159,何魂,2023-05-09,16.6,54.4,28.43
159,何魂,2023-05-10,18.3,56.3,26.92
159,何魂,2023-05-11,17.6,58.1,28.08
159,何魂,2023-05-12,17.4,63,21.99
159,何魂,2023-05-13,14.6,91,3.41
159,何魂,2023-05-14,17.1,81.1,28.39
159,何魂,2023-05-15,18.6,76.3,27.64
159,何魂,2023-05-16,19.3,78.5,27.61
159,何魂,2023-05-17,20.2,80.1,29.1
159,何魂,2023-05-18,18.3,95,4.84
159,何魂,2023-05-19,17.9,82.5,13.99
159,何魂,2023-05-20,18.4,73,29.59
159,何魂,2023-05-21,19.5,78.8,27.91
159,何魂,2023-05-22,18.2,62.9,8.51
159,何魂,2023-05-23,18.3,64,29.59
159,何魂,2023-05-24,18.5,65.6,
159,何魂,2023-05-25,19.2,66,27.76
159,何魂,2023-05-26,19.8,76.6,13.21
159,何魂,2023-05-27,21.6,73.8,22.3
159,何魂,2023-05-28,20.9,84.1,3.98
159,何魂,2023-05-29,20.2,,2.2
159,何魂,2023-05-30,18.6,,6.62
159,何魂,2023-05-31,19.8,53.6,28.07
159,何魂,2023-06-01,18.2,77.5,5.15
159,何魂,2023-06-02,23,67.3,29.13
159,何魂,2023-06-03,21.4,59.3,29.8
159,何魂,2023-06-04,23.1,43,26.95
159,何魂,2023-06-05,23.4,43.9,16.4
159,何魂,2023-06-06,20.4,66.4,26.05
159,何魂,2023-06-07,21.6,64.8,24.29
159,何魂,2023-06-08,20.8,74.6,22.29
159,何魂,2023-06-09,21.4,74,29
159,何魂,2023-06-10,22.6,73.1,27.21
159,何魂,2023-06-11,21.6,84.6,12.51
159,何魂,2023-06-12,22.4,79.6,22.73
159,何魂,2023-06-13,23.1,72.6,25.44
159,何魂,2023-06-14,22.5,71.5,19.79
159,何魂,2023-06-15,21.8,70.9,26.09
159,何魂,2023-06-16,23.6,63.1,29.43
159,何魂,2023-06-17,24,55.1,26.65
159,何魂,2023-06-18,24,66.1,28.37
159,何魂,2023-06-19,24.3,63.9,27.28
159,何魂,2023-06-20,22.5,65.6,23.3
159,何魂,2023-06-21,20.9,88.1,6.16
159,何魂,2023-06-22,23.1,73.9,23.42
159,何魂,2023-06-23,23.1,69.4,26.04
159,何魂,2023-06-24,22.4,70.5,24.8
159,何魂,2023-06-25,22.2,78.8,15.54
159,何魂,2023-06-26,23.3,89.8,4.57
159,何魂,2023-06-27,23.4,86.5,9.28
159,何魂,2023-06-28,22.8,82.5,17.27
159,何魂,2023-06-29,24.1,87.4,7.83
159,何魂,2023-06-30,22.9,87,5.28
159,何魂,2023-07-01,23.3,79.3,19.54
159,何魂,2023-07-02,24.7,79.3,24.69
159,何魂,2023-07-03,24.8,80.4,17.27
159,何魂,2023-07-04,24.3,83.6,13.14
159,何魂,2023-07-05,25.8,77.1,23.71
159,何魂,2023-07-06,24.4,75,23.52
159,何魂,2023-07-07,22.4,84.9,4.55
159,何魂,2023-07-08,22.2,91.5,2.74
159,何魂,2023-07-09,24.2,87,13.42
159,何魂,2023-07-10,25.6,83,18.82
159,何魂,2023-07-11,24.7,87.3,6.88
159,何魂,2023-07-12,24.5,85.5,12.34
159,何魂,2023-07-13,25.2,87.6,6.89
159,何魂,2023-07-14,25,87.9,2.81
159,何魂,2023-07-15,25.8,84.9,10.61
159,何魂,2023-07-16,23.7,91.6,5.05
159,何魂,2023-07-17,26,86.4,19.01
159,何魂,2023-07-18,24.4,90.1,4.14
159,何魂,2023-07-19,23.5,82.8,10.87
159,何魂,2023-07-20,24.2,82.3,21.4
159,何魂,2023-07-21,25.2,73.8,26.18
159,何魂,2023-07-22,25,78.8,12.18
159,何魂,2023-07-23,26.5,85.5,15.46
159,何魂,2023-07-24,25.5,88.8,12.65
159,何魂,2023-07-25,26.4,82,21.15
159,何魂,2023-07-26,28.1,75.6,27.95
159,何魂,2023-07-27,28.6,70.6,27.56
159,何魂,2023-07-28,29.4,66.6,25.21
159,何魂,2023-07-29,29.2,68.5,28.14
159,何魂,2023-07-30,29.2,70.5,28.39
159,何魂,2023-07-31,29.2,63.3,26.75
159,何魂,2023-08-01,29.6,62.6,27.09
159,何魂,2023-08-02,29.6,72.1,25.5
159,何魂,2023-08-03,29.9,66.3,27.74
159,何魂,2023-08-04,30.2,64.3,25.76
159,何魂,2023-08-05,30,68.9,27.45
159,何魂,2023-08-06,30.9,62.8,27.74
159,何魂,2023-08-07,30.6,64.9,24.51
159,何魂,2023-08-08,29.2,67.3,18.77
159,何魂,2023-08-09,25.7,83.5,2.97
159,何魂,2023-08-10,25.2,79.6,7.16
159,何魂,2023-08-11,27.1,74.3,26.45
159,何魂,2023-08-12,27.2,72.9,24.32
159,何魂,2023-08-13,26.9,69.1,25.1
159,何魂,2023-08-14,27.5,67.9,18.09
159,何魂,2023-08-15,27.5,67.6,23.96
159,何魂,2023-08-16,25.7,76.9,6.56
159,何魂,2023-08-17,25.6,76.4,9.18
159,何魂,2023-08-18,27,76.9,15.03
159,何魂,2023-08-19,26.3,88.1,4.37
159,何魂,2023-08-20,28.2,77,25.91
159,何魂,2023-08-21,28.7,74.1,24.84
159,何魂,2023-08-22,28.9,74,22.38
159,何魂,2023-08-23,28.7,76.8,23.54
159,何魂,2023-08-24,26,84.5,7.6
159,何魂,2023-08-25,27.1,71,23.43
159,何魂,2023-08-26,27.8,64.8,25.51
159,何魂,2023-08-27,27.5,67.8,24.97
159,何魂,2023-08-28,27.4,73.3,16.29
159,何魂,2023-08-29,27,79.8,8.02
159,何魂,2023-08-30,27.2,81,6.96
159,何魂,2023-08-31,26.6,81.1,15.32
159,何魂,2023-09-01,24,89.9,3
159,何魂,2023-09-02,24.2,85.8,8.26
159,何魂,2023-09-03,26.3,76.3,22.81
159,何魂,2023-09-04,27.1,70.3,18.87
159,何魂,2023-09-05,26.8,58.9,23.83
