瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 惑措嚼档(%),钦拌 老荤樊(MJ/m2)
159,何魂,2015-01-01,-2.2,35.4,11.56
159,何魂,2015-01-02,-1,41.3,10.38
159,何魂,2015-01-03,1.8,32,11.27
159,何魂,2015-01-04,7,53.8,10.04
159,何魂,2015-01-05,9.3,67.4,7.31
159,何魂,2015-01-06,7.6,48.8,10.62
159,何魂,2015-01-07,1.4,24,12.61
159,何魂,2015-01-08,.8,33.8,12.05
159,何魂,2015-01-09,2.8,44.5,11.45
159,何魂,2015-01-10,4,42.3,12
159,何魂,2015-01-11,4.6,41.9,10.74
159,何魂,2015-01-12,3,45.1,11.48
159,何魂,2015-01-13,6.1,58,10.51
159,何魂,2015-01-14,6.6,81.5,2.24
159,何魂,2015-01-15,7.5,76.5,6.95
159,何魂,2015-01-16,6.2,62.9,9.97
159,何魂,2015-01-17,3.1,32.6,12.71
159,何魂,2015-01-18,4.4,35,13.09
159,何魂,2015-01-19,6.1,47.3,10.96
159,何魂,2015-01-20,5.1,59,11.61
159,何魂,2015-01-21,7.2,79.5,3.15
159,何魂,2015-01-22,6.2,76.4,3.78
159,何魂,2015-01-23,5.5,58.1,12.19
159,何魂,2015-01-24,5.5,59.5,12.93
159,何魂,2015-01-25,8.6,70.4,6.31
159,何魂,2015-01-26,10.6,89.8,6.71
159,何魂,2015-01-27,5.3,49.4,8.45
159,何魂,2015-01-28,2.9,52.5,10.91
159,何魂,2015-01-29,5.1,70.3,3.03
159,何魂,2015-01-30,3.8,50.4,10.86
159,何魂,2015-01-31,.7,35.5,14.54
159,何魂,2015-02-01,3.2,33.8,14.55
159,何魂,2015-02-02,5,53.9,9.56
159,何魂,2015-02-03,6.7,59.5,11.48
159,何魂,2015-02-04,5.2,63.6,6.46
159,何魂,2015-02-05,3.7,48.5,13.37
159,何魂,2015-02-06,4.2,47.1,14.78
159,何魂,2015-02-07,5.6,50.8,13.05
159,何魂,2015-02-08,.2,30.3,15.81
159,何魂,2015-02-09,-2.2,32.9,15.84
159,何魂,2015-02-10,4.4,48.6,13.76
159,何魂,2015-02-11,6.5,57.6,12.5
159,何魂,2015-02-12,5.2,40.9,15.26
159,何魂,2015-02-13,1.9,29.8,15.75
159,何魂,2015-02-14,5.3,47.3,15.81
159,何魂,2015-02-15,7.8,67.9,3.17
159,何魂,2015-02-16,6.7,90.3,1.39
159,何魂,2015-02-17,6.5,64.6,14.28
159,何魂,2015-02-18,4.6,56.1,14.5
159,何魂,2015-02-19,4.9,63.9,11.78
159,何魂,2015-02-20,6.6,59,15.8
159,何魂,2015-02-21,9,85.1,1.59
159,何魂,2015-02-22,11.1,82.3,7.31
159,何魂,2015-02-23,6.7,49.4,13.32
159,何魂,2015-02-24,7.8,43.3,14.24
159,何魂,2015-02-25,9.7,59.9,9.14
159,何魂,2015-02-26,8.8,45.8,12.58
159,何魂,2015-02-27,2,38.1,10.13
159,何魂,2015-02-28,5.3,66.5,4.09
159,何魂,2015-03-01,5.1,70.4,13.62
159,何魂,2015-03-02,5.2,46.1,18.93
159,何魂,2015-03-03,5,83,1.98
159,何魂,2015-03-04,3.2,38.9,18.98
159,何魂,2015-03-05,3.7,47.8,16.87
159,何魂,2015-03-06,6.4,58.5,15.4
159,何魂,2015-03-07,7.9,63.8,16.45
159,何魂,2015-03-08,8.7,62.6,18.79
159,何魂,2015-03-09,8.8,41.1,16.35
159,何魂,2015-03-10,.7,26.9,21
159,何魂,2015-03-11,4.2,39.6,20.07
159,何魂,2015-03-12,6.1,35.6,20.45
159,何魂,2015-03-13,8.2,66.9,10.54
159,何魂,2015-03-14,8.5,41.9,19.98
159,何魂,2015-03-15,10.5,46.3,16.79
159,何魂,2015-03-16,12.3,50,16.9
159,何魂,2015-03-17,14.6,55.9,16.86
159,何魂,2015-03-18,11.3,90,1.39
159,何魂,2015-03-19,11.3,86.5,14.57
159,何魂,2015-03-20,13.1,75.1,14.09
159,何魂,2015-03-21,15.5,51.8,19.28
159,何魂,2015-03-22,14.6,25.8,20.39
159,何魂,2015-03-23,9.3,25.8,22.78
159,何魂,2015-03-24,7.9,41,21.16
159,何魂,2015-03-25,9.6,47.6,21.44
159,何魂,2015-03-26,11.2,41.4,22.3
159,何魂,2015-03-27,13.4,36.8,19.11
159,何魂,2015-03-28,14.1,50.9,18.64
159,何魂,2015-03-29,14.6,61.9,19.49
159,何魂,2015-03-30,15.4,67.1,21.2
159,何魂,2015-03-31,14.6,90,3.06
159,何魂,2015-04-01,12.8,86.3,3.4
159,何魂,2015-04-02,13.5,86.1,6.95
159,何魂,2015-04-03,16.1,83.3,13.25
159,何魂,2015-04-04,10.8,78.4,14.91
159,何魂,2015-04-05,10.7,90.4,5.08
159,何魂,2015-04-06,11.3,91.4,3.73
159,何魂,2015-04-07,9.8,72,8.34
159,何魂,2015-04-08,8.7,71.3,8.07
159,何魂,2015-04-09,10,64.6,22.88
159,何魂,2015-04-10,11.8,60,20.63
159,何魂,2015-04-11,12.5,56.5,24.63
159,何魂,2015-04-12,13.1,60,14.04
159,何魂,2015-04-13,11.1,90.6,4.75
159,何魂,2015-04-14,11.1,72.3,22.64
159,何魂,2015-04-15,13.7,58.8,23.02
159,何魂,2015-04-16,14.6,66.4,14.84
159,何魂,2015-04-17,13.5,34.9,24.6
159,何魂,2015-04-18,14.7,49.5,17.24
159,何魂,2015-04-19,15.9,99.9,1.25
