瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 惑措嚼档(%),钦拌 老荤樊(MJ/m2)
159,何魂,2010-02-24,13.8,75.9,13.4
159,何魂,2010-02-25,15.3,89.3,.83
159,何魂,2010-02-26,9,86.4,1.03
159,何魂,2010-02-27,7.3,69.8,4.69
159,何魂,2010-02-28,10.1,66.6,17.61
159,何魂,2010-03-01,7.8,85.6,.95
159,何魂,2010-03-02,8,74.3,7.19
159,何魂,2010-03-03,7.7,52.9,14.15
159,何魂,2010-03-04,8,89.5,1.41
159,何魂,2010-03-05,9.3,84.5,4.23
159,何魂,2010-03-06,7.7,79.3,4.33
159,何魂,2010-03-07,4.8,68.1,7.44
159,何魂,2010-03-08,4.9,65.3,9.74
159,何魂,2010-03-09,3.8,80.8,9.45
159,何魂,2010-03-10,.2,77.4,9.24
159,何魂,2010-03-11,4.1,54.4,21.12
159,何魂,2010-03-12,11.2,68,7.29
159,何魂,2010-03-13,10.8,54.3,16.37
159,何魂,2010-03-14,10.3,67.9,4.56
159,何魂,2010-03-15,12.6,83.4,1.45
159,何魂,2010-03-16,6.4,30.4,20.95
159,何魂,2010-03-17,5.7,33,17.98
159,何魂,2010-03-18,6.5,60.4,13.65
159,何魂,2010-03-19,8.8,51.9,20.6
159,何魂,2010-03-20,15.1,70.5,9.2
159,何魂,2010-03-21,7.9,26.3,22.34
159,何魂,2010-03-22,8,41.5,11.52
159,何魂,2010-03-23,8.2,71.8,4.04
159,何魂,2010-03-24,8.9,59.9,7.7
159,何魂,2010-03-25,7.1,64,7.35
159,何魂,2010-03-26,4.7,28.3,24.03
159,何魂,2010-03-27,7.7,47.8,13.83
159,何魂,2010-03-28,9.4,50,19.77
159,何魂,2010-03-29,7.6,46.6,23.2
159,何魂,2010-03-30,8.4,53.8,15.44
159,何魂,2010-03-31,10.6,88,1.43
159,何魂,2010-04-01,11.4,91.6,3.05
159,何魂,2010-04-02,9.7,30.1,22.81
159,何魂,2010-04-03,8.5,30.5,25.35
159,何魂,2010-04-04,11.1,48,23.67
159,何魂,2010-04-05,13.7,66.9,15.44
159,何魂,2010-04-06,14.7,69.3,17.99
159,何魂,2010-04-07,8.7,53.5,14.97
159,何魂,2010-04-08,10.1,55.6,24.21
159,何魂,2010-04-09,12.8,64.5,11.55
159,何魂,2010-04-10,14.1,76,10.02
159,何魂,2010-04-11,12.8,67.6,6.74
159,何魂,2010-04-12,10.7,82.1,6.03
159,何魂,2010-04-13,10.8,44,22.48
159,何魂,2010-04-14,5.6,43.5,19.04
159,何魂,2010-04-15,6.8,55.1,14.18
159,何魂,2010-04-16,10,46.1,25.61
159,何魂,2010-04-17,12.2,43.3,24.57
159,何魂,2010-04-18,13,48.8,6.48
159,何魂,2010-04-19,13.9,76.8,4.55
159,何魂,2010-04-20,15.1,85.4,14.12
159,何魂,2010-04-21,12.3,72.5,13.21
159,何魂,2010-04-22,10.2,77.6,5.63
159,何魂,2010-04-23,9.9,78,8.89
159,何魂,2010-04-24,11.5,64.6,26.46
159,何魂,2010-04-25,14.2,52,25.81
159,何魂,2010-04-26,13,79.9,5.99
159,何魂,2010-04-27,13.6,58.9,24.87
159,何魂,2010-04-28,9,61.5,7.21
159,何魂,2010-04-29,11.8,43.4,26.53
159,何魂,2010-04-30,13.8,40.1,23.75
159,何魂,2010-05-01,14,43.6,26.83
159,何魂,2010-05-02,16.8,62.1,26.54
159,何魂,2010-05-03,18.5,82.3,23.87
159,何魂,2010-05-04,18.5,80.6,24.08
159,何魂,2010-05-05,18.7,79.1,19.07
159,何魂,2010-05-06,18.3,84.4,5.25
159,何魂,2010-05-07,18.3,42.9,27.77
159,何魂,2010-05-08,19.2,43.3,25.58
159,何魂,2010-05-09,18.9,52.1,18.37
159,何魂,2010-05-10,16.9,68.9,7.95
159,何魂,2010-05-11,15.4,72.8,24.28
159,何魂,2010-05-12,14.8,71.5,21.86
159,何魂,2010-05-13,15.8,68.5,20.37
159,何魂,2010-05-14,15.4,62.4,28.43
159,何魂,2010-05-15,16.1,57.4,18.65
159,何魂,2010-05-16,18.5,50.4,26.9
159,何魂,2010-05-17,19.5,67,23.51
159,何魂,2010-05-18,18.2,87.5,1.38
159,何魂,2010-05-19,19.2,88.1,11.9
159,何魂,2010-05-20,19.9,65.5,26.91
159,何魂,2010-05-21,23,39.3,27.24
159,何魂,2010-05-22,17.9,67.6,4.28
159,何魂,2010-05-23,16.7,92.4,1.67
159,何魂,2010-05-24,16.7,76.9,11.86
159,何魂,2010-05-25,16.3,76.8,12.53
159,何魂,2010-05-26,15.9,73.6,14.47
159,何魂,2010-05-27,14.7,64,25.2
159,何魂,2010-05-28,14.8,66.6,13.34
159,何魂,2010-05-29,16.4,58.9,27.58
159,何魂,2010-05-30,15.6,62.9,28.11
159,何魂,2010-05-31,15.4,63.3,14.06
159,何魂,2010-06-01,16.6,55.5,18.11
159,何魂,2010-06-02,18.4,66.3,29.09
159,何魂,2010-06-03,20.3,63.9,29.2
159,何魂,2010-06-04,21.7,53.3,25.34
159,何魂,2010-06-05,23.5,46.8,26.29
159,何魂,2010-06-06,22,49,23.16
159,何魂,2010-06-07,21.6,52.1,25.8
159,何魂,2010-06-08,21.8,51.5,19.48
159,何魂,2010-06-09,21.6,44,29.41
159,何魂,2010-06-10,21.9,49.8,25.39
159,何魂,2010-06-11,22.2,44,27
159,何魂,2010-06-12,22.4,61.1,11.8
159,何魂,2010-06-13,23,63.9,20.01
159,何魂,2010-06-14,22.6,67.3,26.43
159,何魂,2010-06-15,22.2,74.3,16.65
159,何魂,2010-06-16,23.3,73,26.3
159,何魂,2010-06-17,24.3,67.6,21.73
159,何魂,2010-06-18,21.8,81.4,5.66
159,何魂,2010-06-19,22.5,81.3,18.41
159,何魂,2010-06-20,23.1,82.1,15.95
159,何魂,2010-06-21,23.2,78.4,21.71
159,何魂,2010-06-22,22.3,73.5,24.54
159,何魂,2010-06-23,21.9,64.6,21.76
159,何魂,2010-06-24,23,60.5,24.02
159,何魂,2010-06-25,22,67.6,4.71
159,何魂,2010-06-26,22,96.4,2.46
159,何魂,2010-06-27,22.2,91.4,7.52
159,何魂,2010-06-28,21.5,94.8,4.35
159,何魂,2010-06-29,23.1,89,19.68
159,何魂,2010-06-30,22.5,90.5,22.21
159,何魂,2010-07-01,23,91.3,12.33
159,何魂,2010-07-02,23.3,96.8,4
159,何魂,2010-07-03,23.7,91.6,11.37
159,何魂,2010-07-04,23.6,85.3,15.49
159,何魂,2010-07-05,24,85.3,16.75
159,何魂,2010-07-06,25.6,79,24.33
159,何魂,2010-07-07,23.5,83.5,23.19
159,何魂,2010-07-08,23.1,77,11.46
159,何魂,2010-07-09,24.1,79.5,23.24
159,何魂,2010-07-10,24.1,86.6,14.46
159,何魂,2010-07-11,22,97.3,.82
159,何魂,2010-07-12,22.6,84.8,10.18
159,何魂,2010-07-13,21.4,94.1,1.7
159,何魂,2010-07-14,22.9,82,13.14
159,何魂,2010-07-15,23.4,82.8,26.53
159,何魂,2010-07-16,23.7,93.3,2.47
159,何魂,2010-07-17,25.1,90,14.29
159,何魂,2010-07-18,26,84,26.6
159,何魂,2010-07-19,27.6,76.8,26.36
159,何魂,2010-07-20,28.4,70.4,27.97
159,何魂,2010-07-21,27.3,81.6,20.78
159,何魂,2010-07-22,27.9,82.3,24.2
159,何魂,2010-07-23,28.3,77.4,26.72
159,何魂,2010-07-24,27.6,76.9,24.09
159,何魂,2010-07-25,28.2,67.4,26.02
159,何魂,2010-07-26,28.3,68,22.61
159,何魂,2010-07-27,27.7,79.9,22.76
159,何魂,2010-07-28,25,89.3,2.75
159,何魂,2010-07-29,25.9,83.5,20.34
159,何魂,2010-07-30,26.9,79,25.9
159,何魂,2010-07-31,27.8,79.3,22.78
159,何魂,2010-08-01,28.3,79.3,25.75
159,何魂,2010-08-02,27.2,81.8,23.53
159,何魂,2010-08-03,26,81.9,13.76
159,何魂,2010-08-04,28.6,78.4,19.94
159,何魂,2010-08-05,30,74.4,25.08
159,何魂,2010-08-06,29.7,75.8,26.91
159,何魂,2010-08-07,28.7,77.9,21.56
159,何魂,2010-08-08,28.5,75.4,23.3
159,何魂,2010-08-09,28.3,79.1,15.87
159,何魂,2010-08-10,28,82.1,11.77
159,何魂,2010-08-11,26.1,86.9,2.18
159,何魂,2010-08-12,27,81.1,25.26
159,何魂,2010-08-13,25.8,90.6,5.76
159,何魂,2010-08-14,26.2,93.4,6.72
159,何魂,2010-08-15,25.8,93.9,2.84
159,何魂,2010-08-16,26.7,89.5,13.95
159,何魂,2010-08-17,27,86.4,14.68
159,何魂,2010-08-18,27,85.3,25.45
159,何魂,2010-08-19,27.2,76.9,19.12
159,何魂,2010-08-20,28,77,24.48
159,何魂,2010-08-21,29.5,70.9,23.13
159,何魂,2010-08-22,30.1,68.9,24.39
159,何魂,2010-08-23,28.9,77.5,24.01
159,何魂,2010-08-24,29.2,72.8,23.04
159,何魂,2010-08-25,27.2,80.5,20.33
159,何魂,2010-08-26,27.8,80.4,22.3
159,何魂,2010-08-27,28,83.1,17.1
159,何魂,2010-08-28,28.7,75.5,9.67
159,何魂,2010-08-29,28.5,79,20.54
159,何魂,2010-08-30,27.9,82.1,21.63
159,何魂,2010-08-31,28.3,79.1,19.67
159,何魂,2010-09-01,28.7,79.6,18.92
159,何魂,2010-09-02,26.2,88.8,4.71
159,何魂,2010-09-03,27.6,80.6,24.78
159,何魂,2010-09-04,28.6,75.8,23.21
159,何魂,2010-09-05,28.2,83.6,12.23
159,何魂,2010-09-06,25.9,89.4,4.92
159,何魂,2010-09-07,23.5,83.5,7.09
159,何魂,2010-09-08,22.9,61.1,11.49
159,何魂,2010-09-09,23.9,63.1,21.84
159,何魂,2010-09-10,26.7,78.3,16.2
159,何魂,2010-09-11,26.9,86.3,8.33
159,何魂,2010-09-12,26.5,82.1,12.46
159,何魂,2010-09-13,24.6,68.6,21.07
159,何魂,2010-09-14,23.7,74.6,17.74
159,何魂,2010-09-15,23.6,68.5,20.53
159,何魂,2010-09-16,24.4,64.4,21.82
159,何魂,2010-09-17,24.9,65.5,19.95
159,何魂,2010-09-18,25.1,65.5,21.4
159,何魂,2010-09-19,25.7,67.5,20.5
159,何魂,2010-09-20,27.1,78.1,19.02
159,何魂,2010-09-21,27.8,76.6,18.81
159,何魂,2010-09-22,20.4,87.5,1.56
159,何魂,2010-09-23,19.7,67.4,17.87
159,何魂,2010-09-24,20.2,54.9,20.72
159,何魂,2010-09-25,19.9,57,15.19
159,何魂,2010-09-26,20.4,59.6,12.5
159,何魂,2010-09-27,20.2,70,9.04
159,何魂,2010-09-28,20.3,49.5,19.41
159,何魂,2010-09-29,19.7,56.6,12.66
159,何魂,2010-09-30,21,59,18.75
159,何魂,2010-10-01,20.2,64.9,17.62
159,何魂,2010-10-02,22.7,74,16.33
159,何魂,2010-10-03,21.4,75.1,9.92
159,何魂,2010-10-04,18.5,60.5,13.44
159,何魂,2010-10-05,18,61.9,12.61
159,何魂,2010-10-06,20.1,62.1,16.34
159,何魂,2010-10-07,20.3,63.3,19.2
159,何魂,2010-10-08,20.3,76.8,6.08
159,何魂,2010-10-09,19,83.6,7.22
159,何魂,2010-10-10,20.9,73.3,18.71
159,何魂,2010-10-11,20.7,70.6,11.54
159,何魂,2010-10-12,21.2,60,18.37
159,何魂,2010-10-13,20.6,73.3,13.75
159,何魂,2010-10-14,19,63.9,11.36
159,何魂,2010-10-15,16.7,42.1,18.48
159,何魂,2010-10-16,17.1,50.8,17.4
159,何魂,2010-10-17,18.9,54.3,16.91
159,何魂,2010-10-18,18.8,60.1,14.7
159,何魂,2010-10-19,19.5,63.9,12.64
159,何魂,2010-10-20,19.9,68.6,14.02
159,何魂,2010-10-21,19.2,69.5,9.01
159,何魂,2010-10-22,18.3,57.8,11.59
159,何魂,2010-10-23,19.4,64.6,9.59
159,何魂,2010-10-24,18.2,91.5,2.3
159,何魂,2010-10-25,18,55.8,13.79
159,何魂,2010-10-26,8.4,31.4,17.64
159,何魂,2010-10-27,11.5,51.3,14.76
159,何魂,2010-10-28,13.1,54.8,15.97
159,何魂,2010-10-29,14.5,54.3,14.47
159,何魂,2010-10-30,15.4,56.9,10.41
159,何魂,2010-10-31,15.8,58.5,10.85
159,何魂,2010-11-01,14.2,53.6,15.05
159,何魂,2010-11-02,11.3,40.3,11.12
159,何魂,2010-11-03,9.7,37,15.85
159,何魂,2010-11-04,12.5,48,14.81
159,何魂,2010-11-05,14,47.3,12.76
159,何魂,2010-11-06,15.1,42.1,13.68
159,何魂,2010-11-07,15.5,46.8,14.01
159,何魂,2010-11-08,12.8,49.6,8.93
159,何魂,2010-11-09,8.5,41.3,14.57
159,何魂,2010-11-10,9.5,51.3,12.58
159,何魂,2010-11-11,13.9,67.8,10.08
159,何魂,2010-11-12,13.3,44.3,11.9
159,何魂,2010-11-13,12.5,57.5,7.27
159,何魂,2010-11-14,14.3,46.9,10.92
159,何魂,2010-11-15,8.3,20,14.04
159,何魂,2010-11-16,7.3,25.1,11.15
159,何魂,2010-11-17,9.3,41.3,12.06
159,何魂,2010-11-18,10.7,44.9,12.4
159,何魂,2010-11-19,11.1,56.3,8.01
159,何魂,2010-11-20,11.9,40.5,12.4
159,何魂,2010-11-21,13.6,47.1,11.38
159,何魂,2010-11-22,13.6,50.4,7.63
159,何魂,2010-11-23,11.6,51.6,11.32
159,何魂,2010-11-24,12.3,53.8,10.67
159,何魂,2010-11-25,10.3,46.8,9.33
159,何魂,2010-11-26,5.4,30,12.89
159,何魂,2010-11-27,8.5,42.6,8.57
159,何魂,2010-11-28,5.1,36.9,10.21
159,何魂,2010-11-29,9.2,51.4,11.05
159,何魂,2010-11-30,13.1,72,7.84
159,何魂,2010-12-01,13.2,55.9,10.59
159,何魂,2010-12-02,11.6,71.8,1.92
159,何魂,2010-12-03,7.1,39.3,11.83
159,何魂,2010-12-04,6.5,35.9,11.9
159,何魂,2010-12-05,11.7,53.3,11.36
159,何魂,2010-12-06,10.9,53.9,9.03
159,何魂,2010-12-07,4.5,45.1,6.87
159,何魂,2010-12-08,4.5,40.4,8.91
159,何魂,2010-12-09,3.2,30.6,11.41
159,何魂,2010-12-10,8.6,48.3,9.18
159,何魂,2010-12-11,6.7,31.3,8.22
159,何魂,2010-12-12,4.6,42.4,5.31
159,何魂,2010-12-13,8.6,88.8,1.37
159,何魂,2010-12-14,6.5,54.1,9.59
159,何魂,2010-12-15,-2.3,35.8,9.89
159,何魂,2010-12-16,-2,40,10.92
159,何魂,2010-12-17,3.3,54.4,8.5
159,何魂,2010-12-18,5.3,40.1,10.62
159,何魂,2010-12-19,10.5,60.3,7.63
159,何魂,2010-12-20,11.2,48.4,10.14
159,何魂,2010-12-21,9.9,61,4.9
159,何魂,2010-12-22,10.3,51.8,9.3
159,何魂,2010-12-23,7.4,31.9,8.68
159,何魂,2010-12-24,-2.2,23,10.29
159,何魂,2010-12-25,-4.1,33.9,10.65
159,何魂,2010-12-26,-1.3,46.3,10.45
159,何魂,2010-12-27,2.5,53.1,10.18
159,何魂,2010-12-28,4.6,57.9,5.32
159,何魂,2010-12-29,1.5,47.6,10.55
159,何魂,2010-12-30,.7,53.3,7.55
159,何魂,2010-12-31,-3,40.1,11.2
