瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 惑措嚼档(%),钦拌 老荤樊(MJ/m2)
159,何魂,2018-01-01,2.7,32,11.66
159,何魂,2018-01-02,4.1,39.6,9.87
159,何魂,2018-01-03,2.6,24.5,11.39
159,何魂,2018-01-04,2.8,38.3,7.82
159,何魂,2018-01-05,4.1,46.6,9.6
159,何魂,2018-01-06,3.1,33.6,11.67
159,何魂,2018-01-07,5.4,48,4.48
159,何魂,2018-01-08,5.8,83.6,1.47
159,何魂,2018-01-09,1.9,47,11.31
159,何魂,2018-01-10,-.7,51.9,9.68
159,何魂,2018-01-11,-4.6,42.6,12.36
159,何魂,2018-01-12,-4.8,34.5,12.67
159,何魂,2018-01-13,-.2,46.3,10.34
159,何魂,2018-01-14,3.5,60.5,8.64
159,何魂,2018-01-15,9.3,62.4,11.72
159,何魂,2018-01-16,8.8,84.4,1.12
159,何魂,2018-01-17,6.4,90.5,3.47
159,何魂,2018-01-18,7.2,67.8,10.14
159,何魂,2018-01-19,6,39,11.58
159,何魂,2018-01-20,5.2,36.5,11.07
159,何魂,2018-01-21,6.5,38.3,9.08
159,何魂,2018-01-22,6.1,62.4,5.4
159,何魂,2018-01-23,-1.3,36.3,12.79
159,何魂,2018-01-24,-6.7,29.8,13.15
159,何魂,2018-01-25,-5.1,22.3,13.87
159,何魂,2018-01-26,-5.4,23.9,14.16
159,何魂,2018-01-27,-1.4,24.5,13.77
159,何魂,2018-01-28,1.4,30.5,11.42
159,何魂,2018-01-29,-2.4,33,13.48
159,何魂,2018-01-30,-2.1,34,13.33
159,何魂,2018-01-31,1.9,39.9,8.96
159,何魂,2018-02-01,3.3,33.5,13.04
159,何魂,2018-02-02,2.6,25.3,9.77
159,何魂,2018-02-03,-.2,28.8,14.36
159,何魂,2018-02-04,-4.7,30.5,15.09
159,何魂,2018-02-05,-4.4,30,14.71
159,何魂,2018-02-06,-5.1,27.6,15.35
159,何魂,2018-02-07,-3.5,31.4,15.54
159,何魂,2018-02-08,.8,32,13.4
159,何魂,2018-02-09,6.1,57.3,10.18
159,何魂,2018-02-10,6.4,40.6,7.88
159,何魂,2018-02-11,-1.1,35.6,13.63
159,何魂,2018-02-12,-.8,44.1,15.75
159,何魂,2018-02-13,1.8,42.5,15.64
159,何魂,2018-02-14,8.5,59.5,12.7
159,何魂,2018-02-15,7.8,55.6,10.18
159,何魂,2018-02-16,6.6,51.3,8.2
159,何魂,2018-02-17,4.1,20.9,16.37
159,何魂,2018-02-18,4.8,26.9,11.46
159,何魂,2018-02-19,7,39.3,9.3
159,何魂,2018-02-20,8.3,32.6,13.78
159,何魂,2018-02-21,5.3,33.6,11.14
159,何魂,2018-02-22,4.2,28.4,14.94
159,何魂,2018-02-23,6.8,48.8,14.6
159,何魂,2018-02-24,8.6,50.1,14.23
159,何魂,2018-02-25,8.6,73.9,8.83
159,何魂,2018-02-26,7.5,53.1,15.49
159,何魂,2018-02-27,9.2,59.8,12.71
159,何魂,2018-02-28,9.6,78.6,1.04
159,何魂,2018-03-01,7.4,43.8,13.03
159,何魂,2018-03-02,4.9,41.6,15.78
159,何魂,2018-03-03,9.6,59.4,9.39
159,何魂,2018-03-04,13.2,82.1,3.22
159,何魂,2018-03-05,6.5,83.5,.46
159,何魂,2018-03-06,6.4,59.5,12.83
159,何魂,2018-03-07,7.2,69.1,1.48
159,何魂,2018-03-08,4.9,86.8,1.52
159,何魂,2018-03-09,4.8,69.3,4.67
159,何魂,2018-03-10,7.6,63.3,8.17
159,何魂,2018-03-11,9.7,41.9,16.54
159,何魂,2018-03-12,11.2,56.6,15.45
159,何魂,2018-03-13,13.3,71,13.35
159,何魂,2018-03-14,15.3,73.4,14.03
159,何魂,2018-03-15,14.3,92.3,1.52
159,何魂,2018-03-16,5.3,62.4,9.2
159,何魂,2018-03-17,6.6,61.6,16.89
159,何魂,2018-03-18,10.7,77.1,9.13
159,何魂,2018-03-19,9.6,90.8,1.35
159,何魂,2018-03-20,5.7,65,3.66
159,何魂,2018-03-21,2.9,86.3,3.59
159,何魂,2018-03-22,6.8,61,13.63
159,何魂,2018-03-23,9.6,53.5,15.44
159,何魂,2018-03-24,12.4,44.9,14.77
159,何魂,2018-03-25,13.9,50.5,14.08
159,何魂,2018-03-26,15.5,39.8,16.54
159,何魂,2018-03-27,16,41.3,15.26
159,何魂,2018-03-28,15.6,58,14.9
159,何魂,2018-03-29,15.1,61.4,12.38
159,何魂,2018-03-30,12.7,52.4,17.2
159,何魂,2018-03-31,14.1,49.4,15.71
159,何魂,2018-04-01,16.3,64.1,10.96
159,何魂,2018-04-02,17.9,76.4,15.47
159,何魂,2018-04-03,18.2,78,15.85
159,何魂,2018-04-04,11.1,85.5,1
159,何魂,2018-04-05,10.5,75.4,3.82
159,何魂,2018-04-06,10.7,64.4,9
159,何魂,2018-04-07,6.5,37.1,17.61
159,何魂,2018-04-08,8.8,52,19.87
159,何魂,2018-04-09,13.6,60.9,16.81
159,何魂,2018-04-10,14.9,76.4,10.75
159,何魂,2018-04-11,18.7,55.6,17.46
159,何魂,2018-04-12,16.3,29.1,9.53
159,何魂,2018-04-13,13.7,40.6,6.95
159,何魂,2018-04-14,12.5,86.1,.7
159,何魂,2018-04-15,13.9,51,17.61
159,何魂,2018-04-16,12.8,58.5,13.54
159,何魂,2018-04-17,13.9,70.8,12.14
159,何魂,2018-04-18,15.3,56.9,17.81
159,何魂,2018-04-19,15.8,51.1,18.32
159,何魂,2018-04-20,18.8,44.6,19.32
159,何魂,2018-04-21,18.9,54.6,23.1
159,何魂,2018-04-22,17.1,72.3,11.41
159,何魂,2018-04-23,11.8,88.9,1.61
159,何魂,2018-04-24,12,81.5,8.76
159,何魂,2018-04-25,13.3,47.3,23.19
159,何魂,2018-04-26,14.5,61.8,18.87
159,何魂,2018-04-27,16,53.5,17.04
159,何魂,2018-04-28,16.5,63.9,23.16
159,何魂,2018-04-29,17.1,66,22.21
159,何魂,2018-04-30,19,67.6,17.25
159,何魂,2018-05-01,18.3,68.6,9.05
159,何魂,2018-05-02,15.2,91.6,1.22
159,何魂,2018-05-03,14.2,46.6,16.99
159,何魂,2018-05-04,14.8,48.1,27.4
