瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 惑措嚼档(%),钦拌 老荤樊(MJ/m2)
159,何魂,2021-01-01,.3,51.8,12.03
159,何魂,2021-01-02,1.3,41.4,12.07
159,何魂,2021-01-03,.1,31,10.36
159,何魂,2021-01-04,3,40.9,11.69
159,何魂,2021-01-05,3,38.6,7.9
159,何魂,2021-01-06,-1.7,37.6,12.24
159,何魂,2021-01-07,-6.1,33.8,12.39
159,何魂,2021-01-08,-8.2,35,13.48
159,何魂,2021-01-09,-5.9,38.6,13.13
159,何魂,2021-01-10,-2.3,45.4,13.18
159,何魂,2021-01-11,.2,50,6.65
159,何魂,2021-01-12,1.4,46.8,12.6
159,何魂,2021-01-13,7.1,52.9,11.59
159,何魂,2021-01-14,8.9,53.4,12.47
159,何魂,2021-01-15,11.9,65.1,9.25
159,何魂,2021-01-16,5.7,34.6,12.98
159,何魂,2021-01-17,-.5,28.6,14.41
159,何魂,2021-01-18,1.1,52.1,8.6
159,何魂,2021-01-19,.2,37.3,13.97
159,何魂,2021-01-20,5.4,60.5,13.39
159,何魂,2021-01-21,8.9,69.5,10.76
159,何魂,2021-01-22,10.1,93.4,1.9
159,何魂,2021-01-23,10.4,76.8,1.58
159,何魂,2021-01-24,9.2,63,4.53
159,何魂,2021-01-25,9.3,64.1,10.98
159,何魂,2021-01-26,7.7,83,2.06
159,何魂,2021-01-27,7.4,49.1,
159,何魂,2021-01-28,4.4,46.1,9.17
159,何魂,2021-01-29,-2.6,30.5,15.41
159,何魂,2021-01-30,3.1,47,12.95
159,何魂,2021-01-31,8.7,46.4,14.56
159,何魂,2021-02-01,10,82.8,2.04
159,何魂,2021-02-02,2.3,31.4,16.43
159,何魂,2021-02-03,.7,42.8,16.23
159,何魂,2021-02-04,5.1,37.5,15.98
159,何魂,2021-02-05,5.3,33,11.23
159,何魂,2021-02-06,9.5,54.3,15.42
159,何魂,2021-02-07,10.1,53.1,14.57
159,何魂,2021-02-08,3.2,21.9,17.04
159,何魂,2021-02-09,2.8,28.6,17.34
159,何魂,2021-02-10,6.6,33.8,15.68
159,何魂,2021-02-11,8.3,56.3,10.98
159,何魂,2021-02-12,10.7,59.1,13.13
159,何魂,2021-02-13,12.6,52.6,16.31
159,何魂,2021-02-14,11.9,92.6,3.81
159,何魂,2021-02-15,8.1,57.4,16.04
159,何魂,2021-02-16,2,40.1,17.87
159,何魂,2021-02-17,-3.2,32.4,17.71
159,何魂,2021-02-18,-2.4,40.5,18.55
159,何魂,2021-02-19,4.3,44.1,18.91
159,何魂,2021-02-20,11.8,66.4,16.6
159,何魂,2021-02-21,14.6,58.6,17.81
159,何魂,2021-02-22,15.2,57.6,16.92
159,何魂,2021-02-23,8.4,33.1,17.37
159,何魂,2021-02-24,7.8,46.5,12.52
159,何魂,2021-02-25,8.8,69.6,5.77
159,何魂,2021-02-26,9.1,69.8,11.91
159,何魂,2021-02-27,7.4,60,7.74
159,何魂,2021-02-28,10.5,71.9,11.32
159,何魂,2021-03-01,12.4,90.3,2.84
159,何魂,2021-03-02,4.5,71.3,9.96
