지점,지점명,일시,평균기온(°C),평균 상대습도(%),합계 일사량(MJ/m2)
115,울릉도,2015-01-01,-3.7,79.8,
115,울릉도,2015-01-02,-2,66.8,
115,울릉도,2015-01-03,1.7,53.1,
115,울릉도,2015-01-04,5,61.4,
115,울릉도,2015-01-05,6.9,72.6,
115,울릉도,2015-01-06,2.9,72.8,
115,울릉도,2015-01-07,-.7,63.4,
115,울릉도,2015-01-08,1.7,52.9,
115,울릉도,2015-01-09,1.9,63.8,
115,울릉도,2015-01-10,3.4,45.3,
115,울릉도,2015-01-11,.8,77.3,
115,울릉도,2015-01-12,.4,65.6,
115,울릉도,2015-01-13,3.4,62,
115,울릉도,2015-01-14,5.8,74.6,
115,울릉도,2015-01-15,3.1,85.8,
115,울릉도,2015-01-16,3.5,69.1,
115,울릉도,2015-01-17,-.1,69.9,
115,울릉도,2015-01-18,3.6,47.4,
115,울릉도,2015-01-19,4,52.4,
115,울릉도,2015-01-20,4.7,64.5,
115,울릉도,2015-01-21,5.9,75.9,
115,울릉도,2015-01-22,2.2,76.8,
115,울릉도,2015-01-23,1.7,62.9,
115,울릉도,2015-01-24,4.1,58.3,
115,울릉도,2015-01-25,5.4,71.1,
115,울릉도,2015-01-26,7.5,,
115,울릉도,2015-01-27,.6,82.1,
115,울릉도,2015-01-28,-2.1,80,
115,울릉도,2015-01-29,.7,70.8,
115,울릉도,2015-01-30,1.3,72.1,
115,울릉도,2015-01-31,-1.5,62.8,
115,울릉도,2015-02-01,.8,61.6,
115,울릉도,2015-02-02,1.6,73.6,
115,울릉도,2015-02-03,2.5,60,
115,울릉도,2015-02-04,2,83.8,
115,울릉도,2015-02-05,.2,70.4,
115,울릉도,2015-02-06,2.5,56.6,
115,울릉도,2015-02-07,4.3,54.5,
115,울릉도,2015-02-08,-2.8,67.9,
115,울릉도,2015-02-09,-3.5,55,
115,울릉도,2015-02-10,2.5,43.1,
115,울릉도,2015-02-11,4.4,50.6,
115,울릉도,2015-02-12,1.1,49.1,
115,울릉도,2015-02-13,-1.6,57.8,
115,울릉도,2015-02-14,4,49.4,
115,울릉도,2015-02-15,4.5,60.5,
115,울릉도,2015-02-16,3.1,68.4,
115,울릉도,2015-02-17,3.3,85.1,
115,울릉도,2015-02-18,1.7,80.6,
115,울릉도,2015-02-19,1,59.3,
115,울릉도,2015-02-20,2.5,56.3,
115,울릉도,2015-02-21,5.9,79.6,
115,울릉도,2015-02-22,8.7,76.5,
115,울릉도,2015-02-23,5,45.8,
115,울릉도,2015-02-24,4.1,47.3,
115,울릉도,2015-02-25,5.5,60.9,
115,울릉도,2015-02-26,6.2,49.3,
115,울릉도,2015-02-27,-.7,62.3,
115,울릉도,2015-02-28,2.8,58,
115,울릉도,2015-03-01,3.6,66.4,
115,울릉도,2015-03-02,4.4,48.9,
115,울릉도,2015-03-03,4.8,75.8,
115,울릉도,2015-03-04,1.5,46.6,
115,울릉도,2015-03-05,.4,67.4,
115,울릉도,2015-03-06,1.8,55.1,
115,울릉도,2015-03-07,3.7,64.6,
115,울릉도,2015-03-08,5.8,64.6,
115,울릉도,2015-03-09,5.8,67.4,
115,울릉도,2015-03-10,-2.7,55.1,
115,울릉도,2015-03-11,1.7,45,
115,울릉도,2015-03-12,2.7,34.1,
115,울릉도,2015-03-13,4.5,47.3,
115,울릉도,2015-03-14,4.6,48.1,
115,울릉도,2015-03-15,9,58.1,
115,울릉도,2015-03-16,10.2,47.8,
115,울릉도,2015-03-17,12.6,42.4,
115,울릉도,2015-03-18,7.6,84.5,
115,울릉도,2015-03-19,7.4,91.9,
115,울릉도,2015-03-20,8.6,85.8,
