지점,지점명,일시,평균기온(°C),평균 상대습도(%),합계 일사량(MJ/m2)
129,서산,2020-01-01,-.3,76.8,6.18
129,서산,2020-01-02,1.4,83,2.84
129,서산,2020-01-03,.7,80.3,9.57
129,서산,2020-01-04,.1,81,7.74
129,서산,2020-01-05,.9,61.5,10.21
129,서산,2020-01-06,3.3,86.4,1.64
129,서산,2020-01-07,8.2,98,.64
129,서산,2020-01-08,3.5,83.6,.89
129,서산,2020-01-09,.4,72.6,9.74
129,서산,2020-01-10,-.9,81.1,9.71
129,서산,2020-01-11,.8,74.8,9.55
129,서산,2020-01-12,1.2,64.3,9.75
129,서산,2020-01-13,0,61.3,8.72
129,서산,2020-01-14,-.9,67.8,7.01
129,서산,2020-01-15,-1.5,72,9.76
129,서산,2020-01-16,-1.4,63.1,10.89
129,서산,2020-01-17,-1.4,65.6,9.74
129,서산,2020-01-18,-1,69,12.8
129,서산,2020-01-19,1.7,71.9,7.52
129,서산,2020-01-20,1.7,62,8.91
129,서산,2020-01-21,-.7,56.1,12.48
129,서산,2020-01-22,1.8,71.6,2.52
129,서산,2020-01-23,4.2,68.1,11.07
129,서산,2020-01-24,2.4,74,11.65
129,서산,2020-01-25,2.9,78.9,6.96
129,서산,2020-01-26,5.8,64.8,9.87
129,서산,2020-01-27,5.4,66,2.26
129,서산,2020-01-28,6.6,66.6,7.78
129,서산,2020-01-29,6.1,61.1,9.58
129,서산,2020-01-30,3.3,75.5,8.72
129,서산,2020-01-31,.6,79.5,10.27
129,서산,2020-02-01,1,80.8,8.38
129,서산,2020-02-02,.4,72.3,10.28
129,서산,2020-02-03,.1,60.4,12.07
129,서산,2020-02-04,-.7,69.5,14.09
129,서산,2020-02-05,-5.5,49.6,15.22
129,서산,2020-02-06,-5.8,49.6,13.1
129,서산,2020-02-07,-1.3,67,9.1
129,서산,2020-02-08,.9,58.8,13.83
129,서산,2020-02-09,-1.1,67.6,15.07
129,서산,2020-02-10,3.2,62.3,14.04
129,서산,2020-02-11,4.9,50,14.46
129,서산,2020-02-12,6.6,90.9,1.37
129,서산,2020-02-13,6.5,89.4,8.39
129,서산,2020-02-14,7.7,79.5,13.49
129,서산,2020-02-15,7.7,77,7.17
129,서산,2020-02-16,-.5,82.6,4.46
129,서산,2020-02-17,-3.7,72.3,9.45
129,서산,2020-02-18,-2.2,60.6,17.29
129,서산,2020-02-19,1.4,76.4,14.34
129,서산,2020-02-20,4.3,80.8,13
129,서산,2020-02-21,6.2,79,8.93
129,서산,2020-02-22,5,62,14.89
129,서산,2020-02-23,2,62.6,18.1
129,서산,2020-02-24,6.1,73.3,14.77
129,서산,2020-02-25,6.6,90.1,1.92
129,서산,2020-02-26,5.4,74.5,17
129,서산,2020-02-27,5.2,72.5,17.77
129,서산,2020-02-28,4.7,93.1,3.95
129,서산,2020-02-29,6.7,81.9,13.95
129,서산,2020-03-01,4.7,81.5,6.25
129,서산,2020-03-02,3.4,60.8,18.87
129,서산,2020-03-03,4.2,74,12.51
129,서산,2020-03-04,2.8,60.9,13.39
129,서산,2020-03-05,1.2,55.5,20.15
129,서산,2020-03-06,2.3,63.3,19.35
129,서산,2020-03-07,4.5,60.9,9.27
129,서산,2020-03-08,6.9,58.9,18.92
129,서산,2020-03-09,8.3,60.1,12.55
129,서산,2020-03-10,5.9,79.4,4.26
129,서산,2020-03-11,3.8,49.8,21.28
129,서산,2020-03-12,5.1,67.5,19.82
129,서산,2020-03-13,4.6,52.1,17.85
129,서산,2020-03-14,3.9,61.1,20.57
129,서산,2020-03-15,3.9,56.3,17.69
129,서산,2020-03-16,3.3,56.1,21.64
129,서산,2020-03-17,6.8,82.1,9.68
129,서산,2020-03-18,8.8,64.8,20.12
129,서산,2020-03-19,8.8,61.6,18.06
129,서산,2020-03-20,8.1,58.1,21.49
129,서산,2020-03-21,11.6,72.5,16.58
129,서산,2020-03-22,9.6,53.1,23.15
129,서산,2020-03-23,8,59.9,21.73
129,서산,2020-03-24,8.8,60.4,21.43
129,서산,2020-03-25,10.6,57.3,20.95
129,서산,2020-03-26,13.4,74.9,5.97
129,서산,2020-03-27,9.5,66.9,17.91
129,서산,2020-03-28,6.3,37.6,17.7
129,서산,2020-03-29,6.6,55.4,22.19
129,서산,2020-03-30,7.2,51.1,24.36
129,서산,2020-03-31,8.7,50.1,22.01
129,서산,2020-04-01,9.9,50.5,20.5
129,서산,2020-04-02,8.4,58.6,19.89
129,서산,2020-04-03,8.4,66.3,24.15
129,서산,2020-04-04,8.3,49.9,24.12
129,서산,2020-04-05,6.3,41.6,25.33
129,서산,2020-04-06,7.6,60.1,23.71
129,서산,2020-04-07,9.1,71.6,20.95
129,서산,2020-04-08,8,48.4,25.98
129,서산,2020-04-09,7.6,57.9,23.34
129,서산,2020-04-10,8.3,62.3,24.26
129,서산,2020-04-11,7,71.3,16.67
129,서산,2020-04-12,8.3,67.1,16.48
129,서산,2020-04-13,10,42.5,25.24
129,서산,2020-04-14,9.9,55.3,25.97
129,서산,2020-04-15,10.9,46.3,22.6
129,서산,2020-04-16,13.6,47.4,24.58
129,서산,2020-04-17,13.1,76.5,10.88
129,서산,2020-04-18,12.1,74,24.06
129,서산,2020-04-19,10.7,86.6,4.16
129,서산,2020-04-20,9.8,80.6,11.52
129,서산,2020-04-21,7.9,52.9,24.18
129,서산,2020-04-22,7.2,42.6,19.92
129,서산,2020-04-23,8.7,47.9,26.74
129,서산,2020-04-24,9.4,60.1,26.87
129,서산,2020-04-25,12.7,60,22.71
129,서산,2020-04-26,10.7,51.3,27.38
129,서산,2020-04-27,10.8,53.4,24.65
129,서산,2020-04-28,11.4,68.4,26.33
129,서산,2020-04-29,13.5,52.1,26.56
129,서산,2020-04-30,15.8,68.1,18.2
129,서산,2020-05-01,18.1,85.3,15.85
129,서산,2020-05-02,19.5,81,10.8
129,서산,2020-05-03,20.1,75.6,17.45
129,서산,2020-05-04,17.1,73.6,25.45
129,서산,2020-05-05,11.7,89.6,6.54
129,서산,2020-05-06,17.5,63.1,28.01
129,서산,2020-05-07,18.9,39.5,26.51
129,서산,2020-05-08,17.6,50.4,18.99
129,서산,2020-05-09,14.9,96,2.26
129,서산,2020-05-10,13.9,91.9,9.03
129,서산,2020-05-11,15.4,78.6,23.17
129,서산,2020-05-12,14.1,73.5,22.82
129,서산,2020-05-13,14.8,58.5,28.57
129,서산,2020-05-14,18.8,40.6,20.16
129,서산,2020-05-15,16.2,86.8,2.8
129,서산,2020-05-16,14.8,93.8,8.59
129,서산,2020-05-17,17.8,83.6,22.37
129,서산,2020-05-18,17.7,82.9,11.15
129,서산,2020-05-19,14.2,75.6,14.35
129,서산,2020-05-20,14.4,58.3,23.78
129,서산,2020-05-21,16.3,69.3,22.3
129,서산,2020-05-22,17.7,75,18.86
129,서산,2020-05-23,19.2,72.8,26.93
129,서산,2020-05-24,17.4,82.6,20.61
129,서산,2020-05-25,15.9,83.3,16.79
129,서산,2020-05-26,16.3,79.8,20.34
129,서산,2020-05-27,17.1,72.6,27.87
129,서산,2020-05-28,17,75,28.09
129,서산,2020-05-29,18.9,71.9,25.94
129,서산,2020-05-30,20.7,62.8,23.74
129,서산,2020-05-31,19.9,66.5,18.62
129,서산,2020-06-01,18.5,78.8,29.87
129,서산,2020-06-02,17.3,82.4,11.63
129,서산,2020-06-03,20.4,88.3,20.28
129,서산,2020-06-04,19.7,93.8,9.12
129,서산,2020-06-05,20.9,81.6,19.65
129,서산,2020-06-06,21.5,77,24.79
129,서산,2020-06-07,20.8,82,21.82
129,서산,2020-06-08,23.2,64,26.78
129,서산,2020-06-09,24.5,56.4,27.58
129,서산,2020-06-10,24.1,73.3,19.79
129,서산,2020-06-11,23.9,80.9,23.69
129,서산,2020-06-12,21.8,89.4,9.39
129,서산,2020-06-13,24.7,81.1,24.39
129,서산,2020-06-14,23.1,77,20.81
129,서산,2020-06-15,21.6,76.3,25.4
129,서산,2020-06-16,22.5,74.8,26.43
129,서산,2020-06-17,21.6,77.1,17.14
129,서산,2020-06-18,21.8,76,10.63
129,서산,2020-06-19,23.4,69,25.06
129,서산,2020-06-20,22.2,78.8,26.76
129,서산,2020-06-21,23.4,66.4,27.36
129,서산,2020-06-22,25.4,62.5,28.51
129,서산,2020-06-23,24.7,70.4,18.7
129,서산,2020-06-24,22.5,80.1,3.52
129,서산,2020-06-25,20.4,93.8,5.8
129,서산,2020-06-26,21.7,81.5,20.78
129,서산,2020-06-27,23,73,21
129,서산,2020-06-28,22.7,78,25.27
129,서산,2020-06-29,21.5,88.3,7.07
129,서산,2020-06-30,19.1,92.4,7.85
129,서산,2020-07-01,20.7,86,13.18
129,서산,2020-07-02,22.9,79.5,24.69
129,서산,2020-07-03,22.4,76.6,11.62
129,서산,2020-07-04,21.7,78.4,19.25
129,서산,2020-07-05,22,79.9,18.2
129,서산,2020-07-06,24.1,74.5,21.11
129,서산,2020-07-07,23.1,83.5,13.76
129,서산,2020-07-08,23.3,80.8,25.26
129,서산,2020-07-09,24.6,77.1,20.43
129,서산,2020-07-10,25.5,73.6,18.12
129,서산,2020-07-11,25.1,70.8,19.44
129,서산,2020-07-12,22.3,85.8,4.53
129,서산,2020-07-13,18.7,95.3,2.87
129,서산,2020-07-14,19.5,86.1,8.05
129,서산,2020-07-15,21.5,79.9,22.24
129,서산,2020-07-16,22.5,76.1,23.71
129,서산,2020-07-17,23.3,75.1,26.43
129,서산,2020-07-18,23.6,78.5,17.82
129,서산,2020-07-19,25.5,82.5,5.62
129,서산,2020-07-20,22.9,90.9,6.44
129,서산,2020-07-21,23.8,78.3,18.56
129,서산,2020-07-22,22.3,87.9,8.43
129,서산,2020-07-23,21,94.6,1.49
129,서산,2020-07-24,21.7,81.4,12.09
129,서산,2020-07-25,24.5,69.3,20.93
129,서산,2020-07-26,23.5,80,13.73
129,서산,2020-07-27,23.8,86.9,10.04
129,서산,2020-07-28,24.1,87.3,7.83
129,서산,2020-07-29,25,91.3,13.34
129,서산,2020-07-30,24.6,89.8,11.36
129,서산,2020-07-31,25,92,11.42
129,서산,2020-08-01,25.1,90.9,6.8
129,서산,2020-08-02,25.4,91.8,2.76
129,서산,2020-08-03,25,92.6,1.78
129,서산,2020-08-04,26.8,84.9,11.67
129,서산,2020-08-05,27.7,83.1,18.62
129,서산,2020-08-06,24,90.9,7.82
129,서산,2020-08-07,23,89.9,4.46
129,서산,2020-08-08,24.2,93.9,2.44
129,서산,2020-08-09,25.1,91.5,2.89
129,서산,2020-08-10,26.8,87.3,11.39
129,서산,2020-08-11,24.4,91.8,7.91
129,서산,2020-08-12,25.9,94.1,7.33
129,서산,2020-08-13,27.2,85.9,17.37
129,서산,2020-08-14,26.4,89,6.67
129,서산,2020-08-15,26,90.8,4.79
129,서산,2020-08-16,26.9,87.1,16.81
129,서산,2020-08-17,27.4,82.6,22.69
129,서산,2020-08-18,27,80.8,23.82
129,서산,2020-08-19,26.5,81.3,25.11
129,서산,2020-08-20,26.7,81.3,20.37
129,서산,2020-08-21,26.7,84.3,21.34
129,서산,2020-08-22,26.1,84.5,12.19
129,서산,2020-08-23,25.3,78.5,17.31
129,서산,2020-08-24,26.9,76.8,24.19
129,서산,2020-08-25,29.3,68.6,24.85
129,서산,2020-08-26,28.6,73.5,12.4
129,서산,2020-08-27,26.8,86,10.81
129,서산,2020-08-28,27.5,86.1,18.2
129,서산,2020-08-29,25.7,91.5,9.12
129,서산,2020-08-30,26.1,88,12.94
129,서산,2020-08-31,27,83.9,12.9
129,서산,2020-09-01,25.5,82.9,11.24
129,서산,2020-09-02,24.3,90,5.36
129,서산,2020-09-03,22.7,80.5,18.58
129,서산,2020-09-04,22.9,71.5,23.33
129,서산,2020-09-05,22,77.9,12.39
129,서산,2020-09-06,20.6,81.5,6.4
129,서산,2020-09-07,19.6,90,3.74
129,서산,2020-09-08,23.2,82,16.79
129,서산,2020-09-09,21.7,83.8,15.98
129,서산,2020-09-10,22.1,85,18.53
129,서산,2020-09-11,21.4,86,6.3
129,서산,2020-09-12,19.1,92,5.82
129,서산,2020-09-13,20.6,74.8,22.56
129,서산,2020-09-14,20.5,83.5,15.74
129,서산,2020-09-15,21.6,81.6,18.95
129,서산,2020-09-16,20.4,92.1,5.75
129,서산,2020-09-17,20,85.8,7.64
129,서산,2020-09-18,20.2,75.6,21.17
129,서산,2020-09-19,19.3,80.9,16.1
129,서산,2020-09-20,18.1,73.5,20.88
129,서산,2020-09-21,17.7,68.1,18.33
129,서산,2020-09-22,19,66.5,19.27
129,서산,2020-09-23,18.8,64.9,14.65
129,서산,2020-09-24,20.3,62.1,19.53
129,서산,2020-09-25,19.9,66.6,16.04
129,서산,2020-09-26,19.7,61,19.93
