지점,지점명,일시,평균기온(°C),평균 상대습도(%),합계 일사량(MJ/m2)
129,서산,2018-01-01,-2.2,76,6.95
129,서산,2018-01-02,,,2.47
129,서산,2018-01-03,,,5.54
129,서산,2018-01-04,-3.9,62.5,2.61
129,서산,2018-01-05,-1.9,72.4,4.23
129,서산,2018-01-06,-2.8,71.3,6.22
129,서산,2018-01-07,-1.6,64.5,2.22
129,서산,2018-01-08,.9,76.1,2.08
129,서산,2018-01-09,-2,81.1,3.98
129,서산,2018-01-10,-5.7,70,1.61
129,서산,2018-01-11,-7.9,62.3,4.4
129,서산,2018-01-12,-7.7,65.4,6.29
129,서산,2018-01-13,-2.6,83.4,4.62
129,서산,2018-01-14,.2,77.9,5.14
129,서산,2018-01-15,3.4,76.9,8.87
129,서산,2018-01-16,2.9,83.3,3.19
129,서산,2018-01-17,3.4,87.9,6.58
129,서산,2018-01-18,1.7,80,6.14
129,서산,2018-01-19,-.6,67.1,11.04
129,서산,2018-01-20,.3,80.3,8.14
129,서산,2018-01-21,.5,53.4,10.34
129,서산,2018-01-22,1.8,64.1,5.66
129,서산,2018-01-23,-8.3,56.8,12.39
129,서산,2018-01-24,-11,55.5,8.93
129,서산,2018-01-25,-10.7,55.8,12.67
129,서산,2018-01-26,-11.8,59.1,11.58
129,서산,2018-01-27,-9,52.8,13.58
129,서산,2018-01-28,-4.4,56.4,11.15
129,서산,2018-01-29,-6.3,56.1,12.39
129,서산,2018-01-30,-5.4,81.3,10.95
129,서산,2018-01-31,-2.2,59.1,6.47
129,서산,2018-02-01,-4,53.4,14.79
129,서산,2018-02-02,-4.3,62.5,14.18
129,서산,2018-02-03,-5.4,53.5,13.47
129,서산,2018-02-04,-6.9,49,14.51
129,서산,2018-02-05,-7.5,48.6,13.9
129,서산,2018-02-06,-7.6,49,14.15
129,서산,2018-02-07,-8,59.1,15.53
129,서산,2018-02-08,-3.8,49.3,10.92
129,서산,2018-02-09,.4,60.4,9.6
129,서산,2018-02-10,-.7,59.1,11.28
129,서산,2018-02-11,-4.4,68.1,10.54
129,서산,2018-02-12,-6.3,77.9,11.56
129,서산,2018-02-13,-2.4,76.6,13
129,서산,2018-02-14,3.1,69.4,9.18
129,서산,2018-02-15,-1.6,49.9,15.74
129,서산,2018-02-16,-1.5,60.8,14.42
129,서산,2018-02-17,-2.7,43.4,16.67
129,서산,2018-02-18,-.6,40.5,9.12
129,서산,2018-02-19,.5,65.6,11.57
129,서산,2018-02-20,.3,58.3,13.41
129,서산,2018-02-21,-1.7,41.5,15.97
129,서산,2018-02-22,-.3,71.4,15.5
129,서산,2018-02-23,4.3,86.5,9.46
129,서산,2018-02-24,2.1,63.4,16
129,서산,2018-02-25,1.2,52,16.43
129,서산,2018-02-26,.6,60,18.77
129,서산,2018-02-27,3.3,67.3,7.66
129,서산,2018-02-28,4.9,77.4,1.46
129,서산,2018-03-01,.1,69.5,17.11
129,서산,2018-03-02,-.8,53.4,19.75
129,서산,2018-03-03,7,55.6,17.7
129,서산,2018-03-04,10.6,87.3,7.69
129,서산,2018-03-05,6.1,76.5,10.84
129,서산,2018-03-06,3.6,64.5,19.93
129,서산,2018-03-07,5.4,68.9,11.22
129,서산,2018-03-08,2.9,87.3,10.78
129,서산,2018-03-09,2.8,77.1,15.77
129,서산,2018-03-10,2.8,83.9,19.17
129,서산,2018-03-11,5.1,84.5,18.74
129,서산,2018-03-12,5.7,77.9,17.62
129,서산,2018-03-13,10.9,71.8,8.72
129,서산,2018-03-14,14.4,72.6,17.84
129,서산,2018-03-15,10.6,95.9,1.79
129,서산,2018-03-16,6.8,66.1,19.44
129,서산,2018-03-17,5,72.5,21.09
129,서산,2018-03-18,6.5,80.6,6.09
129,서산,2018-03-19,8,88,3.62
129,서산,2018-03-20,6.2,49.3,15.39
129,서산,2018-03-21,1.2,83.3,3.54
129,서산,2018-03-22,3.8,78.6,22.38
129,서산,2018-03-23,3.7,81.4,21.1
129,서산,2018-03-24,5.7,87.9,15.56
129,서산,2018-03-25,5.9,93.9,16.87
129,서산,2018-03-26,8.1,88.3,18.06
129,서산,2018-03-27,10.6,80.8,19.11
129,서산,2018-03-28,12.1,83,19.9
129,서산,2018-03-29,13.6,85.5,10.21
129,서산,2018-03-30,11.1,79.1,18.61
129,서산,2018-03-31,11.7,67.9,20.6
129,서산,2018-04-01,13.1,85.5,4.67
129,서산,2018-04-02,15.9,78.4,21.59
129,서산,2018-04-03,16.9,84.4,11.98
129,서산,2018-04-04,11.6,84.4,12.13
129,서산,2018-04-05,9.3,97,2.81
129,서산,2018-04-06,6.2,73.9,15.64
129,서산,2018-04-07,4.8,49.6,24.24
129,서산,2018-04-08,6.4,72.5,16.83
129,서산,2018-04-09,8.9,70.9,23.66
129,서산,2018-04-10,14,73.3,17.34
129,서산,2018-04-11,11.8,64.3,25.78
129,서산,2018-04-12,10.8,56.9,25.24
129,서산,2018-04-13,12.9,44.3,11.32
129,서산,2018-04-14,8.1,87.6,3.53
129,서산,2018-04-15,7.6,79,23.61
129,서산,2018-04-16,9.2,62.9,24.98
129,서산,2018-04-17,10.2,58.3,23.53
129,서산,2018-04-18,9.4,58.5,26.75
129,서산,2018-04-19,10.8,59.6,25.18
129,서산,2018-04-20,15,63,25.08
129,서산,2018-04-21,15.3,62.8,27.65
129,서산,2018-04-22,15.7,80,4.53
129,서산,2018-04-23,11.4,97,2.35
129,서산,2018-04-24,12.4,74.5,10.16
129,서산,2018-04-25,13.4,50.4,27.18
129,서산,2018-04-26,12.8,71.5,24.46
