瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),乞闭 惑措嚼档(%),钦拌 老荤樊(MJ/m2)
239,技辆,2022-03-07,3.3,36.6,
239,技辆,2022-03-08,5.3,53.8,
239,技辆,2022-03-09,7,54.1,
239,技辆,2022-03-10,9.1,43.5,
239,技辆,2022-03-11,10.7,52.6,
239,技辆,2022-03-12,15.2,61.9,
239,技辆,2022-03-13,13.8,90,
239,技辆,2022-03-14,10.2,90.4,
239,技辆,2022-03-15,8.5,63.9,
239,技辆,2022-03-16,10.5,59.6,
239,技辆,2022-03-17,8.7,78.6,
239,技辆,2022-03-18,6.7,71.9,
239,技辆,2022-03-19,3.7,82.9,
239,技辆,2022-03-20,5,67.1,
239,技辆,2022-03-21,5,47.1,
239,技辆,2022-03-22,7,41.5,
239,技辆,2022-03-23,5,60.3,
239,技辆,2022-03-24,8.2,62.4,
239,技辆,2022-03-25,11.9,67.4,
239,技辆,2022-03-26,11,86.1,
239,技辆,2022-03-27,7.6,55.5,
239,技辆,2022-03-28,7.2,40.9,
239,技辆,2022-03-29,10,51.3,
239,技辆,2022-03-30,11.3,75.8,
239,技辆,2022-03-31,10.9,69.1,
239,技辆,2022-04-01,9.2,47.8,
239,技辆,2022-04-02,7.4,46.3,
239,技辆,2022-04-03,8.7,46.3,
239,技辆,2022-04-04,10,42.8,
239,技辆,2022-04-05,9.6,42.3,
239,技辆,2022-04-06,11.7,39.8,
239,技辆,2022-04-07,10.7,47.5,
239,技辆,2022-04-08,13.2,35.5,
239,技辆,2022-04-09,17.6,39,
239,技辆,2022-04-10,18.3,42.1,
239,技辆,2022-04-11,19.9,56.9,
239,技辆,2022-04-12,20,71,
239,技辆,2022-04-13,12.9,92,
239,技辆,2022-04-14,10.3,80,
239,技辆,2022-04-15,11.9,55.3,
239,技辆,2022-04-16,12.6,45.9,
239,技辆,2022-04-17,13,45.1,
239,技辆,2022-04-18,14.3,46.1,
239,技辆,2022-04-19,15,38.6,
239,技辆,2022-04-20,14.8,43.5,
239,技辆,2022-04-21,14.3,51,
239,技辆,2022-04-22,16.5,68.9,
239,技辆,2022-04-23,18,62.3,
239,技辆,2022-04-24,18.9,67.9,
239,技辆,2022-04-25,19.6,71.4,
239,技辆,2022-04-26,18.5,80.6,
239,技辆,2022-04-27,17,38.6,
239,技辆,2022-04-28,17.2,53.6,
239,技辆,2022-04-29,12.7,72.4,
239,技辆,2022-04-30,12.9,68.3,
239,技辆,2022-05-01,12.8,54.4,
239,技辆,2022-05-02,13,54.8,
239,技辆,2022-05-03,13.4,46.8,
239,技辆,2022-05-04,16.5,42.3,
239,技辆,2022-05-05,18,49.1,
239,技辆,2022-05-06,19,62.9,
239,技辆,2022-05-07,16.9,57.6,
239,技辆,2022-05-08,16.5,48.5,
239,技辆,2022-05-09,16.3,56.9,
239,技辆,2022-05-10,18.1,38.3,
239,技辆,2022-05-11,18.7,48.8,
239,技辆,2022-05-12,19.9,55.3,
239,技辆,2022-05-13,17.6,59.6,
239,技辆,2022-05-14,14.9,39.3,
239,技辆,2022-05-15,14.5,38.5,
239,技辆,2022-05-16,15.7,41.5,
239,技辆,2022-05-17,19.2,47.5,
239,技辆,2022-05-18,20.8,41.1,
239,技辆,2022-05-19,19.7,31.9,
239,技辆,2022-05-20,19.6,50.9,
239,技辆,2022-05-21,19.6,65.6,
239,技辆,2022-05-22,20.2,69.3,
239,技辆,2022-05-23,21.8,65.3,
239,技辆,2022-05-24,21.9,53.5,
239,技辆,2022-05-25,21,57.3,
239,技辆,2022-05-26,18.5,57.1,
239,技辆,2022-05-27,20.4,52.4,
239,技辆,2022-05-28,22.1,47,
239,技辆,2022-05-29,22.5,54.8,
239,技辆,2022-05-30,20.7,64,
239,技辆,2022-05-31,19.8,43.6,
239,技辆,2022-06-01,22,36,
239,技辆,2022-06-02,21,60.8,
239,技辆,2022-06-03,23.8,61.8,
239,技辆,2022-06-04,24.4,50.9,
239,技辆,2022-06-05,18.6,75.5,
239,技辆,2022-06-06,18.9,76.5,
239,技辆,2022-06-07,17,75.6,
239,技辆,2022-06-08,19.9,66,
239,技辆,2022-06-09,21.1,68.4,
239,技辆,2022-06-10,22.9,63.3,
239,技辆,2022-06-11,23.8,55.4,
239,技辆,2022-06-12,23.7,57.8,
239,技辆,2022-06-13,22.9,54.1,
239,技辆,2022-06-14,18.1,71.8,
239,技辆,2022-06-15,19,82.3,
239,技辆,2022-06-16,20.8,65.8,
239,技辆,2022-06-17,22.3,73.6,
239,技辆,2022-06-18,23.9,74,
239,技辆,2022-06-19,24.3,74,
239,技辆,2022-06-20,26.1,68.9,
239,技辆,2022-06-21,27,65.1,
239,技辆,2022-06-22,26.3,65.8,
239,技辆,2022-06-23,24.2,87.6,
239,技辆,2022-06-24,24,80.4,
239,技辆,2022-06-25,26.9,72.9,
239,技辆,2022-06-26,27.2,72.5,
239,技辆,2022-06-27,27.9,70,
239,技辆,2022-06-28,29.1,61.8,
239,技辆,2022-06-29,26.2,82.5,
239,技辆,2022-06-30,26.4,83.4,
239,技辆,2022-07-01,28,71.8,
239,技辆,2022-07-02,28.7,70,
239,技辆,2022-07-03,27.6,75.1,
239,技辆,2022-07-04,27.1,81,
239,技辆,2022-07-05,27.6,81.3,
239,技辆,2022-07-06,29.2,74.4,
239,技辆,2022-07-07,28.3,75.6,
239,技辆,2022-07-08,26.9,77,
239,技辆,2022-07-09,25.7,81,
239,技辆,2022-07-10,27.5,78.3,
239,技辆,2022-07-11,24.5,89.3,
239,技辆,2022-07-12,26.6,83.5,
239,技辆,2022-07-13,24.9,87.1,
239,技辆,2022-07-14,26,82,
239,技辆,2022-07-15,25.4,75.6,
239,技辆,2022-07-16,25.5,72.3,
239,技辆,2022-07-17,25.4,76.1,
239,技辆,2022-07-18,22.3,94.4,
239,技辆,2022-07-19,24.5,84,
239,技辆,2022-07-20,26.9,73.6,
239,技辆,2022-07-21,23.6,88.1,
239,技辆,2022-07-22,24.9,75.9,
239,技辆,2022-07-23,24.2,82.5,
239,技辆,2022-07-24,24.1,94,
239,技辆,2022-07-25,26.7,78.3,
239,技辆,2022-07-26,27.7,75.4,
239,技辆,2022-07-27,27.5,69.5,
239,技辆,2022-07-28,27,79,
239,技辆,2022-07-29,29.7,70.3,
239,技辆,2022-07-30,28.9,69.6,
239,技辆,2022-07-31,26,89.5,
239,技辆,2022-08-01,27.4,85.5,
239,技辆,2022-08-02,27.4,82.8,
239,技辆,2022-08-03,28.6,78.4,
239,技辆,2022-08-04,28.3,80.5,
239,技辆,2022-08-05,28.4,82.5,
239,技辆,2022-08-06,28.8,79.1,
239,技辆,2022-08-07,29,79.1,
239,技辆,2022-08-08,27.9,79.4,
239,技辆,2022-08-09,27.4,81.3,
239,技辆,2022-08-10,24.7,95.4,
239,技辆,2022-08-11,24.9,94.8,
239,技辆,2022-08-12,26.8,77.5,
239,技辆,2022-08-13,25.3,88.8,
239,技辆,2022-08-14,26.7,88.5,
239,技辆,2022-08-15,28.2,77.4,
239,技辆,2022-08-16,25.8,86.5,
239,技辆,2022-08-17,24.8,86.1,
239,技辆,2022-08-18,24.4,78.5,
239,技辆,2022-08-19,26,82.8,
239,技辆,2022-08-20,27.2,84.1,
239,技辆,2022-08-21,27,76.4,
239,技辆,2022-08-22,26.8,77.3,
239,技辆,2022-08-23,24.1,92.4,
239,技辆,2022-08-24,23,77.6,
239,技辆,2022-08-25,21.8,79.3,
239,技辆,2022-08-26,22.1,75.8,
239,技辆,2022-08-27,20.9,63.5,
239,技辆,2022-08-28,21.2,66.8,
239,技辆,2022-08-29,19.5,78.5,
239,技辆,2022-08-30,19,94.4,
239,技辆,2022-08-31,20.9,90.1,
239,技辆,2022-09-01,22.3,80.1,
239,技辆,2022-09-02,22.8,71.1,
239,技辆,2022-09-03,23.3,70,
239,技辆,2022-09-04,24.1,80.9,
239,技辆,2022-09-05,22.3,95.5,
239,技辆,2022-09-06,20.1,79.6,
239,技辆,2022-09-07,20.6,71.3,
239,技辆,2022-09-08,21.1,69.6,
239,技辆,2022-09-09,22.9,63.6,
239,技辆,2022-09-10,22.1,63.6,
239,技辆,2022-09-11,23.3,68.1,
239,技辆,2022-09-12,23,85.4,
239,技辆,2022-09-13,24.1,75.5,
239,技辆,2022-09-14,24.7,49.4,
239,技辆,2022-09-15,25.2,63.4,
239,技辆,2022-09-16,25.2,73.1,
239,技辆,2022-09-17,26.8,75.6,
239,技辆,2022-09-18,27.5,70.8,
239,技辆,2022-09-19,24.4,61.8,
239,技辆,2022-09-20,19.1,62.3,
239,技辆,2022-09-21,18.5,62.9,
239,技辆,2022-09-22,18,61.5,
239,技辆,2022-09-23,17,69.5,
239,技辆,2022-09-24,17.1,62.4,
239,技辆,2022-09-25,17.9,66.9,
239,技辆,2022-09-26,18.7,65.8,
239,技辆,2022-09-27,19,65.6,
239,技辆,2022-09-28,18.9,76.8,
239,技辆,2022-10-01,19.1,70.1,
239,技辆,2022-10-02,20.6,72.5,
239,技辆,2022-10-03,23.1,84.5,
239,技辆,2022-10-04,19.6,80.4,
239,技辆,2022-10-05,15.6,71.3,
239,技辆,2022-10-06,15.7,80,
239,技辆,2022-10-07,14.8,67,
239,技辆,2022-10-08,15.7,62.5,
239,技辆,2022-10-09,12.8,84.6,
239,技辆,2022-10-10,10.2,74.1,
239,技辆,2022-10-11,11.4,70.3,
239,技辆,2022-10-12,11.8,79.8,
239,技辆,2022-10-13,15,75.4,
239,技辆,2022-10-14,15.4,76.4,
239,技辆,2022-10-15,18,72.8,
239,技辆,2022-10-16,17.3,79.6,
239,技辆,2022-10-17,12.3,49.8,
239,技辆,2022-10-18,7.8,60.8,
239,技辆,2022-10-19,8.7,62.9,
239,技辆,2022-10-20,10.3,69.8,
239,技辆,2022-10-21,11.8,71.5,
239,技辆,2022-10-22,13.9,73.3,
239,技辆,2022-10-23,13.4,63,
239,技辆,2022-10-24,9.3,56.1,
239,技辆,2022-10-25,9.5,62.9,
239,技辆,2022-10-26,11,63.5,
239,技辆,2022-10-27,12.6,66.1,
239,技辆,2022-10-28,13.5,71.6,
239,技辆,2022-10-29,13.6,69.9,
239,技辆,2022-10-30,13.8,67.6,
239,技辆,2022-10-31,13.9,64.1,
239,技辆,2022-11-01,12.8,74.6,
239,技辆,2022-11-02,10,66.3,
239,技辆,2022-11-03,9.3,60.6,
239,技辆,2022-11-04,5.7,47,
239,技辆,2022-11-05,5.9,57,
239,技辆,2022-11-06,8.1,65.8,
239,技辆,2022-11-07,9.3,63.3,
239,技辆,2022-11-08,11.9,65,
239,技辆,2022-11-09,9.6,80,
239,技辆,2022-11-10,11.3,70.9,
239,技辆,2022-11-11,13.9,63.8,
239,技辆,2022-11-12,17.6,68.4,
239,技辆,2022-11-13,11,77.9,
239,技辆,2022-11-14,9.2,72.1,
239,技辆,2022-11-15,7.8,71.8,
239,技辆,2022-11-16,8.5,68.3,
239,技辆,2022-11-17,9.1,61,
239,技辆,2022-11-18,9.1,59.9,
239,技辆,2022-11-19,11.3,60,
239,技辆,2022-11-20,12.6,64,
239,技辆,2022-11-21,11.7,65,
239,技辆,2022-11-22,10.5,80.6,
239,技辆,2022-11-23,10.5,60.3,
239,技辆,2022-11-24,8.1,64.3,
239,技辆,2022-11-25,9.4,63,
239,技辆,2022-11-26,8.5,52,
239,技辆,2022-11-27,5.8,53.1,
239,技辆,2022-11-28,8,80.1,
239,技辆,2022-11-29,8.4,60,
239,技辆,2022-11-30,-3.2,50.4,
239,技辆,2022-12-01,-3.6,40.8,
239,技辆,2022-12-02,-1.9,55.8,
239,技辆,2022-12-03,2.1,69.6,
239,技辆,2022-12-04,-1.6,38,
239,技辆,2022-12-05,-2.6,34.3,
239,技辆,2022-12-06,-.1,68.5,
239,技辆,2022-12-07,4.1,64.6,
239,技辆,2022-12-08,3.2,63.3,
239,技辆,2022-12-09,3.7,69.4,
239,技辆,2022-12-10,1.5,74.4,
239,技辆,2022-12-11,1.6,54.4,
239,技辆,2022-12-12,1.3,68.8,
239,技辆,2022-12-13,1.1,80.4,
239,技辆,2022-12-14,-7.4,65.8,
239,技辆,2022-12-15,-2.5,79.3,
239,技辆,2022-12-16,-5.1,63,
239,技辆,2022-12-17,-6.4,65.1,
239,技辆,2022-12-18,-8.9,57.9,
239,技辆,2022-12-19,-6.4,62.5,
239,技辆,2022-12-20,-3,65.9,
239,技辆,2022-12-21,-.1,86.8,
239,技辆,2022-12-22,-5.1,69.1,
239,技辆,2022-12-23,-8.2,62.5,
239,技辆,2022-12-24,-9.2,57.8,
239,技辆,2022-12-25,-5.4,67.8,
239,技辆,2022-12-26,-4.1,71.5,
239,技辆,2022-12-27,-2.9,70.1,
239,技辆,2022-12-28,-2.4,65.5,
239,技辆,2022-12-29,-3.5,64.6,
239,技辆,2022-12-30,-1,66.5,
239,技辆,2022-12-31,-1.4,67.1,
