지점,지점명,일시,평균기온(°C),일강수량(mm),평균 상대습도(%),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm)
90,속초,2016-03-08,5.4,,42.9,,,,,,
90,속초,2016-03-09,-.5,11.5,81.6,,,,,,
90,속초,2016-03-10,-.9,,51.9,,,,,,
90,속초,2016-03-11,-.8,,40.9,,,,,,
90,속초,2016-03-12,3.3,,43.1,,,,,,
90,속초,2016-03-13,6.3,,47.5,,,,,,
90,속초,2016-03-14,3.1,,61,,,,,,
90,속초,2016-03-15,6.7,,46.3,,,,,,
90,속초,2016-03-16,13.1,,21.6,,,,,,
90,속초,2016-03-17,12.7,,39,,,,,,
90,속초,2016-03-18,13.3,,59.6,,,,,,
90,속초,2016-03-19,9.1,,66.1,,,,,,
90,속초,2016-03-20,6.4,,71.8,,,,,,
90,속초,2016-03-21,7.8,,69.1,,,,,,
90,속초,2016-03-22,10.1,,51.5,,,,,,
90,속초,2016-03-23,4.6,2.1,79,,,,,,
90,속초,2016-03-24,5.1,,59.3,,,,,,
90,속초,2016-03-25,4.7,0,74.1,,,,,,
90,속초,2016-03-26,6.8,,65.3,,,,,,
90,속초,2016-03-27,9.4,,50.1,,,,,,
90,속초,2016-03-28,14,,27.3,,,,,,
90,속초,2016-03-29,16,0,33.3,,,,,,
90,속초,2016-03-30,13.3,,46.6,,,,,,
90,속초,2016-03-31,14.4,,37.3,,,,,,
90,속초,2016-04-01,8.9,,75.4,,,,,,
90,속초,2016-04-02,9.6,,84.3,,,,,,
90,속초,2016-04-03,8.7,2.1,93.5,,,,,,
90,속초,2016-04-04,9,,84.1,,,,,,
90,속초,2016-04-05,15.8,,36.8,,,,,,
90,속초,2016-04-06,12.6,,70.8,,,,,,
90,속초,2016-04-07,12,10.4,85.6,,,,,,
90,속초,2016-04-08,17.6,,32.8,,,,,,
90,속초,2016-04-09,18.3,,40.8,,,,,,
90,속초,2016-04-10,8.2,.2,66.8,,,,,,
90,속초,2016-04-11,7.6,0,68.6,,,,,,
90,속초,2016-04-12,8.7,,79.8,,,,,,
90,속초,2016-04-13,14.4,0,71.8,,,,,,
90,속초,2016-04-14,13.6,,69.1,,,,,,
90,속초,2016-04-15,11.1,,69.1,,,,,,
90,속초,2016-04-16,14,32.3,70.6,,,,,,
90,속초,2016-04-17,14,11.2,54.8,,,,,,
90,속초,2016-04-18,11.9,11.4,55.6,,,,,,
90,속초,2016-04-19,10.9,,73.6,,,,,,
90,속초,2016-04-20,14.7,0,54.5,,,,,,
90,속초,2016-04-21,11.4,9.9,97.5,,,,,,
90,속초,2016-04-22,20.3,,43.9,,,,,,
90,속초,2016-04-23,16.3,,28.8,,,,,,
90,속초,2016-04-24,12.7,,47.4,,,,,,
90,속초,2016-04-25,15.9,,51.1,,,,,,
90,속초,2016-04-26,12.2,,70.9,,,,,,
90,속초,2016-04-27,9.2,,81.9,,,,,,
90,속초,2016-04-28,9.3,,81.9,,,,,,
90,속초,2016-04-29,12.7,,70.3,,,,,,
90,속초,2016-04-30,17.2,0,62.4,,,,,,
90,속초,2016-05-01,13.9,,78.3,,,,,,
90,속초,2016-05-02,13,2.7,87.5,,,,,,
90,속초,2016-05-03,14.4,3.8,73.5,,,,,,
90,속초,2016-05-04,16.9,.6,39.8,,,,,,
90,속초,2016-05-05,18.2,,39.5,,,,,,
90,속초,2016-05-06,13.6,.5,80,,,,,,
90,속초,2016-05-07,18,,49.9,,,,,,
90,속초,2016-05-08,15.6,,70,,,,,,
90,속초,2016-05-09,15.5,,74.4,,,,,,
90,속초,2016-05-10,11.5,20.5,95.8,,,,,,
90,속초,2016-05-11,13.1,.2,76.5,,,,,,
90,속초,2016-05-12,19.3,,54,,,,,,
90,속초,2016-05-13,15.5,,57,,,,,,
90,속초,2016-05-14,13.1,,80.9,,,,,,
90,속초,2016-05-15,12.9,4.7,89.4,,,,,,
90,속초,2016-05-16,18.7,.7,40,,,,,,
90,속초,2016-05-17,21.3,,38,,,,,,
90,속초,2016-05-18,21.2,,46.6,,,,,,
90,속초,2016-05-19,19.3,,61,,,,,,
90,속초,2016-05-20,13.4,,91.8,,,,,,
90,속초,2016-05-21,15.9,,75,,,,,,
90,속초,2016-05-22,16.6,,79.5,,,,,,
90,속초,2016-05-23,17,0,89.3,,,,,,
90,속초,2016-05-24,18.3,1.9,73.8,,,,,,
90,속초,2016-05-25,22.3,,51.8,,,,,,
90,속초,2016-05-26,21.8,.1,58.1,,,,,,
90,속초,2016-05-27,19.3,,70.3,,,,,,
90,속초,2016-05-28,22.5,,52.9,,,,,,
90,속초,2016-05-29,21.5,,52.8,,,,,,
90,속초,2016-05-30,17.3,,80.8,,,,,,
90,속초,2016-05-31,21.8,,55.8,,,,,,
90,속초,2016-06-01,17.8,,77.4,,,,,,
90,속초,2016-06-02,18.7,.5,63.6,,,,,,
90,속초,2016-06-03,23.9,.4,53.8,,,,,,
90,속초,2016-06-04,21.2,,60.1,,,,,,
90,속초,2016-06-05,16.9,,85.3,,,,,,
90,속초,2016-06-06,18,,84.6,,,,,,
90,속초,2016-06-07,18.9,0,89.3,,,,,,
90,속초,2016-06-08,19.3,.4,92.6,,,,,,
90,속초,2016-06-09,19.1,,91.8,,,,,,
90,속초,2016-06-10,19.5,,87.5,,,,,,
90,속초,2016-06-11,22.9,.1,76.6,,,,,,
90,속초,2016-06-12,21.9,30.9,85.4,,,,,,
90,속초,2016-06-13,18.6,0,89.9,,,,,,
90,속초,2016-06-14,18.2,1.3,92.9,,,,,,
90,속초,2016-06-15,19,8.8,98,,,,,,
90,속초,2016-06-16,21.7,0,77.5,,,,,,
90,속초,2016-06-17,26.5,,49.3,,,,,,
90,속초,2016-06-18,24.4,,68.3,,,,,,
90,속초,2016-06-19,19.4,0,89,,,,,,
90,속초,2016-06-20,20.6,,88.6,,,,,,
90,속초,2016-06-21,20.6,,88.9,,,,,,
90,속초,2016-06-22,19.4,4.3,97.9,,,,,,
90,속초,2016-06-23,20.9,0,92,,,,,,
90,속초,2016-06-24,19.3,10,96.4,,,,,,
90,속초,2016-06-25,22.8,,59.8,,,,,,
90,속초,2016-06-26,23.9,,62.1,,,,,,
90,속초,2016-06-27,21.6,,78.9,,,,,,
90,속초,2016-06-28,19.9,,90,,,,,,
90,속초,2016-06-29,21.1,.3,89.9,,,,,,
90,속초,2016-06-30,22.2,5.2,89.3,,,,,,
90,속초,2016-07-01,22.6,80,88,,,,,,
90,속초,2016-07-02,22.7,14.8,84.1,,,,,,
90,속초,2016-07-03,23.9,,78,,,,,,
90,속초,2016-07-04,20.2,35.7,96.5,,,,,,
90,속초,2016-07-05,19.1,206.4,97.6,,,,,,
90,속초,2016-07-06,18.1,2.3,95.8,,,,,,
90,속초,2016-07-07,19.5,,92.1,,,,,,
90,속초,2016-07-08,21.2,,92.9,,,,,,
90,속초,2016-07-09,23.1,,88.8,,,,,,
90,속초,2016-07-10,24.3,,85.3,,,,,,
90,속초,2016-07-11,23.1,,94.5,,,,,,
90,속초,2016-07-12,23.1,1.2,94.8,,,,,,
90,속초,2016-07-13,22.6,,96.4,,,,,,
90,속초,2016-07-14,24.2,7.3,82.3,,,,,,
90,속초,2016-07-15,23.8,.2,76.9,,,,,,
90,속초,2016-07-16,19.9,110.6,96.5,,,,,,
90,속초,2016-07-17,20.3,3.4,96.3,,,,,,
90,속초,2016-07-18,21.6,,92.4,,,,,,
90,속초,2016-07-19,22.2,,90.5,,,,,,
90,속초,2016-07-20,22,.2,90.5,,,,,,
90,속초,2016-07-21,21.8,,92.5,,,,,,
90,속초,2016-07-22,23,,87.4,,,,,,
90,속초,2016-07-23,22.4,1.3,92.4,,,,,,
90,속초,2016-07-24,22.1,3.9,94.8,,,,,,
90,속초,2016-07-25,22.8,,95.6,,,,,,
90,속초,2016-07-26,24.2,,93.4,,,,,,
90,속초,2016-07-27,27.1,0,76,,,,,,
90,속초,2016-07-28,27.2,2.6,82.5,,,,,,
90,속초,2016-07-29,27.9,.2,71.9,,,,,,
90,속초,2016-07-30,28.1,,82.8,,,,,,
90,속초,2016-07-31,26.4,7.7,91.6,,,,,,
90,속초,2016-08-01,26,26.8,90.9,,,,,,
90,속초,2016-08-02,26.1,,90.4,,,,,,
90,속초,2016-08-03,26.3,,88.3,,,,,,
90,속초,2016-08-04,26.1,,85.1,,,,,,
90,속초,2016-08-05,25.7,,85.8,,,,,,
90,속초,2016-08-06,25.7,,82.5,,,,,,
90,속초,2016-08-07,28.4,,79.6,,,,,,
90,속초,2016-08-08,25.4,8.6,88.1,,,,,,
90,속초,2016-08-09,25.2,,80.4,,,,,,
90,속초,2016-08-10,26.7,,83.1,,,,,,
90,속초,2016-08-11,28.5,,78,,,,,,
90,속초,2016-08-12,28.6,,78.3,,,,,,
90,속초,2016-08-13,30.5,,72.6,,,,,,
90,속초,2016-08-14,28.8,.2,83.3,,,,,,
90,속초,2016-08-15,28.3,,83.1,,,,,,
90,속초,2016-08-16,25.9,5.2,86.3,,,,,,
90,속초,2016-08-17,26.7,,82.9,,,,,,
90,속초,2016-08-18,27.1,,84.3,,,,,,
90,속초,2016-08-19,26.7,5.8,89.3,,,,,,
90,속초,2016-08-20,27,,87,,,,,,
90,속초,2016-08-21,25.9,3.4,86,,,,,,
90,속초,2016-08-22,26.4,,83.1,,,,,,
90,속초,2016-08-23,26.2,,81.1,,,,,,
90,속초,2016-08-24,25.6,,81.9,,,,,,
90,속초,2016-08-25,25.8,31.5,83.4,,,,,,
90,속초,2016-08-26,19.6,18.9,75.3,,,,,,
90,속초,2016-08-27,21.8,0,66.1,,,,,,
90,속초,2016-08-28,19.6,65.4,85.5,,,,,,
90,속초,2016-08-29,19.2,14.5,78.9,,,,,,
90,속초,2016-08-30,19.6,5.6,76.3,,,,,,
90,속초,2016-08-31,21.2,1,59,,,,,,
90,속초,2016-09-01,22.8,3.5,72.1,,,,,,
90,속초,2016-09-02,21.6,0,87,,,,,,
90,속초,2016-09-03,20.7,17.9,98.8,,,,,,
90,속초,2016-09-04,21.8,2.4,96.1,,,,,,
90,속초,2016-09-05,22.3,.1,94,,,,,,
90,속초,2016-09-06,23,,89.5,,,,,,
90,속초,2016-09-07,22.5,,83.8,,,,,,
90,속초,2016-09-08,21.4,.3,90.4,,,,,,
90,속초,2016-09-09,20.9,16.2,89.8,,,,,,
90,속초,2016-09-10,21.8,9.3,92,,,,,,
90,속초,2016-09-11,21.7,8.7,95,,,,,,
90,속초,2016-09-12,20.4,41.8,92.6,,,,,,
90,속초,2016-09-13,20.2,.7,93.8,,,,,,
90,속초,2016-09-14,21,,91.3,,,,,,
90,속초,2016-09-15,21.5,,91.5,,,,,,
90,속초,2016-09-16,22.1,,80,,,,,,
90,속초,2016-09-17,20.4,.1,86.8,,,,,,
90,속초,2016-09-18,21.2,.8,78.6,,,,,,
90,속초,2016-09-19,19,0,75.5,,,,,,
90,속초,2016-09-20,17.4,,75.8,,,,,,
90,속초,2016-09-21,17.9,,79.6,,,,,,
90,속초,2016-09-22,18.6,,81.5,,,,,,
90,속초,2016-09-23,18.2,,81.3,,,,,,
90,속초,2016-09-24,19.5,,84,,,,,,
90,속초,2016-09-25,21,,78.4,,,,,,
90,속초,2016-09-26,20,,88.3,,,,,,
90,속초,2016-09-27,19.4,2.9,94.4,,,,,,
90,속초,2016-09-28,18,21.2,91.4,,,,,,
90,속초,2016-09-29,16.3,.1,80.8,,,,,,
90,속초,2016-09-30,18.1,,84.8,,,,,,
90,속초,2016-10-01,19,,89.8,,,,,,
90,속초,2016-10-02,17.9,14.3,90.9,,,,,,
90,속초,2016-10-03,18,52.3,91.9,,,,,,
90,속초,2016-10-04,17.9,0,82.1,,,,,,
90,속초,2016-10-05,17.6,9.3,91.9,,,,,,
90,속초,2016-10-06,16.9,1.2,88.3,,,,,,
90,속초,2016-10-07,17.7,3.2,87.9,,,,,,
90,속초,2016-10-08,18.8,0,58.5,,,,,,
90,속초,2016-10-09,12.1,,58,,,,,,
90,속초,2016-10-10,12.8,,70.1,,,,,,
90,속초,2016-10-11,16.8,,56.4,,,,,,
90,속초,2016-10-12,13.6,0,74.4,,,,,,
90,속초,2016-10-13,14.2,,63,,,,,,
90,속초,2016-10-14,17.7,,64.6,,,,,,
90,속초,2016-10-15,18.3,,69.1,,,,,,
90,속초,2016-10-16,16.7,,82.9,,,,,,
90,속초,2016-10-17,18.9,,63,,,,,,
90,속초,2016-10-18,16.8,1,85.1,,,,,,
90,속초,2016-10-19,18.5,,71,,,,,,
90,속초,2016-10-20,16.3,2.2,76.4,,,,,,
90,속초,2016-10-21,14,14.9,93.4,,,,,,
90,속초,2016-10-22,15.1,5.5,87.1,,,,,,
90,속초,2016-10-23,10.7,2.6,81.1,,,,,,
90,속초,2016-10-24,12,,75.1,,,,,,
90,속초,2016-10-25,12.9,9.3,89.9,,,,,,
90,속초,2016-10-26,15.4,,70.5,,,,,,
90,속초,2016-10-27,14.8,0,77,,,,,,
90,속초,2016-10-28,14.4,4.1,77.1,,,,,,
90,속초,2016-10-29,8.8,8.6,72,,,,,,
90,속초,2016-10-30,8.4,,52.5,,,,,,
90,속초,2016-10-31,10.3,,45.9,,,,,,
90,속초,2016-11-01,5.1,,51.8,,,,,,
90,속초,2016-11-02,7,,38.4,,,,,,
90,속초,2016-11-03,10.2,,47.4,,,,,,
90,속초,2016-11-04,14.4,,54.3,,,,,,
90,속초,2016-11-05,16.5,1.8,58.6,,,,,,
90,속초,2016-11-06,8.5,17.3,94.3,,,,,,
90,속초,2016-11-07,11.3,1.4,89.9,,,,,,
90,속초,2016-11-08,7.8,7.8,70.4,,,,,,
90,속초,2016-11-09,3.6,,57,,,,,,
90,속초,2016-11-10,6.2,0,71,,,,,,
90,속초,2016-11-11,10,0,53.5,,,,,,
90,속초,2016-11-12,12.7,,53.9,,,,,,
90,속초,2016-11-13,12.4,0,83,,,,,,
90,속초,2016-11-14,14.4,,75.3,,,,,,
90,속초,2016-11-15,9.6,,50.8,,,,,,
90,속초,2016-11-16,8.1,,47.8,,,,,,
90,속초,2016-11-17,8.3,,64.9,,,,,,
90,속초,2016-11-18,11,,64.9,,,,,,
90,속초,2016-11-19,14.4,,62.5,,,,,,
90,속초,2016-11-20,12.5,,50.1,,,,,,
90,속초,2016-11-21,9.4,,62.5,,,,,,
90,속초,2016-11-22,5.6,12.5,84.6,,,,,,
90,속초,2016-11-23,2.4,0,64.8,,,,,,
90,속초,2016-11-24,1.7,,27.8,,,,,,
90,속초,2016-11-25,2.4,,33.5,,,,,,
90,속초,2016-11-26,3.7,0,55.3,,,,,,
90,속초,2016-11-27,6,,55.1,,,,,,
90,속초,2016-11-28,4,,48,,,,,,
90,속초,2016-11-29,4.4,0,53.4,,,,,,
90,속초,2016-11-30,7.2,0,74.4,,,,,,
90,속초,2016-12-01,6.9,,30.4,,,,,,
90,속초,2016-12-02,7.8,,25.8,,,,,,
90,속초,2016-12-03,8.2,,49.4,,,,,,
90,속초,2016-12-04,10.3,,41,,,,,,
90,속초,2016-12-05,9.4,0,53.3,,,,,,
90,속초,2016-12-06,3.3,,30.5,,,,,,
90,속초,2016-12-07,4.6,,46.9,,,,,,
90,속초,2016-12-08,4.5,,50,,,,,,
90,속초,2016-12-09,4.4,0,53.1,,,,,,
90,속초,2016-12-10,1.4,,41.9,,,,,,
90,속초,2016-12-11,1.9,,45.8,,,,,,
90,속초,2016-12-12,5.6,,32.4,,,,,,
90,속초,2016-12-13,6.6,11,67.9,,,,,,
90,속초,2016-12-14,.9,16.2,90.1,,,,,,
90,속초,2016-12-15,-.8,,61.1,,,,,,
90,속초,2016-12-16,-.5,,34.6,,,,,,
90,속초,2016-12-17,7.1,,46.4,,,,,,
90,속초,2016-12-18,8.8,,48.9,,,,,,
90,속초,2016-12-19,8.5,0,69.9,,,,,,
90,속초,2016-12-20,7,,84.4,,,,,,
90,속초,2016-12-21,7.4,23.4,89,,,,,,
90,속초,2016-12-22,5.1,34.9,92.5,,,,,,
90,속초,2016-12-23,2.7,0,59.1,,,,,,
90,속초,2016-12-24,1.8,,74.4,,,,,,
90,속초,2016-12-25,3.7,,75.8,,,,,,
90,속초,2016-12-26,6.9,0,52.1,,,,,,
90,속초,2016-12-27,-.1,36.2,91.5,,,,,,
90,속초,2016-12-28,-1.3,,64.5,,,,,,
90,속초,2016-12-29,-1.1,,41.9,,,,,,
90,속초,2016-12-30,.5,,40.3,,,,,,
90,속초,2016-12-31,4.3,,46.6,,,,,,
93,북춘천,2016-10-01,18.6,,79.3,11.07,,,,,
93,북춘천,2016-10-02,17,31.5,89,3.19,,,,,
93,북춘천,2016-10-03,20.5,39,81.1,16.29,,,,,
93,북춘천,2016-10-04,18.3,,72.4,19.79,,,,,
93,북춘천,2016-10-05,18,0,79.4,10.49,,,,,
93,북춘천,2016-10-06,17.6,,75.6,18.79,,,,,
93,북춘천,2016-10-07,18.3,2.5,77.5,12.42,,,,,
93,북춘천,2016-10-08,16.4,4.5,69.8,14.15,,,,,
93,북춘천,2016-10-09,11.2,,60.3,19.53,,,,,
93,북춘천,2016-10-10,11.1,,64.6,19.25,,,,,
93,북춘천,2016-10-11,12.1,,72.4,15.9,,,,,
93,북춘천,2016-10-12,12.6,,73.3,17.29,,,,,
93,북춘천,2016-10-13,12.5,,67.6,18.23,,,,,
93,북춘천,2016-10-14,13,,76,14.91,,,,,
93,북춘천,2016-10-15,14.7,,81.4,12,,,,,
93,북춘천,2016-10-16,14.3,.4,89,4.27,,,,,
93,북춘천,2016-10-17,15.1,,82.6,10.61,,,,,
93,북춘천,2016-10-18,14.9,,76.9,15.3,,,,,
93,북춘천,2016-10-19,15.4,,78.4,16.03,,,,,
93,북춘천,2016-10-20,15.8,,72,13.73,,,,,
93,북춘천,2016-10-21,16.8,,67.9,10.66,,,,,
93,북춘천,2016-10-22,17.5,,67.3,11.2,,,,,
93,북춘천,2016-10-23,12.2,.2,64.1,2.58,,,,,
93,북춘천,2016-10-24,10.8,,72.1,16.83,,,,,
93,북춘천,2016-10-25,12,33.5,89.4,4.21,,,,,
93,북춘천,2016-10-26,12.7,,86.4,5.61,,,,,
93,북춘천,2016-10-27,13.6,,75.4,14.03,,,,,
93,북춘천,2016-10-28,13.6,.5,73,7.92,,,,,
93,북춘천,2016-10-29,10.1,,59.3,6.49,,,,,
93,북춘천,2016-10-30,5,,60.4,16.57,,,,,
93,북춘천,2016-10-31,5.7,,67,2.33,,,,,
93,북춘천,2016-11-01,1.3,,50.8,16.17,,,,,
93,북춘천,2016-11-02,3.2,,59.8,15.27,,,,,
93,북춘천,2016-11-03,6.9,0,73,12.45,,,,,
93,북춘천,2016-11-04,9,,75.5,3.57,,,,,
93,북춘천,2016-11-05,13.3,,77.9,4.17,,,,,
93,북춘천,2016-11-06,11.5,,62.5,4.56,,,,,
93,북춘천,2016-11-07,11.9,3,76,5.28,,,,,
93,북춘천,2016-11-08,6.3,0,64.1,10.78,,,,,
93,북춘천,2016-11-09,1.3,,68.4,14.26,,,,,
93,북춘천,2016-11-10,3.3,5.5,79.9,5,,,,,
93,북춘천,2016-11-11,7.5,1.5,72.1,11.4,,,,,
93,북춘천,2016-11-12,8.6,,72.8,11.74,,,,,
93,북춘천,2016-11-13,11.6,.5,83.6,6.48,,,,,
93,북춘천,2016-11-14,10.4,.5,93.8,2.32,,,,,
93,북춘천,2016-11-15,5.5,,68.4,13.55,,,,,
93,북춘천,2016-11-16,3.1,,68,11.62,,,,,
93,북춘천,2016-11-17,5.1,,73.5,12.16,,,,,
93,북춘천,2016-11-18,4.8,,86.9,5.34,,,,,
93,북춘천,2016-11-19,12.6,,69.4,10.78,,,,,
93,북춘천,2016-11-20,9.9,,60.9,12.1,,,,,
93,북춘천,2016-11-21,5.5,,73.6,4.15,,,,,
93,북춘천,2016-11-22,5,.4,56.8,7.43,,,,,
93,북춘천,2016-11-23,-.1,,50.9,10.43,,,,,
93,북춘천,2016-11-24,-3.3,,52,11.84,,,,,
93,북춘천,2016-11-25,-2.7,,61.3,10.3,,,,,
93,북춘천,2016-11-26,-1.6,1.1,83,2.53,.5,1745,.5,1745,.5
93,북춘천,2016-11-27,1.6,.5,90.8,3,,,.4,1,
93,북춘천,2016-11-28,-.2,,80.5,6.23,,,,,
93,북춘천,2016-11-29,-1.2,,71.5,11.15,,,,,
93,북춘천,2016-11-30,2.5,.2,80.9,3.82,,,,,
93,북춘천,2016-12-01,4.2,,47.3,9.78,,,,,
93,북춘천,2016-12-02,-.9,,60.4,10.75,,,,,
93,북춘천,2016-12-03,.1,,74.4,9.53,,,,,
93,북춘천,2016-12-04,1,,82.6,4.35,,,,,
93,북춘천,2016-12-05,4.7,.4,72.6,3.05,,,,,
93,북춘천,2016-12-06,-1.7,,53.3,10.35,,,,,
93,북춘천,2016-12-07,-1.7,.2,69.8,5.51,,,,,
93,북춘천,2016-12-08,.2,1.8,82.3,6.14,.5,2400,.5,2400,.5
93,북춘천,2016-12-09,.9,3.8,73.6,8.97,.5,230,1,230,.5
93,북춘천,2016-12-10,-3.2,,71.6,10.13,,,,,
93,북춘천,2016-12-11,-3.9,,69.3,10.29,,,,,
93,북춘천,2016-12-12,-2.7,,76.9,5.59,,,,,
93,북춘천,2016-12-13,1.3,,73,8.1,,,,,
93,북춘천,2016-12-14,1.2,1.6,86.6,2.67,,,,,
93,북춘천,2016-12-15,-3.3,0,58.9,9.71,,,,,
93,북춘천,2016-12-16,-6.2,,59.6,10.18,,,,,
93,북춘천,2016-12-17,.3,,69.8,5.65,,,,,
93,북춘천,2016-12-18,1.2,,84.4,3.11,,,,,
93,북춘천,2016-12-19,3.1,.1,85.4,4.46,,,,,
93,북춘천,2016-12-20,1.6,,93,4.77,,,,,
93,북춘천,2016-12-21,3.9,23.5,90.9,4.02,,,,,
93,북춘천,2016-12-22,5.6,49,87.6,.82,,,,,
93,북춘천,2016-12-23,-.4,.4,69.9,3.21,,,,,
93,북춘천,2016-12-24,-.7,,71.9,2.82,,,,,
93,북춘천,2016-12-25,1,,81.3,6.94,,,,,
93,북춘천,2016-12-26,1.5,,90.3,1.89,,,,,
93,북춘천,2016-12-27,-.4,2.3,72.9,4.12,.5,1155,.5,1155,.5
93,북춘천,2016-12-28,-4,,70.4,9.92,,,,,
93,북춘천,2016-12-29,-3.4,0,50.8,10.22,,,,,
93,북춘천,2016-12-30,-4.7,,67.1,9.96,,,,,
93,북춘천,2016-12-31,-1.2,,79.3,7.41,,,,,
95,철원,2016-01-01,-2,,79.4,,,,,,
95,철원,2016-01-02,4.5,,76.5,,,,,,
95,철원,2016-01-03,2.8,,89.3,,,,,,
95,철원,2016-01-04,1,,50.6,,,,,,
95,철원,2016-01-05,-4.7,,48.3,,,,,,
95,철원,2016-01-06,-4.5,,66,,,,,,
95,철원,2016-01-07,-5.9,,57.8,,,,,,
95,철원,2016-01-08,-7,,58.5,,,,,,
95,철원,2016-01-09,-5,0,56.8,,,,,,
95,철원,2016-01-10,-2.5,0,49.3,,,,,,
95,철원,2016-01-11,-7.8,,53.5,,,,,,
95,철원,2016-01-12,-8.6,,55.5,,,,,,
95,철원,2016-01-13,-7,0,58.1,,,,,,
95,철원,2016-01-14,-7.4,,53.5,,,,,,
95,철원,2016-01-15,-5.4,,59,,,,,,
95,철원,2016-01-16,-5.2,,77.6,,,,,,
95,철원,2016-01-17,-2.5,,75.6,,,,,,
95,철원,2016-01-18,-7.7,.9,55.5,,,,,,
95,철원,2016-01-19,-14.7,,41,,,,,,
95,철원,2016-01-20,-14.1,,55.4,,,,,,
95,철원,2016-01-21,-10.5,,54.3,,,,,,
95,철원,2016-01-22,-10.8,,53.9,,,,,,
95,철원,2016-01-23,-12.4,,34.4,,,,,,
95,철원,2016-01-24,-15.4,,43.6,,,,,,
95,철원,2016-01-25,-13.1,,48.6,,,,,,
