지점,지점명,일시,평균기온(°C),일강수량(mm),평균 상대습도(%),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm)
90,속초,2021-02-18,-4,,31.5,,,,,,
90,속초,2021-02-19,5.7,,34.1,,,,,,
90,속초,2021-02-20,12.7,,30.9,,,,,,
90,속초,2021-02-21,7.4,,65.6,,,,,,
90,속초,2021-02-22,4,,81.1,,,,,,
90,속초,2021-02-23,.6,,48.8,,,,,,
90,속초,2021-02-24,1,,48.8,,,,,,
90,속초,2021-02-25,2.9,,69.8,,,,,,
90,속초,2021-02-26,4.5,0,73.3,,,,,,
90,속초,2021-02-27,3.9,4.8,83,,,,,,
90,속초,2021-02-28,6.1,,72.9,,,,,,
90,속초,2021-03-01,2,73.4,90.8,,,,,,
90,속초,2021-03-02,-1.3,7.6,87.8,,,,,,
90,속초,2021-03-03,2.1,,68.8,,,,,,
90,속초,2021-03-04,5.9,,60.5,,,,,,
90,속초,2021-03-05,9.5,,59.1,,,,,,
90,속초,2021-03-06,.5,5.4,83.1,,,,,,
90,속초,2021-03-07,1.7,.5,85.3,,,,,,
90,속초,2021-03-08,2.7,,86.5,,,,,,
90,속초,2021-03-09,8.1,,60.8,,,,,,
90,속초,2021-03-10,7.4,,60.8,,,,,,
90,속초,2021-03-11,10.6,,54,,,,,,
90,속초,2021-03-12,6.6,3.9,79.9,,,,,,
90,속초,2021-03-13,6,,65.9,,,,,,
90,속초,2021-03-14,8,,79.4,,,,,,
90,속초,2021-03-15,10.6,,63,,,,,,
90,속초,2021-03-16,10.5,0,53.4,,,,,,
90,속초,2021-03-17,7.3,,61.3,,,,,,
90,속초,2021-03-18,7.1,,78.1,,,,,,
90,속초,2021-03-19,7.4,,81.9,,,,,,
90,속초,2021-03-20,7.4,.9,86.3,,,,,,
90,속초,2021-03-21,7.3,,53.1,,,,,,
90,속초,2021-03-22,8.1,,29.5,,,,,,
90,속초,2021-03-23,12.8,,22.6,,,,,,
90,속초,2021-03-24,13.8,,30.5,,,,,,
90,속초,2021-03-25,14.3,,41.5,,,,,,
90,속초,2021-03-26,13.6,,54.9,,,,,,
90,속초,2021-03-27,9.1,9.2,86.6,,,,,,
90,속초,2021-03-28,12.4,3.3,73.1,,,,,,
90,속초,2021-03-29,13.8,0,34,,,,,,
90,속초,2021-03-30,12.2,,35.9,,,,,,
90,속초,2021-03-31,11.1,,67.1,,,,,,
90,속초,2021-04-01,10,,88.4,,,,,,
90,속초,2021-04-02,11.3,,83.4,,,,,,
90,속초,2021-04-03,10.1,40.5,87,,,,,,
90,속초,2021-04-04,7.5,12.1,66.1,,,,,,
90,속초,2021-04-05,8.9,,51.8,,,,,,
90,속초,2021-04-06,14.1,,48,,,,,,
90,속초,2021-04-07,14.6,,48.6,,,,,,
90,속초,2021-04-08,11,1.8,60.6,,,,,,
90,속초,2021-04-09,9.4,,50.9,,,,,,
90,속초,2021-04-10,9.4,,60.6,,,,,,
90,속초,2021-04-11,12.2,,71.6,,,,,,
90,속초,2021-04-12,11,12,85.4,,,,,,
90,속초,2021-04-13,13.5,4.5,57.5,,,,,,
90,속초,2021-04-14,10.7,,44.6,,,,,,
90,속초,2021-04-15,12.4,,42.6,,,,,,
90,속초,2021-04-16,14.5,,39.4,,,,,,
90,속초,2021-04-17,11.1,0,38,,,,,,
90,속초,2021-04-18,12.1,,45.1,,,,,,
90,속초,2021-04-19,18.2,,26.8,,,,,,
90,속초,2021-04-20,16.8,,46,,,,,,
90,속초,2021-04-21,13.9,,73,,,,,,
90,속초,2021-04-22,13.9,,85.3,,,,,,
90,속초,2021-04-23,11.7,,91.9,,,,,,
90,속초,2021-04-24,12.9,,77,,,,,,
90,속초,2021-04-25,11.7,0,59.4,,,,,,
90,속초,2021-04-26,11.7,,64.8,,,,,,
90,속초,2021-04-27,15.8,0,54.4,,,,,,
90,속초,2021-04-28,18.2,,31.6,,,,,,
90,속초,2021-04-29,11.8,3.8,65.6,,,,,,
90,속초,2021-04-30,9.9,22.5,86,,,,,,
90,속초,2021-05-01,9.7,32,88.5,,,,,,
90,속초,2021-05-02,13.4,4.2,58.9,,,,,,
90,속초,2021-05-03,17.4,,37.8,,,,,,
90,속초,2021-05-04,16.2,1.2,57.6,,,,,,
90,속초,2021-05-05,17,3.2,41.4,,,,,,
90,속초,2021-05-06,19.1,,35.5,,,,,,
90,속초,2021-05-07,18.8,1.9,37,,,,,,
90,속초,2021-05-08,18.7,0,34.8,,,,,,
90,속초,2021-05-09,18.4,,26.8,,,,,,
90,속초,2021-05-10,16.2,,41.3,,,,,,
90,속초,2021-05-11,14.1,,70.1,,,,,,
90,속초,2021-05-12,13.7,,78.8,,,,,,
90,속초,2021-05-13,15.2,,80.4,,,,,,
90,속초,2021-05-14,16.1,,85.5,,,,,,
90,속초,2021-05-15,16,2.9,91.5,,,,,,
90,속초,2021-05-16,12.6,67,94.4,,,,,,
90,속초,2021-05-17,12.9,2.1,85.6,,,,,,
90,속초,2021-05-18,15.3,,82.9,,,,,,
90,속초,2021-05-19,22.4,,46,,,,,,
90,속초,2021-05-20,17,5,72.9,,,,,,
90,속초,2021-05-21,15.1,13.8,79,,,,,,
90,속초,2021-05-22,21,,61.4,,,,,,
90,속초,2021-05-23,23.7,,51.4,,,,,,
90,속초,2021-05-24,20.9,,41.9,,,,,,
90,속초,2021-05-25,15.7,.4,58.5,,,,,,
90,속초,2021-05-26,20.4,,38.8,,,,,,
90,속초,2021-05-27,16,5.2,77.8,,,,,,
90,속초,2021-05-28,15.6,4.1,76.8,,,,,,
90,속초,2021-05-29,15.8,4.3,75,,,,,,
90,속초,2021-05-30,17.8,,62.1,,,,,,
90,속초,2021-05-31,16.3,7.6,89.1,,,,,,
90,속초,2021-06-01,16.2,.3,91.8,,,,,,
90,속초,2021-06-02,17.1,,90.9,,,,,,
90,속초,2021-06-03,15.9,10.2,95,,,,,,
90,속초,2021-06-04,21.3,1.3,44.6,,,,,,
90,속초,2021-06-05,23.2,,43,,,,,,
90,속초,2021-06-06,22.9,,55.1,,,,,,
90,속초,2021-06-07,24.5,0,54.5,,,,,,
90,속초,2021-06-08,20.2,.5,77.4,,,,,,
90,속초,2021-06-09,19.9,,86.5,,,,,,
90,속초,2021-06-10,18.9,.8,90.4,,,,,,
90,속초,2021-06-11,23.5,5,69,,,,,,
90,속초,2021-06-12,21.9,,73.8,,,,,,
90,속초,2021-06-13,19.3,,91,,,,,,
90,속초,2021-06-14,20.3,,87.6,,,,,,
90,속초,2021-06-15,20.1,.1,94.5,,,,,,
90,속초,2021-06-16,19,3.4,88.5,,,,,,
90,속초,2021-06-17,18.7,0,83.9,,,,,,
90,속초,2021-06-18,22.5,,72.4,,,,,,
90,속초,2021-06-19,21,,78.5,,,,,,
90,속초,2021-06-20,20.7,0,83.9,,,,,,
90,속초,2021-06-21,18.8,6.6,86.5,,,,,,
90,속초,2021-06-22,17.4,7.7,88.6,,,,,,
90,속초,2021-06-23,18.5,,83,,,,,,
90,속초,2021-06-24,19.4,,84,,,,,,
90,속초,2021-06-25,20.8,,86,,,,,,
90,속초,2021-06-26,20.3,7.8,92.5,,,,,,
90,속초,2021-06-27,21.4,,89.4,,,,,,
90,속초,2021-06-28,21.5,0,87.8,,,,,,
90,속초,2021-06-29,21.9,0,82.5,,,,,,
90,속초,2021-06-30,21.4,.1,89.1,,,,,,
90,속초,2021-07-01,22.5,,86.8,,,,,,
90,속초,2021-07-02,22.6,,84.4,,,,,,
90,속초,2021-07-03,21.1,37,89.8,,,,,,
90,속초,2021-07-04,20.5,50.3,93.3,,,,,,
90,속초,2021-07-05,24.8,,70.8,,,,,,
90,속초,2021-07-06,23.4,,79.9,,,,,,
90,속초,2021-07-07,23.6,,87.1,,,,,,
90,속초,2021-07-08,23.5,6.2,92.4,,,,,,
90,속초,2021-07-09,23.3,2.2,90.1,,,,,,
90,속초,2021-07-10,22.8,1.9,91.6,,,,,,
90,속초,2021-07-11,26.7,,74.1,,,,,,
90,속초,2021-07-12,26.5,,80.8,,,,,,
90,속초,2021-07-13,25.9,,88.4,,,,,,
90,속초,2021-07-14,26.3,,86.5,,,,,,
90,속초,2021-07-15,27,0,85.1,,,,,,
90,속초,2021-07-16,26.6,,85.8,,,,,,
90,속초,2021-07-17,25.2,5.1,86.9,,,,,,
90,속초,2021-07-18,26.3,,84.6,,,,,,
90,속초,2021-07-19,27,,83.1,,,,,,
90,속초,2021-07-20,26.8,,85.6,,,,,,
90,속초,2021-07-21,27.1,,84.1,,,,,,
90,속초,2021-07-22,25.9,,84.1,,,,,,
90,속초,2021-07-23,26.3,,84.3,,,,,,
90,속초,2021-07-24,26.6,,86,,,,,,
90,속초,2021-07-25,26.4,,84.9,,,,,,
90,속초,2021-07-26,27.3,0,84.1,,,,,,
90,속초,2021-07-27,27.6,,81,,,,,,
90,속초,2021-07-28,27.1,,78,,,,,,
90,속초,2021-07-29,27.4,,79.9,,,,,,
90,속초,2021-07-30,28.4,,80.5,,,,,,
90,속초,2021-07-31,28.4,1.4,83,,,,,,
90,속초,2021-08-01,27.7,.6,86.1,,,,,,
90,속초,2021-08-02,26.5,8.5,89.8,,,,,,
90,속초,2021-08-03,27.9,0,83.8,,,,,,
90,속초,2021-08-04,29.2,0,75.6,,,,,,
90,속초,2021-08-05,29.1,,71.8,,,,,,
90,속초,2021-08-06,27.1,16.2,80,,,,,,
90,속초,2021-08-07,26.5,,82.4,,,,,,
90,속초,2021-08-08,23.7,83.5,88.4,,,,,,
90,속초,2021-08-09,24.3,24.3,84.1,,,,,,
90,속초,2021-08-10,23.6,5.9,84.6,,,,,,
90,속초,2021-08-11,24.1,,84,,,,,,
90,속초,2021-08-12,24.2,,84.6,,,,,,
90,속초,2021-08-13,23.8,0,82.6,,,,,,
90,속초,2021-08-14,22.7,13,84,,,,,,
90,속초,2021-08-15,22.1,1.9,81.5,,,,,,
90,속초,2021-08-16,22.7,,80.3,,,,,,
90,속초,2021-08-17,21.6,17.5,87.1,,,,,,
90,속초,2021-08-18,22,25.3,87.8,,,,,,
90,속초,2021-08-19,22.9,0,82.8,,,,,,
90,속초,2021-08-20,23.6,0,78.9,,,,,,
90,속초,2021-08-21,23.6,7.7,83.8,,,,,,
90,속초,2021-08-22,27.5,,54.9,,,,,,
90,속초,2021-08-23,23.2,.1,75.3,,,,,,
90,속초,2021-08-24,21.2,21,97.1,,,,,,
90,속초,2021-08-25,22.1,.9,94,,,,,,
90,속초,2021-08-26,24.4,,80.8,,,,,,
90,속초,2021-08-27,24.4,.1,63,,,,,,
90,속초,2021-08-28,25.8,,55.5,,,,,,
90,속초,2021-08-29,24.8,.4,61.1,,,,,,
90,속초,2021-08-30,23.8,0,69,,,,,,
90,속초,2021-08-31,21.1,20.2,81.1,,,,,,
90,속초,2021-09-01,19.1,30.6,96.5,,,,,,
90,속초,2021-09-02,21.2,,84.4,,,,,,
90,속초,2021-09-03,21.3,,77.6,,,,,,
90,속초,2021-09-04,21.2,1.5,75.6,,,,,,
90,속초,2021-09-05,21.1,15.8,86.3,,,,,,
90,속초,2021-09-06,22.5,2.6,76.6,,,,,,
90,속초,2021-09-07,19.1,43.1,94.6,,,,,,
90,속초,2021-09-08,20.3,5.6,89,,,,,,
90,속초,2021-09-09,21.8,,83.8,,,,,,
90,속초,2021-09-10,22.9,,78.5,,,,,,
90,속초,2021-09-11,24.8,,63.1,,,,,,
90,속초,2021-09-12,22.3,0,73.9,,,,,,
90,속초,2021-09-13,21.8,.7,78.8,,,,,,
90,속초,2021-09-14,21.4,,78.4,,,,,,
90,속초,2021-09-15,21.7,1.1,74.1,,,,,,
90,속초,2021-09-16,20.7,0,78.1,,,,,,
90,속초,2021-09-17,21.3,2.9,82.5,,,,,,
90,속초,2021-09-18,21.2,7.8,83.8,,,,,,
90,속초,2021-09-19,20.8,,80.4,,,,,,
90,속초,2021-09-20,21.4,0,79.9,,,,,,
90,속초,2021-09-21,22.5,3.9,74.8,,,,,,
90,속초,2021-09-22,22.8,,53.6,,,,,,
90,속초,2021-09-23,21.4,,59.1,,,,,,
90,속초,2021-09-24,19.7,11.4,82.3,,,,,,
90,속초,2021-09-25,18.2,9.4,96,,,,,,
90,속초,2021-09-26,19.8,,80.9,,,,,,
90,속초,2021-09-27,19,0,80.8,,,,,,
90,속초,2021-09-28,19.5,.6,82.1,,,,,,
90,속초,2021-09-29,18.1,4.6,94.5,,,,,,
90,속초,2021-09-30,19.4,,82.9,,,,,,
90,속초,2021-10-01,20,,78.8,,,,,,
90,속초,2021-10-02,20.1,,78.8,,,,,,
90,속초,2021-10-03,22.3,,67,,,,,,
90,속초,2021-10-04,25.1,4.9,61.8,,,,,,
90,속초,2021-10-05,17.6,56.9,96.3,,,,,,
90,속초,2021-10-06,16.5,34.4,96.1,,,,,,
90,속초,2021-10-07,16.7,2.8,92.1,,,,,,
90,속초,2021-10-08,17.1,23.4,97.8,,,,,,
90,속초,2021-10-09,18.8,42.9,98.4,,,,,,
90,속초,2021-10-10,21.9,0,76.8,,,,,,
90,속초,2021-10-11,15.9,0,72.6,,,,,,
90,속초,2021-10-12,16.9,0,75.1,,,,,,
90,속초,2021-10-13,17.6,0,70.9,,,,,,
90,속초,2021-10-14,19.7,0,70.8,,,,,,
90,속초,2021-10-15,16.9,37.7,85.5,,,,,,
90,속초,2021-10-16,12.8,2.1,60.6,,,,,,
90,속초,2021-10-17,6.3,,47.5,,,,,,
90,속초,2021-10-18,11.4,,49,,,,,,
90,속초,2021-10-19,10.6,10.5,72.8,,,,,,
90,속초,2021-10-20,9.2,.8,73.4,,,,,,
90,속초,2021-10-21,10.7,0,73.5,,,,,,
90,속초,2021-10-22,10.8,.5,72.4,,,,,,
90,속초,2021-10-23,12.4,,60.1,,,,,,
90,속초,2021-10-24,13,,47.8,,,,,,
90,속초,2021-10-25,13.1,,49.8,,,,,,
90,속초,2021-10-26,15.9,,45,,,,,,
90,속초,2021-10-27,15.2,0,48.6,,,,,,
90,속초,2021-10-28,13.1,,48.9,,,,,,
90,속초,2021-10-29,13.5,,59,,,,,,
90,속초,2021-10-30,13.9,,59.3,,,,,,
90,속초,2021-10-31,15.2,,56.5,,,,,,
90,속초,2021-11-01,14.5,0,61.4,,,,,,
90,속초,2021-11-02,11.9,10.9,82.4,,,,,,
90,속초,2021-11-03,13.5,.1,71.8,,,,,,
90,속초,2021-11-04,13.7,,56.8,,,,,,
90,속초,2021-11-05,14,,60.4,,,,,,
90,속초,2021-11-06,13.9,,72.1,,,,,,
90,속초,2021-11-07,14.1,.3,69,,,,,,
90,속초,2021-11-08,11.5,.6,61.5,,,,,,
90,속초,2021-11-09,7.1,0,49.8,,,,,,
90,속초,2021-11-10,6.2,,40.9,,,,,,
90,속초,2021-11-11,6.5,,39.3,,,,,,
90,속초,2021-11-12,5.8,,34.9,,,,,,
90,속초,2021-11-13,9.2,,41.5,,,,,,
90,속초,2021-11-14,12.9,,47.6,,,,,,
90,속초,2021-11-15,11.3,,47.6,,,,,,
90,속초,2021-11-16,9.9,,49.4,,,,,,
90,속초,2021-11-17,9.8,,38.5,,,,,,
90,속초,2021-11-18,14.6,,47.4,,,,,,
90,속초,2021-11-19,15.8,,51.6,,,,,,
90,속초,2021-11-20,11.8,.2,73.6,,,,,,
90,속초,2021-11-21,12.2,,74.1,,,,,,
90,속초,2021-11-22,4.4,0,38.1,,,,,,
90,속초,2021-11-23,1.1,,26.9,,,,,,
90,속초,2021-11-24,6.1,0,36.4,,,,,,
90,속초,2021-11-25,8.7,,28.6,,,,,,
90,속초,2021-11-26,5.8,,29.6,,,,,,
90,속초,2021-11-27,3.4,,46.1,,,,,,
90,속초,2021-11-28,8.8,,25.5,,,,,,
90,속초,2021-11-29,11.7,,30.6,,,,,,
90,속초,2021-11-30,7.6,4.1,66.3,,,,,,
90,속초,2021-12-01,.1,,35.9,,,,,,
90,속초,2021-12-02,3.7,0,37.8,,,,,,
90,속초,2021-12-03,3.8,0,30.6,,,,,,
90,속초,2021-12-04,3,,27,,,,,,
90,속초,2021-12-05,4.7,,44.4,,,,,,
90,속초,2021-12-06,8.7,,44,,,,,,
90,속초,2021-12-07,7,10.4,73.3,,,,,,
90,속초,2021-12-08,6.4,,74.6,,,,,,
90,속초,2021-12-09,7.9,,65.5,,,,,,
90,속초,2021-12-10,9,0,61.5,,,,,,
90,속초,2021-12-11,8.3,,57.6,,,,,,
90,속초,2021-12-12,4.7,,32.8,,,,,,
90,속초,2021-12-13,.2,,30.5,,,,,,
90,속초,2021-12-14,5.7,,44.5,,,,,,
90,속초,2021-12-15,8.7,0,54.1,,,,,,
90,속초,2021-12-16,8.3,,42.3,,,,,,
90,속초,2021-12-17,-2.3,,26.6,,,,,,
90,속초,2021-12-18,-2.3,,36.6,,,,,,
90,속초,2021-12-19,2.1,,33.6,,,,,,
90,속초,2021-12-20,8.4,,41.6,,,,,,
90,속초,2021-12-21,8.9,,39.6,,,,,,
90,속초,2021-12-22,3.3,0,60.6,,,,,,
90,속초,2021-12-23,3.2,,59.3,,,,,,
90,속초,2021-12-24,1.9,42.1,77,,,,,,
90,속초,2021-12-25,-7.1,16.2,65.6,,,,,,
90,속초,2021-12-26,-10.4,,42.9,,,,,,
90,속초,2021-12-27,-5.3,,44.6,,,,,,
90,속초,2021-12-28,.4,,41.9,,,,,,
90,속초,2021-12-29,4,0,48.5,,,,,,
90,속초,2021-12-30,-2.6,,34.5,,,,,,
90,속초,2021-12-31,-4.6,,24.4,,,,,,
93,북춘천,2021-01-01,-6.8,,55.8,10.56,,,,,
93,북춘천,2021-01-02,-5.8,,33.9,11.1,,,,,
93,북춘천,2021-01-03,-8.1,,51.1,9.09,,,,,
93,북춘천,2021-01-04,-6.4,.4,58.5,9.27,.8,2350,.8,2350,.8
93,북춘천,2021-01-05,-6.8,.6,59.6,11.01,.4,250,1.2,250,.4
93,북춘천,2021-01-06,-10,1.3,61,12.31,3.1,2350,3.1,2350,3.1
93,북춘천,2021-01-07,-15.2,.2,43.1,11.16,.3,50,3.4,50,.3
93,북춘천,2021-01-08,-17.3,,50.4,11.8,,,.3,1,
93,북춘천,2021-01-09,-15.3,,57.8,11.92,,,,,
93,북춘천,2021-01-10,-12.1,,64.4,10.56,,,,,
93,북춘천,2021-01-11,-11.5,,79,4.53,,,,,
93,북춘천,2021-01-12,-9.2,.9,86.1,7.01,2.8,1850,2.8,1850,2.8
93,북춘천,2021-01-13,-.6,0,88.3,5.14,0,1,2.6,1,0
93,북춘천,2021-01-14,-3,,68.9,9.64,,,,,
93,북춘천,2021-01-15,-.9,.1,77.3,1.81,,,,,
93,북춘천,2021-01-16,-5,,64.4,9.14,,,,,
93,북춘천,2021-01-17,-7.8,.2,60.6,12.06,1,2355,1,2355,1
93,북춘천,2021-01-18,-5.8,3.3,71.8,2.08,3.9,1350,4.9,1350,4.1
93,북춘천,2021-01-19,-11.2,,65.1,12.87,,,3,1,
93,북춘천,2021-01-20,-7.9,,75.4,12.1,,,2.1,150,
93,북춘천,2021-01-21,-.8,2.9,83.5,4.71,,,1.3,1,
93,북춘천,2021-01-22,2.5,.1,98.8,4,,,,,
93,북춘천,2021-01-23,5.3,,71.3,7.99,,,,,
93,북춘천,2021-01-24,2.8,,81.3,12.2,,,,,
93,북춘천,2021-01-25,1.8,,85.4,10.87,,,,,
93,북춘천,2021-01-26,1.6,1.3,96,2.08,,,,,
93,북춘천,2021-01-27,.1,,68.3,12.45,,,,,
93,북춘천,2021-01-28,-4.2,1.9,62.9,4.03,2.5,1250,2.5,1250,2.5
93,북춘천,2021-01-29,-9.6,,40,14,,,,,
93,북춘천,2021-01-30,-7,1.1,82.4,6.07,1.7,1050,1.7,1050,1.7
93,북춘천,2021-01-31,-3,,78.3,11.15,,,.4,1,
93,북춘천,2021-02-01,3.3,.7,75.5,7.95,,,,,
93,북춘천,2021-02-02,-4.9,,36.9,13.87,,,,,
93,북춘천,2021-02-03,-4.7,2.6,58.8,13.28,4.4,2355,4.4,2355,4.4
93,북춘천,2021-02-04,-5.1,1.9,54,14.92,4.5,125,8.9,125,4.5
93,북춘천,2021-02-05,-1.9,,78,6.07,,,2.1,1,
93,북춘천,2021-02-06,4.9,,78.3,7.67,,,.3,150,
93,북춘천,2021-02-07,2.4,,65,12.78,,,,,
93,북춘천,2021-02-08,-3.7,,48.5,15.35,,,,,
93,북춘천,2021-02-09,-3.1,,56.8,14.81,,,,,
93,북춘천,2021-02-10,.2,,78,12.89,,,,,
93,북춘천,2021-02-11,.8,,82.8,11.25,,,,,
93,북춘천,2021-02-12,1.9,,73.8,14.32,,,,,
93,북춘천,2021-02-13,2.7,,66.9,14.87,,,,,
93,북춘천,2021-02-14,5.7,.1,72.1,7.51,,,,,
93,북춘천,2021-02-15,1.3,.3,61.8,11.28,,,,,
93,북춘천,2021-02-16,-5,,43.1,12.75,,,,,
93,북춘천,2021-02-17,-8.8,0,35.3,14.67,,,,,
93,북춘천,2021-02-18,-7.8,,51.4,16.54,,,,,
93,북춘천,2021-02-19,-1.5,,66.1,12.59,,,,,
93,북춘천,2021-02-20,7.3,,58.9,15.18,,,,,
93,북춘천,2021-02-21,8,,64.6,14.3,,,,,
93,북춘천,2021-02-22,6.7,,57,14.67,,,,,
93,북춘천,2021-02-23,-.2,,36.8,17.29,,,,,
93,북춘천,2021-02-24,-.3,,44.6,16.81,,,,,
93,북춘천,2021-02-25,-.6,,59.3,5.78,,,,,
93,북춘천,2021-02-26,3.3,,56.6,17.73,,,,,
93,북춘천,2021-02-27,4.8,,66.6,17.51,,,,,
93,북춘천,2021-02-28,4.6,,64.4,11.6,,,,,
93,북춘천,2021-03-01,2.4,66.2,93.8,1.04,9.5,2350,9.5,2350,9.5
93,북춘천,2021-03-02,0,.2,84,12.9,.3,50,9.8,50,.3
93,북춘천,2021-03-03,.5,,83.9,15.64,,1,1.8,1,
93,북춘천,2021-03-04,2.6,,85.5,10.92,,,,,
93,북춘천,2021-03-05,4.4,,86,14.42,,,,,
93,북춘천,2021-03-06,3.2,,70.4,5.32,,,,,
93,북춘천,2021-03-07,3.9,,69.4,16.92,,,,,
93,북춘천,2021-03-08,4.3,,64.9,20.6,,,,,
93,북춘천,2021-03-09,4.5,,66.5,16.65,,,,,
93,북춘천,2021-03-10,5.8,,67.5,19.37,,,,,
93,북춘천,2021-03-11,8,,64,16.52,,,,,
93,북춘천,2021-03-12,8.8,.5,69.9,5.78,,,,,
93,북춘천,2021-03-13,7.5,,68,14.7,,,,,
93,북춘천,2021-03-14,7.3,,76,17.56,,,,,
93,북춘천,2021-03-15,8.8,0,69.9,12.46,,,,,
93,북춘천,2021-03-16,9.8,0,52.4,20.92,,,,,
93,북춘천,2021-03-17,7.6,,53.8,20.88,,,,,
93,북춘천,2021-03-18,9.7,,57.9,17.12,,,,,
93,북춘천,2021-03-19,12.6,,60.1,18.85,,,,,
93,북춘천,2021-03-20,9,2.9,84.5,3.7,,,,,
93,북춘천,2021-03-21,6.3,0,64.4,11.98,,,,,
93,북춘천,2021-03-22,5.3,,48,21.61,,,,,
93,북춘천,2021-03-23,7.3,,56.5,20.19,,,,,
93,북춘천,2021-03-24,8.1,,60.8,19.12,,,,,
93,북춘천,2021-03-25,10.3,,60.9,21.23,,,,,
93,북춘천,2021-03-26,10.8,,55.1,18.9,,,,,
93,북춘천,2021-03-27,9.2,18.3,80.9,5.8,,,,,
93,북춘천,2021-03-28,10,11.9,94.9,4.1,,,,,
93,북춘천,2021-03-29,10.5,.1,58.3,19.61,,,,,
93,북춘천,2021-03-30,9,,56.3,23.63,,,,,
93,북춘천,2021-03-31,11.8,,52.9,23.4,,,,,
93,북춘천,2021-04-01,14.1,,46.4,21.4,,,,,
93,북춘천,2021-04-02,16.9,,43.5,19.49,,,,,
93,북춘천,2021-04-03,12.1,56.6,87.5,2.15,,,,,
93,북춘천,2021-04-04,9.4,.3,64.4,14.26,,,,,
93,북춘천,2021-04-05,9.1,,57.8,25.44,,,,,
93,북춘천,2021-04-06,11.5,,57.8,20.26,,,,,
93,북춘천,2021-04-07,11.8,,53,19.87,,,,,
93,북춘천,2021-04-08,10.8,,48.6,25.52,,,,,
93,북춘천,2021-04-09,10.8,,45.8,25.48,,,,,
93,북춘천,2021-04-10,10.2,,59.8,22.72,,,,,
93,북춘천,2021-04-11,12.9,,56.1,21.75,,,,,
93,북춘천,2021-04-12,12.2,23.3,76.8,7.93,,,,,
93,북춘천,2021-04-13,12,8.8,69.5,22.94,,,,,
93,북춘천,2021-04-14,8.2,,57.8,26.62,,,,,
93,북춘천,2021-04-15,9.7,,60.5,25.12,,,,,
93,북춘천,2021-04-16,10.2,0,64.8,6.81,,,,,
93,북춘천,2021-04-17,5.9,.9,75.6,13.81,,,,,
93,북춘천,2021-04-18,8.1,,70.9,24.17,,,,,
