지점,지점명,일시,평균기온(°C),일강수량(mm),평균 상대습도(%),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm)
90,속초,2012-06-01,17.1,,90.3,,,,,,
90,속초,2012-06-02,17.4,,91.9,,,,,,
90,속초,2012-06-03,18.1,0,89.5,,,,,,
90,속초,2012-06-04,18.3,,91,,,,,,
90,속초,2012-06-05,24.6,,57.6,,,,,,
90,속초,2012-06-06,22.1,,68,,,,,,
90,속초,2012-06-07,20.8,,82.6,,,,,,
90,속초,2012-06-08,20.1,,89.9,,,,,,
90,속초,2012-06-09,19.5,0,89.3,,,,,,
90,속초,2012-06-10,19.5,0,90.9,,,,,,
90,속초,2012-06-11,20.1,5,90.8,,,,,,
90,속초,2012-06-12,18.7,32,93.5,,,,,,
90,속초,2012-06-13,16.6,4,92,,,,,,
90,속초,2012-06-14,16.9,.5,91.1,,,,,,
90,속초,2012-06-15,16.9,1,97.3,,,,,,
90,속초,2012-06-16,18.9,1,94.6,,,,,,
90,속초,2012-06-17,21.5,,80.8,,,,,,
90,속초,2012-06-18,22.7,,74.1,,,,,,
90,속초,2012-06-19,20.4,4,92.4,,,,,,
90,속초,2012-06-20,20.6,3,90.1,,,,,,
90,속초,2012-06-21,20.7,,92.6,,,,,,
90,속초,2012-06-22,20.5,.1,92.1,,,,,,
90,속초,2012-06-23,21.2,,91.9,,,,,,
90,속초,2012-06-24,20.6,.1,94.9,,,,,,
90,속초,2012-06-25,20.8,0,85.4,,,,,,
90,속초,2012-06-26,19.3,6,85.6,,,,,,
90,속초,2012-06-27,19.5,.5,80.6,,,,,,
90,속초,2012-06-28,19.8,,81.5,,,,,,
90,속초,2012-06-29,21.3,.5,88,,,,,,
90,속초,2012-06-30,20.6,18.5,96.8,,,,,,
90,속초,2012-07-01,21.4,,90.8,,,,,,
90,속초,2012-07-02,24.6,,70.4,,,,,,
90,속초,2012-07-03,21.9,,91.6,,,,,,
90,속초,2012-07-04,24.8,,80.6,,,,,,
90,속초,2012-07-05,24.8,.4,78.3,,,,,,
90,속초,2012-07-06,21.6,70.5,96.3,,,,,,
90,속초,2012-07-07,21.5,.1,89,,,,,,
90,속초,2012-07-08,22,,86.3,,,,,,
90,속초,2012-07-09,23.4,,88.3,,,,,,
90,속초,2012-07-10,22.3,.5,93.5,,,,,,
90,속초,2012-07-11,22,6.5,94.6,,,,,,
90,속초,2012-07-12,22.5,.1,91.3,,,,,,
90,속초,2012-07-13,21.5,15,97.9,,,,,,
90,속초,2012-07-14,19.6,27,99.4,,,,,,
90,속초,2012-07-15,19.3,72.5,99,,,,,,
90,속초,2012-07-16,19.7,2.5,91.6,,,,,,
90,속초,2012-07-17,21.3,,91.1,,,,,,
90,속초,2012-07-18,21.7,1.5,97.9,,,,,,
90,속초,2012-07-19,25.9,42.5,81.8,,,,,,
90,속초,2012-07-20,24.3,.5,83.8,,,,,,
90,속초,2012-07-21,20.7,1,93.3,,,,,,
90,속초,2012-07-22,20.9,3.5,96,,,,,,
90,속초,2012-07-23,24.7,,88.1,,,,,,
90,속초,2012-07-24,28.1,.1,73.8,,,,,,
90,속초,2012-07-25,29.1,,67.5,,,,,,
90,속초,2012-07-26,27.4,,73.5,,,,,,
90,속초,2012-07-27,30.3,,58.8,,,,,,
90,속초,2012-07-28,29.5,,65.9,,,,,,
90,속초,2012-07-29,28.6,,72.8,,,,,,
90,속초,2012-07-30,27.8,.1,74.4,,,,,,
90,속초,2012-07-31,28.9,,75.1,,,,,,
90,속초,2012-08-01,25.5,,90.3,,,,,,
90,속초,2012-08-02,24.2,7.5,96,,,,,,
90,속초,2012-08-03,24.6,,91.5,,,,,,
90,속초,2012-08-04,25.2,,92.1,,,,,,
90,속초,2012-08-05,26.6,,88.9,,,,,,
90,속초,2012-08-06,25.6,4.5,91.3,,,,,,
90,속초,2012-08-07,25.2,,83.3,,,,,,
90,속초,2012-08-08,25.3,,81.3,,,,,,
90,속초,2012-08-09,26.3,,83.3,,,,,,
90,속초,2012-08-10,26.6,,86.8,,,,,,
90,속초,2012-08-11,26.5,,84.3,,,,,,
90,속초,2012-08-12,25.5,9,89.6,,,,,,
90,속초,2012-08-13,23,21,88.6,,,,,,
90,속초,2012-08-14,23.5,0,83.5,,,,,,
90,속초,2012-08-15,24.1,30.5,90.1,,,,,,
90,속초,2012-08-16,22.6,18.5,97,,,,,,
90,속초,2012-08-17,24,.5,93.5,,,,,,
90,속초,2012-08-18,25.3,1,95.4,,,,,,
90,속초,2012-08-19,26.9,1,89.3,,,,,,
90,속초,2012-08-20,26.1,18.5,91.3,,,,,,
90,속초,2012-08-21,25.5,7.5,94.5,,,,,,
90,속초,2012-08-22,22.8,14,94.5,,,,,,
90,속초,2012-08-23,20.1,4.5,92.5,,,,,,
90,속초,2012-08-24,21.3,0,79.8,,,,,,
90,속초,2012-08-25,21.9,1.5,93.4,,,,,,
90,속초,2012-08-26,23.3,0,93.8,,,,,,
90,속초,2012-08-27,23.8,1,96.6,,,,,,
90,속초,2012-08-28,25.4,6,90.5,,,,,,
90,속초,2012-08-29,28.7,0,58,,,,,,
90,속초,2012-08-30,21.3,53.5,93.3,,,,,,
90,속초,2012-08-31,21.2,12.5,79.1,,,,,,
90,속초,2012-09-01,20.5,1,90.3,,,,,,
90,속초,2012-09-02,20.6,.5,96.5,,,,,,
90,속초,2012-09-03,20.9,,93,,,,,,
90,속초,2012-09-04,21.1,5.5,97.9,,,,,,
90,속초,2012-09-05,22.7,4,73.6,,,,,,
90,속초,2012-09-06,20.6,,71,,,,,,
90,속초,2012-09-07,20,,86.3,,,,,,
90,속초,2012-09-08,19.8,23,88.3,,,,,,
90,속초,2012-09-09,20.3,,84.4,,,,,,
90,속초,2012-09-10,20,,86.1,,,,,,
90,속초,2012-09-11,19.7,,82.3,,,,,,
90,속초,2012-09-12,19.4,,85.4,,,,,,
90,속초,2012-09-13,20.9,0,89.6,,,,,,
90,속초,2012-09-14,19.7,3.5,87.4,,,,,,
90,속초,2012-09-15,19.5,1,85.8,,,,,,
90,속초,2012-09-16,18.4,18.5,90.4,,,,,,
90,속초,2012-09-17,18.2,175,94,,,,,,
90,속초,2012-09-18,22.4,,69.8,,,,,,
90,속초,2012-09-19,20.9,,73.1,,,,,,
90,속초,2012-09-20,19.2,,77,,,,,,
90,속초,2012-09-21,19.2,,83.6,,,,,,
90,속초,2012-09-22,19.2,,82.6,,,,,,
90,속초,2012-09-23,18.5,,84.3,,,,,,
90,속초,2012-09-24,18.5,,81.6,,,,,,
90,속초,2012-09-25,18.9,,83.4,,,,,,
90,속초,2012-09-26,18.5,,82.8,,,,,,
90,속초,2012-09-27,18.1,,86,,,,,,
90,속초,2012-09-28,18.7,1.5,80.6,,,,,,
90,속초,2012-09-29,17.7,,54.5,,,,,,
90,속초,2012-09-30,16.4,,68.8,,,,,,
90,속초,2012-10-01,17.1,,76.4,,,,,,
90,속초,2012-10-02,17.2,,82,,,,,,
90,속초,2012-10-03,16.6,,80.5,,,,,,
90,속초,2012-10-04,17.4,,74.6,,,,,,
90,속초,2012-10-05,19.7,,67.5,,,,,,
90,속초,2012-10-06,18.4,.5,73.1,,,,,,
90,속초,2012-10-07,17.1,,72.8,,,,,,
90,속초,2012-10-08,15.8,,74.3,,,,,,
90,속초,2012-10-09,15.7,,76.3,,,,,,
90,속초,2012-10-10,16.5,,69.6,,,,,,
90,속초,2012-10-11,14,0,70.5,,,,,,
90,속초,2012-10-12,16.7,,47.1,,,,,,
90,속초,2012-10-13,18.5,,55,,,,,,
90,속초,2012-10-14,19.1,,44.1,,,,,,
90,속초,2012-10-15,13.6,,47.5,,,,,,
90,속초,2012-10-16,15.7,,67.8,,,,,,
90,속초,2012-10-17,16.1,,45.1,,,,,,
90,속초,2012-10-18,12.8,,42.8,,,,,,
90,속초,2012-10-19,15.9,,45.3,,,,,,
90,속초,2012-10-20,17.9,,49.3,,,,,,
90,속초,2012-10-21,18.6,,67,,,,,,
90,속초,2012-10-22,15.5,5,74.5,,,,,,
90,속초,2012-10-23,12.9,,41.5,,,,,,
90,속초,2012-10-24,15.7,,53.8,,,,,,
90,속초,2012-10-25,17.4,,55.3,,,,,,
90,속초,2012-10-26,16.1,,75.4,,,,,,
90,속초,2012-10-27,14.2,9.5,95.5,,,,,,
90,속초,2012-10-28,17.5,,52.3,,,,,,
90,속초,2012-10-29,13.5,.1,75,,,,,,
90,속초,2012-10-30,8.6,10.5,80.5,,,,,,
90,속초,2012-10-31,8.8,,69,,,,,,
90,속초,2012-11-01,7.4,,51.9,,,,,,
90,속초,2012-11-02,7,,50.5,,,,,,
90,속초,2012-11-03,9.2,,57.4,,,,,,
90,속초,2012-11-04,11.8,5,75,,,,,,
90,속초,2012-11-05,12.2,6.5,68.1,,,,,,
90,속초,2012-11-06,10.3,,63.5,,,,,,
90,속초,2012-11-07,11.2,,54.1,,,,,,
90,속초,2012-11-08,11.4,,51.9,,,,,,
90,속초,2012-11-09,11.6,,68.1,,,,,,
90,속초,2012-11-10,11.6,6,72.5,,,,,,
90,속초,2012-11-11,11.2,41,76.5,,,,,,
90,속초,2012-11-12,9.3,.5,55.5,,,,,,
90,속초,2012-11-13,7.3,,45.5,,,,,,
90,속초,2012-11-14,5,,43.1,,,,,,
90,속초,2012-11-15,5.9,,59.3,,,,,,
90,속초,2012-11-16,7.8,.2,62.8,,,,,,
90,속초,2012-11-17,8.9,,46.4,,,,,,
90,속초,2012-11-18,4.8,,57.4,,,,,,
90,속초,2012-11-19,6.1,.4,49.4,,,,,,
90,속초,2012-11-20,4.7,,43.1,,,,,,
90,속초,2012-11-21,6.8,,46.5,,,,,,
90,속초,2012-11-22,9.2,,58.8,,,,,,
90,속초,2012-11-23,5.1,10.5,87,,,,,,
90,속초,2012-11-24,4.8,,65.1,,,,,,
90,속초,2012-11-25,5.9,,49.4,,,,,,
90,속초,2012-11-26,4.8,,40.5,,,,,,
90,속초,2012-11-27,2.6,,28,,,,,,
90,속초,2012-11-28,8.1,0,46.5,,,,,,
90,속초,2012-11-29,4,,28.6,,,,,,
90,속초,2012-11-30,3.4,,44.1,,,,,,
90,속초,2012-12-01,.1,0,65.5,,,,,,
90,속초,2012-12-02,4.4,,56.3,,,,,,
90,속초,2012-12-03,4.7,2,62.5,,,,,,
90,속초,2012-12-04,-.7,,30.5,,,,,,
90,속초,2012-12-05,-.7,.7,48.6,,1,1850,1,1850,1
90,속초,2012-12-06,-4.1,,37.5,,,,.3,0,
90,속초,2012-12-07,-1.7,.3,57.6,,.2,1530,.2,1530,.2
90,속초,2012-12-08,-5,,31.1,,,,,,
90,속초,2012-12-09,-4.9,,31,,,,,,
90,속초,2012-12-10,-3.8,,39.3,,,,,,
90,속초,2012-12-11,-1.1,,38.3,,,,,,
90,속초,2012-12-12,0,,39.5,,,,,,
90,속초,2012-12-13,3.4,,39.8,,,,,,
90,속초,2012-12-14,3.3,34,81.3,,,,,,
90,속초,2012-12-15,4.1,4,93,,,,,,
90,속초,2012-12-16,5.1,,71.6,,,,,,
90,속초,2012-12-17,3.9,,62.8,,,,,,
90,속초,2012-12-18,-1.8,,50.5,,,,,,
90,속초,2012-12-19,-2.5,,36.1,,,,,,
90,속초,2012-12-20,1,,31.8,,,,,,
90,속초,2012-12-21,3.5,,57.3,,,,,,
90,속초,2012-12-22,1.5,0,57.1,,,,,,
90,속초,2012-12-23,-4.9,,36.1,,,,,,
90,속초,2012-12-24,-5.8,,31.3,,,,,,
90,속초,2012-12-25,-3.8,,31.1,,,,,,
90,속초,2012-12-26,-7,,32.6,,,,,,
90,속초,2012-12-27,-.7,,37.4,,,,,,
90,속초,2012-12-28,1.2,3,85.5,,3.6,1900,3.6,1900,6.8
90,속초,2012-12-29,3,.2,89,,,,3.6,0,
90,속초,2012-12-30,-1.8,,38.5,,,,,,
90,속초,2012-12-31,-5.6,,32.3,,,,,,
95,철원,2012-01-01,-6,0,79.5,,,,,,
95,철원,2012-01-02,-8.9,,77.9,,,,,,
95,철원,2012-01-03,-7.9,1,78.1,,1.2,1700,1.2,1700,1.2
95,철원,2012-01-04,-9.5,0,62.9,,,,1.2,0,
95,철원,2012-01-05,-10.4,,62.9,,,,.2,0,
95,철원,2012-01-06,-6.7,0,59,,,,,,
95,철원,2012-01-07,-8.8,,62,,,,,,
95,철원,2012-01-08,-6.1,,60,,,,,,
95,철원,2012-01-09,-3.3,,64.9,,,,,,
95,철원,2012-01-10,-7.7,,66,,,,,,
95,철원,2012-01-11,-10.4,,59.3,,,,,,
95,철원,2012-01-12,-8.7,.1,72.8,,.1,1920,.1,1920,.1
95,철원,2012-01-13,-4,.1,63,,.1,600,.2,600,.1
95,철원,2012-01-14,-5.9,,60.6,,,,,,
95,철원,2012-01-15,-6.7,,67.6,,,,,,
95,철원,2012-01-16,-5,,64,,,,,,
95,철원,2012-01-17,-1.4,,65.4,,,,,,
95,철원,2012-01-18,-3.7,,64.5,,,,,,
95,철원,2012-01-19,2,,65,,,,,,
95,철원,2012-01-20,3.4,0,61.8,,,,,,
95,철원,2012-01-21,.6,,69.5,,,,,,
95,철원,2012-01-22,-8.5,,45.1,,,,,,
95,철원,2012-01-23,-12.6,,45.4,,,,,,
95,철원,2012-01-24,-11.1,.2,50.3,,.4,2340,.4,2340,.4
95,철원,2012-01-25,-10.6,,43.3,,,,.4,1,
95,철원,2012-01-26,-6.7,1.3,68.4,,2.5,900,2.5,900,2.5
95,철원,2012-01-27,-5.8,0,74.8,,,,,,
95,철원,2012-01-28,-7.2,,53.9,,,,,,
95,철원,2012-01-29,-7.7,,45.6,,,,,,
95,철원,2012-01-30,-9.9,,40.1,,,,,,
95,철원,2012-01-31,-9.3,4.7,63.3,,5.1,1930,5.1,1930,5.1
95,철원,2012-02-01,-16,,58,,,,5.1,1,
95,철원,2012-02-02,-17.4,,55.3,,,,4.1,1,
95,철원,2012-02-03,-12.9,.1,56.6,,.1,2400,3.3,1,.1
95,철원,2012-02-04,-7.5,1.3,60.6,,2.3,430,5.5,430,2.3
95,철원,2012-02-05,-5.9,,52.8,,,,3,1,
95,철원,2012-02-06,-3.1,.1,66,,.1,2320,.5,1,.1
95,철원,2012-02-07,-9.3,0,43.8,,,,.1,1,
95,철원,2012-02-08,-10.4,,40.5,,,,,,
95,철원,2012-02-09,-8.5,,49,,,,,,
95,철원,2012-02-10,-7.7,,52.6,,,,,,
95,철원,2012-02-11,-7.1,0,50.4,,,,,,
95,철원,2012-02-12,-4.3,0,48.8,,,,,,
95,철원,2012-02-13,-.8,,42.4,,,,,,
95,철원,2012-02-14,-.2,,58.8,,,,,,
95,철원,2012-02-15,-3.5,,49.5,,,,,,
95,철원,2012-02-16,-5.6,,39.4,,,,,,
95,철원,2012-02-17,-8.3,,38.3,,,,,,
95,철원,2012-02-18,-10.2,,45.4,,,,,,
95,철원,2012-02-19,-7.4,,45.5,,,,,,
95,철원,2012-02-20,-3,,61.1,,,,,,
95,철원,2012-02-21,-.9,,63.3,,,,,,
95,철원,2012-02-22,.5,,57.8,,,,,,
95,철원,2012-02-23,2.3,.3,71,,,,,,
95,철원,2012-02-24,.8,,68.5,,,,,,
95,철원,2012-02-25,.5,,54.6,,,,,,
95,철원,2012-02-26,-3.6,,47.1,,,,,,
95,철원,2012-02-27,-4.5,,40.9,,,,,,
95,철원,2012-02-28,-3.1,,40.3,,,,,,
95,철원,2012-02-29,.6,,38.9,,,,,,
95,철원,2012-03-01,5,,33,,,,,,
95,철원,2012-03-02,3.2,.3,66.1,,,,,,
95,철원,2012-03-03,2.8,,59.6,,,,,,
95,철원,2012-03-04,3.6,0,59.9,,,,,,
95,철원,2012-03-05,3.6,2,67.1,,,,,,
95,철원,2012-03-06,1.6,11.5,87,,.3,900,.3,900,.3
95,철원,2012-03-07,.9,,71.6,,,,,,
95,철원,2012-03-08,-1,,64.6,,,,,,
95,철원,2012-03-09,.7,,66,,,,,,
95,철원,2012-03-10,2.5,0,59.8,,,,,,
95,철원,2012-03-11,-3.1,,41,,,,,,
95,철원,2012-03-12,-3.1,,41.9,,,,,,
95,철원,2012-03-13,-.6,,48.5,,,,,,
95,철원,2012-03-14,2.1,.3,75.1,,,,,,
95,철원,2012-03-15,1.5,,56.6,,,,,,
95,철원,2012-03-16,5.1,1,60.1,,,,,,
95,철원,2012-03-17,9.9,2,66.6,,,,,,
95,철원,2012-03-18,3.1,,78,,,,,,
95,철원,2012-03-19,.1,,48.5,,,,,,
95,철원,2012-03-20,.6,,43,,,,,,
95,철원,2012-03-21,2.5,,40.6,,,,,,
95,철원,2012-03-22,5.6,,53.4,,,,,,
95,철원,2012-03-23,2.8,13,82.3,,1.4,2400,1.4,2400,1.4
95,철원,2012-03-24,1.8,3,59.9,,.9,845,2.3,845,.9
95,철원,2012-03-25,2.5,,39.5,,,,,,
95,철원,2012-03-26,2.1,,43,,,,,,
95,철원,2012-03-27,3.9,,62.6,,,,,,
95,철원,2012-03-28,6.5,,62,,,,,,
95,철원,2012-03-29,8.6,0,62.1,,,,,,
95,철원,2012-03-30,9.3,.2,65.8,,,,,,
95,철원,2012-03-31,3.1,.1,46.5,,,,,,
95,철원,2012-04-01,3.2,,34.8,,,,,,
95,철원,2012-04-02,5.3,19.5,67.9,,,,,,
95,철원,2012-04-03,2.3,27.5,72.4,,2.9,1030,2.9,1030,2.9
95,철원,2012-04-04,6,,57.5,,,,,,
95,철원,2012-04-05,4.6,,45.1,,,,,,
95,철원,2012-04-06,3.3,,44,,,,,,
95,철원,2012-04-07,3.7,,45.1,,,,,,
95,철원,2012-04-08,9.8,,51.9,,,,,,
95,철원,2012-04-09,13.5,,53.9,,,,,,
95,철원,2012-04-10,10,10,77.9,,,,,,
95,철원,2012-04-11,12.5,7.5,74.1,,,,,,
95,철원,2012-04-12,7.4,,54.1,,,,,,
95,철원,2012-04-13,9.1,,61.4,,,,,,
95,철원,2012-04-14,10.5,,63.9,,,,,,
95,철원,2012-04-15,12.2,,54.4,,,,,,
95,철원,2012-04-16,10.4,,58.6,,,,,,
95,철원,2012-04-17,10.9,,51.9,,,,,,
95,철원,2012-04-18,12.2,,47.9,,,,,,
95,철원,2012-04-19,13.7,,51.8,,,,,,
95,철원,2012-04-20,15.2,,49.8,,,,,,
95,철원,2012-04-21,9.6,37.5,74.5,,,,,,
95,철원,2012-04-22,8.2,14,91.5,,,,,,
95,철원,2012-04-23,11.6,2.5,87.8,,,,,,
95,철원,2012-04-24,17.5,,67.9,,,,,,
95,철원,2012-04-25,14.1,26,82,,,,,,
95,철원,2012-04-26,11.5,2,53.4,,,,,,
95,철원,2012-04-27,13.6,,37.6,,,,,,
95,철원,2012-04-28,15.8,,48,,,,,,
95,철원,2012-04-29,16.9,,71.8,,,,,,
95,철원,2012-04-30,20.6,,51.8,,,,,,
95,철원,2012-05-01,20.4,,50.5,,,,,,
95,철원,2012-05-02,19.6,,56.9,,,,,,
95,철원,2012-05-03,16.4,.2,67.6,,,,,,
