지점,지점명,일시,평균기온(°C),일강수량(mm),평균 상대습도(%),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm)
90,속초,2020-02-20,5.8,,48.8,,,,,,
90,속초,2020-02-21,8.4,0,48.4,,,,,,
90,속초,2020-02-22,6,0,40.8,,,,,,
90,속초,2020-02-23,5.6,,25.8,,,,,,
90,속초,2020-02-24,9.6,,43.4,,,,,,
90,속초,2020-02-25,6.3,24.1,82,,,,,,
90,속초,2020-02-26,2.7,17.5,92.9,,,,,,
90,속초,2020-02-27,2.9,2,81.6,,,,,,
90,속초,2020-02-28,5.2,,69.6,,,,,,
90,속초,2020-02-29,6.6,,64.6,,,,,,
90,속초,2020-03-01,6.8,1.3,78.5,,,,,,
90,속초,2020-03-02,4.4,.6,66.5,,,,,,
90,속초,2020-03-03,6,0,74.3,,,,,,
90,속초,2020-03-04,4.6,,39.4,,,,,,
90,속초,2020-03-05,2.9,,47,,,,,,
90,속초,2020-03-06,5.2,,43.5,,,,,,
90,속초,2020-03-07,6,,65.4,,,,,,
90,속초,2020-03-08,7.6,,76.8,,,,,,
90,속초,2020-03-09,9.2,,75.6,,,,,,
90,속초,2020-03-10,7.6,20.7,86.3,,,,,,
90,속초,2020-03-11,6.3,,35,,,,,,
90,속초,2020-03-12,10.8,,28.6,,,,,,
90,속초,2020-03-13,6.8,0,45.3,,,,,,
90,속초,2020-03-14,5.6,0,33.1,,,,,,
90,속초,2020-03-15,4.8,3.4,47.5,,,,,,
90,속초,2020-03-16,5.1,1.2,53,,,,,,
90,속초,2020-03-17,8.6,0,49.5,,,,,,
90,속초,2020-03-18,12.9,,36.3,,,,,,
90,속초,2020-03-19,11.6,.3,35,,,,,,
90,속초,2020-03-20,11.3,,25.4,,,,,,
90,속초,2020-03-21,12.2,3.8,57.1,,,,,,
90,속초,2020-03-22,9.5,,47.3,,,,,,
90,속초,2020-03-23,8.5,,51.8,,,,,,
90,속초,2020-03-24,8.3,,65.4,,,,,,
90,속초,2020-03-25,9.3,,78.5,,,,,,
90,속초,2020-03-26,13.2,,62.9,,,,,,
90,속초,2020-03-27,8.1,6.7,90.3,,,,,,
90,속초,2020-03-28,5.2,,47.9,,,,,,
90,속초,2020-03-29,6.6,0,66,,,,,,
90,속초,2020-03-30,8.4,,68.9,,,,,,
90,속초,2020-03-31,10.6,,70.3,,,,,,
90,속초,2020-04-01,9.1,.8,63.3,,,,,,
90,속초,2020-04-02,12,,35.8,,,,,,
90,속초,2020-04-03,15.4,,18.8,,,,,,
90,속초,2020-04-04,8.4,,36.4,,,,,,
90,속초,2020-04-05,6.6,,35.1,,,,,,
90,속초,2020-04-06,10.9,,39,,,,,,
90,속초,2020-04-07,12.5,2.5,49.5,,,,,,
90,속초,2020-04-08,7.4,.3,56.8,,,,,,
90,속초,2020-04-09,7.9,,51,,,,,,
90,속초,2020-04-10,8.4,,60.6,,,,,,
90,속초,2020-04-11,10.1,,56.4,,,,,,
90,속초,2020-04-12,9.5,0,70.9,,,,,,
90,속초,2020-04-13,9.5,0,45.3,,,,,,
90,속초,2020-04-14,16.5,,28,,,,,,
90,속초,2020-04-15,13.5,0,52.3,,,,,,
90,속초,2020-04-16,11.2,,67.3,,,,,,
90,속초,2020-04-17,11.7,2,70.9,,,,,,
90,속초,2020-04-18,10.4,10.6,79.6,,,,,,
90,속초,2020-04-19,9.7,18.1,82.5,,,,,,
90,속초,2020-04-20,10.8,1.9,65.6,,,,,,
90,속초,2020-04-21,8.7,,32.4,,,,,,
90,속초,2020-04-22,7.8,,32.6,,,,,,
90,속초,2020-04-23,9.1,,43.9,,,,,,
90,속초,2020-04-24,12.8,,28.4,,,,,,
90,속초,2020-04-25,15.7,0,40.4,,,,,,
90,속초,2020-04-26,10.5,.3,67.3,,,,,,
90,속초,2020-04-27,10.2,1.9,66.1,,,,,,
90,속초,2020-04-28,17.6,,26.8,,,,,,
90,속초,2020-04-29,16.8,,47.3,,,,,,
90,속초,2020-04-30,19.2,,39.8,,,,,,
90,속초,2020-05-01,25.5,,42.4,,,,,,
90,속초,2020-05-02,24.8,,49,,,,,,
90,속초,2020-05-03,20.8,,62.9,,,,,,
90,속초,2020-05-04,15.3,,81.9,,,,,,
90,속초,2020-05-05,15,,75,,,,,,
90,속초,2020-05-06,15.6,,78.8,,,,,,
90,속초,2020-05-07,14.7,,76.3,,,,,,
90,속초,2020-05-08,14.8,3.2,81.1,,,,,,
90,속초,2020-05-09,13.7,42.8,95.8,,,,,,
90,속초,2020-05-10,19,,63.4,,,,,,
90,속초,2020-05-11,20.4,,32.3,,,,,,
90,속초,2020-05-12,17.2,0,45.6,,,,,,
90,속초,2020-05-13,20.8,,25.1,,,,,,
90,속초,2020-05-14,23,,23.8,,,,,,
90,속초,2020-05-15,16.1,7.3,75.9,,,,,,
90,속초,2020-05-16,15.2,.5,91,,,,,,
90,속초,2020-05-17,16.3,.4,90.4,,,,,,
90,속초,2020-05-18,14.8,30.3,97.5,,,,,,
90,속초,2020-05-19,10.3,140,94,,,,,,
90,속초,2020-05-20,10.6,12.4,82.9,,,,,,
90,속초,2020-05-21,13.2,,73.8,,,,,,
90,속초,2020-05-22,13.2,.2,84.8,,,,,,
90,속초,2020-05-23,14.5,0,88.5,,,,,,
90,속초,2020-05-24,17.3,4.5,78.5,,,,,,
90,속초,2020-05-25,21.2,,57.9,,,,,,
90,속초,2020-05-26,17.4,3.5,70.1,,,,,,
90,속초,2020-05-27,19.1,,53.3,,,,,,
90,속초,2020-05-28,18.1,0,67.6,,,,,,
90,속초,2020-05-29,17.9,,69.3,,,,,,
90,속초,2020-05-30,17.5,,74.4,,,,,,
90,속초,2020-05-31,17.7,0,84.1,,,,,,
90,속초,2020-06-01,23.9,,40.8,,,,,,
90,속초,2020-06-02,19.3,0,56.5,,,,,,
90,속초,2020-06-03,22.6,,58.4,,,,,,
90,속초,2020-06-04,25.9,,51,,,,,,
90,속초,2020-06-05,18.9,,82.5,,,,,,
90,속초,2020-06-06,18.4,,86,,,,,,
90,속초,2020-06-07,19.7,,78.4,,,,,,
90,속초,2020-06-08,22.8,,71.9,,,,,,
90,속초,2020-06-09,25,,67.6,,,,,,
90,속초,2020-06-10,24.2,0,73.5,,,,,,
90,속초,2020-06-11,24.7,0,70.1,,,,,,
90,속초,2020-06-12,20.4,,90.6,,,,,,
90,속초,2020-06-13,23.5,,73.3,,,,,,
90,속초,2020-06-14,27.3,.5,56.4,,,,,,
90,속초,2020-06-15,28.4,,35.5,,,,,,
90,속초,2020-06-16,23.5,,56.3,,,,,,
90,속초,2020-06-17,22.5,,71.5,,,,,,
90,속초,2020-06-18,20.7,.8,80.8,,,,,,
90,속초,2020-06-19,18.1,3,93.9,,,,,,
90,속초,2020-06-20,20.3,,85,,,,,,
90,속초,2020-06-21,21.3,,82.1,,,,,,
90,속초,2020-06-22,21.1,,83.3,,,,,,
90,속초,2020-06-23,21.9,,84.4,,,,,,
90,속초,2020-06-24,20,51.1,95.3,,,,,,
90,속초,2020-06-25,19.3,.3,92.6,,,,,,
90,속초,2020-06-26,23.8,,68.6,,,,,,
90,속초,2020-06-27,25.3,1,66.5,,,,,,
90,속초,2020-06-28,21.6,,86,,,,,,
90,속초,2020-06-29,21.4,.6,88.3,,,,,,
90,속초,2020-06-30,18.7,214.6,96.1,,,,,,
90,속초,2020-07-01,19.5,7.7,81,,,,,,
90,속초,2020-07-02,22,,76.9,,,,,,
90,속초,2020-07-03,21.7,,82.1,,,,,,
90,속초,2020-07-04,21.1,,80.5,,,,,,
90,속초,2020-07-05,23.2,,74.6,,,,,,
90,속초,2020-07-06,22.8,,80.9,,,,,,
90,속초,2020-07-07,23.1,,85.8,,,,,,
90,속초,2020-07-08,23.4,,82.1,,,,,,
90,속초,2020-07-09,22.7,0,86,,,,,,
90,속초,2020-07-10,21.5,84.4,96.5,,,,,,
90,속초,2020-07-11,19.3,36.3,89.9,,,,,,
90,속초,2020-07-12,19.7,,84.1,,,,,,
90,속초,2020-07-13,19,29,91.9,,,,,,
90,속초,2020-07-14,18.4,24.9,87.8,,,,,,
90,속초,2020-07-15,19.6,0,77.6,,,,,,
90,속초,2020-07-16,20.5,,80.5,,,,,,
90,속초,2020-07-17,21.5,,81.5,,,,,,
90,속초,2020-07-18,21.6,,81.3,,,,,,
90,속초,2020-07-19,21.1,2.7,88.8,,,,,,
90,속초,2020-07-20,26.9,0,67.8,,,,,,
90,속초,2020-07-21,25.2,,71.9,,,,,,
90,속초,2020-07-22,22.8,,87.8,,,,,,
90,속초,2020-07-23,21.1,22.2,94.8,,,,,,
90,속초,2020-07-24,19.8,115.5,96,,,,,,
90,속초,2020-07-25,19.9,34,97.4,,,,,,
90,속초,2020-07-26,20.5,13.2,92.3,,,,,,
90,속초,2020-07-27,20.3,1.9,95.9,,,,,,
90,속초,2020-07-28,21.3,0,94.1,,,,,,
90,속초,2020-07-29,21.3,2.9,95.5,,,,,,
90,속초,2020-07-30,22.7,0,91,,,,,,
90,속초,2020-07-31,27.6,,70.4,,,,,,
90,속초,2020-08-01,26.3,4.1,79.1,,,,,,
90,속초,2020-08-02,24,5.2,92.5,,,,,,
90,속초,2020-08-03,26.8,9.4,76.3,,,,,,
90,속초,2020-08-04,24.4,88.3,88.3,,,,,,
90,속초,2020-08-05,21.5,127.9,97.9,,,,,,
90,속초,2020-08-06,22.6,17.1,91.9,,,,,,
90,속초,2020-08-07,24.2,0,83.1,,,,,,
90,속초,2020-08-08,22.2,7.2,92,,,,,,
90,속초,2020-08-09,22.9,19.4,90.4,,,,,,
90,속초,2020-08-10,25,6.9,85.4,,,,,,
90,속초,2020-08-11,25.6,36.5,81.9,,,,,,
90,속초,2020-08-12,28.2,,68.6,,,,,,
90,속초,2020-08-13,28.9,,70.9,,,,,,
90,속초,2020-08-14,31,3.9,60.3,,,,,,
90,속초,2020-08-15,29.7,.3,66.8,,,,,,
90,속초,2020-08-16,28.9,,66.3,,,,,,
90,속초,2020-08-17,29.3,,69.3,,,,,,
90,속초,2020-08-18,28.6,,70.9,,,,,,
90,속초,2020-08-19,29.5,,58.8,,,,,,
90,속초,2020-08-20,24.4,11.9,86.6,,,,,,
90,속초,2020-08-21,21.2,26.7,94.8,,,,,,
90,속초,2020-08-22,22.1,21.2,94.3,,,,,,
90,속초,2020-08-23,23.6,.1,86.9,,,,,,
90,속초,2020-08-24,24.7,,84.6,,,,,,
90,속초,2020-08-25,27.3,,79.1,,,,,,
90,속초,2020-08-26,25.8,2.4,88.4,,,,,,
90,속초,2020-08-27,27.3,2,82.6,,,,,,
90,속초,2020-08-28,27.1,0,84.4,,,,,,
90,속초,2020-08-29,26.9,6.5,86.1,,,,,,
90,속초,2020-08-30,23.4,13.3,93.8,,,,,,
90,속초,2020-08-31,22.8,1,86.6,,,,,,
90,속초,2020-09-01,24,.7,85.3,,,,,,
90,속초,2020-09-02,23,147.1,97.4,,,,,,
90,속초,2020-09-03,25.3,64.4,68.6,,,,,,
90,속초,2020-09-04,23.7,,55.8,,,,,,
90,속초,2020-09-05,20.7,,78.3,,,,,,
90,속초,2020-09-06,18.3,31.1,88.5,,,,,,
90,속초,2020-09-07,21.3,192.5,83.1,,,,,,
90,속초,2020-09-08,25.1,0,49.9,,,,,,
90,속초,2020-09-09,22.6,.1,65.3,,,,,,
90,속초,2020-09-10,22.3,,69,,,,,,
90,속초,2020-09-11,20.2,3,84.8,,,,,,
90,속초,2020-09-12,18.5,13.3,92.3,,,,,,
90,속초,2020-09-13,17.4,9.8,89.5,,,,,,
90,속초,2020-09-14,20.1,,82.8,,,,,,
90,속초,2020-09-15,20.8,,87,,,,,,
90,속초,2020-09-16,20.7,.5,89.1,,,,,,
90,속초,2020-09-17,21.3,,59,,,,,,
90,속초,2020-09-18,21.6,,47,,,,,,
90,속초,2020-09-19,21.9,,41,,,,,,
90,속초,2020-09-20,18.5,,57.1,,,,,,
90,속초,2020-09-21,17.2,,64.6,,,,,,
90,속초,2020-09-22,16.8,0,76.4,,,,,,
90,속초,2020-09-23,17.3,.7,78,,,,,,
90,속초,2020-09-24,18.3,5.6,84,,,,,,
90,속초,2020-09-25,18.3,3.1,83.5,,,,,,
90,속초,2020-09-26,17.6,6.4,82.8,,,,,,
90,속초,2020-09-27,17,1.8,82.4,,,,,,
90,속초,2020-09-28,17,,80.8,,,,,,
90,속초,2020-09-29,18.3,,72.5,,,,,,
90,속초,2020-09-30,16.8,2.7,83.4,,,,,,
90,속초,2020-10-01,16.5,,80.3,,,,,,
90,속초,2020-10-02,18.8,0,74.8,,,,,,
90,속초,2020-10-03,18.3,,75.8,,,,,,
90,속초,2020-10-04,17.7,0,55.8,,,,,,
90,속초,2020-10-05,14.7,,41.6,,,,,,
90,속초,2020-10-06,13,,56,,,,,,
90,속초,2020-10-07,14.2,,64.8,,,,,,
90,속초,2020-10-08,15,,72.3,,,,,,
90,속초,2020-10-09,15.7,,68.5,,,,,,
90,속초,2020-10-10,14.8,,73.4,,,,,,
90,속초,2020-10-11,14.6,,75.3,,,,,,
90,속초,2020-10-12,15.4,,78.8,,,,,,
90,속초,2020-10-13,14.4,0,69.5,,,,,,
90,속초,2020-10-14,13.8,,57.8,,,,,,
90,속초,2020-10-15,11.2,,57.3,,,,,,
90,속초,2020-10-16,13,,54.9,,,,,,
90,속초,2020-10-17,12.3,,63,,,,,,
90,속초,2020-10-18,14.8,,50.4,,,,,,
90,속초,2020-10-19,15.1,,62.9,,,,,,
90,속초,2020-10-20,14.5,,63.4,,,,,,
90,속초,2020-10-21,14.6,,62.4,,,,,,
90,속초,2020-10-22,15.8,,52.6,,,,,,
90,속초,2020-10-23,10.7,,44.4,,,,,,
90,속초,2020-10-24,11.1,,27.3,,,,,,
90,속초,2020-10-25,15.6,,25.9,,,,,,
90,속초,2020-10-26,13.2,,61.1,,,,,,
90,속초,2020-10-27,15.1,,62.6,,,,,,
90,속초,2020-10-28,14,,50.6,,,,,,
90,속초,2020-10-29,10,,41.6,,,,,,
90,속초,2020-10-30,10.9,,60.8,,,,,,
90,속초,2020-10-31,13,,58.4,,,,,,
90,속초,2020-11-01,15.8,.1,51.9,,,,,,
90,속초,2020-11-02,12.9,0,27.3,,,,,,
90,속초,2020-11-03,6.7,0,26.1,,,,,,
90,속초,2020-11-04,7.6,,21.5,,,,,,
90,속초,2020-11-05,13.2,,39.5,,,,,,
90,속초,2020-11-06,16.6,,33.3,,,,,,
90,속초,2020-11-07,17.3,,37.5,,,,,,
90,속초,2020-11-08,11,,23.9,,,,,,
90,속초,2020-11-09,7.2,,24.9,,,,,,
90,속초,2020-11-10,7,,43.9,,,,,,
90,속초,2020-11-11,9.7,,46.1,,,,,,
90,속초,2020-11-12,14.1,,32.3,,,,,,
90,속초,2020-11-13,13.2,,54.4,,,,,,
90,속초,2020-11-14,11.5,,70.4,,,,,,
90,속초,2020-11-15,14,,50.6,,,,,,
90,속초,2020-11-16,14.8,0,60.4,,,,,,
90,속초,2020-11-17,14,,80.6,,,,,,
90,속초,2020-11-18,15.1,.2,89,,,,,,
90,속초,2020-11-19,17.3,15.3,66.3,,,,,,
90,속초,2020-11-20,7.4,,52.5,,,,,,
90,속초,2020-11-21,7.8,,62.8,,,,,,
90,속초,2020-11-22,8.2,.6,60.8,,,,,,
90,속초,2020-11-23,5.1,,41.8,,,,,,
90,속초,2020-11-24,4.9,,45.1,,,,,,
90,속초,2020-11-25,6.9,,37.5,,,,,,
90,속초,2020-11-26,6.8,2.8,63.4,,,,,,
90,속초,2020-11-27,6.8,.2,60.5,,,,,,
90,속초,2020-11-28,2.4,,36,,,,,,
90,속초,2020-11-29,1.9,,36.1,,,,,,
90,속초,2020-11-30,2.3,,29.9,,,,,,
90,속초,2020-12-01,2.1,,36.4,,,,,,
90,속초,2020-12-02,4.1,,34.6,,,,,,
90,속초,2020-12-03,3.7,,23.6,,,,,,
90,속초,2020-12-04,2.5,,26.3,,,,,,
90,속초,2020-12-05,4.1,,38.5,,,,,,
90,속초,2020-12-06,6,,44.4,,,,,,
90,속초,2020-12-07,5.5,,32.5,,,,,,
90,속초,2020-12-08,.9,,32.4,,,,,,
90,속초,2020-12-09,3.8,,34.6,,,,,,
90,속초,2020-12-10,7.3,,48.8,,,,,,
90,속초,2020-12-11,7.1,,43.6,,,,,,
90,속초,2020-12-12,4.7,,29.6,,,,,,
90,속초,2020-12-13,.2,.5,56.3,,,,,,
90,속초,2020-12-14,-5.7,,24.3,,,,,,
90,속초,2020-12-15,-6,,16.4,,,,,,
90,속초,2020-12-16,-5.7,,17,,,,,,
90,속초,2020-12-17,-2.3,,25.8,,,,,,
90,속초,2020-12-18,.4,,36,,,,,,
90,속초,2020-12-19,-1.8,,18,,,,,,
90,속초,2020-12-20,-1.5,,27.4,,,,,,
90,속초,2020-12-21,1.6,,30.8,,,,,,
90,속초,2020-12-22,4.1,,42.4,,,,,,
90,속초,2020-12-23,7.5,,40.9,,,,,,
90,속초,2020-12-24,5.1,,29.8,,,,,,
90,속초,2020-12-25,.2,,24.8,,,,,,
90,속초,2020-12-26,4.2,,40.6,,,,,,
90,속초,2020-12-27,7,,49.3,,,,,,
90,속초,2020-12-28,6.9,,59.9,,,,,,
90,속초,2020-12-29,3.7,0,60.8,,,,,,
90,속초,2020-12-30,-6.4,0,26.4,,,,,,
90,속초,2020-12-31,-6.3,,28.1,,,,,,
93,북춘천,2020-01-01,-5.1,.1,76.4,8.39,.3,950,.3,950,.3
93,북춘천,2020-01-02,-3,,80.8,8.89,,,,,
93,북춘천,2020-01-03,-3.1,,71,10.14,,,,,
93,북춘천,2020-01-04,-2.9,,66.5,10.99,,,,,
93,북춘천,2020-01-05,-3,,71.9,10.84,,,,,
93,북춘천,2020-01-06,-1.4,1,86.8,2.2,.4,1850,.4,1850,.4
93,북춘천,2020-01-07,3.7,37.5,97.4,1.04,,,,,
93,북춘천,2020-01-08,4.5,16.8,90.1,4.9,,,,,
93,북춘천,2020-01-09,-.5,,74.6,8.91,,,,,
93,북춘천,2020-01-10,-2.6,,84,9.71,,,,,
93,북춘천,2020-01-11,-2,,78.4,10.14,,,,,
93,북춘천,2020-01-12,-1.9,,75.5,9.74,,,,,
93,북춘천,2020-01-13,-3.9,,62.1,11.27,,,,,
93,북춘천,2020-01-14,-5.1,,66.6,11.8,,,,,
93,북춘천,2020-01-15,-5.2,,64.5,11.42,,,,,
93,북춘천,2020-01-16,-4.9,,67.3,10.93,,,,,
93,북춘천,2020-01-17,-3.2,,72.3,10.99,,,,,
93,북춘천,2020-01-18,-1.2,,66,11.96,,,,,
93,북춘천,2020-01-19,-1.8,.5,86,4.76,.3,1350,.3,1350,.3
93,북춘천,2020-01-20,-.9,,59.8,10.79,,,,,
93,북춘천,2020-01-21,-3.1,,58.9,12.4,,,,,
93,북춘천,2020-01-22,-.5,,61.3,5.9,,,,,
93,북춘천,2020-01-23,.9,,67.4,11.59,,,,,
93,북춘천,2020-01-24,.5,,76.9,10.38,,,,,
93,북춘천,2020-01-25,1.9,,82.1,7.73,,,,,
93,북춘천,2020-01-26,3.6,,70.4,11.96,,,,,
93,북춘천,2020-01-27,6.3,,51.8,3.65,,,,,
93,북춘천,2020-01-28,6,,58.4,7.14,,,,,
93,북춘천,2020-01-29,1.4,,73.8,7.65,,,,,
93,북춘천,2020-01-30,1.9,0,77.4,8.83,,,,,
93,북춘천,2020-01-31,2,,69.9,11.72,,,,,
93,북춘천,2020-02-01,-.1,,76.4,9.6,,,,,
93,북춘천,2020-02-02,-.2,0,71.3,7.75,,,,,
93,북춘천,2020-02-03,-.7,0,42.9,13.9,,,,,
93,북춘천,2020-02-04,-2.8,.5,64,11.94,1.8,2050,1.8,2050,1.8
93,북춘천,2020-02-05,-7.5,,39.8,14.97,,,1.8,1,
93,북춘천,2020-02-06,-7.6,,55.5,14.84,,,,,
93,북춘천,2020-02-07,-3.8,,61.5,10.51,,,,,
93,북춘천,2020-02-08,-1.4,,61.6,14.24,,,,,
93,북춘천,2020-02-09,-2.4,,60.3,14.36,,,,,
93,북춘천,2020-02-10,1.4,,62.9,14.12,,,,,
93,북춘천,2020-02-11,2,,59.5,14.84,,,,,
93,북춘천,2020-02-12,4.4,.2,76.4,4.17,,,,,
93,북춘천,2020-02-13,6.4,,83.4,12.64,,,,,
93,북춘천,2020-02-14,4.8,,82.4,12.1,,,,,
93,북춘천,2020-02-15,7.4,.5,77.3,10.18,,,,,
93,북춘천,2020-02-16,.2,11.2,81.4,5.43,,,,,
93,북춘천,2020-02-17,-5.5,.1,66.5,10.69,.2,550,.2,550,.2
93,북춘천,2020-02-18,-4.8,,62.4,16.81,,,,,
93,북춘천,2020-02-19,-1.8,,70.3,15.53,,,,,
93,북춘천,2020-02-20,1.1,,76.6,14.39,,,,,
93,북춘천,2020-02-21,3.3,.8,80.5,7.52,,,,,
93,북춘천,2020-02-22,3.4,2,66.1,8.07,,,,,
93,북춘천,2020-02-23,1.1,,54.6,17.35,,,,,
93,북춘천,2020-02-24,4.4,,68.8,12.42,,,,,
93,북춘천,2020-02-25,4.3,19.4,84.9,2.92,,,,,
93,북춘천,2020-02-26,3.1,0,82.8,7.61,,,,,
93,북춘천,2020-02-27,3.8,,66.1,16.58,,,,,
93,북춘천,2020-02-28,1.6,.6,92,3.75,,,,,
93,북춘천,2020-02-29,5.1,,83.6,12.62,,,,,
93,북춘천,2020-03-01,4.2,1.2,84.4,7.49,,,,,
93,북춘천,2020-03-02,3.2,1.3,64.3,16.06,,,,,
93,북춘천,2020-03-03,3.8,,70.9,11.69,,,,,
93,북춘천,2020-03-04,2.4,0,57,13.17,,,,,
93,북춘천,2020-03-05,.3,,57.9,19.28,,,,,
93,북춘천,2020-03-06,1.3,,61.8,17.27,,,,,
93,북춘천,2020-03-07,3.5,,62.9,10.05,,,,,
93,북춘천,2020-03-08,5.8,,60.5,19.45,,,,,
93,북춘천,2020-03-09,8.5,,56.4,13.05,,,,,
93,북춘천,2020-03-10,7.4,7,83.3,4.33,,,,,
93,북춘천,2020-03-11,2.6,,58.3,21.01,,,,,
93,북춘천,2020-03-12,5.3,,52.5,16.2,,,,,
93,북춘천,2020-03-13,6.1,,41,18.62,,,,,
93,북춘천,2020-03-14,2.5,,52.9,20.36,,,,,
93,북춘천,2020-03-15,2.5,0,57.3,16.86,,,,,
93,북춘천,2020-03-16,2.7,,51.8,22.74,,,,,
93,북춘천,2020-03-17,2.3,2.2,89.3,3.13,,,,,
93,북춘천,2020-03-18,6.3,,71,15.53,,,,,
93,북춘천,2020-03-19,5.9,.1,55.3,8.43,,,,,
93,북춘천,2020-03-20,7.4,,40.4,20.95,,,,,
93,북춘천,2020-03-21,11.2,0,56.4,14.22,,,,,
93,북춘천,2020-03-22,10.5,,43.6,23.07,,,,,
93,북춘천,2020-03-23,8.2,,43,22.09,,,,,
93,북춘천,2020-03-24,8.4,,47,22.55,,,,,
93,북춘천,2020-03-25,10.3,,48.4,19.33,,,,,
93,북춘천,2020-03-26,13.3,0,55,15.14,,,,,
93,북춘천,2020-03-27,12.2,1.9,81.3,6.47,,,,,
93,북춘천,2020-03-28,6.6,,39.6,21.7,,,,,
93,북춘천,2020-03-29,6.6,,46.3,24.31,,,,,
93,북춘천,2020-03-30,8.4,,45.9,23.64,,,,,
93,북춘천,2020-03-31,10.7,,42.9,21.63,,,,,
93,북춘천,2020-04-01,8.7,.5,63.9,14.74,,,,,
93,북춘천,2020-04-02,7,,60.9,20.27,,,,,
93,북춘천,2020-04-03,9.1,,43.3,23.83,,,,,
93,북춘천,2020-04-04,8.3,,39.1,17.94,,,,,
93,북춘천,2020-04-05,5.9,,32.1,25.26,,,,,
93,북춘천,2020-04-06,8.4,,42.5,24.25,,,,,
93,북춘천,2020-04-07,9.8,,47.3,20.39,,,,,
93,북춘천,2020-04-08,7.4,,39.3,25.41,,,,,
93,북춘천,2020-04-09,7.8,,44.9,23.98,,,,,
93,북춘천,2020-04-10,9.4,,48.5,21,,,,,
93,북춘천,2020-04-11,9.1,,53.1,17.66,,,,,
93,북춘천,2020-04-12,6.6,1.2,69.1,10.78,,,,,
93,북춘천,2020-04-13,9.4,,38.9,25.53,,,,,
93,북춘천,2020-04-14,10.9,,41.1,24.75,,,,,
93,북춘천,2020-04-15,12.9,,42.4,22.03,,,,,
93,북춘천,2020-04-16,14.2,,46.6,23.42,,,,,
93,북춘천,2020-04-17,9.8,10.2,88.1,3.67,,,,,
93,북춘천,2020-04-18,12.7,.1,67.8,22.34,,,,,
93,북춘천,2020-04-19,11,4.9,77.3,7.46,,,,,
93,북춘천,2020-04-20,9.3,.1,78.8,7.25,,,,,
93,북춘천,2020-04-21,6.9,,42.9,20.33,,,,,
93,북춘천,2020-04-22,6.3,0,38.9,20.64,,,,,
