지점,지점명,일시,평균기온(°C),일강수량(mm),평균 상대습도(%),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm)
90,속초,2015-05-23,23,,34.9,,,,,,
90,속초,2015-05-24,21.4,,44.8,,,,,,
90,속초,2015-05-25,19.2,,56.5,,,,,,
90,속초,2015-05-26,23.3,,47,,,,,,
90,속초,2015-05-27,15.2,,91.9,,,,,,
90,속초,2015-05-28,15.9,,94.6,,,,,,
90,속초,2015-05-29,19.3,,78.4,,,,,,
90,속초,2015-05-30,19,.1,71.9,,,,,,
90,속초,2015-05-31,17.4,,85.4,,,,,,
90,속초,2015-06-01,24.5,,41,,,,,,
90,속초,2015-06-02,21.7,,54.9,,,,,,
90,속초,2015-06-03,21.4,,43.9,,,,,,
90,속초,2015-06-04,22.8,,40.8,,,,,,
90,속초,2015-06-05,17.8,2,76,,,,,,
90,속초,2015-06-06,17.2,,78.8,,,,,,
90,속초,2015-06-07,17.3,,84.1,,,,,,
90,속초,2015-06-08,18,,83.5,,,,,,
90,속초,2015-06-09,20.4,,69.5,,,,,,
90,속초,2015-06-10,22.3,,61.8,,,,,,
90,속초,2015-06-11,18.8,.2,93.9,,,,,,
90,속초,2015-06-12,16.9,1.5,95.4,,,,,,
90,속초,2015-06-13,17.1,1.5,96.9,,,,,,
90,속초,2015-06-14,17.8,2.5,97.1,,,,,,
90,속초,2015-06-15,17.9,,99.6,,,,,,
90,속초,2015-06-16,18.3,,98.9,,,,,,
90,속초,2015-06-17,19.3,,96.3,,,,,,
90,속초,2015-06-18,18.9,1,100,,,,,,
90,속초,2015-06-19,17.7,,90,,,,,,
90,속초,2015-06-20,18.2,,86.4,,,,,,
90,속초,2015-06-21,20,,85.4,,,,,,
90,속초,2015-06-22,19.9,,92.4,,,,,,
90,속초,2015-06-23,20.3,,86.9,,,,,,
90,속초,2015-06-24,20.9,,91.1,,,,,,
90,속초,2015-06-25,20.7,.5,96.1,,,,,,
90,속초,2015-06-26,18.5,114.5,100,,,,,,
90,속초,2015-06-27,18.8,1.5,89.8,,,,,,
90,속초,2015-06-28,19.4,,87.9,,,,,,
90,속초,2015-06-29,21.3,,84.6,,,,,,
90,속초,2015-06-30,19.7,2.5,92.4,,,,,,
90,속초,2015-07-01,22,7.5,75.8,,,,,,
90,속초,2015-07-02,22.8,2,59.3,,,,,,
90,속초,2015-07-03,19.9,11,83.3,,,,,,
90,속초,2015-07-04,19.5,0,83.6,,,,,,
90,속초,2015-07-05,19.7,,86.9,,,,,,
90,속초,2015-07-06,20.2,,87.9,,,,,,
90,속초,2015-07-07,19.5,,88.4,,,,,,
90,속초,2015-07-08,19.2,11,98.6,,,,,,
90,속초,2015-07-09,20.1,1.5,95.3,,,,,,
90,속초,2015-07-10,21.3,,93.3,,,,,,
90,속초,2015-07-11,21.9,,96.9,,,,,,
90,속초,2015-07-12,21.3,24,100,,,,,,
90,속초,2015-07-13,27.2,,67.5,,,,,,
90,속초,2015-07-14,26.2,2,66.5,,,,,,
90,속초,2015-07-15,21.4,,85.8,,,,,,
90,속초,2015-07-16,19.8,.4,81.5,,,,,,
90,속초,2015-07-17,19.8,0,70.8,,,,,,
90,속초,2015-07-18,21.4,.1,74,,,,,,
90,속초,2015-07-19,20.3,6.5,90.1,,,,,,
90,속초,2015-07-20,20.2,5,93.8,,,,,,
90,속초,2015-07-21,20.8,.1,95.1,,,,,,
90,속초,2015-07-22,21.8,0,99.4,,,,,,
90,속초,2015-07-23,23.7,26,97.9,,,,,,
90,속초,2015-07-24,23.6,48,100,,,,,,
90,속초,2015-07-25,23.1,15,100,,,,,,
90,속초,2015-07-26,26.2,.1,88.4,,,,,,
90,속초,2015-07-27,28.4,,69.4,,,,,,
90,속초,2015-07-28,28.3,,70,,,,,,
90,속초,2015-07-29,25,2.6,89.6,,,,,,
90,속초,2015-07-30,28.9,,72.8,,,,,,
90,속초,2015-07-31,29.4,.3,65.6,,,,,,
90,속초,2015-08-01,24,22,92.4,,,,,,
90,속초,2015-08-02,24.3,2.6,92.3,,,,,,
90,속초,2015-08-03,27.6,0,82.6,,,,,,
90,속초,2015-08-04,29.1,,66.1,,,,,,
90,속초,2015-08-05,27.2,,76.6,,,,,,
90,속초,2015-08-06,27.6,,80.5,,,,,,
90,속초,2015-08-07,26,,91.1,,,,,,
90,속초,2015-08-08,25,16.9,91.4,,,,,,
90,속초,2015-08-09,26.8,,76.6,,,,,,
90,속초,2015-08-10,27.3,,72.6,,,,,,
90,속초,2015-08-11,25.7,,83.4,,,,,,
90,속초,2015-08-12,24.3,,86.4,,,,,,
90,속초,2015-08-13,23.7,59,85.6,,,,,,
90,속초,2015-08-14,23,.6,86.4,,,,,,
90,속초,2015-08-15,24.7,,86.6,,,,,,
90,속초,2015-08-16,23.1,25.1,91,,,,,,
90,속초,2015-08-17,23.8,.7,85.6,,,,,,
90,속초,2015-08-18,24,1.4,84.6,,,,,,
90,속초,2015-08-19,23.6,,86.4,,,,,,
90,속초,2015-08-20,23.8,0,90.9,,,,,,
90,속초,2015-08-21,23.3,0,86.1,,,,,,
90,속초,2015-08-22,23.8,,84.8,,,,,,
90,속초,2015-08-23,24,,85,,,,,,
90,속초,2015-08-24,23.1,19.6,88.5,,,,,,
90,속초,2015-08-25,20.8,41.5,91.1,,,,,,
90,속초,2015-08-26,19.2,1.6,80.5,,,,,,
90,속초,2015-08-27,23.9,,55.8,,,,,,
90,속초,2015-08-28,22.4,,61.3,,,,,,
90,속초,2015-08-29,22.1,,83,,,,,,
90,속초,2015-08-30,21.7,,89.8,,,,,,
90,속초,2015-08-31,21.7,7.6,91.3,,,,,,
90,속초,2015-09-01,21.1,1,92.5,,,,,,
90,속초,2015-09-02,21.2,2.6,89.9,,,,,,
90,속초,2015-09-03,21.6,1.2,82.4,,,,,,
90,속초,2015-09-04,21.5,,88.1,,,,,,
90,속초,2015-09-05,20.1,3.3,90.8,,,,,,
90,속초,2015-09-06,20.2,4,81.9,,,,,,
90,속초,2015-09-07,18.8,.2,81.8,,,,,,
90,속초,2015-09-08,18.1,,76.9,,,,,,
90,속초,2015-09-09,19.3,,80.1,,,,,,
90,속초,2015-09-10,20.2,0,77,,,,,,
90,속초,2015-09-11,19.4,1.2,85.6,,,,,,
90,속초,2015-09-12,16.8,0,86.9,,,,,,
90,속초,2015-09-13,17.7,,66,,,,,,
90,속초,2015-09-14,19,,71.8,,,,,,
90,속초,2015-09-15,18,,72.6,,,,,,
90,속초,2015-09-16,17.5,,72.4,,,,,,
90,속초,2015-09-17,18.1,,70.1,,,,,,
90,속초,2015-09-18,18.5,,81.3,,,,,,
90,속초,2015-09-19,18.4,,80.6,,,,,,
90,속초,2015-09-20,19.3,,88.3,,,,,,
90,속초,2015-09-21,19.6,,88.1,,,,,,
90,속초,2015-09-22,19.5,,87.8,,,,,,
90,속초,2015-09-23,19.1,,88.9,,,,,,
90,속초,2015-09-24,18.9,,85.6,,,,,,
90,속초,2015-09-25,19.3,,85.8,,,,,,
90,속초,2015-09-26,19.1,,87.3,,,,,,
90,속초,2015-09-27,18.8,,80.1,,,,,,
90,속초,2015-09-28,19.5,,55.4,,,,,,
90,속초,2015-09-29,17.9,,57,,,,,,
90,속초,2015-09-30,17.5,,66.1,,,,,,
90,속초,2015-10-01,16,14.8,80.4,,,,,,
90,속초,2015-10-02,17.3,,32.8,,,,,,
90,속초,2015-10-03,20.8,,32.4,,,,,,
90,속초,2015-10-04,14.4,,41.4,,,,,,
90,속초,2015-10-05,16.5,,58.8,,,,,,
90,속초,2015-10-06,18,,56.4,,,,,,
90,속초,2015-10-07,18.3,,73.5,,,,,,
90,속초,2015-10-08,17.5,,85.4,,,,,,
90,속초,2015-10-09,16.6,,32.6,,,,,,
90,속초,2015-10-10,13.8,0,51,,,,,,
90,속초,2015-10-11,11.6,,47.3,,,,,,
90,속초,2015-10-12,13.2,,40,,,,,,
90,속초,2015-10-13,17.1,,34.6,,,,,,
90,속초,2015-10-14,15.3,,67.8,,,,,,
90,속초,2015-10-15,14.4,,83.1,,,,,,
90,속초,2015-10-16,15,,87,,,,,,
90,속초,2015-10-17,16.5,,68.4,,,,,,
90,속초,2015-10-18,18.8,0,59.1,,,,,,
90,속초,2015-10-19,16.2,0,79.8,,,,,,
90,속초,2015-10-20,17.2,,73.9,,,,,,
90,속초,2015-10-21,14.5,5.6,89.9,,,,,,
90,속초,2015-10-22,12.1,7,87.5,,,,,,
90,속초,2015-10-23,14.6,,85,,,,,,
90,속초,2015-10-24,17.8,0,58.3,,,,,,
90,속초,2015-10-25,13.1,,65.3,,,,,,
90,속초,2015-10-26,12.7,0,75.5,,,,,,
90,속초,2015-10-27,14.1,0,46.8,,,,,,
90,속초,2015-10-28,11.4,,21.8,,,,,,
90,속초,2015-10-29,9,0,28.5,,,,,,
90,속초,2015-10-30,6.4,,23.9,,,,,,
90,속초,2015-10-31,5.2,,37.5,,,,,,
90,속초,2015-11-01,8.6,,38.8,,,,,,
90,속초,2015-11-02,12.1,,31.4,,,,,,
90,속초,2015-11-03,11.6,,52,,,,,,
90,속초,2015-11-04,11.7,,52.4,,,,,,
90,속초,2015-11-05,13.3,,53.3,,,,,,
90,속초,2015-11-06,11.2,1.6,77,,,,,,
90,속초,2015-11-07,10.5,56.5,92,,,,,,
90,속초,2015-11-08,10.3,35.5,91.9,,,,,,
90,속초,2015-11-09,9.5,27.7,92.9,,,,,,
90,속초,2015-11-10,9.8,5,90.4,,,,,,
90,속초,2015-11-11,9.3,67.5,92.3,,,,,,
90,속초,2015-11-12,10.4,6.2,93,,,,,,
90,속초,2015-11-13,10.3,31.9,92.9,,,,,,
90,속초,2015-11-14,11.5,50.7,93,,,,,,
90,속초,2015-11-15,13.2,,71.4,,,,,,
90,속초,2015-11-16,11.5,12.5,86.8,,,,,,
90,속초,2015-11-17,10.9,1.5,87.1,,,,,,
90,속초,2015-11-18,8.3,21.3,88.3,,,,,,
90,속초,2015-11-19,7.5,.6,90,,,,,,
90,속초,2015-11-20,9.5,,72.8,,,,,,
90,속초,2015-11-21,8.6,,73.4,,,,,,
90,속초,2015-11-22,8,60,89.9,,,,,,
90,속초,2015-11-23,5.6,38.3,92.4,,,,,,
90,속초,2015-11-24,3.7,22,90,,,,,,
90,속초,2015-11-25,2.3,24.7,85.1,,,,,,
90,속초,2015-11-26,.2,,41.9,,,,,,
90,속초,2015-11-27,.2,,31.8,,,,,,
90,속초,2015-11-28,2.6,,46.4,,,,,,
90,속초,2015-11-29,2.9,0,71.5,,,,,,
90,속초,2015-11-30,5.5,0,56.1,,,,,,
90,속초,2015-12-01,3.9,,64,,,,,,
90,속초,2015-12-02,6.3,0,75.5,,,,,,
90,속초,2015-12-03,1.3,.2,38.9,,,,,,
90,속초,2015-12-04,1.3,,30.6,,,,,,
90,속초,2015-12-05,5.4,,30.3,,,,,,
90,속초,2015-12-06,3.1,,52.4,,,,,,
90,속초,2015-12-07,4.7,,71.1,,,,,,
90,속초,2015-12-08,4.6,,81.8,,,,,,
90,속초,2015-12-09,5.9,,60,,,,,,
90,속초,2015-12-10,7.4,0,80.3,,,,,,
90,속초,2015-12-11,5.6,1.3,65.3,,,,,,
90,속초,2015-12-12,2.9,,65.3,,,,,,
90,속초,2015-12-13,4.3,,73.3,,,,,,
90,속초,2015-12-14,5.5,0,75.9,,,,,,
90,속초,2015-12-15,6.4,,51.5,,,,,,
90,속초,2015-12-16,.8,,27.6,,,,,,
90,속초,2015-12-17,-2.7,,30.3,,,,,,
90,속초,2015-12-18,1,,29.6,,,,,,
90,속초,2015-12-19,1.3,,45.8,,,,,,
90,속초,2015-12-20,4.3,,25.4,,,,,,
90,속초,2015-12-21,4.7,.2,49.4,,,,,,
90,속초,2015-12-22,3.6,,59,,,,,,
90,속초,2015-12-23,4,0,84.8,,,,,,
90,속초,2015-12-24,3.9,,46.9,,,,,,
90,속초,2015-12-25,1.4,,26,,,,,,
90,속초,2015-12-26,3.6,0,38.5,,,,,,
90,속초,2015-12-27,-3,,39.9,,,,,,
90,속초,2015-12-28,-2.5,,,,,,,,
90,속초,2015-12-29,-.1,,,,,,,,
90,속초,2015-12-30,2.4,,54.1,,,,,,
90,속초,2015-12-31,2,0,75.6,,,,,,
95,철원,2015-01-01,-9.1,,39.9,,,,,,
95,철원,2015-01-02,-8.7,,50.9,,,,,,
95,철원,2015-01-03,-5.9,,60.4,,,,,,
95,철원,2015-01-04,-.3,.2,82.3,,.3,850,.3,850,.3
95,철원,2015-01-05,-.3,1.5,77,,,,,,
95,철원,2015-01-06,-4.4,1.5,59.4,,.4,250,.4,250,.4
95,철원,2015-01-07,-9.5,,56.5,,,,.2,1,
95,철원,2015-01-08,-9.8,,63.5,,,,,,
95,철원,2015-01-09,-6.9,,63.8,,,,,,
95,철원,2015-01-10,-3.4,,62.6,,,,,,
95,철원,2015-01-11,-1.2,.1,57,,,,,,
95,철원,2015-01-12,-7,,58.5,,,,,,
95,철원,2015-01-13,-6.1,,65.4,,,,,,
95,철원,2015-01-14,-1.6,,56.3,,,,,,
95,철원,2015-01-15,0,,70.3,,,,,,
95,철원,2015-01-16,-1.6,.3,77.4,,.2,1150,.2,1150,.2
95,철원,2015-01-17,-6,,50.5,,,,,,
95,철원,2015-01-18,-4.7,4.5,74.8,,7,2400,7,2400,7
95,철원,2015-01-19,-2.4,.4,70.9,,.5,100,7.5,100,.5
95,철원,2015-01-20,-6.6,,73.3,,,,4,1,
95,철원,2015-01-21,-1.8,,75.5,,,,1.8,1,
95,철원,2015-01-22,1,,68.6,,,,.9,1,
95,철원,2015-01-23,-1.1,,70.8,,,,,,
95,철원,2015-01-24,.6,,70.6,,,,,,
95,철원,2015-01-25,-.5,7.5,87.9,,,,,,
95,철원,2015-01-26,1.8,1,87.4,,,,,,
95,철원,2015-01-27,-4.1,,65,,,,,,
95,철원,2015-01-28,-6.1,,67.6,,,,,,
95,철원,2015-01-29,-4.9,,74.9,,,,,,
95,철원,2015-01-30,-5.6,,63.5,,,,,,
95,철원,2015-01-31,-7.8,,64.5,,,,,,
95,철원,2015-02-01,-6.5,,59.6,,,,,,
95,철원,2015-02-02,-4.6,,62.3,,,,,,
95,철원,2015-02-03,-3.4,,63,,,,,,
95,철원,2015-02-04,-3.1,,64.3,,,,,,
95,철원,2015-02-05,-3.2,,69,,,,,,
95,철원,2015-02-06,-2.4,,61.9,,,,,,
95,철원,2015-02-07,-.8,,67.3,,,,,,
95,철원,2015-02-08,-10.7,,27.3,,,,,,
95,철원,2015-02-09,-7.8,0,50.6,,,,,,
95,철원,2015-02-10,-.7,,68,,,,,,
95,철원,2015-02-11,.4,,51,,,,,,
95,철원,2015-02-12,-4.6,,37.9,,,,,,
95,철원,2015-02-13,-4.4,,46.4,,,,,,
95,철원,2015-02-14,0,,74.3,,,,,,
95,철원,2015-02-15,5.3,,66.6,,,,,,
95,철원,2015-02-16,2.8,10,87.6,,,,,,
95,철원,2015-02-17,1,1.5,89.9,,,,,,.4
95,철원,2015-02-18,.2,,83.5,,,,,,
95,철원,2015-02-19,-.1,,78.1,,,,,,
95,철원,2015-02-20,2.1,,66.8,,,,,,
95,철원,2015-02-21,2.5,8.5,89.1,,,,,,
95,철원,2015-02-22,2.8,2.5,78.1,,,,,,
95,철원,2015-02-23,0,,57.6,,,,,,
95,철원,2015-02-24,-.1,,67.6,,,,,,
95,철원,2015-02-25,2.9,1,64,,,,,,
95,철원,2015-02-26,0,.5,56,,,,,,
95,철원,2015-02-27,-3.2,,42.6,,,,,,
95,철원,2015-02-28,.1,,56.8,,,,,,
95,철원,2015-03-01,1.1,.3,56.6,,,,,,.5
95,철원,2015-03-02,.6,,53.4,,,,,,
95,철원,2015-03-03,1,3,73.3,,,,,,
95,철원,2015-03-04,-3.3,,43.3,,,,,,
95,철원,2015-03-05,-2.9,,55.9,,,,,,
95,철원,2015-03-06,-.6,,54,,,,,,
95,철원,2015-03-07,.6,,55.4,,,,,,
95,철원,2015-03-08,4.6,,52.8,,,,,,
95,철원,2015-03-09,1,,40,,,,,,
95,철원,2015-03-10,-4.2,,27.5,,,,,,
95,철원,2015-03-11,-1,0,34.8,,,,,,
95,철원,2015-03-12,.9,,35.4,,,,,,
95,철원,2015-03-13,2.7,,45.8,,,,,,
95,철원,2015-03-14,1.6,,39.6,,,,,,
95,철원,2015-03-15,2.6,,47.4,,,,,,
95,철원,2015-03-16,5.3,,50.1,,,,,,
95,철원,2015-03-17,6.6,0,59.6,,,,,,
95,철원,2015-03-18,8.4,0,57.8,,,,,,
95,철원,2015-03-19,11,,46.8,,,,,,
95,철원,2015-03-20,10.8,,37.6,,,,,,
95,철원,2015-03-21,8.8,,37.8,,,,,,
95,철원,2015-03-22,5.2,,37.5,,,,,,
95,철원,2015-03-23,2.4,,29.1,,,,,,
95,철원,2015-03-24,2.8,,36.8,,,,,,
95,철원,2015-03-25,4.4,,39,,,,,,
95,철원,2015-03-26,6.6,,40.9,,,,,,
95,철원,2015-03-27,7.4,,48.5,,,,,,
95,철원,2015-03-28,7.5,,37.6,,,,,,
95,철원,2015-03-29,9.8,,48.9,,,,,,
95,철원,2015-03-30,10.6,,52,,,,,,
95,철원,2015-03-31,10.4,4.5,75.3,,,,,,
95,철원,2015-04-01,9.4,1.5,67.5,,,,,,
95,철원,2015-04-02,12.6,43,73,,,,,,
95,철원,2015-04-03,11.5,2,78.8,,,,,,
95,철원,2015-04-04,9.9,,52.8,,,,,,
95,철원,2015-04-05,8.4,,60.4,,,,,,
95,철원,2015-04-06,8.4,,60.8,,,,,,
95,철원,2015-04-07,4.9,.3,71.8,,,,,,
95,철원,2015-04-08,5.8,,55.1,,,,,,
95,철원,2015-04-09,6.4,,47.4,,,,,,
95,철원,2015-04-10,8.8,,47.9,,,,,,
95,철원,2015-04-11,11.1,,44.9,,,,,,
95,철원,2015-04-12,10.8,,50.3,,,,,,
95,철원,2015-04-13,10.4,2,49.5,,,,,,
95,철원,2015-04-14,5.7,20.5,87.3,,,,,,
95,철원,2015-04-15,9.1,1.5,76.4,,,,,,
95,철원,2015-04-16,8.5,7.5,69.4,,,,,,
95,철원,2015-04-17,9,,46.1,,,,,,
95,철원,2015-04-18,12.8,,42.8,,,,,,
95,철원,2015-04-19,12.7,13.5,67.1,,,,,,
95,철원,2015-04-20,10.4,6.5,73.4,,,,,,
95,철원,2015-04-21,11.9,,51,,,,,,
95,철원,2015-04-22,11.8,0,48.9,,,,,,
95,철원,2015-04-23,12.7,,39.9,,,,,,
95,철원,2015-04-24,14.1,,37.9,,,,,,
95,철원,2015-04-25,13.8,,34.4,,,,,,
95,철원,2015-04-26,16.2,,42.1,,,,,,
95,철원,2015-04-27,17,,46.6,,,,,,
95,철원,2015-04-28,17.4,,38,,,,,,
95,철원,2015-04-29,17.2,0,49.3,,,,,,
95,철원,2015-04-30,19.9,,56,,,,,,
95,철원,2015-05-01,19.9,,59.6,,,,,,
95,철원,2015-05-02,19.7,,63.6,,,,,,
95,철원,2015-05-03,17.8,4.5,89.1,,,,,,
95,철원,2015-05-04,15.5,,41.8,,,,,,
95,철원,2015-05-05,12.6,,41.5,,,,,,
95,철원,2015-05-06,13.3,,47.1,,,,,,
95,철원,2015-05-07,14.4,,42.1,,,,,,
95,철원,2015-05-08,14,,61.1,,,,,,
95,철원,2015-05-09,16.5,,50.6,,,,,,
95,철원,2015-05-10,16.5,,48.8,,,,,,
95,철원,2015-05-11,16.9,18,62,,,,,,
95,철원,2015-05-12,12.8,12,75,,,,,,
95,철원,2015-05-13,17.6,,53.3,,,,,,
95,철원,2015-05-14,18.8,,67,,,,,,
95,철원,2015-05-15,18.4,,69.8,,,,,,
95,철원,2015-05-16,16.9,,50.5,,,,,,
