지점,지점명,일시,평균기온(°C),일강수량(mm),평균 상대습도(%),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm)
90,속초,2014-03-01,3.7,3,86.6,,,,,,
90,속초,2014-03-02,1.7,8.5,92.4,,1,1055,1,1055,1.3
90,속초,2014-03-03,4.1,,72,,,,,,
90,속초,2014-03-04,8.1,,39.4,,,,,,
90,속초,2014-03-05,.3,15.1,76.1,,10.5,1105,10.5,1105,10.6
90,속초,2014-03-06,1.5,,35.2,,,,3,1,
90,속초,2014-03-07,1,,33.3,,,,,,
90,속초,2014-03-08,2.8,,44.6,,,,,,
90,속초,2014-03-09,2.2,,40.8,,,,,,
90,속초,2014-03-10,1.8,,47.5,,,,,,
90,속초,2014-03-11,8.6,,36,,,,,,
90,속초,2014-03-12,7.3,.1,58.4,,,,,,
90,속초,2014-03-13,3.2,.5,67,,,,,,
90,속초,2014-03-14,4,,58.5,,,,,,
90,속초,2014-03-15,10,,37.3,,,,,,
90,속초,2014-03-16,9.2,,58.4,,,,,,
90,속초,2014-03-17,9.5,0,77.8,,,,,,
90,속초,2014-03-18,11.7,0,61.8,,,,,,
90,속초,2014-03-19,7.6,,73,,,,,,
90,속초,2014-03-20,4.8,8,79,,,,,,
90,속초,2014-03-21,5.3,,53.6,,,,,,
90,속초,2014-03-22,10.3,,43.9,,,,,,
90,속초,2014-03-23,15.6,,33.1,,,,,,
90,속초,2014-03-24,15.5,,29.5,,,,,,
90,속초,2014-03-25,16.6,,45.5,,,,,,
90,속초,2014-03-26,13.3,,64.1,,,,,,
90,속초,2014-03-27,12.6,,70.8,,,,,,
90,속초,2014-03-28,20.1,,37.9,,,,,,
90,속초,2014-03-29,14.2,.2,63.9,,,,,,
90,속초,2014-03-30,8.8,5,75.6,,,,,,
90,속초,2014-03-31,10.2,,79.6,,,,,,
90,속초,2014-04-01,11.7,,76.8,,,,,,
90,속초,2014-04-02,16.5,,45.8,,,,,,
90,속초,2014-04-03,7.7,34,87.6,,,,,,
90,속초,2014-04-04,4.3,3.5,79.3,,,,,,
90,속초,2014-04-05,4.3,3,77.6,,,,,,
90,속초,2014-04-06,8.2,,47.3,,,,,,
90,속초,2014-04-07,17.3,,29.4,,,,,,
90,속초,2014-04-08,12.8,,63.3,,,,,,
90,속초,2014-04-09,17.5,,40.1,,,,,,
90,속초,2014-04-10,11.2,,56.3,,,,,,
90,속초,2014-04-11,9.8,,76.3,,,,,,
90,속초,2014-04-12,11.3,,85.4,,,,,,
90,속초,2014-04-13,11.9,,90.5,,,,,,
90,속초,2014-04-14,14.1,,76.5,,,,,,
90,속초,2014-04-15,21,,43.8,,,,,,
90,속초,2014-04-16,13.4,,73.8,,,,,,
90,속초,2014-04-17,11.7,.3,82.6,,,,,,
90,속초,2014-04-18,11.1,0,69.8,,,,,,
90,속초,2014-04-19,10.7,,70.3,,,,,,
90,속초,2014-04-20,11.7,,70.8,,,,,,
90,속초,2014-04-21,15.1,,50,,,,,,
90,속초,2014-04-22,15.6,,40.5,,,,,,
90,속초,2014-04-23,18.1,,36.5,,,,,,
90,속초,2014-04-24,18.5,,43.8,,,,,,
90,속초,2014-04-25,19.2,,37.3,,,,,,
90,속초,2014-04-26,18.9,,47.4,,,,,,
90,속초,2014-04-27,17.1,1.5,67,,,,,,
90,속초,2014-04-28,13.6,10.5,97,,,,,,
90,속초,2014-04-29,12,41,98.6,,,,,,
90,속초,2014-04-30,11.7,5,79.1,,,,,,
90,속초,2014-05-01,16.1,,73.1,,,,,,
90,속초,2014-05-02,22.3,,35.4,,,,,,
90,속초,2014-05-03,16.4,,38.9,,,,,,
90,속초,2014-05-04,16.6,,36.8,,,,,,
90,속초,2014-05-05,12.5,0,40.4,,,,,,
90,속초,2014-05-06,15.5,,31.5,,,,,,
90,속초,2014-05-07,16.5,,43.6,,,,,,
90,속초,2014-05-08,13.4,11,85.3,,,,,,
90,속초,2014-05-09,13.8,,61.3,,,,,,
90,속초,2014-05-10,13.7,,72.5,,,,,,
90,속초,2014-05-11,13.5,8.5,86.1,,,,,,
90,속초,2014-05-12,17.9,3.5,64.8,,,,,,
90,속초,2014-05-13,24.4,,32.8,,,,,,
90,속초,2014-05-14,21.5,,45.4,,,,,,
90,속초,2014-05-15,21.1,0,39.9,,,,,,
90,속초,2014-05-16,18.8,,46.4,,,,,,
90,속초,2014-05-17,15.2,,81.6,,,,,,
90,속초,2014-05-18,15.1,,89.1,,,,,,
90,속초,2014-05-19,14.7,,97.8,,,,,,
90,속초,2014-05-20,15.1,,97.1,,,,,,
90,속초,2014-05-21,15.4,,90.1,,,,,,
90,속초,2014-05-22,15.1,.5,91.5,,,,,,
90,속초,2014-05-23,14.7,1.5,97.3,,,,,,
90,속초,2014-05-24,23,,63,,,,,,
90,속초,2014-05-25,20.5,0,64.6,,,,,,
90,속초,2014-05-26,22.4,0,52.8,,,,,,
90,속초,2014-05-27,27.7,,26,,,,,,
90,속초,2014-05-28,18.6,,80,,,,,,
90,속초,2014-05-29,24.7,,53.5,,,,,,
90,속초,2014-05-30,24,,48.4,,,,,,
90,속초,2014-05-31,21.7,,63.9,,,,,,
90,속초,2014-06-01,25.4,,52,,,,,,
90,속초,2014-06-02,18.4,0,91,,,,,,
90,속초,2014-06-03,17.9,8,99.1,,,,,,
90,속초,2014-06-04,18,2,95,,,,,,
90,속초,2014-06-05,18,.5,93.4,,,,,,
90,속초,2014-06-06,18.1,,84.8,,,,,,
90,속초,2014-06-07,17.8,0,94.3,,,,,,
90,속초,2014-06-08,17.1,3.5,98.1,,,,,,
90,속초,2014-06-09,17.6,.1,97.9,,,,,,
90,속초,2014-06-10,18.4,2,93.3,,,,,,
90,속초,2014-06-11,17.7,1.5,95.9,,,,,,
90,속초,2014-06-12,17.5,.2,93,,,,,,
90,속초,2014-06-13,18,1,89.9,,,,,,
90,속초,2014-06-14,22.6,,68.9,,,,,,
90,속초,2014-06-15,26.1,,46,,,,,,
90,속초,2014-06-16,23.5,0,68.8,,,,,,
90,속초,2014-06-17,19.3,.5,98.1,,,,,,
90,속초,2014-06-18,19.3,3,97.6,,,,,,
90,속초,2014-06-19,19.7,7.5,98.9,,,,,,
90,속초,2014-06-20,18.2,3,96.9,,,,,,
90,속초,2014-06-21,18.5,2.5,99.3,,,,,,
90,속초,2014-06-22,19.5,2.5,90.4,,,,,,
90,속초,2014-06-23,19.2,2,98,,,,,,
90,속초,2014-06-24,20.3,.1,94.1,,,,,,
90,속초,2014-06-25,21.3,,86.9,,,,,,
90,속초,2014-06-26,21.3,,97.4,,,,,,
90,속초,2014-06-27,22.4,,87.6,,,,,,
90,속초,2014-06-28,22.1,1.5,92.4,,,,,,
90,속초,2014-06-29,21.2,.5,95.6,,,,,,
90,속초,2014-06-30,21.8,,92.4,,,,,,
90,속초,2014-07-01,21.9,,97.5,,,,,,
90,속초,2014-07-02,22.5,,98.8,,,,,,
90,속초,2014-07-03,21.5,46,100,,,,,,
90,속초,2014-07-04,22.3,.2,96.5,,,,,,
90,속초,2014-07-05,21.9,,88.6,,,,,,
90,속초,2014-07-06,21.6,,92.9,,,,,,
90,속초,2014-07-07,21.9,,91.8,,,,,,
90,속초,2014-07-08,23,0,94.1,,,,,,
90,속초,2014-07-09,25.7,19,91.3,,,,,,
90,속초,2014-07-10,24.3,,89.9,,,,,,
90,속초,2014-07-11,29.6,,41.3,,,,,,
90,속초,2014-07-12,27.6,,54.8,,,,,,
90,속초,2014-07-13,26.7,,64.6,,,,,,
90,속초,2014-07-14,28.4,,51.4,,,,,,
90,속초,2014-07-15,25.9,,66.3,,,,,,
90,속초,2014-07-16,26.7,,68.9,,,,,,
90,속초,2014-07-17,26.7,,69.5,,,,,,
90,속초,2014-07-18,27.5,0,68.9,,,,,,
90,속초,2014-07-19,27.2,,78.3,,,,,,
90,속초,2014-07-20,26.2,,83.5,,,,,,
90,속초,2014-07-21,27.6,,72.9,,,,,,
90,속초,2014-07-22,28.1,3,65,,,,,,
90,속초,2014-07-23,27.8,.1,68.9,,,,,,
90,속초,2014-07-24,27,.1,62.3,,,,,,
90,속초,2014-07-25,22,45.5,96.1,,,,,,
90,속초,2014-07-26,26.1,8,72.4,,,,,,
90,속초,2014-07-27,22.9,1,85.5,,,,,,
90,속초,2014-07-28,23.3,,81.3,,,,,,
90,속초,2014-07-29,23.1,.5,89.5,,,,,,
90,속초,2014-07-30,24.5,,92.4,,,,,,
90,속초,2014-07-31,26,3.5,89.1,,,,,,
90,속초,2014-08-01,27.5,,77.9,,,,,,
90,속초,2014-08-02,26.1,0,97.9,,,,,,
90,속초,2014-08-03,24.4,36.5,100,,,,,,
90,속초,2014-08-04,25.2,1,100,,,,,,
90,속초,2014-08-05,26.7,,94.4,,,,,,
90,속초,2014-08-06,26,2.5,92.4,,,,,,
90,속초,2014-08-07,23.3,0,83.5,,,,,,
90,속초,2014-08-08,23.3,,87,,,,,,
90,속초,2014-08-09,23.8,7,84,,,,,,
90,속초,2014-08-10,22.8,37,99.5,,,,,,
90,속초,2014-08-11,24.7,1,69.4,,,,,,
90,속초,2014-08-12,26.8,,60.3,,,,,,
90,속초,2014-08-13,23.9,3.5,84.6,,,,,,
90,속초,2014-08-14,21.8,3,93,,,,,,
90,속초,2014-08-15,22.4,,92.9,,,,,,
90,속초,2014-08-16,24,,94,,,,,,
90,속초,2014-08-17,22.3,8,100,,,,,,
90,속초,2014-08-18,20.4,49,100,,,,,,
90,속초,2014-08-19,20.2,23.5,100,,,,,,
90,속초,2014-08-20,22.2,.1,97.8,,,,,,
90,속초,2014-08-21,21.8,73.5,100,,,,,,
90,속초,2014-08-22,26.8,,62.8,,,,,,
90,속초,2014-08-23,28.1,,61.8,,,,,,
90,속초,2014-08-24,25.4,0,72.9,,,,,,
90,속초,2014-08-25,22.9,4,98.8,,,,,,
90,속초,2014-08-26,20.7,44.5,96,,,,,,
90,속초,2014-08-27,20.4,2,89.4,,,,,,
90,속초,2014-08-28,21.3,,85.8,,,,,,
90,속초,2014-08-29,21.8,,85.5,,,,,,
90,속초,2014-08-30,21.1,,81.4,,,,,,
90,속초,2014-08-31,21,,78.1,,,,,,
90,속초,2014-09-01,21.6,,82.4,,,,,,
90,속초,2014-09-02,21.8,1.5,85,,,,,,
90,속초,2014-09-03,19.7,138,100,,,,,,
90,속초,2014-09-04,24.3,2,68.6,,,,,,
90,속초,2014-09-05,25.6,,57.1,,,,,,
90,속초,2014-09-06,23.3,,86.8,,,,,,
90,속초,2014-09-07,22.5,,93.4,,,,,,
90,속초,2014-09-08,22.6,,89.1,,,,,,
90,속초,2014-09-09,22.3,,76,,,,,,
90,속초,2014-09-10,21.2,0,88.4,,,,,,
90,속초,2014-09-11,21.1,,86.3,,,,,,
90,속초,2014-09-12,21.2,2,85,,,,,,
90,속초,2014-09-13,20.8,7,81,,,,,,
90,속초,2014-09-14,20.6,,77.9,,,,,,
90,속초,2014-09-15,21.2,1.5,85.5,,,,,,
90,속초,2014-09-16,19.5,,79.3,,,,,,
90,속초,2014-09-17,18.8,6,86.9,,,,,,
90,속초,2014-09-18,18.9,,76.5,,,,,,
90,속초,2014-09-19,20.2,,72.9,,,,,,
90,속초,2014-09-20,20,0,81.1,,,,,,
90,속초,2014-09-21,19,4.5,85.6,,,,,,
90,속초,2014-09-22,19.5,,85.8,,,,,,
90,속초,2014-09-23,20.3,,83.6,,,,,,
90,속초,2014-09-24,18.1,8,97.3,,,,,,
90,속초,2014-09-25,18.3,2.5,95,,,,,,
90,속초,2014-09-26,19.1,,78.6,,,,,,
90,속초,2014-09-27,20.4,,77.1,,,,,,
90,속초,2014-09-28,20.9,0,81.8,,,,,,
90,속초,2014-09-29,20,1.5,88.9,,,,,,
90,속초,2014-09-30,14.5,6.5,94.3,,,,,,
90,속초,2014-10-01,16.6,,89.3,,,,,,
90,속초,2014-10-02,18.1,.5,87.1,,,,,,
90,속초,2014-10-03,18.5,.5,68.5,,,,,,
90,속초,2014-10-04,15.5,5.5,79.1,,,,,,
90,속초,2014-10-05,15.4,,66.6,,,,,,
90,속초,2014-10-06,14.7,,72.3,,,,,,
90,속초,2014-10-07,16.1,,68,,,,,,
90,속초,2014-10-08,16.9,,60.9,,,,,,
90,속초,2014-10-09,17.6,,70.8,,,,,,
90,속초,2014-10-10,17.6,0,75.4,,,,,,
90,속초,2014-10-11,16.5,,79,,,,,,
90,속초,2014-10-12,16.9,,87.6,,,,,,
90,속초,2014-10-13,14.9,2,74.5,,,,,,
90,속초,2014-10-14,12.4,,66,,,,,,
90,속초,2014-10-15,14.4,,58.5,,,,,,
90,속초,2014-10-16,15.2,.5,44.8,,,,,,
90,속초,2014-10-17,15.7,,34.5,,,,,,
90,속초,2014-10-18,17,,56.5,,,,,,
90,속초,2014-10-19,17.6,,60.3,,,,,,
90,속초,2014-10-20,16,9.5,88,,,,,,
90,속초,2014-10-21,13.6,21,92,,,,,,
90,속초,2014-10-22,11.3,.1,74,,,,,,
90,속초,2014-10-23,13,,71.8,,,,,,
90,속초,2014-10-24,17.8,,60.3,,,,,,
90,속초,2014-10-25,19.9,,51.9,,,,,,
90,속초,2014-10-26,20.3,0,40.4,,,,,,
90,속초,2014-10-27,12.2,,46.6,,,,,,
90,속초,2014-10-28,12.3,,58.1,,,,,,
90,속초,2014-10-29,13.3,,53.6,,,,,,
90,속초,2014-10-30,15,,59.4,,,,,,
90,속초,2014-10-31,16,0,80.3,,,,,,
90,속초,2014-11-01,15.5,.4,92.8,,,,,,
90,속초,2014-11-02,14.1,0,43,,,,,,
90,속초,2014-11-03,10.5,,30.1,,,,,,
90,속초,2014-11-04,13.2,,46.9,,,,,,
90,속초,2014-11-05,14.3,,48.3,,,,,,
90,속초,2014-11-06,14.8,4,63,,,,,,
90,속초,2014-11-07,9,9.5,100,,,,,,
90,속초,2014-11-08,11.2,,93.5,,,,,,
90,속초,2014-11-09,12.4,,59.1,,,,,,
90,속초,2014-11-10,10.9,,46.5,,,,,,
90,속초,2014-11-11,12.7,,40.4,,,,,,
90,속초,2014-11-12,8.4,0,40.3,,,,,,
90,속초,2014-11-13,2.1,,24.6,,,,,,
90,속초,2014-11-14,6.8,,31.5,,,,,,
90,속초,2014-11-15,6.7,,39.3,,,,,,
90,속초,2014-11-16,7.4,,42.5,,,,,,
90,속초,2014-11-17,8.2,,54.6,,,,,,
90,속초,2014-11-18,7.4,,49.9,,,,,,
90,속초,2014-11-19,8,,42.8,,,,,,
90,속초,2014-11-20,10,,45.3,,,,,,
90,속초,2014-11-21,13.1,,54.6,,,,,,
90,속초,2014-11-22,12.5,,70.9,,,,,,
90,속초,2014-11-23,10,,70.6,,,,,,
90,속초,2014-11-24,10.4,1,65.9,,,,,,
90,속초,2014-11-25,9.2,9,80,,,,,,
90,속초,2014-11-26,8.2,.1,80.4,,,,,,
90,속초,2014-11-27,10.1,,72.6,,,,,,
90,속초,2014-11-28,9.4,25,88.9,,,,,,
90,속초,2014-11-29,9.9,.1,95.4,,,,,,
90,속초,2014-11-30,9.9,2.5,99.4,,,,,,
90,속초,2014-12-01,1.9,0,39.3,,,,,,
90,속초,2014-12-02,-3.7,,26.5,,,,,,
90,속초,2014-12-03,.3,,37.1,,,,,,
90,속초,2014-12-04,-1.3,,29.5,,,,,,
90,속초,2014-12-05,-3,,31.3,,,,,,
90,속초,2014-12-06,-2,,34.6,,,,,,
90,속초,2014-12-07,-.3,,34.4,,,,,,
90,속초,2014-12-08,2.5,,33.1,,,,,,
90,속초,2014-12-09,1.9,,41.6,,,,,,
90,속초,2014-12-10,5.7,,44.1,,,,,,
90,속초,2014-12-11,2.8,,39.8,,,,,,
90,속초,2014-12-12,-.5,,39.4,,,,,,
90,속초,2014-12-13,-3.3,,28.9,,,,,,
90,속초,2014-12-14,-.8,,37.4,,,,,,
90,속초,2014-12-15,2.2,.2,66.8,,,,,,
90,속초,2014-12-16,-1.8,0,47.9,,,,,,
90,속초,2014-12-17,-7.5,,28.4,,,,,,
90,속초,2014-12-18,-5.2,,27.9,,,,,,
90,속초,2014-12-19,1.8,,41.1,,,,,,
90,속초,2014-12-20,2.9,,42,,,,,,
90,속초,2014-12-21,-3.1,,32.6,,,,,,
90,속초,2014-12-22,-1.1,,37.1,,,,,,
90,속초,2014-12-23,4.9,,42.6,,,,,,
90,속초,2014-12-24,5.9,,49.4,,,,,,
90,속초,2014-12-25,.7,,36.4,,,,,,
90,속초,2014-12-26,-.5,,37.6,,,,,,
90,속초,2014-12-27,3.5,,33.8,,,,,,
90,속초,2014-12-28,4.2,,46.3,,,,,,
90,속초,2014-12-29,5.1,,49.6,,,,,,
90,속초,2014-12-30,5.9,,33.8,,,,,,
90,속초,2014-12-31,1.7,,31.9,,,,,,
95,철원,2014-01-01,2.7,,51.6,,,,.5,1,
95,철원,2014-01-02,-2,,55,,,,,,
95,철원,2014-01-03,-2.7,,80.9,,,,,,
95,철원,2014-01-04,-2.9,,76.6,,,,,,
95,철원,2014-01-05,-3.8,,76.9,,,,,,
95,철원,2014-01-06,-2.7,,71.1,,,,,,
95,철원,2014-01-07,.5,0,80,,,,,,
95,철원,2014-01-08,-.8,0,68.8,,,,,,
95,철원,2014-01-09,-9.5,,40.9,,,,,,
95,철원,2014-01-10,-8.3,,56.5,,,,,,
95,철원,2014-01-11,-3.7,0,51.9,,,,,,
95,철원,2014-01-12,-4,.2,49.3,,.3,850,.3,850,.3
95,철원,2014-01-13,-9.7,,50.9,,,,,,
95,철원,2014-01-14,-8.5,,55,,,,,,
95,철원,2014-01-15,-6.8,,60.8,,,,,,
95,철원,2014-01-16,-3.9,0,79.9,,,,,,
95,철원,2014-01-17,-4.6,,77.9,,,,,,
95,철원,2014-01-18,-6,,61.6,,,,,,
95,철원,2014-01-19,-5.7,,52.9,,,,,,
95,철원,2014-01-20,-3,6,85.4,,7.4,1200,7.4,1200,8.4
95,철원,2014-01-21,-7.3,0,78.1,,0,300,6.8,1,0
95,철원,2014-01-22,-7,,68.8,,,,4.3,1,
95,철원,2014-01-23,-3,,75,,,,3.6,1,
95,철원,2014-01-24,2.9,,74.4,,,,2.7,1,
95,철원,2014-01-25,2.3,2,87.6,,,,,,
95,철원,2014-01-26,-3.8,,69.4,,,,,,
95,철원,2014-01-27,-2.6,,62.5,,,,,,
95,철원,2014-01-28,-.2,.5,59.5,,.4,200,.4,200,.4
95,철원,2014-01-29,-1.9,,55.6,,,,,,
95,철원,2014-01-30,2.2,4,62.6,,,,,,
95,철원,2014-01-31,-2.3,,58.3,,,,,,
95,철원,2014-02-01,.7,10.5,82.1,,,,,,
95,철원,2014-02-02,2.2,1,96.1,,,,,,
95,철원,2014-02-03,-5,,54.1,,,,,,
95,철원,2014-02-04,-9.3,,45,,,,,,
95,철원,2014-02-05,-7.8,,51.8,,,,,,
95,철원,2014-02-06,-3.9,,53.3,,,,,,
95,철원,2014-02-07,-.3,.1,58.6,,.1,2400,.1,2400,.1
95,철원,2014-02-08,-1.9,4.6,84.5,,7,2400,7,2400,7.8
95,철원,2014-02-09,-2.7,1.8,78.8,,2.3,2130,7.5,50,2.8
95,철원,2014-02-10,-2.4,,64.6,,,,6.8,1,
95,철원,2014-02-11,-4.1,,67.1,,,,,,
95,철원,2014-02-12,-2.7,,67.8,,,,,,
95,철원,2014-02-13,-1.2,,64.8,,,,,,
95,철원,2014-02-14,-.6,,67,,,,,,
95,철원,2014-02-15,-.6,,67.8,,,,,,
95,철원,2014-02-16,-.4,,69.4,,,,,,
95,철원,2014-02-17,1.2,,64.5,,,,,,
95,철원,2014-02-18,.1,,55.5,,,,,,
95,철원,2014-02-19,-1.4,,66.4,,,,,,
95,철원,2014-02-20,-1.3,,70.9,,,,,,
95,철원,2014-02-21,-1.6,,61.3,,,,,,
95,철원,2014-02-22,-.9,,64,,,,,,
95,철원,2014-02-23,-.3,,64.6,,,,,,
95,철원,2014-02-24,1.6,,70.3,,,,,,
95,철원,2014-02-25,2.9,,72.1,,,,,,
95,철원,2014-02-26,4.1,,66.9,,,,,,
95,철원,2014-02-27,4,,67.1,,,,,,
95,철원,2014-02-28,3.8,,68.6,,,,,,
95,철원,2014-03-01,3.9,,67.1,,,,,,
95,철원,2014-03-02,2.1,,54.8,,,,,,
95,철원,2014-03-03,1.3,,49.8,,,,,,
95,철원,2014-03-04,3.1,0,48.5,,,,,,
95,철원,2014-03-05,.4,0,42.9,,,,,,
95,철원,2014-03-06,-2.1,,41.5,,,,,,
95,철원,2014-03-07,-2.3,,42.5,,,,,,
95,철원,2014-03-08,.9,,47.8,,,,,,
95,철원,2014-03-09,.3,0,40.9,,,,,,
95,철원,2014-03-10,-.3,,43.9,,,,,,
95,철원,2014-03-11,1.8,,64.5,,,,,,
95,철원,2014-03-12,5.1,,65.3,,,,,,
95,철원,2014-03-13,2.8,,49.9,,,,,,
95,철원,2014-03-14,1.6,,56.5,,,,,,
95,철원,2014-03-15,4.7,,58.1,,,,,,
95,철원,2014-03-16,9.2,,55.6,,,,,,
95,철원,2014-03-17,9.9,3,75,,,,,,
95,철원,2014-03-18,10.4,.5,70.3,,,,,,
95,철원,2014-03-19,7.2,,61.4,,,,,,
95,철원,2014-03-20,3.6,3.5,77.5,,,,,,
95,철원,2014-03-21,2.1,,61.9,,,,,,
95,철원,2014-03-22,5.3,,54.3,,,,,,
95,철원,2014-03-23,7.3,,57.4,,,,,,
95,철원,2014-03-24,8.2,,58.3,,,,,,
95,철원,2014-03-25,12.7,,60,,,,,,
95,철원,2014-03-26,12.9,,54.3,,,,,,
95,철원,2014-03-27,12.1,,54.6,,,,,,
95,철원,2014-03-28,13.9,,54.3,,,,,,
95,철원,2014-03-29,12.8,.1,56.1,,,,,,
95,철원,2014-03-30,12.3,,52,,,,,,
95,철원,2014-03-31,11.4,,43.8,,,,,,
95,철원,2014-04-01,12.3,,35.5,,,,,,
95,철원,2014-04-02,12.7,,35.4,,,,,,
95,철원,2014-04-03,7.4,2,61.5,,,,,,
95,철원,2014-04-04,4.3,,53.9,,,,,,
95,철원,2014-04-05,2.5,0,67.5,,,,,,
95,철원,2014-04-06,5.1,,51.1,,,,,,
95,철원,2014-04-07,8.7,,60,,,,,,
95,철원,2014-04-08,10.3,,48.4,,,,,,
95,철원,2014-04-09,10.5,,54.3,,,,,,
95,철원,2014-04-10,12.2,,58.1,,,,,,
95,철원,2014-04-11,12.6,,58.6,,,,,,
95,철원,2014-04-12,13.7,,62.6,,,,,,
95,철원,2014-04-13,15.9,0,50.5,,,,,,
95,철원,2014-04-14,15,,48.3,,,,,,
95,철원,2014-04-15,12.6,,60.9,,,,,,
95,철원,2014-04-16,14.2,,70.9,,,,,,
95,철원,2014-04-17,13.3,.5,66.9,,,,,,
95,철원,2014-04-18,15.1,,36.5,,,,,,
95,철원,2014-04-19,11.5,,43.4,,,,,,
95,철원,2014-04-20,13.5,,48.5,,,,,,
95,철원,2014-04-21,13.2,,49,,,,,,
95,철원,2014-04-22,14,,39.1,,,,,,
95,철원,2014-04-23,15.1,,41.3,,,,,,
95,철원,2014-04-24,15.5,,45.9,,,,,,
95,철원,2014-04-25,15.7,,37.4,,,,,,
95,철원,2014-04-26,15.9,,37,,,,,,
95,철원,2014-04-27,13.4,8,84.4,,,,,,
95,철원,2014-04-28,13.8,2.5,77.4,,,,,,
95,철원,2014-04-29,13.9,1,62.3,,,,,,
95,철원,2014-04-30,15.2,,59.1,,,,,,
95,철원,2014-05-01,15.5,,58.9,,,,,,
95,철원,2014-05-02,14.2,1,66.5,,,,,,
95,철원,2014-05-03,12.6,,43.6,,,,,,
95,철원,2014-05-04,10.1,1.5,60.1,,,,,,
95,철원,2014-05-05,8.7,.1,55.3,,,,,,
95,철원,2014-05-06,10,,50.4,,,,,,
95,철원,2014-05-07,13.4,2,45.5,,,,,,
