지점,지점명,일시,평균기온(°C),평균 상대습도(%),합계 일사량(MJ/m2)
155,창원,2016-01-01,2.5,59.1,12.01
155,창원,2016-01-02,4.3,67.6,7.19
155,창원,2016-01-03,6.7,77.5,10.73
155,창원,2016-01-04,7.5,55.1,10.32
155,창원,2016-01-05,2.6,41.1,3.19
155,창원,2016-01-06,2.5,41,10.5
155,창원,2016-01-07,2.4,47.1,11.89
155,창원,2016-01-08,1,44.6,12.36
155,창원,2016-01-09,1.9,45.5,12.36
155,창원,2016-01-10,2.4,50.8,11.87
155,창원,2016-01-11,2.2,28.1,10.84
155,창원,2016-01-12,.4,22.6,13.43
155,창원,2016-01-13,-.2,47,11.22
155,창원,2016-01-14,.8,49.6,9.78
155,창원,2016-01-15,1.2,51.8,11.12
155,창원,2016-01-16,1.8,59.5,6.19
155,창원,2016-01-17,3.1,71.1,4.27
155,창원,2016-01-18,.6,50.3,12.74
155,창원,2016-01-19,-4.8,31.6,14.35
155,창원,2016-01-20,-4.8,39.9,10.54
155,창원,2016-01-21,-2.9,30.8,6.45
155,창원,2016-01-22,-1.6,21,12.87
155,창원,2016-01-23,-5.2,28.9,10.53
155,창원,2016-01-24,-9.5,43.3,12.9
155,창원,2016-01-25,-4.7,45.6,14.26
155,창원,2016-01-26,-1.2,50.6,13.66
155,창원,2016-01-27,1.4,55.9,12.46
155,창원,2016-01-28,1,67.4,2.27
155,창원,2016-01-29,2.6,83.3,2.66
155,창원,2016-01-30,3.8,77.8,6.68
155,창원,2016-01-31,1.5,63.8,10.19
155,창원,2016-02-01,-.6,38.5,15.12
155,창원,2016-02-02,-1.7,32.1,16.08
155,창원,2016-02-03,-.1,38.9,15.89
155,창원,2016-02-04,1.8,41.5,11.04
155,창원,2016-02-05,3.2,29.1,15.59
155,창원,2016-02-06,1.1,41.6,15.5
155,창원,2016-02-07,.9,40.9,16.06
155,창원,2016-02-08,3.8,36.5,15.52
155,창원,2016-02-09,5.9,27.1,16.62
155,창원,2016-02-10,4.5,42.5,16.88
155,창원,2016-02-11,8.1,58.3,12.32
155,창원,2016-02-12,11.5,90.3,1.31
155,창원,2016-02-13,14,95.1,2.75
155,창원,2016-02-14,5.2,55,13.5
155,창원,2016-02-15,-1.4,38,18.19
155,창원,2016-02-16,1,50.6,11.92
155,창원,2016-02-17,3.1,44,15.39
155,창원,2016-02-18,4.4,52.5,16.33
155,창원,2016-02-19,7.5,53,14.06
155,창원,2016-02-20,7,36.9,11.67
155,창원,2016-02-21,3.1,30.3,18.96
155,창원,2016-02-22,5.1,40.1,10.29
155,창원,2016-02-23,6.7,37.3,15.19
155,창원,2016-02-24,1.6,35.4,14.49
155,창원,2016-02-25,1.4,36.1,19.13
155,창원,2016-02-26,4.6,52.6,11.54
155,창원,2016-02-27,8.7,55.5,16.99
155,창원,2016-02-28,8.5,67.3,10.66
155,창원,2016-02-29,.1,41.4,15.76
155,창원,2016-03-01,.5,38.4,20.26
155,창원,2016-03-02,4.3,47.3,20
155,창원,2016-03-03,9.5,60.6,19.66
155,창원,2016-03-04,9.7,93.6,2.07
155,창원,2016-03-05,13.3,88.5,4.26
155,창원,2016-03-06,13.9,93.5,7.19
155,창원,2016-03-07,11.4,73.9,17.64
155,창원,2016-03-08,8.8,49.6,4.02
155,창원,2016-03-09,5.8,60.1,15.78
155,창원,2016-03-10,3.8,26.8,18.63
155,창원,2016-03-11,2.3,34.4,22.45
155,창원,2016-03-12,4.2,31.9,21.41
155,창원,2016-03-13,6.2,46,6.97
155,창원,2016-03-14,7.5,45.4,19.79
155,창원,2016-03-15,7.3,44.6,22.05
155,창원,2016-03-16,9.6,49.8,19.06
155,창원,2016-03-17,11.3,57,21.15
155,창원,2016-03-18,10.8,94.5,2.47
155,창원,2016-03-19,12.8,68.6,18.61
155,창원,2016-03-20,10,60.5,10.64
155,창원,2016-03-21,9.5,61.6,21.93
155,창원,2016-03-22,10.7,65.3,22.55
155,창원,2016-03-23,10.3,66,16.9
155,창원,2016-03-24,7.8,59.6,15.55
155,창원,2016-03-25,7.6,61.8,12.45
155,창원,2016-03-26,6.8,75.8,14.58
155,창원,2016-03-27,8.7,53.9,19.9
155,창원,2016-03-28,11.2,41.1,23.52
155,창원,2016-03-29,12.2,62.9,15.46
155,창원,2016-03-30,15.2,58.6,21.58
155,창원,2016-03-31,13.6,65.6,15.74
155,창원,2016-04-01,14.4,63.3,23.74
155,창원,2016-04-02,14.3,75.8,18.91
155,창원,2016-04-03,13.6,92.4,4.16
155,창원,2016-04-04,11,89,3.34
155,창원,2016-04-05,13.7,67.1,22.92
155,창원,2016-04-06,13.4,61.9,15
155,창원,2016-04-07,12.5,87.8,9.93
155,창원,2016-04-08,16.2,58.1,23.75
155,창원,2016-04-09,16.7,52.1,22.54
155,창원,2016-04-10,14.9,65.5,21.26
155,창원,2016-04-11,10.3,67,7.15
155,창원,2016-04-12,11.3,65.6,19.4
155,창원,2016-04-13,13.9,94.3,3.03
155,창원,2016-04-14,19.4,53.3,25.39
155,창원,2016-04-15,14.1,55.5,26.54
155,창원,2016-04-16,13.9,80.8,11.68
155,창원,2016-04-17,16.4,45.1,27.52
155,창원,2016-04-18,15.6,37,19.97
155,창원,2016-04-19,14.6,45.4,28.3
155,창원,2016-04-20,14.9,61.5,25.88
155,창원,2016-04-21,15.1,89,5.06
155,창원,2016-04-22,16.9,77.8,25.39
155,창원,2016-04-23,15.8,58,9.49
155,창원,2016-04-24,15.8,42.8,25.31
155,창원,2016-04-25,16.1,47.5,27.55
155,창원,2016-04-26,17.7,56.3,24.05
155,창원,2016-04-27,11.9,87.1,3.78
155,창원,2016-04-28,13.6,79.9,11.71
155,창원,2016-04-29,15,61.9,27.47
155,창원,2016-04-30,16.7,64,27.26
155,창원,2016-05-01,18.1,66,28.38
155,창원,2016-05-02,19.6,79,20.05
155,창원,2016-05-03,17.1,73.9,10.72
155,창원,2016-05-04,20,29.3,29.3
155,창원,2016-05-05,18.6,41.3,23.88
155,창원,2016-05-06,17.3,91.9,6.46
155,창원,2016-05-07,19.4,55.1,23.23
155,창원,2016-05-08,18.7,43.5,20.06
155,창원,2016-05-09,18.1,65.6,11.03
155,창원,2016-05-10,14.9,90.8,2.98
155,창원,2016-05-11,15.3,78.8,20.29
155,창원,2016-05-12,18.2,66.9,30.6
155,창원,2016-05-13,17.9,68.3,16.53
155,창원,2016-05-14,17.3,66,29.18
155,창원,2016-05-15,18.9,85.5,11.51
155,창원,2016-05-16,17.2,59.3,22.24
155,창원,2016-05-17,18.4,40,31.11
155,창원,2016-05-18,20.4,47.5,28.09
155,창원,2016-05-19,19.8,54.4,26.83
155,창원,2016-05-20,20.2,62.9,28.73
155,창원,2016-05-21,20.7,53.9,25.8
155,창원,2016-05-22,20.2,55.5,28.19
155,창원,2016-05-23,20.4,62.4,27.25
155,창원,2016-05-24,19.4,90.1,3.73
155,창원,2016-05-25,20.4,71.5,28.92
155,창원,2016-05-26,22.1,68.8,24.62
155,창원,2016-05-27,23.3,55.6,25.07
155,창원,2016-05-28,21.3,73,15.06
155,창원,2016-05-29,20.7,77.8,17.03
155,창원,2016-05-30,22.8,62.4,30.28
155,창원,2016-05-31,24,58.4,23.81
155,창원,2016-06-01,22.3,49.3,27.38
155,창원,2016-06-02,19.5,58.6,30.6
155,창원,2016-06-03,22.1,55.8,28.5
155,창원,2016-06-04,19.4,77,7.42
155,창원,2016-06-05,22,64.8,22.88
155,창원,2016-06-06,19.5,83,5.06
155,창원,2016-06-07,21.3,83.8,19.66
