지점,지점명,일시,평균기온(°C),평균 상대습도(%),합계 일사량(MJ/m2)
155,창원,2020-01-01,.3,45.4,10.43
155,창원,2020-01-02,3.1,53,9.5
155,창원,2020-01-03,4.1,49.1,10.05
155,창원,2020-01-04,4.3,38.9,9.44
155,창원,2020-01-05,4.1,46.9,10.32
155,창원,2020-01-06,2.9,76.5,1.39
155,창원,2020-01-07,10.2,90.8,.5
155,창원,2020-01-08,7.4,61.1,5.44
155,창원,2020-01-09,4.1,51.6,9.42
155,창원,2020-01-10,3.2,48.9,10.75
155,창원,2020-01-11,4.3,45,10.49
155,창원,2020-01-12,3.4,47.3,11.08
155,창원,2020-01-13,2.4,48.9,
155,창원,2020-01-14,1.1,40.3,5.94
155,창원,2020-01-15,1.2,44.3,11.48
155,창원,2020-01-16,1.8,33.8,9.54
155,창원,2020-01-17,3.8,34.9,9.1
155,창원,2020-01-18,4.4,35.4,8.35
155,창원,2020-01-19,4.1,42,7.89
155,창원,2020-01-20,4.4,42.6,11.07
155,창원,2020-01-21,2.9,44.3,12.35
155,창원,2020-01-22,3.6,76,1.26
155,창원,2020-01-23,5.4,88.3,2.7
155,창원,2020-01-24,7.6,63.9,10.35
155,창원,2020-01-25,7.6,67.1,4.87
155,창원,2020-01-26,7.8,64.6,6.66
155,창원,2020-01-27,5.9,82.3,.35
155,창원,2020-01-28,7.8,67,6.71
155,창원,2020-01-29,7.3,64.6,5.64
155,창원,2020-01-30,6,59.5,11.47
155,창원,2020-01-31,4.6,59.4,8.65
155,창원,2020-02-01,4.3,55.8,12.79
155,창원,2020-02-02,4.5,60.6,12.29
155,창원,2020-02-03,4.1,43.5,12.12
155,창원,2020-02-04,3.1,36.9,14.18
155,창원,2020-02-05,-.3,30.6,14.68
155,창원,2020-02-06,-1.4,25.8,13.46
155,창원,2020-02-07,2.8,33.8,12
155,창원,2020-02-08,3,41.9,14.09
155,창원,2020-02-09,2.3,40,14.53
155,창원,2020-02-10,4.2,56,12.92
155,창원,2020-02-11,7,58,11.42
155,창원,2020-02-12,9.9,90.4,1.64
155,창원,2020-02-13,9.8,78.1,13.02
155,창원,2020-02-14,10.5,66.8,14.7
155,창원,2020-02-15,11.3,73,11.08
155,창원,2020-02-16,5.2,61.3,11.6
155,창원,2020-02-17,-.7,44.4,10.35
155,창원,2020-02-18,0,40.3,16.7
155,창원,2020-02-19,5,40.4,16.26
155,창원,2020-02-20,7.1,46.9,15.63
155,창원,2020-02-21,8.6,62.5,15.45
155,창원,2020-02-22,8.5,41,15.77
155,창원,2020-02-23,4.9,43.4,17.37
155,창원,2020-02-24,8.4,54.8,15.16
155,창원,2020-02-25,8.1,93.3,.29
155,창원,2020-02-26,9,75.5,9.18
155,창원,2020-02-27,5.9,66.3,8.37
155,창원,2020-02-28,5.1,76.8,2.46
155,창원,2020-02-29,6.3,78.3,7.74
155,창원,2020-03-01,8.9,71.4,13.02
155,창원,2020-03-02,7.7,43.8,17.92
155,창원,2020-03-03,7.6,62.3,9.18
155,창원,2020-03-04,6.4,41,16.63
155,창원,2020-03-05,3.3,41.4,19.31
155,창원,2020-03-06,5.9,41.9,19.23
155,창원,2020-03-07,6.5,70.4,6.44
155,창원,2020-03-08,9,66.5,19.15
155,창원,2020-03-09,9.1,78.9,6.21
155,창원,2020-03-10,9,76.3,4.47
155,창원,2020-03-11,6.9,33.6,20.95
155,창원,2020-03-12,7.7,42.6,20.72
