지점,지점명,일시,평균기온(°C),평균 상대습도(%),합계 일사량(MJ/m2)
155,창원,2015-01-01,-1.7,28.8,
155,창원,2015-01-02,-1,42.3,
155,창원,2015-01-03,.6,34.5,
155,창원,2015-01-04,4.8,55.1,
155,창원,2015-01-05,6.1,69.8,
155,창원,2015-01-06,6.3,49.4,
155,창원,2015-01-07,.1,26.1,
155,창원,2015-01-08,.4,35.6,
155,창원,2015-01-09,2.5,43.6,
155,창원,2015-01-10,3.5,40.6,
155,창원,2015-01-11,3.8,39.8,
155,창원,2015-01-12,1.6,40.4,
155,창원,2015-01-13,3.6,46.1,
155,창원,2015-01-14,4.8,63.9,
155,창원,2015-01-15,7,58.3,
155,창원,2015-01-16,4.9,57.1,
155,창원,2015-01-17,2.8,29.4,
155,창원,2015-01-18,3.4,31.3,
155,창원,2015-01-19,5.9,41,
155,창원,2015-01-20,3.8,52.9,
155,창원,2015-01-21,4.9,69.1,
155,창원,2015-01-22,5.7,77.4,
155,창원,2015-01-23,4.6,68.6,
155,창원,2015-01-24,4.3,61.8,
155,창원,2015-01-25,5.8,66.3,
155,창원,2015-01-26,9,83.4,
155,창원,2015-01-27,4.8,49.9,
155,창원,2015-01-28,1.9,41.5,
155,창원,2015-01-29,3.8,70.8,
155,창원,2015-01-30,3.2,46.9,
155,창원,2015-01-31,.3,32.1,
155,창원,2015-02-01,2.2,31.1,
155,창원,2015-02-02,3.5,44.5,
155,창원,2015-02-03,5.1,53.4,
155,창원,2015-02-04,5.1,42.4,
155,창원,2015-02-05,3.4,42.1,
155,창원,2015-02-06,3.4,47.9,
155,창원,2015-02-07,4.8,47.8,
155,창원,2015-02-08,-.5,25.5,
155,창원,2015-02-09,-2.4,32.4,
155,창원,2015-02-10,4.3,41,
155,창원,2015-02-11,6.1,53.6,
155,창원,2015-02-12,4.4,38,
155,창원,2015-02-13,2,28.5,
155,창원,2015-02-14,4.4,47.3,
155,창원,2015-02-15,5.5,72.9,
155,창원,2015-02-16,6.4,84.5,
155,창원,2015-02-17,5.8,59.8,
155,창원,2015-02-18,4.2,55.9,
155,창원,2015-02-19,5,56.5,
155,창원,2015-02-20,5.7,61.1,
155,창원,2015-02-21,8,78.1,
155,창원,2015-02-22,10.7,65.8,
155,창원,2015-02-23,6,48.5,
155,창원,2015-02-24,6.5,42.3,
155,창원,2015-02-25,7.7,55.1,
155,창원,2015-02-26,7.2,45.8,
155,창원,2015-02-27,1.9,29.5,
155,창원,2015-02-28,3.5,57.1,
155,창원,2015-03-01,4.6,63.8,
155,창원,2015-03-02,5.2,40.5,
155,창원,2015-03-03,3.4,82.4,
155,창원,2015-03-04,2.7,32.5,
155,창원,2015-03-05,3.2,42.1,
155,창원,2015-03-06,5.7,53.1,
155,창원,2015-03-07,7.4,59,
155,창원,2015-03-08,7.9,61.4,
155,창원,2015-03-09,7.9,38.3,
155,창원,2015-03-10,.5,21.6,
155,창원,2015-03-11,5.1,31.6,
155,창원,2015-03-12,6.1,29.3,
155,창원,2015-03-13,7.5,65.3,
155,창원,2015-03-14,8.4,37.1,
155,창원,2015-03-15,8.9,47.8,
155,창원,2015-03-16,10.8,46.4,
155,창원,2015-03-17,13.4,50.6,
155,창원,2015-03-18,11.1,85,
155,창원,2015-03-19,11.6,80.4,
155,창원,2015-03-20,12.9,71.1,
155,창원,2015-03-21,14.4,54.9,
155,창원,2015-03-22,14,24.5,
155,창원,2015-03-23,8.8,20.5,
155,창원,2015-03-24,7.4,34.1,
155,창원,2015-03-25,8.4,47.9,
155,창원,2015-03-26,10,44.9,
155,창원,2015-03-27,11.8,40.1,
155,창원,2015-03-28,12.8,48.9,
155,창원,2015-03-29,14.8,54,
155,창원,2015-03-30,14.8,67.8,
155,창원,2015-03-31,13.3,89,
155,창원,2015-04-01,12.6,88.1,
155,창원,2015-04-02,13.9,81.1,
155,창원,2015-04-03,17.1,77.6,
155,창원,2015-04-04,11.7,70,
155,창원,2015-04-05,10.7,88.4,
155,창원,2015-04-06,11.8,87.9,
155,창원,2015-04-07,10,67.5,
155,창원,2015-04-08,9.3,63.3,
155,창원,2015-04-09,9.8,62.8,
155,창원,2015-04-10,12,55.9,
155,창원,2015-04-11,12.3,55.3,
155,창원,2015-04-12,13.8,42,
155,창원,2015-04-13,11.5,76.6,
155,창원,2015-04-14,11.1,64.5,
155,창원,2015-04-15,14.2,51.9,
155,창원,2015-04-16,14.3,56.1,
155,창원,2015-04-17,12.8,33.9,
155,창원,2015-04-18,12.9,47.9,
155,창원,2015-04-19,14.9,92.9,
155,창원,2015-04-20,13.2,90.4,
155,창원,2015-04-21,12.9,74.1,
155,창원,2015-04-22,16.4,50.3,
155,창원,2015-04-23,15.8,41.8,
155,창원,2015-04-24,15.8,55.3,
155,창원,2015-04-25,17.7,31,
155,창원,2015-04-26,18.9,37,
155,창원,2015-04-27,18.5,43.1,
155,창원,2015-04-28,17.4,71.5,
155,창원,2015-04-29,16.1,90,
155,창원,2015-04-30,17.4,80.9,
155,창원,2015-05-01,18.7,75.5,
155,창원,2015-05-02,19.8,69.6,
155,창원,2015-05-03,17.4,91.6,
155,창원,2015-05-04,19.6,48,
155,창원,2015-05-05,16.4,33.5,
155,창원,2015-05-06,16.4,53.1,
155,창원,2015-05-07,18.1,49.9,
155,창원,2015-05-08,18.9,43.6,
155,창원,2015-05-09,17.9,64.1,
