지점,지점명,일시,평균기온(°C),평균 상대습도(%),합계 일사량(MJ/m2)
152,울산,2020-01-01,1.3,50.4,
152,울산,2020-01-02,4,56.9,
152,울산,2020-01-03,5.4,44.3,
152,울산,2020-01-04,4.4,42.4,
152,울산,2020-01-05,5.7,51.5,
152,울산,2020-01-06,5.9,87.4,
152,울산,2020-01-07,12.4,94,
152,울산,2020-01-08,8.8,66.1,
152,울산,2020-01-09,3.7,57,
152,울산,2020-01-10,4.3,52.8,
152,울산,2020-01-11,4.5,46.1,
152,울산,2020-01-12,3.9,44,
152,울산,2020-01-13,2.6,50.1,
152,울산,2020-01-14,1.9,37.3,
152,울산,2020-01-15,1.4,43.3,
152,울산,2020-01-16,2,37,
152,울산,2020-01-17,4.5,41.5,
152,울산,2020-01-18,3.8,67.8,
152,울산,2020-01-19,4.5,47.5,
152,울산,2020-01-20,4.3,48.5,
152,울산,2020-01-21,3.2,51,
152,울산,2020-01-22,5.6,79.5,
152,울산,2020-01-23,7.6,97.4,
152,울산,2020-01-24,8,78.4,
152,울산,2020-01-25,8.2,71.1,
152,울산,2020-01-26,8.2,78,
152,울산,2020-01-27,7.4,90.4,
152,울산,2020-01-28,7.5,82.4,
152,울산,2020-01-29,7,68.4,
152,울산,2020-01-30,5.6,67.5,
152,울산,2020-01-31,4.7,62.9,
152,울산,2020-02-01,4.1,60.1,
152,울산,2020-02-02,5.3,55.4,
152,울산,2020-02-03,4.1,41.9,
152,울산,2020-02-04,3,34.8,
152,울산,2020-02-05,0,29,
152,울산,2020-02-06,-.7,52.4,
152,울산,2020-02-07,3.6,55.8,
152,울산,2020-02-08,3.3,44.5,
152,울산,2020-02-09,3.3,43.6,
152,울산,2020-02-10,6.1,52.6,
152,울산,2020-02-11,8,70.3,
152,울산,2020-02-12,10.6,93.9,
152,울산,2020-02-13,12,74.4,
152,울산,2020-02-14,11.1,68.4,
152,울산,2020-02-15,11.9,83.3,
152,울산,2020-02-16,6.5,70.6,
152,울산,2020-02-17,-.3,48.6,
152,울산,2020-02-18,.4,38.4,
152,울산,2020-02-19,5.2,43.3,
152,울산,2020-02-20,7.4,50.9,
152,울산,2020-02-21,9.6,65.9,
152,울산,2020-02-22,9.6,43.1,
