지점,지점명,일시,평균기온(°C),평균 상대습도(%),합계 일사량(MJ/m2)
152,울산,2017-01-01,6.5,60.4,
152,울산,2017-01-02,8.2,64.3,
152,울산,2017-01-03,7.1,42.8,
152,울산,2017-01-04,6.9,52.5,
152,울산,2017-01-05,5.5,90.1,
152,울산,2017-01-06,6.2,68,
152,울산,2017-01-07,6.3,78.9,
152,울산,2017-01-08,8.4,87.4,
152,울산,2017-01-09,6.4,56.6,
152,울산,2017-01-10,2.4,45,
152,울산,2017-01-11,0,34.3,
152,울산,2017-01-12,2.9,46.4,
152,울산,2017-01-13,.5,39.3,
152,울산,2017-01-14,-3.5,33.3,
152,울산,2017-01-15,-2.7,26.6,
152,울산,2017-01-16,0,39.8,
152,울산,2017-01-17,3.5,40.4,
152,울산,2017-01-18,3.1,48.6,
152,울산,2017-01-19,4.1,63.5,
152,울산,2017-01-20,.7,58.8,
152,울산,2017-01-21,-1,49.8,
152,울산,2017-01-22,-1.3,46,
152,울산,2017-01-23,-3.5,37.5,
152,울산,2017-01-24,-2.2,33.9,
152,울산,2017-01-25,-.1,33.8,
152,울산,2017-01-26,3.4,26.3,
152,울산,2017-01-27,5.9,27,
152,울산,2017-01-28,4.9,37.8,
152,울산,2017-01-29,5.6,84,
152,울산,2017-01-30,2.4,54.5,
152,울산,2017-01-31,1.6,49,
152,울산,2017-02-01,1.4,31.9,
152,울산,2017-02-02,2.4,24.5,
152,울산,2017-02-03,4.5,43.8,
152,울산,2017-02-04,8.5,36.5,
152,울산,2017-02-05,7.1,75.6,
152,울산,2017-02-06,2.9,42.1,
152,울산,2017-02-07,3.3,54,
152,울산,2017-02-08,4.7,55.5,
152,울산,2017-02-09,.3,36.3,
152,울산,2017-02-10,-2.4,38.4,
152,울산,2017-02-11,-1.3,40.3,
152,울산,2017-02-12,1.4,39.1,
152,울산,2017-02-13,3.6,41.4,
152,울산,2017-02-14,3.4,62.9,
152,울산,2017-02-15,6.6,32.6,
152,울산,2017-02-16,10.4,54.9,
152,울산,2017-02-17,11.4,42.6,
152,울산,2017-02-18,2.5,24.9,
152,울산,2017-02-19,5.8,48,
152,울산,2017-02-20,8.2,51.9,
152,울산,2017-02-21,3.1,56.3,
152,울산,2017-02-22,6.1,87.6,
152,울산,2017-02-23,3.7,59,
152,울산,2017-02-24,2,39.5,
152,울산,2017-02-25,5.3,37.4,
152,울산,2017-02-26,5.4,55.5,
152,울산,2017-02-27,5,84.5,
152,울산,2017-02-28,7.3,67.8,
152,울산,2017-03-01,8.2,59.8,
152,울산,2017-03-02,5.4,73.3,
152,울산,2017-03-03,5.6,50,
152,울산,2017-03-04,8.8,50.4,
152,울산,2017-03-05,8.7,64.8,
152,울산,2017-03-06,5.8,31.9,
152,울산,2017-03-07,2,35,
152,울산,2017-03-08,2.4,40.9,
152,울산,2017-03-09,6.9,32,
152,울산,2017-03-10,7.3,39.9,
152,울산,2017-03-11,8.6,41.5,
152,울산,2017-03-12,10.7,46.5,
152,울산,2017-03-13,9.6,55.6,
152,울산,2017-03-14,7.2,73.4,
152,울산,2017-03-15,6,66.4,
152,울산,2017-03-16,7.9,66.5,
152,울산,2017-03-17,9.4,43.8,
152,울산,2017-03-18,10.2,44.1,
152,울산,2017-03-19,10.6,48.9,
152,울산,2017-03-20,8.9,84.1,
152,울산,2017-03-21,7.7,80.6,
152,울산,2017-03-22,8.6,57.4,
152,울산,2017-03-23,10.9,50.6,
152,울산,2017-03-24,8.7,56.4,
152,울산,2017-03-25,8.6,71.9,
